factset_entity_id,total_aum
07NTLY-E,NULL
07NR21-E,4183
07NP0D-E,1
07NMKB-E,141
07NRPK-E,NULL
003HTZ-E,48676
07NDSZ-E,NULL
07NF0G-E,842
07NF15-E,18769
07NFWP-E,NULL
07NFX3-E,44686
07NGH6-E,NULL
07NGJJ-E,NULL
07NGZB-E,NULL
07NKGQ-E,NULL
07NTMT-E,NULL
07NTPF-E,NULL
07NTPX-E,NULL
07NTRZ-E,NULL
07NTSD-E,NULL
07NTVV-E,NULL
07NV4Z-E,NULL
07NV6H-E,NULL
07NVBM-E,NULL
07NVDJ-E,NULL
07NVJ7-E,259
07NVL6-E,196
07NVN3-E,NULL
07NVNG-E,NULL
07NVNW-E,NULL
07NVRH-E,NULL
07NW2T-E,NULL
07NW77-E,NULL
07NWQG-E,NULL
07NWR9-E,NULL
0049MN-E,14200
07NWT3-E,NULL
07NWVJ-E,NULL
07NX18-E,NULL
07NX41-E,NULL
07NX7Y-E,NULL
07NX8P-E,600
07NX93-E,NULL
07NXBQ-E,870
07NXD9-E,3
07NXDN-E,NULL
07NXKQ-E,NULL
07NXL3-E,NULL
07NXP2-E,NULL
07NXPT-E,NULL
07NXR3-E,NULL
07NY4J-E,NULL
07NY54-E,NULL
07NYBJ-E,NULL
07NVQX-E,NULL
07NYBP-E,NULL
07NYF9-E,24
07NYH5-E,NULL
0049LM-E,61017
07NYK7-E,NULL
07NYN8-E,13
07NYQJ-E,NULL
07NYQX-E,NULL
07NZ43-E,NULL
07NZ9C-E,NULL
07NZFB-E,NULL
07NZM0-E,NULL
07NZPS-E,NULL
07NZSN-E,NULL
07NZWR-E,NULL
07NZY8-E,NULL
07P0J1-E,NULL
07P0XQ-E,NULL
07P0YJ-E,NULL
07P0ZP-E,NULL
07P1KJ-E,NULL
07P1ML-E,NULL
07P1SM-E,NULL
07P24J-E,NULL
07PGVX-E,32
07P288-E,NULL
07NX6Y-E,NULL
07P417-E,NULL
07P45P-E,NULL
07P4D5-E,7
07P4KL-E,NULL
07P4TB-E,NULL
07NYM1-E,57
07P5M3-E,NULL
07P8S0-E,2300
07P8XQ-E,NULL
07PBTY-E,NULL
07PCB3-E,NULL
07PCG7-E,NULL
07PDY3-E,NULL
07PFKB-E,NULL
07PFLL-E,NULL
07PG55-E,NULL
07PGL3-E,NULL
0049JN-E,159
07PGV5-E,NULL
07PGYQ-E,NULL
07PH0X-E,NULL
07PH67-E,94
0HZJ12-E,NULL
07PHZQ-E,NULL
07PLCX-E,4519
07PHWR-E,340
07PNY8-E,NULL
07PPN4-E,NULL
07PQJ0-E,NULL
07PRR7-E,NULL
07PSFP-E,NULL
07PST3-E,NULL
07P06X-E,NULL
07PT2F-E,NULL
07PTSQ-E,NULL
07PTYG-E,NULL
07PV1C-E,415
07NVM4-E,1143
07NWT9-E,223
07PVJB-E,92
07PQK4-E,NULL
0HY8GM-E,135
0049Q5-E,2985
0049MY-E,157888
004B2X-E,NULL
07NYFB-E,14044
07NYJC-E,NULL
07P08B-E,NULL
07P497-E,NULL
07PWLV-E,NULL
07PY7Y-E,NULL
07Q1ZL-E,NULL
07Q5JG-E,257
07Q9NY-E,NULL
07Q9VB-E,NULL
07QB9F-E,NULL
07QBLR-E,NULL
07QBM2-E,NULL
07QBW9-E,NULL
07QC6C-E,NULL
07QD2Z-E,NULL
07QDNM-E,NULL
07QDVK-E,NULL
07QDWD-E,NULL
07QFWX-E,NULL
07QK7P-E,NULL
07SDXL-E,1269
07QR9G-E,NULL
07QR9Y-E,NULL
07QRB0-E,NULL
07QRCM-E,NULL
0JD11C-E,240
07QWBR-E,NULL
07R29B-E,NULL
07R384-E,NULL
07R6XR-E,NULL
07R7W1-E,NULL
07R7ZJ-E,NULL
07Q6S1-E,NULL
07RB1V-E,NULL
07RBZ3-E,NULL
07RF6Z-E,25
07RG04-E,NULL
07RKL7-E,NULL
07RKXD-E,NULL
07RPKX-E,NULL
07RQRM-E,NULL
07RRLR-E,NULL
07RRQM-E,NULL
07S138-E,NULL
07S2MY-E,NULL
07S4TV-E,NULL
07S58J-E,NULL
07S6ZY-E,NULL
07S728-E,NULL
07S93M-E,NULL
07S94F-E,NULL
07SCCJ-E,NULL
07SF4D-E,NULL
07SGMR-E,NULL
07RCT9-E,NULL
07SM9R-E,NULL
0JH0J3-E,986
07SQ71-E,NULL
07SRX3-E,NULL
07SS98-E,NULL
07SSVJ-E,NULL
07T399-E,NULL
07T5M9-E,NULL
07T63B-E,NULL
07T77H-E,NULL
07T86B-E,NULL
07T982-E,NULL
07QV53-E,3734
07T9WX-E,NULL
07TB9D-E,NULL
07TBCD-E,NULL
07TBZD-E,NULL
07TC0P-E,NULL
07TDFL-E,NULL
07TLQJ-E,NULL
07TPV8-E,NULL
07TSLP-E,NULL
07TVMF-E,NULL
07TW1R-E,NULL
07TXQL-E,NULL
07TY5X-E,NULL
07VB6T-E,NULL
07VBKT-E,NULL
07VF6P-E,NULL
07VF89-E,NULL
07VV1D-E,386
07VGVF-E,NULL
07VHW7-E,NULL
07VMVS-E,478
07VN5K-E,NULL
07VRF8-E,NULL
07S85M-E,1564
07VVGG-E,NULL
07VW4T-E,NULL
07VX4P-E,NULL
07VY2L-E,NULL
07VYQF-E,NULL
0BTHPT-E,617
07W5VD-E,NULL
07W9HD-E,NULL
07WD07-E,NULL
07WFWB-E,NULL
07WG0G-E,NULL
07WH1Z-E,NULL
07FRK3-E,NULL
07WHDC-E,NULL
07QSK9-E,193
07S67H-E,1750
07QZ4B-E,4117
07ST71-E,NULL
07VNHV-E,90
07R1LC-E,1045
0BM49Q-E,NULL
07R8DQ-E,29
07RM25-E,5900
07RQC0-E,NULL
07WJ72-E,NULL
07WL66-E,NULL
07WLB0-E,NULL
07WQLT-E,NULL
07WQW6-E,NULL
07WR2H-E,NULL
07WRWF-E,NULL
07WT1B-E,NULL
07WT1X-E,NULL
07WT32-E,NULL
07WT41-E,NULL
07WT4K-E,NULL
07YY1R-E,10000
07WTHL-E,NULL
07WTRL-E,NULL
07WTRP-E,NULL
07WTW1-E,NULL
07WV52-E,500
07WV73-E,NULL
07WVN6-E,NULL
07WVX0-E,NULL
07X1CS-E,NULL
07X1V7-E,NULL
07X2VN-E,398
07X3PF-E,NULL
07X3T1-E,NULL
07X3T6-E,NULL
07X5HC-E,NULL
07X5SW-E,NULL
07X5T5-E,NULL
0KCV39-E,NULL
07X6H9-E,NULL
07X6QX-E,NULL
006WY8-E,2250
07X763-E,NULL
07X76Z-E,NULL
07X7L7-E,NULL
07X88B-E,NULL
07X8TL-E,NULL
07ZP7F-E,153
07X9CM-E,10
07X9R4-E,NULL
07XP2J-E,NULL
07XQWV-E,NULL
07XRR1-E,NULL
07XT7H-E,NULL
07XTTV-E,NULL
07XV3D-E,NULL
07XVBP-E,NULL
07XW53-E,NULL
07Y2MF-E,NULL
07Y3P5-E,18
07Y66Q-E,NULL
07Y6FM-E,NULL
07Y6HT-E,NULL
07YG0F-E,NULL
07YHM6-E,NULL
07YJXX-E,NULL
07YKMK-E,NULL
07YQ1P-E,NULL
07YQYV-E,NULL
0BPK0X-E,NULL
07YWT1-E,5
07Z16S-E,NULL
07Z2PD-E,NULL
07Z7CT-E,NULL
07Z7Z8-E,NULL
07Z925-E,NULL
07Z926-E,NULL
006X0R-E,6578
07Z9BJ-E,NULL
07Z9L0-E,21
07ZB12-E,NULL
07ZBCV-E,NULL
07ZD66-E,NULL
07ZHCT-E,NULL
07ZHRD-E,800
07ZNP4-E,NULL
07ZM5B-E,NULL
07ZMG9-E,NULL
07ZMGB-E,NULL
07ZMRQ-E,NULL
07ZMV5-E,NULL
07ZNQY-E,NULL
07ZNV6-E,NULL
07ZP22-E,NULL
07ZP7K-E,NULL
07ZP7L-E,NULL
07ZP81-E,NULL
07ZP8P-E,NULL
07ZPS7-E,NULL
07ZQ3F-E,NULL
07ZQCT-E,90
07ZR9F-E,NULL
07ZRGY-E,NULL
07ZRJS-E,NULL
07ZRK1-E,NULL
07ZRNM-E,NULL
07ZRPY-E,NULL
07YXG8-E,950
07WHGF-E,13509
07X766-E,9574
07WT1P-E,NULL
07ZP52-E,8
07X7Z2-E,2642
007305-E,2892
07Z9M9-E,NULL
07WT3G-E,NULL
006WTM-E,108824
0JQFSZ-E,NULL
07WTK3-E,NULL
006WYB-E,NULL
006Z9C-E,4129
07WT44-E,13628
07WT6Q-E,NULL
07ZRV2-E,NULL
07ZRX5-E,NULL
07ZRXD-E,NULL
07ZS1Y-E,236
07ZS3S-E,NULL
07ZS2Y-E,204
07ZS42-E,NULL
07ZS5L-E,NULL
07ZSHF-E,NULL
07ZTBP-E,NULL
07ZTDX-E,NULL
07ZTG5-E,NULL
07ZTJ5-E,NULL
07ZTK4-E,NULL
07ZTL6-E,NULL
07ZTNC-E,NULL
07ZTPV-E,NULL
07ZTSG-E,NULL
07ZV1D-E,NULL
080B93-E,622
07ZV7G-E,NULL
07ZV6N-E,178
0BW0ST-E,NULL
07ZVG3-E,NULL
0080FD-E,1029
07ZVPN-E,NULL
07ZVTC-E,NULL
07ZVTN-E,NULL
07ZVTV-E,NULL
07ZVW3-E,NULL
07ZW7H-E,NULL
07ZWB2-E,NULL
07ZWQF-E,NULL
07ZWSJ-E,NULL
07ZWV8-E,NULL
07ZWZH-E,NULL
07ZX4F-E,NULL
07ZXL9-E,NULL
07ZXMW-E,NULL
07ZXXZ-E,NULL
07ZXZ1-E,NULL
07ZZ28-E,NULL
07ZZ49-E,NULL
07ZZH6-E,40
07ZZN4-E,NULL
07ZZT8-E,NULL
07ZZYJ-E,NULL
08007W-E,NULL
08014F-E,NULL
08014Q-E,NULL
08017L-E,NULL
0801MF-E,NULL
0801RS-E,NULL
0801SX-E,NULL
0801V9-E,NULL
0802H9-E,NULL
080593-E,NULL
0805Q9-E,278
07ZXJC-E,NULL
08062Y-E,NULL
08062Z-E,NULL
08068P-E,NULL
0806JQ-E,NULL
0806WM-E,NULL
0806X3-E,NULL
0806ZJ-E,NULL
08074H-E,NULL
0807PZ-E,NULL
0809P4-E,NULL
080DJL-E,NULL
080DWW-E,NULL
080DZV-E,NULL
080FCX-E,NULL
080FD6-E,NULL
080FN5-E,NULL
080JF8-E,NULL
07ZSDD-E,1286
080L6F-E,NULL
080LVS-E,NULL
080M92-E,NULL
080MY3-E,NULL
080PCQ-E,NULL
080PMW-E,NULL
080PPP-E,NULL
080PPV-E,NULL
080PPY-E,NULL
080PQK-E,NULL
080PRD-E,NULL
080Q22-E,NULL
080Q55-E,NULL
080Q70-E,NULL
080QD1-E,NULL
080QGL-E,NULL
080QHB-E,NULL
080QHV-E,NULL
080QMK-E,NULL
080QN9-E,NULL
080QND-E,25
0C9BGD-E,NULL
0DBH5Z-E,NULL
080QTH-E,2
080QVH-E,NULL
080RT0-E,NULL
080SK2-E,NULL
0KSFG8-E,86588
080T6D-E,NULL
07ZW12-E,NULL
0DBHJX-E,632
0DBZQZ-E,211
07ZY7Y-E,66250
0806C0-E,NULL
0DC5N9-E,NULL
0DCD5V-E,NULL
0076G4-E,2557
007TVQ-E,211
080DVW-E,78
080LZJ-E,2
07ZVTY-E,NULL
07ZX3Y-E,NULL
0800RV-E,NULL
0801JP-E,1384
08066Y-E,2976
0DCDB1-E,NULL
0DCVTZ-E,NULL
0DCX79-E,NULL
080TLM-E,NULL
0084HS-E,29450
080TR6-E,NULL
080V17-E,NULL
080VFV-E,NULL
080VHC-E,NULL
080VWC-E,NULL
080VXR-E,NULL
080W6Q-E,NULL
080WBQ-E,NULL
08102S-E,1000
080WL0-E,NULL
080WL3-E,NULL
080WL8-E,NULL
080WLM-E,NULL
080WVG-E,NULL
0814VH-E,201
080X69-E,NULL
080XGK-E,NULL
080XHN-E,NULL
080XHS-E,NULL
080XX9-E,NULL
080XY7-E,NULL
080XY8-E,NULL
080YR9-E,NULL
080YVP-E,6947
080Z3Q-E,NULL
080ZBV-E,NULL
080ZDK-E,3
080ZL6-E,NULL
081069-E,NULL
0810HN-E,NULL
0810PL-E,NULL
0810QN-E,NULL
0810QX-E,8792
0810R7-E,NULL
080TCM-E,NULL
08115S-E,NULL
08116J-E,NULL
08117N-E,NULL
081189-E,NULL
0811X1-E,NULL
0812HX-E,NULL
0812K6-E,NULL
0812P2-E,NULL
0812PK-E,NULL
0812QG-E,NULL
0812V4-E,NULL
0812VQ-E,NULL
0812X4-E,NULL
081368-E,NULL
0813N4-E,NULL
0813PV-E,NULL
0813YN-E,62
08142L-E,NULL
08145H-E,NULL
081475-E,283
081494-E,NULL
0814B3-E,3185
0814B8-E,NULL
0814BC-E,NULL
0814D3-E,NULL
0814DW-E,NULL
0814F6-E,NULL
0814FC-E,NULL
0814GJ-E,NULL
0814GL-E,NULL
0814HX-E,NULL
0814NB-E,NULL
0814RT-E,NULL
0814W9-E,NULL
0814Y4-E,NULL
0815K5-E,NULL
0815PV-E,NULL
0815ZV-E,NULL
08162G-E,NULL
08164P-E,NULL
08164Z-E,NULL
081674-E,NULL
08169G-E,NULL
0816B8-E,NULL
002H7G-E,1442
0816GG-E,NULL
0816X2-E,NULL
08170H-E,NULL
0817BS-E,NULL
0817HW-E,NULL
0817MY-E,NULL
0817R6-E,NULL
0818Q1-E,NULL
0818T9-E,NULL
0818ZN-E,NULL
0819RG-E,NULL
081BBD-E,NULL
081BBQ-E,NULL
081BLF-E,1500
081BNB-E,NULL
081BTC-E,NULL
081BXP-E,NULL
08148S-E,11107
081C0W-E,NULL
081C1P-E,NULL
081C3H-E,NULL
081C3P-E,NULL
081CZ4-E,NULL
0817WW-E,80
081D9K-E,NULL
081DBB-E,649
080ZC9-E,NULL
0090PP-E,2262
081C20-E,24
002HVN-E,1478
002RD1-E,NULL
0088YJ-E,124
0090MJ-E,NULL
080WF0-E,NULL
080Y65-E,NULL
0814KF-E,NULL
081DBY-E,NULL
081DFX-E,NULL
081DGN-E,NULL
081DV1-E,NULL
081DYL-E,NULL
081F3G-E,NULL
081FKJ-E,NULL
081FNS-E,NULL
081FW2-E,NULL
081G4S-E,NULL
081G7K-E,NULL
081GF3-E,NULL
081GFZ-E,NULL
081GJ5-E,NULL
081GKB-E,NULL
081GKY-E,NULL
081GLY-E,NULL
081GRK-E,NULL
081GT5-E,NULL
081H3M-E,NULL
081H7J-E,NULL
081HJ0-E,NULL
081HPG-E,NULL
081HXX-E,NULL
081J5S-E,NULL
081J8J-E,NULL
081J9Y-E,NULL
081JC9-E,NULL
081JCX-E,NULL
081JDT-E,NULL
081JJH-E,NULL
081JJK-E,NULL
081K75-E,NULL
081KDX-E,NULL
081KFC-E,NULL
081KLM-E,NULL
081L53-E,NULL
081DDH-E,NULL
081LBZ-E,NULL
081LCS-E,NULL
081LKL-E,NULL
081LN7-E,NULL
081MF2-E,NULL
081J7K-E,1389
081MSR-E,NULL
081N5T-E,NULL
081N72-E,NULL
081N8K-E,NULL
081N90-E,NULL
081NBR-E,NULL
081NC8-E,NULL
081NFF-E,NULL
081NLM-E,NULL
081NLV-E,NULL
081NPC-E,NULL
081NT5-E,NULL
081NZ5-E,NULL
081PPP-E,NULL
081PSG-E,1200
081PXZ-E,NULL
081Q4L-E,NULL
081Q55-E,93
081Q5C-E,NULL
081Q8V-E,205
081Q9Q-E,NULL
081QD3-E,NULL
081QJJ-E,NULL
081QN1-E,NULL
081R0Y-E,NULL
081RL3-E,NULL
081RT1-E,NULL
081S4J-E,NULL
081S64-E,26
081S8V-E,NULL
081S9P-E,NULL
081SB3-E,NULL
081SQF-E,NULL
081STK-E,NULL
081T87-E,NULL
081TNW-E,NULL
081TVL-E,NULL
081VRS-E,NULL
081NDF-E,196
081W5Z-E,NULL
081G8L-E,NULL
002Y34-E,NULL
081N0C-E,NULL
081WG3-E,NULL
081WHD-E,NULL
081X0V-E,NULL
081X7B-E,NULL
081X7L-E,NULL
081XMF-E,NULL
081XP1-E,NULL
081XQF-E,NULL
081XR7-E,NULL
081XRX-E,NULL
081XWF-E,NULL
081XZY-E,NULL
081Y55-E,NULL
081YD8-E,NULL
081K51-E,5000
081GLZ-E,NULL
081TQJ-E,573
081HRC-E,NULL
081V3G-E,2039
003KZ8-E,NULL
081XYJ-E,NULL
002VFW-E,8437
003L03-E,NULL
0090RH-E,5785
0090YC-E,1928
081GWV-E,NULL
081HPH-E,982
081J7T-E,NULL
081KMP-E,NULL
081Z2R-E,NULL
081Z8V-E,NULL
081ZBF-E,NULL
081ZCY-E,NULL
081ZDX-E,NULL
081ZF1-E,NULL
081ZFS-E,NULL
081ZKF-E,53
081ZN3-E,NULL
081ZV8-E,NULL
08209P-E,NULL
0820B8-E,NULL
08215G-E,NULL
08215H-E,NULL
08218L-E,NULL
0821BV-E,NULL
0821F7-E,NULL
0821T6-E,NULL
0822D9-E,NULL
0822SG-E,NULL
0822W9-E,NULL
0822WM-E,NULL
0822YK-E,NULL
08234P-E,NULL
0823DG-E,NULL
0823FH-E,NULL
0823FM-E,NULL
0823ND-E,NULL
0824DZ-E,NULL
0824M2-E,NULL
0824N7-E,NULL
0824VV-E,NULL
0824W0-E,NULL
0825R6-E,600
0826R0-E,NULL
0826R1-E,NULL
0827BN-E,NULL
0827K4-E,NULL
08280L-E,NULL
08289R-E,NULL
0828H3-E,NULL
0828K3-E,NULL
0828LX-E,NULL
0828MP-E,1722
0828S6-E,NULL
08291V-E,NULL
0829TS-E,NULL
082B5J-E,NULL
082BQV-E,NULL
082BZV-E,NULL
082C07-E,NULL
082C84-E,NULL
082CH3-E,NULL
082CT2-E,NULL
082D0J-E,NULL
082D4N-E,NULL
082D93-E,164
082DP1-E,NULL
082FDP-E,NULL
082GX9-E,NULL
082HL5-E,NULL
082HXD-E,NULL
082JJL-E,NULL
082JNY-E,37
082JPS-E,NULL
082K9P-E,200
082KD2-E,NULL
082KJ1-E,8
082KS3-E,NULL
082KSL-E,NULL
082KT1-E,NULL
082L0C-E,NULL
082L1N-E,NULL
082L2M-E,NULL
006SDF-E,NULL
082BQS-E,NULL
008B76-E,NULL
082LDB-E,NULL
082LGV-E,NULL
082LK5-E,NULL
082LWT-E,NULL
082LXL-E,NULL
082LYL-E,NULL
082LZ8-E,NULL
082M85-E,NULL
082MJW-E,NULL
082PDB-E,NULL
082PP8-E,NULL
082PZ3-E,NULL
082S3D-E,NULL
082SB8-E,NULL
082SR6-E,NULL
082TMP-E,971
082V8N-E,NULL
082WSX-E,NULL
082WZR-E,NULL
082X4S-E,NULL
082XCL-E,NULL
082XP2-E,NULL
082TXZ-E,342
082Y8H-E,NULL
082Y9V-E,NULL
082YFX-E,NULL
082BQJ-E,5420
082S8M-E,9990
082VHJ-E,NULL
05J8NZ-E,NULL
08249T-E,NULL
00BQW2-E,556
00C18P-E,NULL
00C7HH-E,73264
05J95L-E,NULL
082HZ4-E,NULL
082604-E,NULL
082784-E,NULL
0828DW-E,NULL
0828GY-E,NULL
0828MX-E,142
0828N7-E,3300
082YGN-E,NULL
082ZB4-E,NULL
0832ND-E,NULL
0832RZ-E,94
0DQF3M-E,NULL
0833V7-E,NULL
083458-E,NULL
083528-E,NULL
08354T-E,NULL
083569-E,NULL
08357L-E,NULL
0835RW-E,NULL
0835TV-E,NULL
0835WG-E,NULL
08361R-E,NULL
083669-E,NULL
083675-E,NULL
0836CS-E,NULL
083PBJ-E,1907
0836YZ-E,NULL
0838HL-E,NULL
0838HW-E,NULL
0838WZ-E,NULL
083CRJ-E,NULL
083FB5-E,815
083H5H-E,NULL
08331P-E,3843
083JRH-E,NULL
083LBN-E,NULL
083MMN-E,NULL
083N8P-E,NULL
083P3V-E,NULL
083P4Y-E,NULL
083P95-E,2200
083P9H-E,248
083PB8-E,NULL
083PK0-E,NULL
083PLV-E,NULL
083Q0Q-E,NULL
083QR9-E,NULL
083R90-E,NULL
083RGL-E,NULL
0C16WV-E,NULL
083RM1-E,NULL
083RTP-E,NULL
083S08-E,NULL
083S81-E,NULL
083SNF-E,NULL
08333P-E,NULL
083TKM-E,NULL
083TSG-E,894
083TYQ-E,NULL
083WP5-E,NULL
083YBY-E,NULL
08409X-E,NULL
0840GC-E,NULL
0840NY-E,NULL
0840YZ-E,NULL
0841BD-E,NULL
0841RZ-E,NULL
0842DT-E,NULL
083K82-E,22100
0842XL-E,NULL
08431R-E,NULL
08440Y-E,NULL
0844TW-E,NULL
0844Z9-E,NULL
0844ZV-E,NULL
08458T-E,NULL
08467Y-E,NULL
08474V-E,NULL
0848BQ-E,NULL
0848NL-E,500
0848WC-E,NULL
08494Q-E,NULL
084951-E,NULL
084998-E,NULL
0849FN-E,NULL
0849G6-E,NULL
084C16-E,NULL
084CPP-E,NULL
084CS1-E,NULL
084CVM-E,NULL
084CYD-E,NULL
084D1F-E,NULL
084D1H-E,NULL
084D2Y-E,NULL
084G1C-E,NULL
084GYG-E,NULL
084HSM-E,NULL
084J2H-E,NULL
084JG1-E,NULL
084JHN-E,732
084JQT-E,NULL
084JRW-E,NULL
084JVQ-E,NULL
084K1V-E,NULL
084LG8-E,NULL
084M96-E,444
084N5K-E,NULL
084PDQ-E,NULL
084R80-E,NULL
084SNN-E,NULL
0C1NBK-E,276
084V8L-E,NULL
084VD5-E,NULL
083K40-E,NULL
0DNDJV-E,NULL
05NV0X-E,4700
05JK9C-E,76146
05K2RP-E,NULL
083P5T-E,733
083P7K-E,NULL
083TR0-E,NULL
08409V-E,4513
08410J-E,266
084WGB-E,NULL
0C23VP-E,168
084XCQ-E,NULL
084XJH-E,NULL
084XRW-E,169
084XS2-E,NULL
084ZHR-E,NULL
0850SQ-E,NULL
0850ZP-E,NULL
08513V-E,NULL
085168-E,296
0851L4-E,NULL
0851N2-E,96
08526W-E,NULL
08528K-E,NULL
0852C3-E,NULL
0852CX-E,557
0855DV-E,NULL
0855F2-E,108
0855GG-E,546
08563V-E,NULL
08572W-E,NULL
0857L4-E,NULL
0857PN-E,NULL
0857ZH-E,NULL
08589V-E,NULL
0858C3-E,NULL
0C2NHQ-E,554
0858WW-E,NULL
08590W-E,NULL
08593D-E,NULL
05QKY0-E,NULL
085968-E,NULL
0859VK-E,NULL
085BWM-E,NULL
085CSC-E,NULL
085CT7-E,NULL
085DRR-E,NULL
085FT5-E,NULL
085JVL-E,NULL
085K7L-E,NULL
085KBY-E,NULL
085KFP-E,NULL
085KKM-E,NULL
085KL7-E,NULL
085KNF-E,NULL
085QZ5-E,NULL
085R5F-E,NULL
085SGZ-E,158
085T8K-E,NULL
00D13C-E,3131
085TQB-E,NULL
085VFF-E,NULL
085WTN-E,NULL
085YMN-E,NULL
085YSL-E,NULL
0860JM-E,NULL
0862F9-E,NULL
0862NZ-E,NULL
0862Q1-E,NULL
0862Q7-E,NULL
0862R5-E,NULL
0862T7-E,NULL
086HVR-E,5719
08637Z-E,NULL
0864WH-E,NULL
086745-E,976
0867QQ-E,NULL
0869KL-E,NULL
086B5H-E,NULL
086B6D-E,NULL
085CNB-E,NULL
086CHS-E,NULL
086D0J-E,NULL
085J7L-E,NULL
086DP4-E,NULL
086DTT-E,NULL
086MJ5-E,NULL
086MS4-E,NULL
086MXY-E,NULL
086N1T-E,NULL
086NFC-E,NULL
086NH7-E,NULL
086NW5-E,NULL
086PMV-E,NULL
086R77-E,NULL
086R7B-E,32000
086S68-E,NULL
086SYQ-E,4
086T0K-E,NULL
086T18-E,NULL
086T1R-E,NULL
086T2S-E,NULL
00D183-E,202
086T7D-E,NULL
086T7S-E,NULL
086TBX-E,NULL
086TFP-E,NULL
086TGG-E,NULL
00D17X-E,913
086X32-E,NULL
086T25-E,3386
085P24-E,4137
086DLK-E,NULL
085DV3-E,NULL
05PCMH-E,11684
085HDR-E,NULL
085TFY-E,NULL
085YB9-E,3161
086NMN-E,401
086NN9-E,NULL
086SJH-E,NULL
086TZ4-E,NULL
086TBW-E,1517
086X5T-E,NULL
086XR3-E,NULL
086XR6-E,NULL
0C2R48-E,NULL
086Y7T-E,NULL
086Y9X-E,NULL
08715N-E,NULL
08719J-E,NULL
087D0P-E,39200
0871QW-E,NULL
0871VQ-E,NULL
0873KL-E,NULL
087448-E,NULL
0874S1-E,NULL
0874VR-E,NULL
0874YC-E,NULL
087505-E,NULL
08755B-E,NULL
0DX2MY-E,383
0875DG-E,NULL
0875GV-E,NULL
0875HC-E,78
0875JK-E,NULL
08798Y-E,30
00DQT4-E,NULL
0879NS-E,NULL
087D3H-E,805
087DQP-E,NULL
087DWH-E,NULL
087F2Z-E,NULL
087FPX-E,NULL
087FV8-E,NULL
00FBTX-E,NULL
087FZB-E,NULL
00FBQB-E,214
087G7W-E,NULL
087H2P-E,NULL
087JX2-E,NULL
087KKL-E,NULL
087KQ1-E,NULL
087L11-E,NULL
087L4Y-E,NULL
087LC4-E,NULL
087LFH-E,NULL
087ML2-E,NULL
087PPX-E,56
087Q1X-E,NULL
087Q6H-E,NULL
087Q6W-E,NULL
087QFR-E,8
087QNJ-E,NULL
087T70-E,NULL
087VF8-E,NULL
087VK6-E,NULL
087VLK-E,NULL
087VXQ-E,NULL
087W1S-E,NULL
087W54-E,NULL
087W73-E,NULL
087WBR-E,NULL
087ZXW-E,NULL
087ZYC-E,390
08804W-E,NULL
08805B-E,NULL
0880GL-E,NULL
0880J1-E,NULL
088103-E,NULL
08810S-E,21
08810W-E,NULL
08811F-E,400
08818M-E,NULL
0881J8-E,NULL
08824T-E,NULL
088285-E,NULL
0883P6-E,NULL
0883ZW-E,NULL
088421-E,NULL
088470-E,NULL
0884MP-E,NULL
0884RY-E,NULL
0884XB-E,NULL
0884YN-E,NULL
08851B-E,6000
08852Y-E,NULL
08856F-E,NULL
08858Q-E,NULL
0885GC-E,NULL
08871D-E,NULL
0887QN-E,NULL
05RDCD-E,NULL
08810P-E,NULL
05SHNF-E,NULL
08752N-E,NULL
087Q2Y-E,NULL
0DWW7F-E,NULL
00FC7R-E,733
05SR0J-E,NULL
05ST1T-E,NULL
0DXDFD-E,NULL
086X3C-E,NULL
08711R-E,NULL
08725S-E,NULL
0874V2-E,484
087ZMS-E,NULL
0888QS-E,NULL
0888WK-E,NULL
0888ZB-E,NULL
088900-E,NULL
088987-E,368
08899Z-E,NULL
0889G5-E,NULL
0889NG-E,NULL
088B2K-E,NULL
088BNM-E,NULL
088F82-E,326
088FKL-E,NULL
088FV1-E,3
088FW5-E,NULL
088G00-E,NULL
088G6X-E,NULL
088G6V-E,NULL
088G6W-E,NULL
088GGG-E,NULL
088GSJ-E,NULL
088JN8-E,NULL
088JRK-E,NULL
088JV3-E,NULL
0C35QZ-E,267
088JWD-E,NULL
088JYS-E,NULL
088K0W-E,NULL
088KF9-E,NULL
088KLP-E,NULL
088M2C-E,NULL
088NGR-E,NULL
088NSD-E,NULL
088NXM-E,NULL
088P2H-E,NULL
088QVP-E,NULL
088RFB-E,NULL
0887QP-E,6209
088RRW-E,NULL
088RTR-E,NULL
088RZJ-E,NULL
088S2D-E,NULL
088S52-E,NULL
088S5M-E,NULL
088SFF-E,NULL
088SJ2-E,NULL
088SPR-E,NULL
088SVG-E,NULL
088V0D-E,NULL
088VM2-E,NULL
088VR0-E,NULL
088VR9-E,NULL
088W0W-E,NULL
088W19-E,NULL
088W1W-E,NULL
088WC1-E,NULL
088WHP-E,41
088VGG-E,455
088WXN-E,NULL
088XJ1-E,NULL
088XLP-E,NULL
088YDR-E,NULL
088YGC-E,NULL
088YK8-E,NULL
0C39CW-E,652
088YY3-E,NULL
088YYL-E,NULL
088Z1K-E,NULL
088Z2T-E,NULL
088Z6B-E,NULL
088Z81-E,NULL
088Z8T-E,NULL
088Z8X-E,NULL
088Z92-E,NULL
088ZB9-E,NULL
088ZF3-E,NULL
088ZWM-E,NULL
0890D7-E,NULL
0890MM-E,NULL
0890QX-E,NULL
0891D1-E,NULL
0891L4-E,NULL
0891NQ-E,15284
