factset_entity_id,total_aum,equity_aum
0H1F31-E,,
0H1FDG-E,,
0H1FR1-E,,
0H1GDC-E,,
0H1GMD-E,,
0H1GV5-E,,
0H1HJ0-E,,
0H1HLT-E,,
0H1HPF-E,,
0H1HXH-E,,
0H1J3X-E,,
0H1J7D-E,,10
0H1J9L-E,,
0H1JDS-E,,
0H1KQS-E,,
0H1KY4-E,,
0H1KYX-E,,
0H1KZC-E,,
0H1LG2-E,,
0H1MLH-E,,
0H1MN8-E,,
0H1MTG-E,,
0H1MZT-E,,
0H1N35-E,,
0H1NH3-E,,
0H1NJ1-E,,
0H1NJH-E,,
0H1NK2-E,,
0H1NLX-E,,
0H1NNP-E,,
0H1P3S-E,,
0H1P8N-E,,
0H1PLS-E,,
0H1PP1-E,,
0H1PVC-E,,
0H1QDJ-E,,
0H1QMQ-E,,
0H1RXW-E,,
0H1S4Z-E,,
0H1SCS-E,,
0H1Q23-E,2772,
0H1SLZ-E,,
0H1T5B-E,,
0H1T6L-E,,
0H1TGV-E,,
0H1TN9-E,,
0H1TP9-E,,6
0H1TXP-E,,
0H1V26-E,,
0H1V5X-E,,
0H1V5Z-E,,
0H1V70-E,,
0H1VQR-E,,
0H1VZL-E,,
0H1VZM-E,,
0H1W2D-E,,
0H1W4Y-E,,
0H1W9W-E,,
0H1WFG-E,,
0H1WRJ-E,,
0H1WRW-E,,
0H1WVB-E,,
0H1WW9-E,,
0H1X0H-E,,
0H1X6X-E,,
0H1X92-E,,
0H1XF9-E,,
0H1XJR-E,,
0H1XL5-E,,
0H1XS3-E,,
0H1XSH-E,,
0H1XVF-E,,
0H1XW1-E,,
0H1XWR-E,,
0H1XWS-E,,
0H1XYJ-E,,
0H1Y0B-E,,
0H1Y2B-E,,
0H1YJ9-E,,
0H1YMB-E,,
0H1YQS-E,,
0H1YZK-E,,
0H1Z0P-E,,
0H1Z2F-E,,
0H1Z3B-E,,
0H1Z4N-E,,
0H1ZFT-E,,
0H1ZHH-E,,29
0H1ZTB-E,439,
0H203P-E,,
0H206B-E,,
0H20CG-E,,
0H20HK-E,,
0H20P8-E,,
0H20SH-E,,
0H20YP-E,,
0H2105-E,,
0H210B-E,,
0H210F-E,,
0H210N-E,,
0H211M-E,,
0H21F4-E,,
0H21G2-E,,
0H21L9-E,,
0H21LQ-E,,
0H222S-E,,
0H226R-E,,
0H22DQ-E,,
0H22DR-E,,
0H22GK-E,,
0H22H5-E,,
0H22J2-E,,
0H22LY-E,,
0H22S8-E,,
0H22Y6-E,,
0H235J-E,,
0H23NL-E,,
0H28S7-E,,0
0H24DX-E,,
0H24VB-E,,
0H24YH-E,,
0H251L-E,,
0H2581-E,,
0H25NV-E,,
0H25PR-E,,
0H2DT5-E,,742
0H26QN-E,,
0H26TT-E,,
0H272R-E,,
0H27FB-E,,
0H27J2-E,,
0H27Q2-E,,
0H27VC-E,,
0H27VT-E,,
0H28B1-E,,
00C9WG-E,94,75
0H28LM-E,,
0H28MN-E,,
0H28RD-E,,9
0H28RW-E,,
0H28Y1-E,,
00C6CX-E,235,132
0H2925-E,,
00C1G4-E,,
0H29CQ-E,,
0H24GB-E,,5
0H2G18-E,388,
0H29L6-E,,
0H29LZ-E,,
0H29M8-E,,
0H20YX-E,,152
0H29ND-E,,
0H29WM-E,,
0H29ZR-E,,
0H2B03-E,17,
0H2B22-E,,
0H2B23-E,,
0H2B2Q-E,,
0H2B31-E,,
0H2B6T-E,,
0H2BD8-E,,
0H2BKW-E,,
0H2C05-E,,
0H2C5Z-E,,
0H2C8J-E,,
0H2CFH-E,,
0H2CG1-E,,
0H2CKJ-E,,
0H2CN9-E,,
0H2CZD-E,,
0H2DBT-E,,
0H2DSF-E,,
0H2DSR-E,,
0H2DTF-E,,
0H2DY4-E,,
0H2DYC-E,,
0H2F3K-E,,
0H2F79-E,,
0H2FY9-E,,
0H29RK-E,915,
0H2G9K-E,,
00C5G2-E,,
0H2GDP-E,,
0H2GHD-E,,
0H2GJ0-E,,
0H2GNC-E,,
0H2HDQ-E,,
0H29T1-E,414,239
00C9Y2-E,484,219
0H28SJ-E,311,175
0G13LT-E,,
00C958-E,1000,4
00CCL0-E,,
00C50B-E,1333,628
07L1VF-E,,
07LNNZ-E,,47
0H2HW0-E,,
0H2HX3-E,,
0H2J9S-E,84,
0H2JC6-E,,
0H2JDB-E,,
0H2JLZ-E,,
0H2K40-E,,
0H2K85-E,,
0H2L13-E,,
0H32S2-E,8,
0H2L3Z-E,,
0H2L57-E,,
0H2LKL-E,,1
0H2LN1-E,,25
0H2LRZ-E,,
0H2MBY-E,,
0H2MFB-E,,
0H2MH4-E,,
0H2MJZ-E,,
0H2MYJ-E,,
0H2NRH-E,,
0H2PGJ-E,,
0H2PHW-E,,
0H2Q9P-E,,
0H2QFG-E,,11
0H2QVK-E,,53
0H2RQV-E,,
0H2SX8-E,,
0H2SZ5-E,,
0H2T5V-E,,
0H2V2N-E,10,
0H2V3C-E,,
0H2V52-E,,
0H2V7C-E,,
0H2WVN-E,,
0H2X53-E,,
0H2XG1-E,,
0H2XV7-E,,
0H2XYH-E,,
0H2Y48-E,,
0H2YFW-E,738,348
0H2Y9D-E,7988,1878
07NM8M-E,,89
0H313L-E,,5
0H2Y8N-E,130276,47429
0H2YV9-E,,
0H2YXN-E,,
0H2YY1-E,,
0H2Z0F-E,,
0H2ZSB-E,,
0H2ZSM-E,,
0H300Q-E,,
0H3055-E,,
0H3065-E,,
0H307P-E,,
0H30D0-E,,
0H30GP-E,,
0H30J7-E,,3
0H30KC-E,,
0H31HG-E,,
0H31JS-E,,
0H31QQ-E,,
0H323B-E,,
0H32N1-E,,
0H32NH-E,,
0H32X4-E,,
0H335L-E,,
0H336T-E,,
0H3379-E,,
0H3394-E,,
0H33B1-E,,
0H33CG-E,,
0H33Y1-E,,
0H3451-E,,
0H346K-E,,
0H34LR-E,,
0H34QD-E,,
0H34WB-E,,
0H359T-E,54,
0H35BF-E,,
0H2SYV-E,,21
0H35G0-E,,
0H35GC-E,,
0H35H5-E,,
0H35T7-E,,
0H36DC-E,,
0H36G7-E,,
0H36J4-E,,
0H36XR-E,,
0H377J-E,,
0H37BP-E,,
0H37LQ-E,,
0H37PL-E,,
0H37PP-E,,
0H37S0-E,,
0H37YV-E,,
0H389Z-E,,
0H38M5-E,,
0H38MZ-E,,
0H38WY-E,,
0H391F-E,,
0H393V-E,,
0H39HM-E,,
0H39TJ-E,,
0H3B56-E,,
0H3B7M-E,,
0H3B8R-E,,
0H3B9K-E,,
0H3BV1-E,,
0H3BWL-E,,
0H3C5T-E,,
0H3C73-E,,
0H2YGS-E,,
07MRRP-E,,197
0H3C8X-E,,
0H3CL1-E,,
0H3CQM-E,,
0H3CVK-E,,
0H3CW6-E,,
0H3CWT-E,,
0H3D7L-E,,
0H3DBB-E,,
0H3DC7-E,,
0H3DX9-E,,
0H3DYG-E,,
0H3DZT-E,,
0H3DZW-E,,
0H3F0M-E,,
0H3F8L-E,,
0H3F9S-E,,
0H3FFX-E,,
0H3FG6-E,5,
0H3FGK-E,,
0H3FH7-E,,
0H3FN9-E,,
0H3FQ7-E,,0
0H3FQQ-E,,
0H3FRX-E,,
0H3GNB-E,,
0H3GPS-E,,
0H3H07-E,,
0H3H0C-E,,
0H3H5R-E,,
0H3H7M-E,,
0H3HF0-E,,
0H3JRW-E,,
0H3K2H-E,,
0H3K30-E,,
0H3KJS-E,,
0H3KQV-E,,
0H3KTG-E,,
0H3LR4-E,,
0H3LZ2-E,,
0H3M91-E,,
0H3M99-E,,
0H3MKS-E,,
0H3MYW-E,,
0H3N3W-E,,
0H3N61-E,121,
0H3NS5-E,,
0H3PDH-E,,3
0H3PFN-E,,
0H3PM8-E,,
0H3Q09-E,,
0H3Q2N-E,,
0H3Q7G-E,,
0H3QTW-E,,
0H3R37-E,,
0H3RGX-E,,
0H3RPV-E,,
0H3RT9-E,,
0H3SNJ-E,,
0H3SQ8-E,,
0H3T1P-E,,
0H3T71-E,,
0H3THL-E,,
0H3TR1-E,,
0H3TT3-E,,
0H3TV8-E,,
0H3TWJ-E,,
0H3TXV-E,,310
0H3V41-E,,
0H3VB1-E,,
0H3VC1-E,,
0H3VDQ-E,,
0H3CPV-E,604,7
0H3W3T-E,,
0H3W8L-E,,
0H3W9N-E,,
0H3WD6-E,,
0H3X80-E,,
0H3XK0-E,,
0H3XWT-E,,
0H3Y7Y-E,,
0H3YBB-E,,
0H3YML-E,,
0H3YNT-E,,
0H3Z4D-E,,
0H3Z8K-E,,
0H3ZMW-E,,
0H3ZP0-E,,
0H3ZPX-E,,
0H3ZTR-E,,
0H4044-E,,
0H4096-E,,
0H40F6-E,,
0H40JZ-E,,
0H41C6-E,,
0H41ZQ-E,,
0H42KM-E,,
0H43WS-E,,80
0H43X0-E,,
0H3CJQ-E,683,
0H442C-E,,
0H4433-E,,
0H443C-E,,
0H44LP-E,,
0H44WN-E,,
0H3GNG-E,2727,
0H459B-E,,
0H45ZJ-E,,
0H47C6-E,,
0H47VT-E,,
0H489K-E,,
00CCX1-E,662,116
0H48M3-E,,
0H48RF-E,,
0H49TX-E,,
0H49ZJ-E,,
0H49ZY-E,,
00CDLB-E,,1313
0H4BDW-E,,
0H4BFX-E,,
0H4BG1-E,,
0H4BX8-E,,
0H3C80-E,100,
0H46LP-E,,67
0H3CWZ-E,28,
0H4CC8-E,,
0H4CY8-E,,
0H4D8W-E,,
0H4DC5-E,,
0H4DF6-E,,
0H4FWL-E,,
0H4G1K-E,,
0H4GLB-E,,
0H4H25-E,,
0H4H9D-E,,
0H4HYV-E,,
0H4J27-E,,
0H4JCM-E,,
0H4JN7-E,,
0H4JP0-E,,
0H4JYH-E,,
0H4K9V-E,,
0H4KBM-E,,
0H4KCG-E,,
0H4L6W-E,,
0H4LJT-E,,
0H4MHM-E,,
0H4MJT-E,,480
0H4MKQ-E,,
0H4MWG-E,,
0H4N2G-E,,
0H4N4Q-E,,
0H4N88-E,,
0H4ND9-E,,
0H4NYB-E,,
0H4P7S-E,,
0H4PCZ-E,,
08756C-E,,34901
0H4PZB-E,,
0H4Q4H-E,,
08755Y-E,,184
0H4R2J-E,,
0H4RZK-E,,
0H4S5Q-E,,
0H4S8Q-E,,
0H4SBT-E,,
0H4TTQ-E,,
0H4V1S-E,,
0H4WK1-E,,5
0H4WVG-E,,
0H4X43-E,,
0H4X5Z-E,,
0H4X7R-E,,
0H4X8X-E,,
0H4XZQ-E,,512
0H4Z18-E,,
0H4Z45-E,,
0H4ZWV-E,,
0H4ZZ2-E,,
0H508X-E,12,
0H50B8-E,,
0H50BQ-E,,
0H50CS-E,,
0H50D8-E,,
0H50DH-E,,14
0H50K9-E,,
0H50P2-E,,
0H50PL-E,,
0H50W3-E,,
0H51C5-E,,
0H51HK-E,,
0H51NK-E,,
0H51NW-E,,
0H526W-E,,
0H52K1-E,,
0H52XD-E,,
0H5306-E,,
0H530J-E,,
0H536Z-E,,
0H53BN-E,,
0H53D8-E,,
0H53SH-E,,
0H54JR-E,,
0H559G-E,,
0H55DF-E,,
0H55F5-E,,
0H55FJ-E,,
0H55HD-E,,
0H55J1-E,,
0H55KN-E,,
0H55MQ-E,,
0H55SB-E,,
0H56CH-E,,
0H56M2-E,,
0H57JX-E,,
0H57Y5-E,,
0H582Y-E,,
0H5950-E,,
0H5BPP-E,,0
0H5BXM-E,,
0H5BXV-E,,
0H5BY5-E,,
0H5C0Q-E,,
0H5CLF-E,,
0H5CNJ-E,,
0H5CQG-E,,
0H5CXP-E,,
0H5CXX-E,,
0H5D44-E,,
0H5DCF-E,,
0H5DK2-E,,
0H5DLJ-E,,
0H5DQB-E,,
0H5DV0-E,795,
0H5G0C-E,,
0H5G0L-E,,
0H5GS5-E,,
0H5GXP-E,,
0H5H2Z-E,,
0H5H9T-E,,
0H5HVT-E,,
0H5J1X-E,,
0H5JBT-E,,
0H5JFK-E,,
0H5K90-E,,
0H5K9F-E,,
0H5KBW-E,,
0H5KCQ-E,,
0H5KGD-E,,
0H5KPX-E,,
0H5L9L-E,,
0H5LRF-E,,
0H5MR3-E,,
0H5N3D-E,,
00CDMR-E,377,104
0H5P7L-E,,
0H5PK6-E,,
0H5PNF-E,,
0H5PZ9-E,,
0H5Q3B-E,,
0H5QMD-E,,
0H5QNH-E,,
0H5QRG-E,,
0H5QXF-E,,
0H5R33-E,,
0H5R78-E,,
0H5R7P-E,,
0H5RBV-E,,
0H5RGQ-E,,
0H5RPG-E,,
0H5RWB-E,,
0H5RXZ-E,,
0H5SH2-E,,
0H5SXB-E,,
0H5TB8-E,,
0H5TF4-E,,
0H5TH9-E,,
0H5TL0-E,,
0H5TPS-E,,
0H5TQD-E,,
0H5TVK-E,,
0H5V0F-E,,
0H5V0V-E,,
0H5V1N-E,,
0H5V4N-E,,
0H5V76-E,,
0H5VFX-E,,
0H5VGB-E,,
0H5VPM-E,,
0H5W4K-E,,
0H5W8K-E,,
0H5WBY-E,,
0H5WHL-E,,
0H5WT1-E,,
0H5WW8-E,,
0H5XLV-E,,
0H5XRX-E,,
0H5Y1W-E,,
0H5Y73-E,,
0H5Y8M-E,,
0H5YGF-E,,
0H5YJD-E,,
0H5V27-E,,797
0H61KK-E,,
0H61NK-E,,
0H61PN-E,,
0H63QH-E,,
0H63WT-E,,
0H64L8-E,,
0H64TQ-E,,
0H65YT-E,,
0H66Z5-E,,
0H677D-E,,
0H67DN-E,,
0H67J2-E,,
0H67R3-E,,
0H67VL-E,,
0H685P-E,,
0H688D-E,,
0H68C5-E,,
0H68MW-E,,14
0H68R7-E,,
0H68W3-E,,
0H699Q-E,,
0H69GS-E,,
0H69M8-E,,
0H69SR-E,,
0H69WG-E,,190
0H69YM-E,,
0H6B7D-E,,97
0H6BCN-E,,
0H6BDZ-E,,7
0H6CP5-E,,
0H6CSQ-E,,
0H6D3J-E,,
0H6F6P-E,,
0H6GJY-E,,
0H6GPS-E,,
0H6GSD-E,,
0H6GV8-E,,
0H6HFM-E,,
0H6HLX-E,,
0H6J9B-E,,
0H6K3S-E,,
0H6K62-E,,
0H6KJS-E,,
0H6LG3-E,,
0H6LLF-E,,
0H6M7B-E,,
0H6MPT-E,,
00CDP5-E,27629,436
0H6N47-E,,
0H6N58-E,,
0H6N5B-E,,
0H6N5P-E,,
0H6N8M-E,,
0H6N9X-E,,
0H6PC1-E,,
0H6QFY-E,,
0H6QHR-E,,
0H6QVC-E,,
0H6R3Z-E,,
0H6SB2-E,,
0H6SG6-E,,
0H6SNS-E,,
0H6TNB-E,,
0H6V8N-E,,
0H6VCM-E,,
0H6VHM-E,,
0H6VKX-E,,
0H6W4R-E,,
0H6JNC-E,,48979
0H67PH-E,,56
0H6W7W-E,,
0H6WFQ-E,,
0H6WQS-E,,
0H6X9N-E,,1356
0H6XDZ-E,,19
0H6XTR-E,,
0H6XXQ-E,,
0H6YRH-E,,
0H6YWZ-E,,0
0H6ZXG-E,,
0H70B7-E,,
0H7191-E,,
0H71D1-E,,
0H71QR-E,,
0H724T-E,,
0H75DW-E,,
0H75FW-E,,
0H75LP-E,,
0H75VH-E,,
0H768L-E,,
0H76DZ-E,,
0H76S1-E,,
0H7793-E,,
0H77B8-E,,
0H78C6-E,,
0H78QP-E,,
0H78XD-E,,
0H792L-E,,
0H79GH-E,,
0H7CNL-E,,
0H7D0D-E,,
0H7D0X-E,,
0H7DSX-E,,
0H7DZQ-E,,
0H7F3W-E,,
0H7G0S-E,,
0H7G43-E,,
0H7G8P-E,,
0H7GBP-E,,
0H7GFN-E,,
0H7GM0-E,,
0H7HWD-E,,
0H7HXF-E,,
0H7J16-E,,
0H7J8V-E,,
0H7JNY-E,,
0H7K4Z-E,,
0H7KFJ-E,,
0H7KFK-E,,
0H7L52-E,,
0H7LF9-E,,
0H7LJL-E,,
0H7M5N-E,,
0H7N48-E,,
0H7NBR-E,,
0H7PH9-E,,
0H7R53-E,,
0H7R84-E,,
0H7R9C-E,,
0H7T49-E,,
0H7TF2-E,,
0H7TJH-E,,
00CF6T-E,2113,1561
0H80NB-E,,
0H80TP-E,,
0H80YM-E,,
0H81WX-E,,
0H81YW-E,,
0H82GG-E,,
0H82S4-E,,
0H82SZ-E,,
0H835F-E,,
0H84MF-E,,
0H856Q-E,,
0H869X-E,,
0H873X-E,,
0H877V-E,,
0H87CG-E,,
00CF8F-E,,9403
0H87QG-E,,
0H87XG-E,,
0G1LBW-E,,
0H88DW-E,,
0H88R1-E,,
0H88T1-E,,
0H89SV-E,,
0H8BKF-E,,
0H8BZ7-E,,
0H8C93-E,,
0H8CK9-E,,
0H8D85-E,,
0H8DFV-E,,
0DLPDS-E,,0
0H8DWW-E,,
0H8F77-E,,
0H8FKV-E,,
0H8GZT-E,,
0H8H0K-E,,
0H8H1G-E,,
0H8H1J-E,,
0H8HNL-E,,
0H8HXN-E,,
0H8JNJ-E,2705,
0H8JVM-E,,
0H8JWT-E,,
0H8KP6-E,,
0H8P3W-E,,
0H8P5X-E,,
0H8RCQ-E,,
0H8RZB-E,,
0H8S34-E,,
0H8S8Q-E,,
0H8SF2-E,,
0H8SJP-E,,
0H8SPN-E,,
0H8T2R-E,,
0H8TPJ-E,,
0H8TPK-E,,
0H8VSP-E,,
0H9YV9-E,,2
0H8WS5-E,,
0H8X22-E,,
0H8Y61-E,15,
0H8YBC-E,,
0H8Z8Y-E,,
0H8ZL5-E,,
0H905B-E,,
0H90G4-E,,
0H911F-E,,
0H91VT-E,,
0H946K-E,,
0H94CD-E,,
0H95GG-E,,
0H95T1-E,,
0H961H-E,,
0H97MK-E,,
0H98WZ-E,,
0H99ZC-E,,
0H9BRL-E,,
0H9DC3-E,,
0H9DL3-E,,
0H9DM6-E,,
0H9FLR-E,,
0H9GWH-E,,801
0H9H3Z-E,,
00CFMZ-E,2523,365
0H9HZW-E,,
0H9KZF-E,,
0H9LMT-E,,
0H9M66-E,,
0H9MT3-E,,
0H9NCD-E,,
089RM6-E,,52
0H9PHV-E,,
0H95MX-E,59,
0H9PTR-E,,
0H9R41-E,,
0H9RJ1-E,,
0H9SDB-E,,
0H9SY7-E,,
0H9T0S-E,,
0H9TCG-E,,
0H9V4V-E,,
0H9V5D-E,,
0H9V89-E,,
0H9VD9-E,,
0H9VRD-E,,
0H9VT7-E,,
0H9W06-E,,
0H9WFC-E,,
0DR509-E,500,
0H9YFK-E,,
0H9YRQ-E,,
0H9YXJ-E,,
0H9DCJ-E,,2021
0H9Z4H-E,,
0H9ZKH-E,,
0H9ZN2-E,,
0H9ZQY-E,,
0H9ZSQ-E,,
00CF8J-E,,158
0HB035-E,,
0HB19J-E,,
00CG3B-E,688,131
0HB26S-E,,
0HB2QG-E,,
0HB2ZZ-E,,71
00CFSZ-E,,0
0HB3D2-E,,
0HB3JF-E,,
0HB3R5-E,,
0HB51V-E,,
0HB5DQ-E,,
0HB5QT-E,,
0HB5TT-E,,
0HB5WS-E,,
0HB6YW-E,,
0HB7C2-E,,
0HB7LW-E,,
0HB880-E,,
0HB8W4-E,,
0HB9HN-E,,
0HB9Y0-E,,
0HBB1J-E,,
0HBB26-E,,
0HBBR6-E,,2
0HBCXR-E,,
0HBD1S-E,,
0HBD4M-E,,
0HBF5L-E,,
0HBF92-E,,
0HBF9C-E,,
0HBFQ9-E,,
0HBGVT-E,,
0HBH4G-E,,
0HBH61-E,,
0HBHMS-E,,
0HBHNM-E,,
0HBHQY-E,,
0HBHV3-E,,
0HBHXJ-E,,
0HBHZ8-E,,
0HBJXX-E,,
0HBJZN-E,,
0HBKDF-E,,
0HBKLQ-E,,
0HBKNZ-E,,
0HBKZ1-E,,
0HBLJM-E,,
0HBLP6-E,,
0HBLV3-E,,
0HBM6T-E,,256
0HBMDX-E,,
0HBMHL-E,,
0HBML6-E,,
0H9VBG-E,153,41
0H8VWH-E,,
0HBMQS-E,,
0HBMY7-E,,
0HBNBB-E,,
0HBNQL-E,,
0HBNRF-E,,
0HBQNY-E,,
0HBQQP-E,,
0HBR39-E,,
0HBR6X-E,,
0HBRND-E,,
0HBS2F-E,,
0HBT1Q-E,,
0HBTW9-E,,
0HBV0Q-E,,
0HBV2L-E,,
0HBV9S-E,,30
0HBW0B-E,,
0HBWWY-E,,
0HBYQD-E,,
0HBYRK-E,,
0HBZHK-E,,
0HBZQS-E,,
0HC03S-E,,
0HC0TX-E,,
0HC1DX-E,,
0HC1JT-E,,
0HC1KR-E,,
0HC1QG-E,,
0HC1YJ-E,,
0HC2HL-E,,
0HC2YY-E,,
0HC2ZJ-E,,
0HC3YB-E,,
0HC45G-E,,
0HC4R0-E,,
0HC6B4-E,,
0HC6BZ-E,,
0HC6F6-E,,
0HC6KM-E,,
0HC6Q9-E,,
0HC6S2-E,,
0HC6VS-E,,
0HC6Z0-E,,
0HC6Z7-E,,
0HC7M0-E,,
0HC7NF-E,,
0HC8HR-E,,
0HC8J6-E,,
0HC9N2-E,,
0HC9SR-E,,
0HC9X7-E,,
0HC9Z4-E,,
0HCBDB-E,,
0HCBJY-E,,
0HCBVR-E,,
0HCFV5-E,,
0HCGHV-E,,
0HCH6Q-E,,
0HCHPJ-E,,
0HCJ0L-E,,
0HCJMB-E,,
0HCK0Z-E,,
00CGT8-E,1340,503
0HCL8W-E,,
0HCLFL-E,1233,
0HCLLZ-E,,
0HCLNS-E,,
0HCLTK-E,,
0HCKMN-E,,18
0HCMGL-E,,
0HCMPZ-E,,
0HCNL6-E,,
0HCP1W-E,,
0HCP2J-E,,
0HCP35-E,,
0HCP6K-E,,
0HCP9R-E,,
0HCPQX-E,,13
0HCQ60-E,,
0HCQ66-E,,
0HCQ6T-E,,
0HCR1D-E,,
0HCSBT-E,,
0HCTKQ-E,,6
0HCTMT-E,,
0HCTNM-E,,
0HCTQJ-E,,
0HCV2Y-E,,
0HCV45-E,,
0HCV4B-E,,
0HCV5Z-E,,
0HCVTB-E,,
0HCVXQ-E,,
0HCW3M-E,,
0HCWFM-E,,
0HCWSS-E,,
0HCX59-E,,
0HCXHN-E,,
0HCXHV-E,100,
0HCXTH-E,,
0HCYHC-E,,
0HCZ0K-E,,
0HCZ4C-E,,
0HCZ8C-E,,
0HCZPD-E,,
0HCZSH-E,,
0HD0PL-E,,
0HD0YK-E,,16
0HD11T-E,,
0HD19L-E,,
0HD1VV-E,,
0HD2LD-E,,
0HD2LZ-E,,
0HD2YT-E,,
0HD3KK-E,,
0HD3S3-E,,
0HD4H5-E,,
0HD4PN-E,,
0HD57M-E,,
0HD5LQ-E,,
0HD5RQ-E,,
0HD6K3-E,,
0HD7BF-E,,
00CGQF-E,958,664
00CLJR-E,207,113
0HC31D-E,546,249
0HBVN4-E,38,
0HCSPJ-E,,
0HD7CN-E,14,
0HD7Q2-E,,
0HD7XK-E,,
0HD8FS-E,,
0HD8H6-E,,
0HD8JS-E,,
0HD8NJ-E,,
0HD8W0-E,,
0HD9GX-E,,
0HD9QG-E,,
0HD9SD-E,,
0HDCKX-E,,
0HDD1M-E,,
0HDD65-E,5780,
0HDD6K-E,,
0HDD73-E,,
0HDD7B-E,,
0HDD9Q-E,,
0HDDC6-E,,
0HDDP2-E,,3
0HDFKB-E,,
0HDFS5-E,,
0HDFX4-E,,
0HDG53-E,,
0HDGTN-E,,
0HDHRB-E,,
0HDJ3N-E,,
0HDJ4C-E,,
0HDJ4W-E,,
0HDJBZ-E,,
0HDK9Y-E,,
0HDKZ0-E,,
0HDM9C-E,,
0HDMZ8-E,,
0HDNX8-E,,
0HDP39-E,,
0HDP4P-E,,
0HDPDP-E,,
0HDPFD-E,,
0HDPFL-E,,
0HDRZB-E,,
0HDS2Y-E,,
0HDS7T-E,,
00CP8L-E,,388
0HDSS0-E,,102
0HDSY9-E,,
0HDSZ8-E,,
0HDTF4-E,,
0HDTK6-E,,
00CN52-E,92,0
0HDTRR-E,,
0HDVLB-E,,
0HDXGJ-E,,
0HDXT8-E,,
08BS1X-E,,128
0HDZ8N-E,,
0HDZDV-E,,
0HDZLV-E,,
0HF0ZV-E,1531,
0HF0B1-E,,
0HF0LY-E,,
0HF0P5-E,,
0HF16T-E,,
0HF2MM-E,,
0HF2QR-E,,
0HF2ZK-E,,
0HF3WN-E,,
0HF4DT-E,,
00CX87-E,2919,63
0HF5SJ-E,,
0HF5V3-E,,
0HF613-E,,
0HF66J-E,,
0HF6FK-E,,
0HF6JH-E,,
0HF6R5-E,,
0HF942-E,,
0HFB0Z-E,,
0HFBQ1-E,,
0HFC3C-E,,
0HFC7Z-E,,
0HFCB0-E,,
0HFCF4-E,,
0HFCFR-E,,
0HFCJ5-E,,
0HFCMJ-E,,
0HFCPL-E,,
0HFCVT-E,,
0HFDG0-E,,
0HFDJT-E,,
0HFDRZ-E,,
0HFDT0-E,,
0HFGVK-E,,
0HFHHP-E,,
0HFHNR-E,,
0HFHQS-E,,
0HFHTJ-E,,
0HFHVW-E,,
0HFJ87-E,,
0HFJCG-E,,
0HFJPC-E,,
0HFJR6-E,,
0HFJRK-E,,
0HFJS5-E,,
0HFJW3-E,,
0HFK17-E,,
0HFK1N-E,,
0HFK3F-E,,
0HFK3V-E,,
00CQ9S-E,343,170
0HFK6R-E,,
0HFK8M-E,,
0HFL1N-E,,
0HFL2Q-E,,
0HFL3Y-E,3000,
0HFNTM-E,,
0HFP2S-E,,
0HFPMJ-E,,
00CXRC-E,2883,11
0HFPS0-E,,
00CQW8-E,,6
0HFPVW-E,,
0HFPZ1-E,,
0HFPZK-E,,
0HFQ0G-E,,
0HFR9H-E,,
0HG635-E,,3
0HFSDB-E,,
0HFSHT-E,,
0HFSJQ-E,,
0HFTD0-E,,
0HFTF7-E,,
0HFTQ5-E,,
0HFV0D-E,,
0HFV26-E,,
0HFV37-E,,
0HFV91-E,,
0HFVDT-E,,
0HFVLC-E,,
0HFVYF-E,,
0HFW1J-E,,
0HFW4X-E,,
0HFWX4-E,,
0HFXDR-E,,
0HFXRT-E,,41
0HFXTH-E,,
0HFY15-E,,
0HFZ3S-E,,
0HFZZ8-E,,
0HG07C-E,,9
0HG092-E,,
0HG0VK-E,,
0HG13H-E,,
0HG1CT-E,,
0HG1DZ-E,,
0HG1G4-E,,
0HG1G5-E,,
0HG1LG-E,,
0HG1LV-E,,
0HG1V5-E,,
0HG20J-E,,
0HG20R-E,,
0HG426-E,,160
0HG45W-E,,
0HG480-E,,
0HG49L-E,,
0HG49R-E,,
0HG4LH-E,,
0HG4TS-E,,
0HG531-E,,
0HG5B3-E,,
0HG5NW-E,,
0HG60K-E,,
0HG60M-E,,
0HG62N-E,,
0HG65F-E,,
0HG7HL-E,,
0HGCX3-E,,
0HGD1C-E,,
0HGDH3-E,,
0HGF2D-E,,
0HGF7V-E,,
0HGFD1-E,,
0HGFLY-E,,
0HGFVG-E,,
0HGGPP-E,,
0HGGQF-E,,
0HGGZC-E,,
0HGH1Y-E,,
0HGH3M-E,,
0HGHVM-E,,
0HGJ81-E,,
0HGJDW-E,,
00D07V-E,768,433
0HGKN3-E,,
0HGLBC-E,,
0HGLND-E,,76
0HGLP9-E,,
0HGM03-E,,
0HGMMF-E,,
0HGMPK-E,,281
0HGMT5-E,,
0HGN1P-E,,
0HGN36-E,,
0HGDQ0-E,,
0HGNKP-E,,
0HGNT1-E,,
0HGP28-E,,
0HGPX8-E,,
0HGPYC-E,,
0HGQDX-E,,
0HGRXG-E,,
0HGS73-E,,
0HGSM5-E,,
0HGT2Q-E,,
0HGTQ8-E,,
0HGTVW-E,,
0HGTXQ-E,,
0HGV49-E,,
0HGWS5-E,,
0HGWW0-E,,
0HGX06-E,,
0HGX21-E,,
0HGXNY-E,,
0HGXV7-E,,
0HGYC5-E,,
0HGYYH-E,,
0HGZ33-E,,
0HGZ9D-E,,
0HGZK9-E,,
0HGZQ9-E,,
0HH17F-E,,
