"factset_entity_id","equity_aum"
"0040LY-E ",141
"003TKT-E ",1130
"003WSK-E ",665
"05HPTV-E ",1407
"05GNGN-E ",9390
"05GRT0-E ",2007
"0C3LM6-E ",243
"000JTR-E ",13998
"001MTF-E ",12020
"0C3PGW-E ",311
"0FLC27-E ",349
"0DBT0C-E ",567
"05MX1B-E ",725
"05N0Z8-E ",413
"0FJXM0-E ",156
"06FV15-E ",8
"0KMB2W-E ",94
"0048H8-E ",144
"0KFQF6-E ",0
"0KMMMP-E ",104
"06V5TT-E ",126
"0D9HHG-E ",254
"0DQ0D0-E ",304
"002K0L-E ",630
"05FW89-E ",119
"000RBG-E ",4233
"05N5Z8-E ",4
"05LWBP-E ",261
"05W130-E ",930
"06NLZT-E ",157
"0G5CM6-E ",374
"0GWWXJ-E ",35
"0D9HCJ-E ",43
"0DM793-E ",130
"0DQ7YK-E ",27
"0F91FL-E ",24
"0CWGCV-E ",209
"0D4MQW-E ",122
"0CT79R-E ",89
"0CR9WW-E ",138
"0C8TBJ-E ",183
"0C8KPN-E ",156
"0CM6F4-E ",33
"0C9R6M-E ",555
"0CR0V7-E ",1
"0C8W2J-E ",315
"0GZPXM-E ",51
"001Y83-E ",36401
"001XN0-E ",290
"001207-E ",8320
"001TRV-E ",381
"001VPR-E ",10937
"0CH3WD-E ",1309
"0G62ZG-E ",0
"05M8L0-E ",423
"0GBM22-E ",23
"0G4RKV-E ",5
"0FJ7W0-E ",1318
"002TFS-E ",745
"002SMY-E ",848
"00D16K-E ",3461
"00CX87-E ",80
"00D16V-E ",110
"0CYM3R-E ",109
"0742VY-E ",144
"075DYD-E ",219
"06HPY0-E ",471
"0CYR7W-E ",109
"0CJ70L-E ",0
"0GK5BD-E ",155
"0690LS-E ",9515
"0CG0DN-E ",0
"06XC90-E ",6
"0735Y5-E ",8346
"0049Q0-E ",0
"0BZXT8-E ",97
"06YQWD-E ",125
"0GM7HF-E ",1
"0FJRK9-E ",442
"06PZ42-E ",10
"067G8D-E ",3967
"06T26S-E ",16
"05G027-E ",7480
"0GZCV3-E ",182
"0GJSB4-E ",6
"0JJMVM-E ",88
"0090NQ-E ",2226
"0763XP-E ",129
"076200-E ",1
"072Z3C-E ",3769
"0GBGGH-E ",0
"0CYYLM-E ",0
"0DX2M6-E ",472
"0CV2JC-E ",747
"0CK66Z-E ",7680
"0C23X0-E ",826
"06V6HH-E ",5104
"07L816-E ",1377
"07LJJ5-E ",122
"0FQ4Y8-E ",269
"0FBBTS-E ",156
"0070BL-E ",418
"0041LW-E ",5259
"00403M-E ",1379
"004L62-E ",1026
"05GT2M-E ",0
"05GZ5N-E ",3967
"05PT5C-E ",99
"0DY7G5-E ",371
"0FJZZ8-E ",97
"05LGTQ-E ",3757
"05G5RC-E ",11481
"06DJ2N-E ",245
"002PN0-E ",152
"0DD9R5-E ",544
"002QMT-E ",278
"07NJ46-E ",6172
"06DQ8L-E ",8970
"0C2NT4-E ",782
"0DDB2M-E ",121
"0FFBBR-E ",154
"0DQ0PY-E ",54
"002KMS-E ",409
"000T3H-E ",2236
"002KM3-E ",0
"05M96R-E ",273
"05LXQ0-E ",111
"062MTQ-E ",10
"062GK9-E ",0
"0KQFBQ-E ",259
"05W2YP-E ",555
"06NDRD-E ",128
"0G5QJY-E ",935
"0G5J3K-E ",127
"0C91YB-E ",236
"0DWBDM-E ",15
"0D27NF-E ",58
"0CWJBF-E ",15
"0D4NMB-E ",403
"0CFJCH-E ",688
"0CCZ27-E ",1578
"0CRW98-E ",101
"0CRWYD-E ",74
"0CRX49-E ",161
"0C1PFP-E ",605
"0C7J6D-E ",85
"0BNVFY-E ",157
"06PWK7-E ",99
"0DMSKN-E ",22015
"07C34C-E ",6386
"0704DR-E ",519
"09NBFQ-E ",337
"0F1G3R-E ",104
"0KMKSX-E ",3
"0KM4W7-E ",161
"002Y1H-E ",0
"001XGV-E ",630
"001XC9-E ",5322
"001XKH-E ",2740
"0HC31D-E ",220
"05TKDS-E ",3
"0C13JZ-E ",0
"00FBN9-E ",101
"0G4KZL-E ",284
"0HQ5SW-E ",1
"0GSMSD-E ",106
"002SGG-E ",1
"00D17J-E ",1166
"00D1CQ-E ",1045
"00D1C5-E ",463
"0C9HFJ-E ",14
"0FL2ZS-E ",2
"0H04B9-E ",3
"0C86V3-E ",216
"00D1CH-E ",221
"061DXL-E ",6147
"0G62BW-E ",148
"0CYCM8-E ",205
"073RD0-E ",2060
"0080KY-E ",779
"0JJMQL-E ",394
"075JQT-E ",0
"06YQWB-E ",209
"06L0XW-E ",715
"06BPNS-E ",4561
"06P7YY-E ",10
"06CTT3-E ",80
"07317C-E ",32
"06T1P9-E ",6385
"07L81R-E ",409
"074T9C-E ",36
"0HWFTZ-E ",966
"0HVRLX-E ",145
"0CKQFV-E ",2
"07L8PR-E ",3
"004C9Q-E ",0
"0D8HB6-E ",35
"0D92YK-E ",27
"0FMLSW-E ",3284
"0CVPT1-E ",81
"0C7G75-E ",335
"0C2Z3W-E ",197
"05J826-E ",2273
"0758SW-E ",633
"0763MD-E ",0
"075HDR-E ",4
"0FGHTG-E ",3
"004B51-E ",981
"0FW06V-E ",307
"0F11XY-E ",3606
"0DX2TG-E ",162
"0DLDWR-E ",142
"0DJV2H-E ",26
"0050YG-E ",236
"074K8N-E ",637
"003XX5-E ",291
"0041ZP-E ",205
"002H13-E ",1877
"05HQBH-E ",1901
"05GZJM-E ",478
"05N1W4-E ",546
"0C7ZX7-E ",215
"09LGDL-E ",125
"06FVCW-E ",2981
"0761P8-E ",77
"0KMSSP-E ",82
"0DFGR3-E ",1841
"0FSC2H-E ",479
"06V6SJ-E ",1
"05VG9R-E ",27
"06VHRB-E ",1
"0DVFTL-E ",0
"0KN6VS-E ",124
"0KMSM0-E ",463
"0DZ83N-E ",415
"0DX2JQ-E ",129
"0F92QN-E ",14
"000RGG-E ",4558
"000VN1-E ",117
"002KQR-E ",5939
"05LVBC-E ",1367
"05VLD9-E ",22
"05VGW6-E ",33
"062LM4-E ",46
"062GLN-E ",24
"05X563-E ",30
"061T2H-E ",990
"061ZNP-E ",89
"05W5GS-E ",395
"06NMCJ-E ",8
"0GWZ6Q-E ",149
"0G5JLG-E ",87
"0CW92P-E ",230
"0CTPBK-E ",9956
"0C8H0P-E ",584
"0CZ54L-E ",253
"0C8WM3-E ",103
"0CRY2K-E ",0
"0C5T5P-E ",118
"0C1R7L-E ",6
"0F1HF5-E ",8
"07665J-E ",32
"001Y1P-E ",1507
"05HMK8-E ",38
"008F0Y-E ",288
"07BB60-E ",1
"0CJ91D-E ",496
"0GKGT5-E ",31
"00FC4L-E ",274
"0GBNZB-E ",1
"0G4MQ7-E ",491
"075GP8-E ",695
"003RQ7-E ",1743
"00CWRD-E ",300
"00CZN8-E ",2658
"00CX44-E ",8415
"00D1DJ-E ",684
"00D10Y-E ",149
"00FT3V-E ",1229
"05G12C-E ",182
"00FBTX-E ",2337
"05FYG9-E ",13920
"06HCJC-E ",681
"000ZBK-E ",10900
"0D94TX-E ",8
"00107D-E ",722
"07621V-E ",144
"0H3PDH-E ",13
"06G5WD-E ",136
"06D5DY-E ",25
"06PFZW-E ",22225
"0CYWYH-E ",3406
"0D86W9-E ",376
"0766LV-E ",25
"075LFJ-E ",13
"0HX842-E ",3
"004C9N-E ",224
"009161-E ",47
"0687F5-E ",898
"06T4ZZ-E ",9
"0FNGD0-E ",181
"0759ST-E ",23
"0FM0GZ-E ",5
"0CGZ4C-E ",203
"0FCW2N-E ",73
"0DYG3R-E ",0
"06DDJH-E ",222
"0KVPYV-E ",1023
"06DTHM-E ",5070
"06F76W-E ",202
"0FNVPR-E ",1621
"09Y2P7-E ",50
"0CJTKY-E ",1245
"0DBQ2J-E ",146
"0FQNDW-E ",242
"0D74DX-E ",508
"0D8QL8-E ",145
"0DLC3Y-E ",111
"001XW9-E ",2111
"0D8VH6-E ",1110
"0HYYVX-E ",143
"0027L0-E ",4
"005DP6-E ",296
"003XX3-E ",4
"0041GK-E ",12
"00479N-E ",1493
"004L87-E ",997
"0F1H5Y-E ",41
"0KMMY7-E ",96
"0KMGX2-E ",4027
"0DV75F-E ",283
"0CVCN8-E ",158
"0CS1H1-E ",827
"05GNTC-E ",998
"0C9387-E ",64
"05GW2Y-E ",1314
"05MWZ6-E ",565
"05PW4T-E ",963
"0KMSQC-E ",260
"05M8N3-E ",1
"0D3C0H-E ",142
"0C98WJ-E ",198
"0C9FHG-E ",114
"0C97Z1-E ",215
"05R5VY-E ",753
"05R0FL-E ",10
"002KBP-E ",7392
"002HJB-E ",105035
"061VZG-E ",146
"06C5QC-E ",2533
"05VKX3-E ",670
"05VKD5-E ",3
"05VH8N-E ",8
"073SCQ-E ",285
"062JQB-E ",0
"0645TX-E ",67398
"05X577-E ",30
"061YXF-E ",22
"05W500-E ",66
"0044MT-E ",2
"06NCYP-E ",467
"0CT842-E ",51
"0CY3ZT-E ",160
"0C1FP9-E ",0
"05HMSL-E ",370
"0011Z0-E ",1195
"001R2G-E ",668
"001YNK-E ",371
"002XCX-E ",218
"075QT1-E ",143
"0DQ0GN-E ",168
"0D4SRC-E ",42
"0C9BDN-E ",21
"0C9B82-E ",346
"073PNZ-E ",2
"0G4SJQ-E ",402
"0GSNXK-E ",100
"002SZ7-E ",11472
"00FC9D-E ",8363
"00D157-E ",400
"00D183-E ",96
"0C7ZQZ-E ",1184
"0CFBX9-E ",959
"073WCK-E ",116
"074BCK-E ",0
"0GKBZB-E ",71
"0GKKQ8-E ",20
"06N2GG-E ",240
"07LDL3-E ",10
"0HZ2KJ-E ",10
"073FKT-E ",121
"0JJQL3-E ",174
"0048F5-E ",167
"075PST-E ",3
"0758KZ-E ",1896
"0FH12C-E ",277
"0761M3-E ",18
"06F2CJ-E ",598
"06V6VB-E ",92
"0GJPBK-E ",368
"0HWPTY-E ",103
"004BR2-E ",466
"07635R-E ",301
"06T17L-E ",176
"0GM0JP-E ",50
"0049LM-E ",27529
"07L80T-E ",30169
"06NG37-E ",933
"06L3KD-E ",6207
"07615N-E ",563
"06Y8KC-E ",28
"0CYQWV-E ",1935
"07LHD1-E ",0
"0685XP-E ",1735
"065WRP-E ",0
"0FL4X8-E ",4
"0FF15M-E ",0
"0DYZ4T-E ",28
"0DC7FS-E ",106
"0D7YQQ-E ",1325
"0D7HY7-E ",0
"0FFZ67-E ",7941
"0D8DK6-E ",197
"0KMGRK-E ",185
"0KMMVR-E ",3
"0D80CJ-E ",224
"0DF533-E ",593
"0DLWG3-E ",87
"0044WZ-E ",39244
"005HBN-E ",127
"0043R8-E ",11875
"05GMC9-E ",47
"004HYR-E ",1101
"05GZ5L-E ",12415
"0KMMYN-E ",110
"05GK8L-E ",102
"05R189-E ",33
"05QKY0-E ",1634
"064B7H-E ",1841
"0739W9-E ",22
"073B61-E ",159
"05VGC6-E ",24968
"0DFMYG-E ",39003
"05VGBB-E ",100
"05VHVJ-E ",106949
"073R3Q-E ",374
"062KKR-E ",61
"062JQ0-E ",16
"061S4H-E ",14625
"061XSB-E ",256
"08FYHF-E ",52
"0KSFG8-E ",22886
"05W6TW-E ",1
"0C1LRY-E ",0
"002XHM-E ",609
"000ZCN-E ",154
"0011MX-E ",20538
"0CJP0D-E ",18
"0C98T3-E ",157
"0GK81C-E ",408
"05FY8Y-E ",25
"0G4WJB-E ",112
"0FJ36H-E ",5
"003RMC-E ",74
"002SP3-E ",184
"071KWF-E ",59
"06P1VZ-E ",143
"06R0DG-E ",198
"06LWTM-E ",80
"00FBQB-E ",176
"0GNV1V-E ",17
"0GNTJ6-E ",0
"06VD52-E ",0
"0CYV35-E ",219
"0D948F-E ",19
"001WLL-E ",34792
"075TQ6-E ",848
"0C99K7-E ",272
"0761QP-E ",13
"0JVTLD-E ",5
"0GJMXM-E ",16
"004FGD-E ",0
"002TL9-E ",606
"004G3D-E ",688
"002TL3-E ",537
"074J58-E ",52
"06T1V8-E ",0
"06T0VC-E ",402
"07BD3D-E ",544
"0FLZNL-E ",237
"068551-E ",1
"07L84Q-E ",817
"0FK2QX-E ",284
"0GLG49-E ",1051
"0CYVWY-E ",5054
"0DZBRM-E ",265
"075LG9-E ",4
"075QDF-E ",1554
"0DZ8LG-E ",6
"0FK1JV-E ",1652
"0FLLYH-E ",327
"0DBH5Z-E ",428
"0GXPBG-E ",157
"005GSR-E ",2245
"0KMF0B-E ",15
"0KMFDT-E ",54
"0KMN1L-E ",105
"003XVC-E ",805
"0DLDRH-E ",159
"0DJDRF-E ",34
"0DPRL7-E ",753
"0DRK9K-E ",42
"0040VL-E ",94
"05HRS1-E ",2
"05GXQN-E ",154
"05H00X-E ",2411
"05GXDN-E ",1199
"05QWDD-E ",164
"05R5QK-E ",7
"061QF2-E ",302
"073CW6-E ",14
"072LCH-E ",2
"06C583-E ",978
"05VK0L-E ",501
"05VGSC-E ",1112
"05VHWZ-E ",349
"073RTG-E ",11
"073N5H-E ",1099
"062JKD-E ",1
"0622FT-E ",450
"0625CX-E ",20
"05W42R-E ",2
"05W64D-E ",127
"06NP0S-E ",14
"0DGMBH-E ",0
"0C99KL-E ",114
"071R2R-E ",257
"0761Q3-E ",55
"0762JJ-E ",33
"0FJM7J-E ",303
"09SZZM-E ",17
"06P3G7-E ",366
"003RS8-E ",227
"0C88LK-E ",3681
"078V99-E ",2
"0CF9RF-E ",64
"06SX6G-E ",0
"0GLZSL-E ",332
"0781R3-E ",1187
"079WGH-E ",54
"06V97B-E ",297
"0JD1LK-E ",515
"0JD11C-E ",87
"0KMJQ8-E ",26
"0KMRTF-E ",474
"001Y5Y-E ",0
"0G17MQ-E ",34
"06FDF1-E ",0
"0HWV5X-E ",663
"05HP67-E ",717
"000ZXF-E ",1481
"0080JT-E ",1696
"0HWQL4-E ",16
"06T40L-E ",131
"0FJXCR-E ",155
"0DZ0DF-E ",275
"067D8F-E ",7
"00CFLC-E ",1
"068560-E ",1528
"05ZX6R-E ",162
"0DF26R-E ",623
"0DD669-E ",53
"06NPTJ-E ",211
"0FWYP9-E ",927
"0DR6T2-E ",704
"0DYG3Z-E ",8305
"0FK1FK-E ",183
"0D0V3L-E ",221
"002JLV-E ",1458
"071H88-E ",3231
"002H43-E ",23850
"002ZTH-E ",290
"00FSHR-E ",6
"09X1PC-E ",111
"05V7Z4-E ",1694
"0644J8-E ",48
"00925W-E ",140
"0080KW-E ",2327
"075RK9-E ",10
"071YZJ-E ",291
"0GY9GL-E ",12
"0C04XM-E ",3609
"0C076W-E ",2074
"00418Q-E ",259
"0041YB-E ",376
"0040W1-E ",234
"05HQK2-E ",59
"05GSNX-E ",1416
"05RC7C-E ",346
"05QL3J-E ",314
"069P6Z-E ",53
"05VMW4-E ",288
"06K7LD-E ",77
"073N36-E ",32
"072V0Z-E ",3414
"072S15-E ",171
"07K31N-E ",60
"062MQ2-E ",2
"062GLF-E ",71
"087ZMS-E ",2
"07CQJR-E ",247
"0625DG-E ",3
"061P3P-E ",4
"062589-E ",5
"0B9K28-E ",25
"0B8XD6-E ",111
"004180-E ",24
"05W8C9-E ",22
"09XP0D-E ",155
"0CXVZV-E ",115
"0CXR9Y-E ",0
"0CXW4P-E ",1886
"09W4Q4-E ",120
"07B1RL-E ",3997
"076191-E ",556
"06T13J-E ",2671
"07B81M-E ",61
"079ZC2-E ",4
"07VV05-E ",7791
"072VD5-E ",157
"0FT92G-E ",0
"0D95BM-E ",6
"09WS70-E ",5
"0KMJN4-E ",26
"0C9BNV-E ",146
"071QLM-E ",32
"06PVZW-E ",42
"0GKNRP-E ",7
"0C04RY-E ",26
"0KM4Q8-E ",581
"0KMS82-E ",46
"0GPW6Y-E ",981
"002XG6-E ",363
"0DM7V1-E ",142
"075PYW-E ",883
"0010RD-E ",13125
"001TK8-E ",19496
"009SF1-E ",230890
"077CNQ-E ",3
"06PH8R-E ",22
"0FJ77D-E ",447
"0DZN7S-E ",387
"06VB9T-E ",16
"0H28S7-E ",0
"0JF2HJ-E ",300
"0HWX73-E ",39
"0DX2Q6-E ",791
"0DDHPY-E ",162
"0D754C-E ",670
"0DLDXL-E ",100
"0GJYXV-E ",330
"09Y2D8-E ",210
"06L9PM-E ",15
"0678M2-E ",1
"0628Z1-E ",647
"0628GJ-E ",13
"0FQ5PM-E ",0
"0DF1Z9-E ",433
"0F1CZF-E ",327
"07DP44-E ",87
"002K3F-E ",2316
"00D2V7-E ",2657
"003LS0-E ",511
"002XHS-E ",5690
"00FYV6-E ",877
"0F1XC4-E ",1
"002KFZ-E ",609
"05FVV7-E ",817
"06GYL8-E ",374
"08H972-E ",45
"075SG7-E ",16757
"075R81-E ",4769
"0BQW61-E ",209
"05GRNK-E ",17329
"05HR7J-E ",663
"05HPRQ-E ",1241
"05R7MM-E ",621
"05R9NT-E ",359
"061VDT-E ",50
"069KMT-E ",361
"073CKR-E ",4
"078FF3-E ",426
"05VRSP-E ",70
"05VJD2-E ",189
"0760XX-E ",12
"073NL1-E ",9
"072SCD-E ",30
"0B33JY-E ",61
"062FKY-E ",156
"07CS0V-E ",368
"07MMLD-E ",547
"0FL4MK-E ",1
"0BJZZG-E ",53
"05W5D8-E ",8
"06NNHL-E ",12
"0CL846-E ",16
"0CXP8M-E ",140
"09WJMM-E ",3
"079S6Y-E ",734
"0DDD9G-E ",154
"093PTY-E ",53
"074HXR-E ",350
"07660V-E ",5
"0FV7HT-E ",1238
"0FQXHV-E ",451
"07NDH4-E ",1588
"07ST71-E ",192
"07VW4T-E ",256
"0G0FMV-E ",152
"0FJ86G-E ",842
"0FTRKL-E ",31
"0CHNK2-E ",484
"0CYQBB-E ",1
"0D9HPF-E ",106
"094RRG-E ",53
"0C9BMM-E ",21
"071S0M-E ",187
"0DYG40-E ",912
"06PG2X-E ",8
"0GK73Q-E ",16
"0GKK9Q-E ",0
"0DFPJV-E ",32082
"0KN8RF-E ",149
"0KMML5-E ",20
"0080MR-E ",3143
"075JX3-E ",234
"07ZV7D-E ",191
"0D849M-E ",1
"0DFJNV-E ",91
"0076G4-E ",1585
"075ML9-E ",318
"075BL1-E ",1820
"002KB0-E ",1070
"003659-E ",9033
"05G2Z1-E ",9136
"0H24BF-E ",225
"0JCW3W-E ",167
"0FN8Q0-E ",0
"0D8JPV-E ",934
"067LK5-E ",19739
"0JWLW2-E ",159
"0DTJFZ-E ",327
"0HWR1M-E ",12
"0HW93Z-E ",315
"0FMS1C-E ",4
"06N377-E ",48
"00FRWD-E ",46
"009SSH-E ",3548
"071XSL-E ",46
"09Y0R8-E ",11447
"00C6KG-E ",1473
"00C84T-E ",2015
"009NPX-E ",19
"00CC68-E ",477
"067CQ7-E ",0
"09WD45-E ",0
"05ZXWR-E ",503
"068GSY-E ",10
"0683HK-E ",4489
"062BPW-E ",298
"0723TB-E ",1
"0HXM80-E ",64
"0HZ0BL-E ",0
"0C07FV-E ",2259
"0C0FS7-E ",0
"005GJT-E ",0
"07497C-E ",12
"004042-E ",1329
"05GH13-E ",331
"05R32B-E ",123
"05R5DR-E ",0
"071JJS-E ",63
"06KBFM-E ",638
"06N0RJ-E ",411
"073TDL-E ",34
"072SBW-E ",2732
"06VQPG-E ",28
"07K3L3-E ",225
"062F9D-E ",106
"062L6B-E ",261
"06LCSR-E ",23
"087QFZ-E ",1
"07CNTH-E ",29
"0649JR-E ",78
"0FKSJG-E ",232
"061PK9-E ",457
"0B8LW0-E ",643
"0B95F0-E ",3439
"0CXCLG-E ",371
"0CXM07-E ",149
"09VGF6-E ",221
"05GYYV-E ",334
"07B49K-E ",3
"07FKJR-E ",76
"06T1VN-E ",639
"06T1NS-E ",2049
"09T4YL-E ",14
"08PQQG-E ",22
"0CB6NG-E ",103
"0C7G9N-E ",88
"06MGF8-E ",392
"002LMC-E ",29
"002H6W-E ",274
"0DFGS2-E ",859
"002Q5M-E ",423
"003C5M-E ",2693
"002GG1-E ",1200
"0FJW32-E ",407
"07T989-E ",330
"0H9DCJ-E ",1997
"0DK7D6-E ",299
"0GPR51-E ",75
"074VKT-E ",84
"05GCYG-E ",2794
"0DQF3M-E ",4
"0759ZH-E ",198
"071NJ3-E ",222
"0D9L9X-E ",60385
"004G3H-E ",2227
"003LR8-E ",161
"079W12-E ",6
"002HW4-E ",631
"0B1CM3-E ",101
"0D001N-E ",1863
"0JDPYZ-E ",45406
"002Y13-E ",166
"0034WY-E ",38281
"0F06S8-E ",27
"09Y7JW-E ",278
"002HZM-E ",0
"001S4P-E ",650
"002JD5-E ",220
"002HH2-E ",2695
"002GQB-E ",86
"002L32-E ",850
"002JQX-E ",251
"00C1PC-E ",18
"09R608-E ",1
"009M8F-E ",40
"002J8Z-E ",540
"002J93-E ",913
"002J7N-E ",711
"002NC8-E ",1166
"0C23TS-E ",435
"06NPXD-E ",654423
"00DCYR-E ",84
"00FJYM-E ",1324
"002K0M-E ",158332
"0C81DF-E ",1045
"07ZVB6-E ",857
"0686FT-E ",4
"06PFV9-E ",52
"07FYH4-E ",22
"0DFPP5-E ",5
"05H1YV-E ",127
"002J8K-E ",4178
"05ZYBJ-E ",6837
"099NQD-E ",2952
"06M2R5-E ",80145
"05K28L-E ",61327
"0KVM77-E ",17
"068V5K-E ",8
"0684JQ-E ",2233
"062B53-E ",0
"0C82CQ-E ",426
"075VJT-E ",179
"05QRZ0-E ",84
"05R3FC-E ",161
"05R8ZR-E ",13
"069LCN-E ",0
"072GB4-E ",14
"05VGJR-E ",293
"075QSK-E ",11
"073S3G-E ",486660
"072SRB-E ",2
"07CYKD-E ",125
"07CY7T-E ",9
"062DM7-E ",1
"062HF0-E ",1221
"05X5K8-E ",3
"061S67-E ",2103
"0B8HWW-E ",5
"0CXT25-E ",224
"0CXRWJ-E ",123
"07247C-E ",68
"0C0MQD-E ",89
"05GR9P-E ",646
"07B3VJ-E ",6
"079YVC-E ",123
"094MG7-E ",88611
"071Z77-E ",0
"0CB794-E ",1102
"06SZLX-E ",1
"06NV08-E ",2
"09WWD3-E ",0
"0GPWPD-E ",83
"0767SN-E ",123
"0FTP23-E ",66
"0CYC21-E ",0
"000KJ7-E ",82224
"05K3M3-E ",1101
"001H9C-E ",452
"06BGCM-E ",190
"0DV752-E ",397
"06LFZX-E ",51
"087WBR-E ",215
"0H24GB-E ",5
"09JZMH-E ",0
"09TVNP-E ",1760
"07VV1D-E ",205
"08BKYG-E ",515
"0013BR-E ",56757
"05FWL8-E ",111525
"0D65V9-E ",11
"00DQJ0-E ",295
"0DQB0R-E ",30
"0B9Q0T-E ",6
"009S8T-E ",2105
"09Y6NM-E ",2212
"05FVVM-E ",2088
"05FQXX-E ",135
"009MGV-E ",0
"0G84YY-E ",271
"003FZJ-E ",880
"002THL-E ",128
"0D9RKC-E ",115
"002H2R-E ",7795
"002GLY-E ",2918
"05FQY9-E ",1119
"002JCS-E ",970
"002H3S-E ",172648
"002GN4-E ",235
"002HHC-E ",55
"002J5N-E ",1534
"00DXTN-E ",17
"06788M-E ",27
"05ZWFV-E ",194
"068DCD-E ",1465
"002L3J-E ",635
"068445-E ",13
"062B4Z-E ",23
"00FC7W-E ",1065
"0C86GB-E ",262
"0C849R-E ",400
"0CQF25-E ",410
"00DW19-E ",72
"002KQS-E ",590
"06N86C-E ",602
"0685VL-E ",37
"0DP9HK-E ",3
"09SSJP-E ",7
"0DTRZ3-E ",75
"001MYB-E ",1513
"05V7Y0-E ",2067
"075VNP-E ",0
"075Q7Z-E ",235
"0C0R20-E ",43
"0C0TRJ-E ",653
"05R3GK-E ",51
"05R734-E ",19
"0739Z3-E ",97
"073FQR-E ",117
"0J74BM-E ",63
"073S2M-E ",263
"073NJH-E ",591
"072WJP-E ",339
"07CYF3-E ",2
"062C9R-E ",75
"0FX0YV-E ",58
"087K0P-E ",51
"07CTXR-E ",6
"0646N6-E ",56
"061RYQ-E ",10
"05X8MQ-E ",190
"061ZK7-E ",183
"0BK1HD-E ",637
"0BJQYG-E ",0
"0BK9QY-E ",352
"0B8XF3-E ",3
"06PJLP-E ",204
"07970L-E ",40
"0CXJCC-E ",1659
"09W02N-E ",253
"0CZVS3-E ",26
"0JCVV7-E ",95
"079Y71-E ",414
"07B1QV-E ",0
"092MM1-E ",7
"06F002-E ",2
"06JX5X-E ",37
"06M1PB-E ",176
"08805B-E ",0
"0CQXQ4-E ",1324
"0CR38L-E ",4
"076RN9-E ",38
"071RR4-E ",32
"07G4BP-E ",290
"084T25-E ",51
"05L5BS-E ",53
"0H60FY-E ",21
"07TCC6-E ",0
"07TDFL-E ",6
"0FTGSF-E ",31
"0C7G04-E ",138
"07WVS1-E ",159
"002DRR-E ",50265
"0C82V8-E ",483
"0C242D-E ",118
"05ST1T-E ",0
"0779BK-E ",14
"071LC6-E ",172
"0DPSGV-E ",124
"0041CH-E ",1672
"0C2606-E ",98
"00CC1P-E ",118
"003HVP-E ",39733
"002JKF-E ",59974
"0G16WX-E ",0
"0J1R13-E ",22
"0GZ3GS-E ",43
"0D64W2-E ",68
"0C850W-E ",4
"0088SM-E ",0
"00C5SC-E ",243
"002J8Y-E ",34
"06L7MJ-E ",0
"05MG3N-E ",326
"0C88Z6-E ",3017
"0CNCK7-E ",7
"09N1NG-E ",53
"0DQBTC-E ",6098
"0D9N6W-E ",3
"0HL94K-E ",19
"065M6Z-E ",30618
"00FZ3W-E ",1893
"002JBM-E ",712
"002JCT-E ",93
"002J7H-E ",305
"05FWM7-E ",8513
"009G1P-E ",49
"067D7L-E ",304
"068BYY-E ",73
"05ZY64-E ",17
"06T1XM-E ",2
"002H5F-E ",965
"07Z8CC-E ",152
"05ZXL8-E ",2810
"0KTYVK-E ",200
"002KYR-E ",112
"07M7FK-E ",145
"0C1BX5-E ",7
"0C19LG-E ",2
"05KBV4-E ",166
"068KYY-E ",78
"0FN61F-E ",10
"0684VD-E ",54
"062B5P-E ",456
"05MR0J-E ",0
"05QW89-E ",356
"05R9N6-E ",298
"05VKG8-E ",8
"073K0X-E ",15
"075RKK-E ",266
"072TV2-E ",114
"0B2ZPB-E ",135
"07GF60-E ",346
"0620KF-E ",118
"061VJS-E ",484
"0624R7-E ",0
"0B8HNJ-E ",81
"0CXR55-E ",682
"0CXW6X-E ",234
"0CXDZY-E ",290
"09WJXH-E ",15
"05K2YT-E ",6
"0CZ1M7-E ",79
"0D0898-E ",764
"0B17H2-E ",4
"07B60X-E ",23
"0G4YCD-E ",238
"06JVNL-E ",123
"06JSF2-E ",9
"06WK5D-E ",372
"07CPZF-E ",27
"07NMKC-E ",3042
"0FTH0P-E ",1337
"0942F5-E ",43
"0DHGV8-E ",25277
"0035V9-E ",226
"0C992R-E ",152
"0C0HJY-E ",0
"0DMLVV-E ",295
"09HNVM-E ",5877
"0C8M6G-E ",309
"078VR8-E ",0
"0034WP-E ",206
"07G6QH-E ",1
"09WP75-E ",0
"0CHYKX-E ",152
"07ZVFJ-E ",9
"0FK05D-E ",840
"05FW1K-E ",268
"0B1DRX-E ",10
"05MMKX-E ",152
"002HJ2-E ",4119
"0H28FP-E ",122
"001TCP-E ",3353
"05MNW5-E ",36
"0GPVS1-E ",3251
"0DTR73-E ",1
"0CQXM8-E ",626
"0FMRJV-E ",27
"0GYQ07-E ",1
"06M6KX-E ",2948
"00208Z-E ",1140
"002SWN-E ",45
"002K35-E ",294
"002JDD-E ",1605
"0C82ST-E ",156
"0C23YH-E ",106
"006LK6-E ",2624
"087L1W-E ",10
"006SZB-E ",1706
"0CVSHF-E ",4
"00C3H1-E ",76
"09MXD1-E ",23
"0C247T-E ",139
"0C23TF-E ",93
"001T29-E ",3074
"001LTJ-E ",7
"002HVN-E ",327
"0GBZVF-E ",44
"0983GN-E ",6
"060T9C-E ",14
"069ZPJ-E ",2420
"0774V8-E ",841
"00DD7M-E ",1198
"002JC3-E ",386
"05FWKT-E ",4218
"05KPSY-E ",462
