factset_entity_id,total_aum,entity_sub_type,fds_13f_flag
09YBX3-E,NULL,VC,0
09YCJF-E,NULL,BR,0
09YCJP-E,NULL,FF,0
09YD71-E,NULL,HF,0
09YD88-E,NULL,VC,0
09YDJM-E,NULL,HF,0
09YDKP-E,NULL,MF,0
09YDLF-E,NULL,VC,0
09YDPZ-E,NULL,PB,0
09YFK7-E,NULL,IA,0
09YFV1-E,NULL,PB,0
09YFYP-E,1751,PP,0
09YGD2-E,NULL,IA,1
09YGTK-E,NULL,PB,0
09YH7K-E,NULL,PB,0
09YHF3-E,NULL,IA,0
09YHLM-E,NULL,BR,0
09YHPP-E,3956,VC,0
09YJCM-E,NULL,BR,0
09YJTS-E,NULL,VC,0
09YKTJ-E,NULL,VC,0
09YL4F-E,NULL,PB,0
09YLKL-E,NULL,IA,0
09YMC8-E,NULL,VC,0
09YN39-E,NULL,VC,0
09YNKP-E,NULL,VC,0
09YRKG-E,3865,IA,0
09YNT4-E,NULL,VC,0
09YNZH-E,NULL,VC,0
09YP0B-E,NULL,VC,0
09YP8Y-E,NULL,IA,0
09YPBM-E,NULL,VC,0
09YPCP-E,NULL,IA,0
09YPJT-E,NULL,VC,0
09YPMX-E,NULL,VC,0
09YPPW-E,NULL,VC,0
09YQ7N-E,NULL,VC,0
09YQPC-E,136,IA,0
09YR0J-E,NULL,BR,0
09YR5G-E,NULL,VC,0
09YS1R-E,NULL,VC,0
09YS3R-E,NULL,VC,0
09YSR8-E,NULL,HF,0
09YSVQ-E,NULL,VC,0
09YSWC-E,NULL,VC,0
09YNF4-E,NULL,PB,0
09YT2J-E,NULL,BR,0
09YT2T-E,NULL,PB,0
09YVP8-E,NULL,VC,0
09YWBV-E,543,IA,0
09YWCC-E,NULL,BR,0
09YWNH-E,NULL,BR,0
09YWVV-E,NULL,VC,0
09YX5L-E,NULL,BR,0
09YXGJ-E,NULL,VC,0
09YXHG-E,NULL,BR,0
09YXXM-E,5500,VC,1
09YYG0-E,NULL,VC,0
09YZJB-E,NULL,VC,0
09YZQ4-E,NULL,VC,0
09Z00S-E,1016,VC,0
09Z02Q-E,NULL,IA,0
09Z05P-E,NULL,VC,0
09Z0QM-E,NULL,HF,0
09Z13H-E,NULL,VC,0
09Z1KZ-E,NULL,VC,0
09Z216-E,NULL,IA,0
09Z257-E,NULL,BR,0
09Z34Z-E,919,IA,0
09Z3N8-E,NULL,VC,0
09Z4BH-E,NULL,VC,0
09Z4DF-E,NULL,VC,0
09Z4H7-E,NULL,VC,0
09Z4V1-E,NULL,VC,0
09Z4VS-E,NULL,HF,0
09Z4W2-E,NULL,RE,0
09Z53H-E,NULL,BR,0
09Z5XK-E,NULL,RE,0
09Z602-E,NULL,HF,0
09Z63S-E,NULL,IA,0
09Z715-E,NULL,HF,0
09Z71Q-E,NULL,BR,0
09Z7D2-E,NULL,VC,0
09Z82Q-E,NULL,PB,0
09Z8DR-E,NULL,VC,0
09Z90P-E,33,VC,0
0B8JKY-E,NULL,IA,0
09Z980-E,NULL,HF,0
09Z9FN-E,NULL,VC,0
09Z9K9-E,NULL,VC,0
09Z9PF-E,NULL,VC,0
0DGFJ8-E,2744,HF,0
09YDZ6-E,NULL,IN,1
09YSCX-E,31581,PP,0
09Z9MP-E,NULL,IA,0
0FWWCM-E,NULL,VC,0
0G7XPX-E,NULL,VC,0
09YD5G-E,NULL,IN,0
0GGV1B-E,NULL,VC,0
09YQL5-E,257,IA,1
0GJTL4-E,NULL,VC,0
0GTQY5-E,NULL,VC,0
0JNPCX-E,NULL,VC,0
09YLKZ-E,20181,IA,1
09YCR9-E,NULL,IN,0
09Z9TL-E,NULL,BR,0
09Z9ZV-E,NULL,HF,0
09ZCQ5-E,NULL,BR,0
09ZD05-E,NULL,IA,0
0BMWRY-E,NULL,IA,1
0BMX0L-E,NULL,HF,0
0BMX0W-E,NULL,IA,0
0BMX3D-E,NULL,HF,0
0BMX4W-E,NULL,HF,0
0BMXG3-E,NULL,PB,0
0BMXG4-E,NULL,IA,0
0BMXJ8-E,NULL,VC,0
0BMXP2-E,NULL,VC,0
0BMZ4P-E,NULL,IA,0
09ZC0Q-E,NULL,IA,0
0BMZC8-E,NULL,VC,0
0BMZQZ-E,NULL,IA,0
0BMZSD-E,NULL,VC,0
0BN07S-E,NULL,VC,1
0BN0PP-E,NULL,VC,0
0BN0S2-E,NULL,VC,0
0BN14B-E,NULL,VC,0
0BN14Q-E,1,HF,0
0BN1DX-E,NULL,VC,0
0BN47F-E,3409,MF,0
0BN1H4-E,NULL,HF,0
0BN1HG-E,NULL,BR,0
0BN2ZJ-E,NULL,BR,0
0BN4J8-E,NULL,HF,0
0BN4M6-E,NULL,VC,0
0BN5QM-E,80,VC,0
0BN5ZN-E,NULL,PB,0
0BN5ZR-E,NULL,BR,0
0BN684-E,NULL,BR,0
0BN96S-E,220,HF,0
0BN9MF-E,NULL,VC,0
0BN9TS-E,26,IA,0
0BNBCH-E,NULL,IA,0
0BNBDP-E,NULL,RE,0
0BNBYC-E,79,IA,0
0KV8YW-E,NULL,IA,0
0BNCLY-E,NULL,BR,0
0BNCX3-E,NULL,IA,0
0BNB9X-E,NULL,IA,0
0BND01-E,NULL,HF,0
0BND45-E,NULL,BR,0
0BNDDH-E,NULL,VC,0
0BNDKV-E,NULL,BR,0
0BNDNZ-E,NULL,PB,0
0BNDV5-E,NULL,HF,0
0BNDWJ-E,NULL,BR,0
0BNF18-E,NULL,HF,0
0BNF1T-E,NULL,BR,0
0BNHV0-E,NULL,VC,0
0BNJGT-E,NULL,RE,0
0BNJHC-E,NULL,IA,0
0BNJKR-E,NULL,HF,0
0BNJPB-E,NULL,HF,0
0BNJW7-E,NULL,VC,0
0BNJYP-E,NULL,VC,0
0BNK04-E,NULL,VC,0
0BNK15-E,NULL,BR,0
0BNK4X-E,1820,IA,0
0BNK6M-E,NULL,VC,0
0BNK6Y-E,NULL,HF,0
0BNK88-E,300,VC,0
0BNK91-E,450,IA,0
0BNK9F-E,NULL,IA,0
0BNKBJ-E,18000,VC,0
0BNDL1-E,NULL,IN,0
0BNL7K-E,NULL,IA,0
0BNNT5-E,NULL,BR,0
0BNNYH-E,NULL,VC,0
0BNPDK-E,1400,VC,0
0BNPK4-E,NULL,PB,0
0BNPL7-E,NULL,VC,0
0BNPL8-E,NULL,VC,0
0BNPX5-E,NULL,RE,0
0BNQ7D-E,76,HF,0
0BNQXD-E,NULL,IA,0
0BNR63-E,NULL,VC,0
0BNRQB-E,NULL,HF,0
0BNSG5-E,8582,VC,0
0BNT10-E,NULL,BR,0
0BNTC0-E,NULL,IA,0
0BNTZD-E,1367,PB,0
0BNV70-E,NULL,VC,0
0L50CD-E,NULL,VC,0
0BNVJ2-E,511,IA,0
0BNVJ9-E,NULL,BR,0
0BNVNF-E,NULL,BR,0
0L50NH-E,NULL,VC,0
0L52GK-E,NULL,VC,0
0BNVZJ-E,NULL,BR,0
0BNXBK-E,NULL,VC,0
0BNXSX-E,NULL,VC,0
0BNXX3-E,7091,IA,0
0BNYT6-E,NULL,VC,0
0BNZCR-E,NULL,RE,0
0BNZJY-E,NULL,IA,0
0BP08V-E,NULL,VC,0
0BP0BH-E,NULL,HF,0
0L52P8-E,NULL,VC,0
0L52SM-E,NULL,VC,0
0BP2S3-E,NULL,IA,0
0BP2YB-E,NULL,VC,0
0BNHZW-E,NULL,IA,0
0BP3N9-E,49,PB,0
0BP57Q-E,NULL,HF,0
0BP5QX-E,NULL,VC,0
0BP6L0-E,NULL,VC,0
0BP6M7-E,NULL,VC,0
0BP6Y9-E,NULL,VC,0
0BP77P-E,NULL,VC,0
0BNJ2G-E,16413,MF,0
0BNK71-E,NULL,HF,1
0BN151-E,NULL,PB,0
09ZB07-E,835,PB,1
0BP6HK-E,146,IA,0
0BNBY1-E,NULL,HF,1
0BP7SP-E,NULL,VC,0
0BP82H-E,NULL,BR,0
0BP85M-E,NULL,VC,0
0BP8CW-E,NULL,VC,0
0BP8QM-E,NULL,VC,0
0BP8S7-E,NULL,VC,0
0BP9LK-E,NULL,RE,0
0BP9ML-E,NULL,RE,0
0BP9MV-E,NULL,VC,0
0BPB2Q-E,NULL,VC,0
0BPBGS-E,NULL,VC,0
0BPC9Z-E,NULL,PP,0
0BPD5L-E,NULL,VC,0
0BPF4Z-E,NULL,VC,0
0BPF84-E,NULL,VC,0
0BPFGB-E,NULL,VC,0
0BKTNQ-E,202,HF,1
0BKTNY-E,NULL,BR,0
0BKTPD-E,NULL,RE,0
0BKTPL-E,NULL,RE,0
0BKTPY-E,NULL,RE,0
0BKTRH-E,NULL,VC,0
0BKW9M-E,NULL,BR,0
0BKXJ2-E,NULL,BR,0
0BKY7J-E,NULL,PB,0
0BKY82-E,NULL,IA,0
0BKYBH-E,NULL,PP,0
0BKYBV-E,NULL,BR,0
0BKYQB-E,NULL,IA,0
0BKYQM-E,NULL,RE,0
0BKYSJ-E,NULL,VC,0
0BKYVB-E,NULL,VC,0
0BKYY3-E,3504,HF,0
0BKZ2Q-E,NULL,VC,0
0BKZ3B-E,NULL,HF,0
0BKZ4L-E,NULL,RE,0
0BKZ51-E,NULL,HF,0
0BKZ5J-E,NULL,HF,0
0BL04W-E,NULL,IA,0
0BL08Z-E,NULL,VC,0
0BL0DS-E,NULL,VC,0
0BL149-E,NULL,VC,0
0BL156-E,NULL,VC,0
0BL1HP-E,NULL,VC,0
0BL1M4-E,NULL,RE,0
0BL1VC-E,NULL,HF,0
0BL1VM-E,NULL,HF,0
0BL1W2-E,NULL,VC,0
0BL1Z3-E,NULL,HF,0
0BL2J7-E,384,VC,0
0BL2SL-E,NULL,VC,0
0BL2WZ-E,NULL,BR,0
0BL344-E,NULL,VC,0
0BL3HB-E,NULL,VC,0
0BL3NR-E,NULL,IA,0
0BL4FN-E,NULL,HF,0
0BL4JP-E,NULL,VC,0
0BL59C-E,NULL,VC,0
0BL5V3-E,NULL,VC,0
0BL60Q-E,NULL,VC,0
0BL61W-E,NULL,IA,0
0BL62P-E,NULL,VC,0
0BL66Z-E,NULL,RE,0
0BL67F-E,NULL,IA,0
0BL6BJ-E,NULL,PB,0
0BKWNV-E,5875,HF,1
0BL6TN-E,NULL,RE,0
0BL713-E,77,IA,0
0BL72Y-E,NULL,VC,0
0BL8T3-E,NULL,VC,0
0BL8X2-E,67,VC,0
0BL8XW-E,NULL,VC,0
0BL8YG-E,NULL,VC,0
0BL92M-E,NULL,BR,0
0BL9LJ-E,NULL,BR,0
0BL9Z9-E,NULL,BR,0
0BLBFZ-E,NULL,VC,0
0BLBH7-E,NULL,VC,0
0BLBRK-E,NULL,VC,0
0BLC1B-E,NULL,VC,0
0BLC1H-E,NULL,VC,0
0BLC3X-E,NULL,HF,0
0BLCB8-E,NULL,BR,0
0BLFK4-E,NULL,BR,0
0BLFQD-E,NULL,BR,0
0BLFT0-E,NULL,MF,0
0BLFWL-E,NULL,BR,0
0BLG4P-E,NULL,IA,0
0BLGD3-E,NULL,BR,0
0BLGWJ-E,NULL,BR,0
0BLGWV-E,NULL,HF,0
0BLGXB-E,287,IA,0
0BLGYP-E,NULL,IA,0
0BLGYZ-E,NULL,BR,0
0BLJCR-E,NULL,VC,0
0BL179-E,289370,IA,0
0BLJYR-E,NULL,IA,0
0BLK10-E,NULL,VC,0
0BLK57-E,NULL,BR,0
0BLKRF-E,NULL,SV,0
0BLL0M-E,NULL,BR,0
0BLL1M-E,NULL,IA,0
0BLLHR-E,NULL,VC,0
0BLLK5-E,NULL,VC,0
0BLLSK-E,NULL,VC,0
0BLLY5-E,312,VC,0
0BLM86-E,NULL,VC,0
0BLPKV-E,NULL,RE,0
0BLPM4-E,NULL,IA,0
0BLPVD-E,NULL,RE,0
0BLPZY-E,NULL,IA,0
0BLQCY-E,NULL,IA,0
0BLQD8-E,NULL,BR,0
0BLQG9-E,NULL,VC,0
0BLQKD-E,NULL,IA,0
0BLRD5-E,NULL,VC,0
0BLSCS-E,NULL,BR,0
0BLSJ2-E,NULL,BR,0
0BLSP6-E,NULL,BR,0
0BLSRW-E,NULL,BR,0
0BLSYF-E,NULL,RE,0
0BLSZQ-E,NULL,IA,0
0BLBQC-E,NULL,HF,0
0BL82G-E,NULL,HF,0
0BLL9W-E,1499,IA,1
0BL5MB-E,NULL,IA,0
0BLT4M-E,NULL,IN,0
0BLT6W-E,NULL,VC,0
0BLTL2-E,2658,VC,0
0BLTW2-E,NULL,IA,0
0BLV8Q-E,NULL,RE,0
0BLV9N-E,NULL,VC,0
0BLW46-E,NULL,VC,0
0BLWML-E,NULL,VC,0
0BLXCW-E,NULL,VC,0
0BLXCZ-E,NULL,VC,0
0BLXJ2-E,NULL,VC,0
0BLXK7-E,NULL,BR,0
0BLXP1-E,NULL,VC,0
0BLY1J-E,NULL,IA,0
0BLY36-E,NULL,BR,0
0BLY4S-E,NULL,IA,0
0BLYHM-E,NULL,VC,0
0BLYK6-E,NULL,IA,0
0BLYN1-E,NULL,IA,0
0BLYRZ-E,NULL,VC,0
0BX691-E,144,VC,0
0BX6BS-E,NULL,VC,0
0BX72M-E,NULL,VC,0
0BX7VN-E,NULL,VC,0
0BX7WS-E,50,VC,0
0BX92C-E,NULL,PB,0
0BX9BH-E,NULL,BR,0
0BX9FQ-E,NULL,SV,0
0BLVKT-E,NULL,IA,0
0BXB06-E,NULL,VC,0
0BXC5X-E,NULL,BR,0
0BXC75-E,NULL,VC,0
0BXCW6-E,NULL,VC,0
0BXCXZ-E,36,VC,0
0BXD0S-E,215,VC,0
0BXF2R-E,56,VC,0
0BXG7B-E,NULL,VC,0
0BXH9H-E,700,IA,0
0BXHJL-E,NULL,VC,0
0BXJ71-E,NULL,BR,0
0BXJ97-E,NULL,BR,0
0BXJMV-E,NULL,BR,0
0BXJNY-E,NULL,IA,0
0BXJP3-E,NULL,VC,0
0BXJYD-E,NULL,VC,0
0BXKL2-E,500,VC,0
0BXL2X-E,NULL,VC,0
0BXLJR-E,NULL,VC,0
0BXLLC-E,NULL,BR,0
0BXLQM-E,NULL,RE,0
0BXM11-E,NULL,HF,0
0BXM1W-E,NULL,VC,0
0BXM5G-E,NULL,BR,0
0BXMJ2-E,NULL,BR,0
0BXMTJ-E,NULL,VC,0
0BXMXY-E,396,IA,0
0BXN1Y-E,NULL,VC,0
0BXN3C-E,NULL,RE,0
0BXPFS-E,NULL,VC,0
0BXQ56-E,NULL,VC,0
0BXQ89-E,1890,VC,1
0BXQQ6-E,NULL,IA,0
0BXR9T-E,NULL,IA,0
0BXRDV-E,NULL,VC,0
0BXSYS-E,NULL,BR,0
0BXTGH-E,NULL,BR,0
0BXTJ0-E,372,VC,0
0BXV1J-E,NULL,IA,0
0BXVGH-E,NULL,HF,0
0BXVN0-E,NULL,HF,1
0BXVTC-E,NULL,IA,0
0BXVV1-E,NULL,HF,1
0BXXG3-E,NULL,IA,0
0BXXJ6-E,NULL,VC,0
0BXXP5-E,NULL,VC,0
0BXY08-E,NULL,VC,0
0BXYBT-E,NULL,PB,0
0BXYC8-E,NULL,VC,0
0BXYMN-E,NULL,IA,0
0BXYV3-E,NULL,IA,0
0BXYXJ-E,NULL,IA,0
0BXMKS-E,NULL,IA,0
0BY0Z5-E,1000,VC,0
0BY13P-E,NULL,BR,0
0BY1S3-E,NULL,IA,0
0BY1VP-E,NULL,VC,0
0BY93X-E,1550,IA,0
0BY2FH-E,NULL,BR,0
0BY2H1-E,296,PB,0
0BY2Y4-E,NULL,VC,0
0BY32M-E,NULL,IA,0
0BY32N-E,NULL,VC,0
0BY41J-E,NULL,MF,0
0BY4V6-E,NULL,PB,0
0BY5DX-E,NULL,VC,0
0BY5GC-E,813,VC,0
0BY5YM-E,320,VC,0
0BY6KJ-E,NULL,VC,0
0BY6XY-E,NULL,VC,0
0BY7V9-E,NULL,IA,0
0BY87C-E,NULL,VC,0
0BY8NK-E,NULL,VC,0
0BY8X3-E,NULL,VC,0
0BY966-E,NULL,VC,0
0BY97V-E,NULL,RE,0
0BY9FG-E,NULL,HF,0
0BYCPB-E,NULL,SV,0
0BYD3S-E,NULL,IN,0
0BLV44-E,NULL,MF,0
0BYDTT-E,NULL,HF,0
0BLXF3-E,1819,IA,0
0BXRH6-E,NULL,IA,0
0BX9KS-E,886,IA,0
0BX8SL-E,NULL,HF,0
0BLZ5S-E,NULL,IA,0
0BXYVL-E,214,HF,1
0KTC6M-E,953,IA,1
0BX6NJ-E,121,IA,0
0BYDVM-E,NULL,IA,0
0BYDW5-E,NULL,BR,0
0BYDWQ-E,NULL,VC,0
0BYDWS-E,NULL,VC,0
0BYFN1-E,NULL,RE,0
0BYFZB-E,NULL,VC,0
0BYGGX-E,NULL,VC,0
0BYGVV-E,NULL,IA,0
0BYGWD-E,NULL,VC,0
0BYH8M-E,NULL,VC,0
0BYHGP-E,NULL,IA,0
0BYHRD-E,NULL,VC,0
0BYJ6B-E,NULL,VC,0
0BYJNB-E,472,HF,0
0BYK9N-E,NULL,VC,0
0BYLSJ-E,NULL,IA,0
0BB1HF-E,NULL,HF,0
0BYM9Z-E,NULL,BR,0
0BYMP7-E,NULL,VC,0
0BYMS6-E,42,PB,0
0BYMT9-E,NULL,IA,0
0BYMW2-E,205,HF,0
0BYMZV-E,NULL,BR,0
0BYN1Z-E,NULL,IA,0
0BYN50-E,NULL,IA,0
0BYNMP-E,NULL,VC,0
0BYP3P-E,NULL,VC,0
0BYPB4-E,NULL,BR,0
0BYR12-E,10017,IA,0
0BYR89-E,NULL,VC,0
0BYRR1-E,NULL,VC,0
0BYSTD-E,NULL,IA,0
0BYT8S-E,NULL,IA,0
0B9KN0-E,NULL,BR,0
0B9KTP-E,NULL,BR,0
0B9KZS-E,NULL,PB,0
0B9KZW-E,NULL,BR,0
0B9M2J-E,NULL,VC,0
0B9MC9-E,NULL,IA,0
0B9MNW-E,NULL,BR,0
0B9N6Z-E,NULL,RE,0
0B9NT1-E,NULL,BM,0
0B9PH3-E,NULL,VC,0
0B9PH4-E,NULL,VC,0
0B9PSY-E,NULL,VC,0
0B9PTB-E,NULL,VC,0
0B9PTR-E,NULL,IA,0
0B9PW3-E,NULL,BR,0
0B9PWN-E,NULL,IA,0
0B9Q1G-E,NULL,BR,0
0B9Q3S-E,NULL,BR,0
0B9Q6K-E,NULL,RE,0
0B9QC3-E,NULL,BR,0
0B9QH3-E,NULL,BR,0
0B9QHM-E,NULL,RE,0
0B9QV2-E,421,VC,0
0B9RF2-E,NULL,VC,0
0B9RHH-E,NULL,VC,0
0B9S70-E,NULL,RE,0
0B9SF6-E,NULL,VC,0
0B9T1W-E,NULL,VC,0
0B9V8G-E,NULL,BR,0
0B9VCR-E,NULL,BR,0
0B9VDF-E,NULL,RE,0
0B9VPQ-E,NULL,BR,0
0B9VPY-E,NULL,IA,0
0B9WL2-E,NULL,VC,0
0B9Y4L-E,NULL,PP,0
0B9Y93-E,NULL,MF,0
0B9YH5-E,NULL,IA,0
0B9YHG-E,NULL,IA,0
0B9YJ9-E,NULL,IA,0
0B9YPD-E,NULL,BR,0
0B9YR6-E,NULL,IA,0
0B9YSB-E,NULL,HF,0
0B9YSK-E,NULL,BR,0
0B9YT1-E,NULL,VC,0
0B9YTR-E,NULL,IA,0
0B9YTX-E,NULL,BR,0
0B9YV4-E,NULL,BR,0
0BB05R-E,NULL,IA,0
0BB1M9-E,144,VC,0
0BB22W-E,112,VC,0
0BB241-E,NULL,MF,0
0BB28N-E,NULL,BR,0
0BB2FL-E,NULL,BR,0
0BB2GQ-E,NULL,BR,0
0BB2LZ-E,NULL,BR,0
0BB2SH-E,NULL,VC,0
0BB5MN-E,NULL,VC,0
0BB632-E,NULL,VC,0
0BB6ZW-E,NULL,RE,0
0B9Q0T-E,NULL,BR,0
0BB74H-E,NULL,RE,0
06H4SL-E,900,VC,0
0BB7CH-E,NULL,HF,0
0BB7J3-E,NULL,HF,0
0BB7J4-E,NULL,IA,0
0BBBVP-E,NULL,VC,0
0BBC2C-E,NULL,RE,0
0BBC4F-E,NULL,BR,0
0BBC8G-E,NULL,BR,0
0BBCD9-E,NULL,HF,0
0BBCHS-E,NULL,BR,0
0BBCPJ-E,NULL,VC,0
0BBCV6-E,NULL,VC,0
0BBDKM-E,NULL,BR,0
0BBDNH-E,NULL,BR,0
0BBDZG-E,NULL,BR,0
0BBG8Q-E,NULL,RE,0
0BBH6H-E,NULL,HF,0
0BBHQB-E,NULL,VC,0
0BBK47-E,NULL,VC,0
0BBKL9-E,NULL,IA,0
0BBM67-E,NULL,VC,0
0BBM6C-E,NULL,VC,0
0BBP89-E,NULL,VC,0
0B9KZ9-E,346,HF,1
0BYRGS-E,10536,IA,1
06Y8T2-E,NULL,VC,0
0BYQR2-E,NULL,HF,1
075MTD-E,14997,IA,0
0BB6Z3-E,27400,HF,1
0BB7G7-E,148,IA,0
07F4YH-E,NULL,MF,0
0L56K2-E,NULL,VC,0
0BB7G8-E,NULL,FY,0
0BBC2F-E,NULL,PB,0
0BBQ67-E,NULL,VC,0
0BBQBV-E,NULL,VC,0
0BBQC1-E,NULL,VC,0
0BBQC4-E,NULL,VC,0
0BBQMD-E,NULL,HF,0
0BBQQ1-E,NULL,HF,0
0BBQR2-E,NULL,HF,0
0BBQSF-E,NULL,VC,0
0BBQTF-E,NULL,VC,0
0BBQXW-E,NULL,IA,0
0BBQZ4-E,NULL,BR,0
0BBT37-E,NULL,IA,0
0BBT4X-E,NULL,HF,0
0BBT65-E,NULL,MF,0
0BBTCD-E,NULL,IA,0
0BBTP1-E,NULL,VC,0
0BBVJZ-E,NULL,BR,0
0BBVPF-E,NULL,HF,0
09ZPHW-E,NULL,IA,0
0BBXC0-E,NULL,VC,0
0BBXXF-E,NULL,VC,0
0BBXXK-E,NULL,IA,0
0BBY1F-E,NULL,PB,0
0BBY4D-E,NULL,HF,0
0BBQV4-E,NULL,IA,0
0BBY6P-E,NULL,HF,0
0BBYD5-E,NULL,HF,0
0BBZRB-E,NULL,VC,0
0BC071-E,NULL,MF,0
0BC07G-E,NULL,IA,0
0BC1X3-E,792,IA,1
0BC222-E,NULL,HF,0
0BC30L-E,NULL,VC,0
0BC38V-E,NULL,IA,0
09ZNBB-E,317,HF,1
09ZD0R-E,NULL,HF,0
09ZD87-E,NULL,IA,0
09ZDB2-E,NULL,BR,0
09ZDBQ-E,NULL,BR,0
09ZDPN-E,NULL,BR,0
09ZF6Z-E,NULL,VC,0
09ZF8X-E,NULL,HF,0
09ZFL0-E,NULL,VC,0
09ZFSM-E,3000,VC,0
09ZFVW-E,NULL,IA,0
09ZGJ8-E,NULL,VC,0
09ZGXV-E,NULL,PB,0
09ZH4J-E,NULL,HF,1
09ZJKR-E,NULL,VC,0
09ZJSN-E,NULL,VC,0
09ZKRL-E,NULL,IA,0
09ZKRR-E,NULL,VC,0
09ZL0C-E,NULL,HF,0
09ZTH9-E,47593,IA,1
09ZLCM-E,NULL,VC,0
09ZLTK-E,NULL,VC,0
09ZMDD-E,NULL,HF,0
09ZMRX-E,NULL,VC,0
09ZMSR-E,NULL,VC,0
09ZMSZ-E,NULL,VC,0
09ZMW2-E,NULL,VC,0
09ZMX0-E,NULL,VC,0
09ZMZ3-E,NULL,VC,0
09ZNK8-E,13861,IA,0
09ZPJH-E,NULL,IA,0
09ZPWK-E,NULL,BR,0
09ZQ2W-E,NULL,HF,0
09ZQBT-E,NULL,VC,0
09ZQLD-E,NULL,VC,0
09ZRL3-E,NULL,IA,0
09ZRWX-E,NULL,VC,0
09ZS1T-E,NULL,VC,0
09ZS26-E,NULL,VC,0
09ZS69-E,NULL,BR,0
09ZS6H-E,NULL,VC,0
09ZSK0-E,NULL,VC,0
09ZSM3-E,NULL,VC,0
09ZSNT-E,NULL,VC,0
09ZSVP-E,NULL,IN,0
09ZPDJ-E,NULL,IA,0
09ZT69-E,NULL,IA,0
09ZTCK-E,NULL,HF,0
09ZTCW-E,NULL,HF,0
09ZTDF-E,93,IA,0
09ZTFT-E,NULL,HF,0
09ZTTF-E,NULL,HF,0
09ZV4G-E,NULL,VC,0
09ZVJR-E,NULL,VC,0
09ZVLW-E,NULL,VC,0
09ZWPS-E,NULL,VC,0
09ZWX9-E,NULL,VC,0
09ZX3J-E,NULL,VC,0
09ZX57-E,NULL,RE,0
09ZY73-E,NULL,BR,0
09ZYVB-E,NULL,VC,0
09ZYY1-E,NULL,VC,0
0BC07Y-E,NULL,HF,0
0C271D-E,NULL,PB,0
0C271W-E,251,PB,1
0C274H-E,87,PB,0
0BBR0S-E,84,IA,0
0C274Z-E,NULL,VC,0
0BQ24Q-E,NULL,VC,0
0BC2VW-E,6200,VC,0
0BBYXP-E,NULL,HF,0
09ZPR7-E,NULL,IA,0
094MHH-E,59440,IA,1
0C26TP-E,646,PB,1
0950ZW-E,NULL,IA,0
0BC097-E,12,PB,0
0B6K88-E,921,IA,1
0BGFY6-E,NULL,IA,0
09ZSBF-E,269,PB,1
09ZH3Y-E,419,IA,1
0C4HJV-E,NULL,VC,0
09ZQ2B-E,1142,HF,1
0C9VBL-E,NULL,VC,0
08115Q-E,5452,MF,0
0BBXPT-E,7131,MF,0
09ZJ5B-E,NULL,BR,0
0C2761-E,NULL,IA,0
0C276V-E,122,IA,0
0C279D-E,128,IA,0
0C2BXW-E,1779,PB,1
0C27C7-E,NULL,IA,1
0C27D6-E,NULL,IA,1
0BPRXT-E,NULL,HF,0
0BPJ6J-E,NULL,IA,0
0C28N3-E,NULL,IA,0
0C28T2-E,NULL,VC,0
0C29J5-E,NULL,BR,0
0C29JJ-E,NULL,PB,0
0C29LK-E,NULL,IA,0
0C29VG-E,NULL,VC,0
0BPP7L-E,120,IA,0
0C29YZ-E,315,VC,0
0C2B69-E,NULL,VC,0
0C2B7F-E,NULL,IA,0
0C2B7X-E,NULL,PB,1
0C2BCS-E,143,HF,0
0C2BD7-E,90,PB,0
0DC358-E,NULL,VC,0
0H2YCC-E,2105,IA,1
0C2BQ3-E,NULL,PB,0
0C2BR7-E,NULL,VC,0
0C2BS9-E,583,FH,0
0C2BT8-E,254,IA,0
0C2BV4-E,716,IA,1
0HST6F-E,50416,PF,0
0C2BVZ-E,67,PB,0
0C2C1P-E,NULL,VC,0
0C2C3W-E,NULL,IA,0
0C2C5D-E,NULL,VC,0
0C2CB8-E,NULL,VC,0
0C2D20-E,NULL,VC,0
0C2DLB-E,NULL,VC,0
0C2DQT-E,NULL,HF,0
0BPFTM-E,NULL,VC,0
0BPFWJ-E,NULL,HF,0
0BPGGR-E,NULL,VC,0
0BPGVN-E,NULL,BR,0
0BPHLW-E,NULL,VC,0
0BPHN6-E,NULL,VC,0
0BPJR4-E,NULL,VC,0
0BPK0X-E,NULL,IA,0
0BPK7V-E,NULL,HF,0
0BPKB6-E,NULL,VC,0
0BPKD0-E,NULL,IA,0
0BPKF7-E,NULL,VC,0
0BPKF9-E,NULL,VC,0
0BPL0V-E,NULL,IA,0
0BPL3B-E,NULL,IA,0
0BPNFX-E,NULL,IA,0
0BPNKM-E,NULL,VC,0
0BPNM3-E,NULL,VC,0
0BPNQS-E,NULL,IA,0
0BPNRK-E,NULL,IA,0
0BPP0Q-E,2373,VC,0
0BPP1N-E,NULL,IA,0
0BPP28-E,NULL,IA,0
0BPP76-E,NULL,HF,0
0BPP8B-E,NULL,VC,0
0BPQNK-E,NULL,IA,0
0BPR5X-E,NULL,VC,0
0BPRCH-E,NULL,IA,0
0BPRCP-E,NULL,PB,0
0BPRPZ-E,NULL,VC,0
0BPRS1-E,NULL,HF,0
0BPS4F-E,NULL,VC,0
0BPSD1-E,NULL,MF,0
0BPSJ2-E,NULL,IA,0
0JGQQG-E,NULL,VC,0
0BPTLQ-E,NULL,VC,0
0BPVGW-E,NULL,VC,0
0BPWCC-E,NULL,RE,0
