factset_entity_id,fsym_id,security_name,report_date,adj_holding
0618F5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,6839
0618KM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,160500
061XBV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,34460
062951-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,29890
062FGN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,215613
063526-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2609
0639C0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7601140
0642S3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3125
0645TX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,61774
064G80-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,39767
064VS0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2327
066NC4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,30996
06778N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2441
0684CV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,30503
0684NG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,16334
0699FZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,56
069SKD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2067
06BJ1G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,371269
06C5QC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,428070
06CCRX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,12800
06D2PY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,6252
06DTG8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2376
06FK3R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2408
06FZZY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,355
06G296-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,175000
06G7M7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,250
06HCFW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1000
06HCR2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,83083
06HD4W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,35451
06HD4X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4100
06HT6K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,400
06JRQ7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2284
06KB46-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,6020
06KDZ4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1756
06KH8Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,10895
06L8XD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,430862
06LD0Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,14402
06LW5H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5560
06MKF0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,250
06NPXD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4228886
06NRS4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5424472
06NVX0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4000
06P2J6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2908
06P52T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,26455
06PCW9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,746600
06PJ0J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2365
06PMGQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,97248
06PVN5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,18313
06Q1B4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,9718
06Q32R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3
06QBDB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5176
06QXX1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,239703
06R3TW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3000
06RND3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,416966
06SG4W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,333
06T5YJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,49535
06TLC8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2805
06TQVT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,500
06TWQF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,377
06VC24-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,86397
06W61H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1800
06WLGW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,22359
06WM8F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4385
06WRQY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,128693
06Y8CM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4900
06YWDQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1247524
06Z4N0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,10037
06ZS2R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,465208
0704DR-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1640
070Q8W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1713
0718CY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,6130
0728KV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,10300
074MNH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,23998
0760MQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,797
077B95-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,21208
077M2T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,13059
078XH2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8536
079G80-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,15000
079NNH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,239555
07BK9B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2035
07C73R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5000
07FB92-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,113440
07FDB9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3758
07GKVJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,17994
07HKTT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3225
07HQ1Z-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,175087
07JGRK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,53360
07L3CW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,160000
07L816-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,239
07L84Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1911
07MY72-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,40800
07NF3Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,185
07NXRP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,474455
07QM1L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,322
07ZM4W-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,746
080LDM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2546
081WGM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,19967
086TRK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,73819
088GN2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2833
089108-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,609596
089DR7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,384114
08BW89-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,501599
08BZBV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,330524
08CJHD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1389
08D3XB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2364399
08DLP8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,252613
08GP1D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,177135
08GS3G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2778
094N3M-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8729
09HT7H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8614
09K27Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,761012
09K8DP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3150
09NXFY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,405
09P678-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4788
09Q5CD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,87678
09SCX6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3656
09XZCX-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,25263
09YLKZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,15341
09YWYN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3020
09ZLBL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,105
09ZTH9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,21363
0B0ZJG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1900
0B24WB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2539
0B65FP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2998
0B6N4L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,97
0BCTNT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,108800
0BG58Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,90486
0BG6YQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,17878
0BGFZL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,29688
0BJ0LD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,43431
0BKPPQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,212036
0BMWRY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,11198
0BR93Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,166
0BW44V-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,393245
0BWBM1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,242
0C22RL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,250
0C238L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,135951
0C23KM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,168
0C23TS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,40
0C247T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,85
0C267L-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,140
0C27BS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,31296
0C2BGL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,100
0C2BLH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,15273
0C2K4T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,11763
0C2SHS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2450
0C2SKJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1431
0C2VVZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8
0C2W81-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7662
0C2Z0D-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1000
0C2ZCS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1076
0C2ZFW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1843
0C32DB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,660
0C38YL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4517
0C3999-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,195
0C39C1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,15
0C3H65-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2309
0C3HJT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,106
0C3HQ2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,106
0C3HRG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,228
0C3L4Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,800
0C3PPV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,19325
0C3PQJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1104
0C3QFM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8769
0C6TDC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,37739
0C7CGL-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7649
0C7CHJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,51
0C7GG6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4384
0C7JC3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7921
0C7L0Q-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,89930
0C7NF6-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,56
0C7SF4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5820
0C7Z5F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,43
0C8G61-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,250
0C8LNG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2642
0C8M93-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2010
0C8MCB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,260
0C8QHS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1475
0C8QKB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,31172
0C8V4Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,485
0C8VZ2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1866
0C8VZ4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1590
0C90F3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1535
0C920J-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,9
0C96P3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2295
0C98MF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1682
0C98WS-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2757
0C9BDT-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,140000
0C9D9H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,21
0C9F9F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,3832
0C9HSK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,15
0C9MJ3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2327
0C9NY3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,76133
0CCZ27-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4396
0CK7K0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,50339
0CKTT9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8005
0CL85G-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,36000
0CLQ91-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1000281
0CN2KP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,355000
0CQGBF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,50340
0CRKCV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,582
0CSQXZ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8544
0CV2GP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,20282
0CVCK1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4135
0CVJJY-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2197
0CWF3N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,528
0CWH11-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1726
0CWMZ1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5050
0CWT1X-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8825
0CXJCC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,432
0CXR9Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4459
0CXTHH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,9301
0CXV7F-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,90
0CY9JM-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7852
0CZ2HG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8716
0CZBQ0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4900
0CZNZJ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4872
0D21DW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,54500
0D2CW0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,53713
0D4H0Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,35720
0D4RF1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,8211
0D57W9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4183
0D58B0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,525051
0D72K5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,12765
0DB9DH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,952084
0DDMW2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,23
0DDRX4-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1848
0DDXP5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4298
0DDZBH-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,9389
0DGC3R-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,4600
0DH1BD-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1450
0DJBVQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,18242
0DK24P-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1020
0DL8PN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,791
0DL98T-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,100
0DMK17-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,600
0DMPC2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,371788
0DMPC3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,25000
0DNBZ2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,12736
0DQ0H7-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,870
0DTRZ3-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,502378
0DV79C-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2696
0DV7CF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,12660
0DVFVB-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2761
0DVJ4H-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,985
0DX2M2-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1323
0DX37K-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,46984
0DY7G5-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,19169
0DZ81B-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,294011
0DZXVN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,65884
0F1W43-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,24185
0F1YSQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,6426
0F1YWP-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,19809
0FDDTQ-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,94600
0FDTGC-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,14221
0FGHTG-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1222
0FGJJF-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7577
0FH12C-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,336100
0FJ7W0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,418
0FJRK9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2180
0FJX37-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,5610
0FJYPK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,21459
0FTHM1-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,154
0FX0N9-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,25
0G048Y-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,2114
0G0B5N-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,12609
0G0FMV-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7092
0G1ZW0-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7117
0G2DHN-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,1500
0G2ZLK-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,305
0G5QTW-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,334463
0G6BF8-E,P7M7WC-S,AIR PRODUCTS & CHEMICALS INC  COM,2016-06-30,7553
