factset_fund_id,fsym_id,adj_holding,reported_holding,Desktop Fund AUM
04CV4M-E,HKM5XZ-S,122140.0,122140,N/A
04CTQH-E,HKM5XZ-S,122216.0,122216,N/A
04CFDV-E,HKM5XZ-S,122225.0,122225,N/A
04BG4W-E,HKM5XZ-S,122230.0,122230,N/A
04BH7L-E,HKM5XZ-S,122297.0,122297,N/A
04BH7L-E,HKM5XZ-S,122297.0,122297,N/A
04BH7L-E,HKM5XZ-S,122297.0,122297,N/A
04BSQQ-E,HKM5XZ-S,122318.0,122318,N/A
04B8VY-E,HKM5XZ-S,122357.0,122357,N/A
04B8VY-E,HKM5XZ-S,122357.0,122357,N/A
04B9LB-E,HKM5XZ-S,122386.0,122386,N/A
04B9L1-E,HKM5XZ-S,122400.0,122400,N/A
04CRZ2-E,HKM5XZ-S,122400.0,122400,N/A
04CRZ2-E,HKM5XZ-S,122400.0,122400,N/A
04GBCV-E,HKM5XZ-S,122444.0,122444,N/A
04CFDV-E,HKM5XZ-S,122445.0,122445,N/A
04B9LB-E,HKM5XZ-S,122461.0,122461,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04BG3L-E,HKM5XZ-S,122500.0,122500,N/A
04B9LB-E,HKM5XZ-S,122520.0,122520,N/A
04BJ2S-E,HKM5XZ-S,122528.0,122528,N/A
04CWZQ-E,HKM5XZ-S,122531.0,122531,N/A
04B9Y2-E,HKM5XZ-S,122550.0,122550,N/A
04HJCY-E,HKM5XZ-S,122570.0,122570,N/A
04HJCY-E,HKM5XZ-S,122570.0,122570,N/A
04BQTP-E,HKM5XZ-S,122580.0,122580,N/A
04B9LZ-E,HKM5XZ-S,122600.0,122600,N/A
04B9L1-E,HKM5XZ-S,122600.0,122600,N/A
04CFDV-E,HKM5XZ-S,122602.0,122602,N/A
04CFDV-E,HKM5XZ-S,122602.0,122602,N/A
04CWJW-E,HKM5XZ-S,122650.0,122650,N/A
04CFDV-E,HKM5XZ-S,122658.0,122658,N/A
04BRQ6-E,HKM5XZ-S,122660.0,122660,N/A
04CDVS-E,HKM5XZ-S,122685.0,122685,N/A
04CV40-E,HKM5XZ-S,122700.0,122700,N/A
04BJVX-E,HKM5XZ-S,122700.0,122700,N/A
04BSQQ-E,HKM5XZ-S,122724.0,122724,N/A
04BK9H-E,HKM5XZ-S,122775.0,122775,N/A
04CGT3-E,HKM5XZ-S,122780.0,122780,N/A
04KWNM-E,HKM5XZ-S,122797.0,122797,N/A
04B9L1-E,HKM5XZ-S,122800.0,122800,N/A
04B9L1-E,HKM5XZ-S,122800.0,122800,N/A
04KQ8H-E,HKM5XZ-S,122858.0,122858,N/A
04BSQQ-E,HKM5XZ-S,122859.0,122859,N/A
04HJCY-E,HKM5XZ-S,122870.0,122870,N/A
04CFDV-E,HKM5XZ-S,122870.0,122870,N/A
04GBCV-E,HKM5XZ-S,122884.0,122884,N/A
04BHX6-E,HKM5XZ-S,122897.0,122897,N/A
04CBYT-E,HKM5XZ-S,122902.0,122902,N/A
04BF6L-E,HKM5XZ-S,122908.0,122908,N/A
04BF6L-E,HKM5XZ-S,122908.0,122908,N/A
04BH7L-E,HKM5XZ-S,122908.0,122908,N/A
04BGPT-E,HKM5XZ-S,122934.0,122934,N/A
04B8VY-E,HKM5XZ-S,122987.0,122987,N/A
04BF9L-E,HKM5XZ-S,123000.0,123000,N/A
04BGGG-E,HKM5XZ-S,123000.0,123000,N/A
04BB1B-E,HKM5XZ-S,123003.0,123003,N/A
04D0KJ-E,HKM5XZ-S,123058.0,123058,N/A
04BGV9-E,HKM5XZ-S,123100.0,123100,N/A
04BGV9-E,HKM5XZ-S,123100.0,123100,N/A
04H0LB-E,HKM5XZ-S,123100.0,123100,N/A
04GM7S-E,HKM5XZ-S,123100.0,123100,N/A
04BHND-E,HKM5XZ-S,123110.0,123110,N/A
04BHND-E,HKM5XZ-S,123150.0,123150,N/A
04CMFZ-E,HKM5XZ-S,123163.0,123163,N/A
04BSQQ-E,HKM5XZ-S,123263.0,123263,N/A
04HJCY-E,HKM5XZ-S,123270.0,123270,N/A
04HJCY-E,HKM5XZ-S,123270.0,123270,N/A
04BNTT-E,HKM5XZ-S,123315.0,123315,N/A
04B8HM-E,HKM5XZ-S,123333.0,123333,N/A
04CFDV-E,HKM5XZ-S,123358.0,123358,N/A
04BFXH-E,HKM5XZ-S,123400.0,123400,N/A
04HD32-E,HKM5XZ-S,123414.0,123414,N/A
04BH7L-E,HKM5XZ-S,123458.0,123458,N/A
04BSQQ-E,HKM5XZ-S,123492.0,123492,N/A
04CFDV-E,HKM5XZ-S,123511.0,123511,N/A
04BBGK-E,HKM5XZ-S,123595.0,123595,N/A
04CWFV-E,HKM5XZ-S,123599.0,123599,N/A
04CWFV-E,HKM5XZ-S,123599.0,123599,N/A
04B8HM-E,HKM5XZ-S,123600.0,123600,N/A
04H2WN-E,HKM5XZ-S,123612.0,123612,N/A
04BSQQ-E,HKM5XZ-S,123742.0,123742,N/A
04CDVS-E,HKM5XZ-S,123769.0,123769,N/A
04CDVS-E,HKM5XZ-S,123769.0,123769,N/A
04HJCY-E,HKM5XZ-S,123770.0,123770,N/A
04GBCV-E,HKM5XZ-S,123782.0,123782,N/A
04GSYM-E,HKM5XZ-S,123786.0,123786,N/A
04B9R1-E,HKM5XZ-S,123800.0,123800,N/A
04BFXL-E,HKM5XZ-S,123800.0,123800,N/A
04BSQQ-E,HKM5XZ-S,123804.0,123804,N/A
04BBCY-E,HKM5XZ-S,123813.0,123813,N/A
04BBCY-E,HKM5XZ-S,123813.0,123813,N/A
04BBCY-E,HKM5XZ-S,123813.0,123813,N/A
04BBCY-E,HKM5XZ-S,123813.0,123813,N/A
04BBCY-E,HKM5XZ-S,123813.0,123813,N/A
04BSQQ-E,HKM5XZ-S,123829.0,123829,N/A
04BRQ6-E,HKM5XZ-S,123830.0,123830,N/A
04BRQ6-E,HKM5XZ-S,123830.0,123830,N/A
04G7JB-E,HKM5XZ-S,123900.0,123900,N/A
04BF9L-E,HKM5XZ-S,123900.0,123900,N/A
04GZ5H-E,HKM5XZ-S,123900.0,123900,N/A
04BFXL-E,HKM5XZ-S,123900.0,123900,N/A
04BCS8-E,HKM5XZ-S,123925.0,123925,N/A
04F85X-E,HKM5XZ-S,123969.0,123969,N/A
04CW21-E,HKM5XZ-S,123995.0,123995,N/A
04BP53-E,HKM5XZ-S,124000.0,124000,N/A
04BP53-E,HKM5XZ-S,124000.0,124000,N/A
04BH1M-E,HKM5XZ-S,124000.0,124000,N/A
04BH1M-E,HKM5XZ-S,124000.0,124000,N/A
04BHXZ-E,HKM5XZ-S,124000.0,124000,N/A
04BQ1P-E,HKM5XZ-S,124064.0,124064,N/A
04B9L1-E,HKM5XZ-S,124100.0,124100,N/A
04B9L1-E,HKM5XZ-S,124100.0,124100,N/A
04FFYZ-E,HKM5XZ-S,124100.0,124100,N/A
04BGFD-E,HKM5XZ-S,124100.0,124100,N/A
04KWNM-E,HKM5XZ-S,124114.0,124114,N/A
04B9LB-E,HKM5XZ-S,124164.0,124164,N/A
04BPQ9-E,HKM5XZ-S,124200.0,124200,N/A
04CFDV-E,HKM5XZ-S,124239.0,124239,N/A
04BFN5-E,HKM5XZ-S,124242.0,124242,N/A
04BFP9-E,HKM5XZ-S,124273.0,124273,N/A
04CTQG-E,HKM5XZ-S,124300.0,124300,N/A
04HJCY-E,HKM5XZ-S,124318.0,124318,N/A
04BSQQ-E,HKM5XZ-S,124361.0,124361,N/A
04HJCY-E,HKM5XZ-S,124370.0,124370,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04GD85-E,HKM5XZ-S,124430.0,124430,N/A
04BSQQ-E,HKM5XZ-S,124439.0,124439,N/A
04BSQQ-E,HKM5XZ-S,124446.0,124446,N/A
04B9Y2-E,HKM5XZ-S,124450.0,124450,N/A
04CFDV-E,HKM5XZ-S,124470.0,124470,N/A
04CP9B-E,HKM5XZ-S,124528.0,124528,N/A
04CD3X-E,HKM5XZ-S,124540.0,124540,N/A
04CLRP-E,HKM5XZ-S,124563.0,124563,N/A
04HJCY-E,HKM5XZ-S,124570.0,124570,N/A
04BSQQ-E,HKM5XZ-S,124577.0,124577,N/A
04DCB8-E,HKM5XZ-S,124588.0,124588,N/A
04HJCY-E,HKM5XZ-S,124670.0,124670,N/A
04BF9L-E,HKM5XZ-S,124700.0,124700,N/A
04CDVX-E,HKM5XZ-S,124738.0,124738,N/A
04HJCY-E,HKM5XZ-S,124770.0,124770,N/A
04BH7L-E,HKM5XZ-S,124771.0,124771,N/A
04BH7L-E,HKM5XZ-S,124771.0,124771,N/A
04CFDV-E,HKM5XZ-S,124820.0,124820,N/A
04CNH1-E,HKM5XZ-S,124846.0,124846,N/A
04BBXC-E,HKM5XZ-S,124858.0,124858,N/A
04BBL0-E,HKM5XZ-S,124870.0,124870,N/A
04B9KW-E,HKM5XZ-S,124900.0,124900,N/A
04B9KW-E,HKM5XZ-S,124900.0,124900,N/A
04BQ1P-E,HKM5XZ-S,124925.0,124925,N/A
04BJK8-E,HKM5XZ-S,124954.0,124954,N/A
04FCCX-E,HKM5XZ-S,124960.0,124960,N/A
04F85T-E,HKM5XZ-S,124967.0,124967,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BCLW-E,HKM5XZ-S,125000.0,125000,N/A
04BRQK-E,HKM5XZ-S,125000.0,125000,N/A
04BRQK-E,HKM5XZ-S,125000.0,125000,N/A
04B9QD-E,HKM5XZ-S,125000.0,125000,N/A
04BSQQ-E,HKM5XZ-S,125014.0,125014,N/A
04F85X-E,HKM5XZ-S,125093.0,125093,N/A
04BSQQ-E,HKM5XZ-S,125134.0,125134,N/A
04BHX6-E,HKM5XZ-S,125161.0,125161,N/A
04CFDV-E,HKM5XZ-S,125163.0,125163,N/A
04HJCY-E,HKM5XZ-S,125170.0,125170,N/A
04HJCY-E,HKM5XZ-S,125170.0,125170,N/A
04CDVS-E,HKM5XZ-S,125189.0,125189,N/A
04BH7L-E,HKM5XZ-S,125193.0,125193,N/A
04BH7L-E,HKM5XZ-S,125193.0,125193,N/A
04B9LB-E,HKM5XZ-S,125221.0,125221,N/A
04BRQ6-E,HKM5XZ-S,125280.0,125280,N/A
04CBYT-E,HKM5XZ-S,125321.0,125321,N/A
04BNXG-E,HKM5XZ-S,125329.0,125329,N/A
04BF9L-E,HKM5XZ-S,125400.0,125400,N/A
04HJCY-E,HKM5XZ-S,125418.0,125418,N/A
04F85W-E,HKM5XZ-S,125443.0,125443,N/A
04BDXW-E,HKM5XZ-S,125460.0,125460,N/A
04BHQ9-E,HKM5XZ-S,125476.0,125476,N/A
04BJ2Z-E,HKM5XZ-S,125506.0,125506,N/A
04CFDV-E,HKM5XZ-S,125533.0,125533,N/A
04HJCY-E,HKM5XZ-S,125570.0,125570,N/A
04HJCY-E,HKM5XZ-S,125570.0,125570,N/A
04BFN5-E,HKM5XZ-S,125584.0,125584,N/A
04BRQ6-E,HKM5XZ-S,125800.0,125800,N/A
04BRQ6-E,HKM5XZ-S,125800.0,125800,N/A
04B9JS-E,HKM5XZ-S,125830.0,125830,N/A
04B9JS-E,HKM5XZ-S,125830.0,125830,N/A
04CW21-E,HKM5XZ-S,125865.0,125865,N/A
04BR64-E,HKM5XZ-S,125880.0,125880,N/A
04B9LB-E,HKM5XZ-S,125881.0,125881,N/A
04GSYM-E,HKM5XZ-S,125886.0,125886,N/A
04F85X-E,HKM5XZ-S,125893.0,125893,N/A
04D2NS-E,HKM5XZ-S,125900.0,125900,N/A
04D2NS-E,HKM5XZ-S,125900.0,125900,N/A
04CDYT-E,HKM5XZ-S,125918.0,125918,N/A
04BH7L-E,HKM5XZ-S,126134.0,126134,N/A
04B9LB-E,HKM5XZ-S,126149.0,126149,N/A
04F85X-E,HKM5XZ-S,126200.0,126200,N/A
04BSQQ-E,HKM5XZ-S,126206.0,126206,N/A
04BJK8-E,HKM5XZ-S,126273.0,126273,N/A
04FCCX-E,HKM5XZ-S,126300.0,126300,N/A
04BGN3-E,HKM5XZ-S,126300.0,126300,N/A
04BJR5-E,HKM5XZ-S,126300.0,126300,N/A
04CT15-E,HKM5XZ-S,126335.0,126335,N/A
04B9LB-E,HKM5XZ-S,126357.0,126357,N/A
04B9Y2-E,HKM5XZ-S,126400.0,126400,N/A
04BHCV-E,HKM5XZ-S,126430.0,126430,N/A
04BDXW-E,HKM5XZ-S,126440.0,126440,N/A
04BDXW-E,HKM5XZ-S,126440.0,126440,N/A
04BDXW-E,HKM5XZ-S,126440.0,126440,N/A
04CDVS-E,HKM5XZ-S,126453.0,126453,N/A
04CDVS-E,HKM5XZ-S,126453.0,126453,N/A
04CDVS-E,HKM5XZ-S,126453.0,126453,N/A
04BHCV-E,HKM5XZ-S,126469.0,126469,N/A
04BSQQ-E,HKM5XZ-S,126493.0,126493,N/A
04B9L1-E,HKM5XZ-S,126500.0,126500,N/A
04FFYZ-E,HKM5XZ-S,126520.0,126520,N/A
04BVSC-E,HKM5XZ-S,126600.0,126600,N/A
04BJK8-E,HKM5XZ-S,126670.0,126670,N/A
04BXC0-E,HKM5XZ-S,126753.0,126753,N/A
04B9LC-E,HKM5XZ-S,126760.0,126760,N/A
04BHCV-E,HKM5XZ-S,126782.0,126782,N/A
04G7JB-E,HKM5XZ-S,126800.0,126800,N/A
04B9R1-E,HKM5XZ-S,126800.0,126800,N/A
04GBCV-E,HKM5XZ-S,126864.0,126864,N/A
04GBCV-E,HKM5XZ-S,126864.0,126864,N/A
04DG1K-E,HKM5XZ-S,126900.0,126900,N/A
04DG1K-E,HKM5XZ-S,126900.0,126900,N/A
04BGN3-E,HKM5XZ-S,126900.0,126900,N/A
04GMQY-E,HKM5XZ-S,126914.0,126914,N/A
04BXKF-E,HKM5XZ-S,126920.0,126920,N/A
04B9LB-E,HKM5XZ-S,126938.0,126938,N/A
04CFDV-E,HKM5XZ-S,126950.0,126950,N/A
04CFDV-E,HKM5XZ-S,127003.0,127003,N/A
04CBYT-E,HKM5XZ-S,127032.0,127032,N/A
04CT15-E,HKM5XZ-S,127079.0,127079,N/A
04CT15-E,HKM5XZ-S,127079.0,127079,N/A
04CT15-E,HKM5XZ-S,127079.0,127079,N/A
04HJCY-E,HKM5XZ-S,127170.0,127170,N/A
04C6TJ-E,HKM5XZ-S,127193.0,127193,N/A
04CW21-E,HKM5XZ-S,127197.0,127197,N/A
04G7JB-E,HKM5XZ-S,127200.0,127200,N/A
04BGPT-E,HKM5XZ-S,127200.0,127200,N/A
04BSQQ-E,HKM5XZ-S,127204.0,127204,N/A
04BB4B-E,HKM5XZ-S,127219.0,127219,N/A
04BSQQ-E,HKM5XZ-S,127260.0,127260,N/A
04CT14-E,HKM5XZ-S,127289.0,127289,N/A
04B9R1-E,HKM5XZ-S,127300.0,127300,N/A
04B9R1-E,HKM5XZ-S,127300.0,127300,N/A
04BSQQ-E,HKM5XZ-S,127300.0,127300,N/A
04BBD3-E,HKM5XZ-S,127300.0,127300,N/A
04BBD3-E,HKM5XZ-S,127300.0,127300,N/A
04CFDV-E,HKM5XZ-S,127311.0,127311,N/A
04GXK4-E,HKM5XZ-S,127314.0,127314,N/A
04GXK4-E,HKM5XZ-S,127314.0,127314,N/A
04GXK4-E,HKM5XZ-S,127314.0,127314,N/A
04GXK4-E,HKM5XZ-S,127314.0,127314,N/A
04KWNM-E,HKM5XZ-S,127362.0,127362,N/A
04KVM2-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04BXY5-E,HKM5XZ-S,127500.0,127500,N/A
04GXK4-E,HKM5XZ-S,127513.0,127513,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04BF9L-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04BF9L-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04B9S9-E,HKM5XZ-S,127600.0,127600,N/A
04BFMZ-E,HKM5XZ-S,127600.0,127600,N/A
04BQHS-E,HKM5XZ-S,127620.0,127620,N/A
04F38G-E,HKM5XZ-S,127718.0,127718,N/A
04CYCF-E,HKM5XZ-S,127742.0,127742,N/A
04CYCF-E,HKM5XZ-S,127742.0,127742,N/A
04CYCF-E,HKM5XZ-S,127742.0,127742,N/A
04CYCF-E,HKM5XZ-S,127742.0,127742,N/A
04BL6Y-E,HKM5XZ-S,127754.0,127754,N/A
04BYJF-E,HKM5XZ-S,127800.0,127800,N/A
04CJZP-E,HKM5XZ-S,127800.0,127800,N/A
04B9LB-E,HKM5XZ-S,127838.0,127838,N/A
04BH7L-E,HKM5XZ-S,127865.0,127865,N/A
04BRQ6-E,HKM5XZ-S,127870.0,127870,N/A
04CFDV-E,HKM5XZ-S,127882.0,127882,N/A
04BCR8-E,HKM5XZ-S,127889.0,127889,N/A
04F85X-E,HKM5XZ-S,127907.0,127907,N/A
04BSQQ-E,HKM5XZ-S,127911.0,127911,N/A
04BH7L-E,HKM5XZ-S,127947.0,127947,N/A
04CFDV-E,HKM5XZ-S,127955.0,127955,N/A
04BH7L-E,HKM5XZ-S,127997.0,127997,N/A
04BH7L-E,HKM5XZ-S,127997.0,127997,N/A
04BH7L-E,HKM5XZ-S,127997.0,127997,N/A
04BSQQ-E,HKM5XZ-S,127997.0,127997,N/A
04G24W-E,HKM5XZ-S,128016.0,128016,N/A
04BJ2S-E,HKM5XZ-S,128028.0,128028,N/A
04BV83-E,HKM5XZ-S,128086.0,128086,N/A
04BV83-E,HKM5XZ-S,128086.0,128086,N/A
04BV83-E,HKM5XZ-S,128086.0,128086,N/A
04BV83-E,HKM5XZ-S,128086.0,128086,N/A
04BV83-E,HKM5XZ-S,128086.0,128086,N/A
04BH1M-E,HKM5XZ-S,128100.0,128100,N/A
04BH1M-E,HKM5XZ-S,128100.0,128100,N/A
04BGYV-E,HKM5XZ-S,128100.0,128100,N/A
04BB1B-E,HKM5XZ-S,128245.0,128245,N/A
04CLRP-E,HKM5XZ-S,128266.0,128266,N/A
04HJCY-E,HKM5XZ-S,128270.0,128270,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04CV4M-E,HKM5XZ-S,128289.0,128289,N/A
04BGN3-E,HKM5XZ-S,128300.0,128300,N/A
04BGN3-E,HKM5XZ-S,128300.0,128300,N/A
04CJZP-E,HKM5XZ-S,128310.0,128310,N/A
04BGV9-E,HKM5XZ-S,128500.0,128500,N/A
04BJHF-E,HKM5XZ-S,128500.0,128500,N/A
04B8HM-E,HKM5XZ-S,128500.0,128500,N/A
04BJHF-E,HKM5XZ-S,128500.0,128500,N/A
04BJHF-E,HKM5XZ-S,128500.0,128500,N/A
04BJHF-E,HKM5XZ-S,128500.0,128500,N/A
04HJCY-E,HKM5XZ-S,128518.0,128518,N/A
04BQ1P-E,HKM5XZ-S,128529.0,128529,N/A
04BQ1P-E,HKM5XZ-S,128529.0,128529,N/A
04CTQG-E,HKM5XZ-S,128600.0,128600,N/A
04BSM8-E,HKM5XZ-S,128627.0,128627,N/A
04BSM8-E,HKM5XZ-S,128627.0,128627,N/A
04BSM8-E,HKM5XZ-S,128627.0,128627,N/A
04BSM8-E,HKM5XZ-S,128627.0,128627,N/A
04F1NN-E,HKM5XZ-S,128700.0,128700,N/A
04BGV9-E,HKM5XZ-S,128700.0,128700,N/A
04B9KQ-E,HKM5XZ-S,128707.0,128707,N/A
04BFN5-E,HKM5XZ-S,128748.0,128748,N/A
04CLRP-E,HKM5XZ-S,128791.0,128791,N/A
04BD4B-E,HKM5XZ-S,128800.0,128800,N/A
04BCR8-E,HKM5XZ-S,128829.0,128829,N/A
04C6TJ-E,HKM5XZ-S,128835.0,128835,N/A
04CLRP-E,HKM5XZ-S,128847.0,128847,N/A
04BQ1P-E,HKM5XZ-S,128881.0,128881,N/A
04BT51-E,HKM5XZ-S,128889.0,128889,N/A
04BCLW-E,HKM5XZ-S,128946.0,128946,N/A
04BCLW-E,HKM5XZ-S,128946.0,128946,N/A
04BCLW-E,HKM5XZ-S,128946.0,128946,N/A
04BCLW-E,HKM5XZ-S,128946.0,128946,N/A
04BP53-E,HKM5XZ-S,129000.0,129000,N/A
04BBD3-E,HKM5XZ-S,129004.0,129004,N/A
04JMG7-E,HKM5XZ-S,129040.0,129040,N/A
04BZ3K-E,HKM5XZ-S,129090.0,129090,N/A
04G7JB-E,HKM5XZ-S,129100.0,129100,N/A
04CC86-E,HKM5XZ-S,129112.0,129112,N/A
04BQTP-E,HKM5XZ-S,129150.0,129150,N/A
04GZ5H-E,HKM5XZ-S,129200.0,129200,N/A
04GZ5H-E,HKM5XZ-S,129200.0,129200,N/A
04BF9L-E,HKM5XZ-S,129300.0,129300,N/A
04CK8S-E,HKM5XZ-S,129400.0,129400,N/A
04BHCV-E,HKM5XZ-S,129437.0,129437,N/A
04BH7L-E,HKM5XZ-S,129483.0,129483,N/A
04BQ1P-E,HKM5XZ-S,129585.0,129585,N/A
04BFDG-E,HKM5XZ-S,129600.0,129600,N/A
04BJG1-E,HKM5XZ-S,129600.0,129600,N/A
04DJL0-E,HKM5XZ-S,129631.0,129631,N/A
04BSQQ-E,HKM5XZ-S,129648.0,129648,N/A
04BLNC-E,HKM5XZ-S,129663.0,129663,N/A
04BHX6-E,HKM5XZ-S,129716.0,129716,N/A
04CV40-E,HKM5XZ-S,129800.0,129800,N/A
04BGV9-E,HKM5XZ-S,129800.0,129800,N/A
04BGV9-E,HKM5XZ-S,129800.0,129800,N/A
04BGV9-E,HKM5XZ-S,129800.0,129800,N/A
04BGV9-E,HKM5XZ-S,129800.0,129800,N/A
04D831-E,HKM5XZ-S,129800.0,129800,N/A
04BKD9-E,HKM5XZ-S,129880.0,129880,N/A
04BKD9-E,HKM5XZ-S,129880.0,129880,N/A
04BKD9-E,HKM5XZ-S,129880.0,129880,N/A
04BKD9-E,HKM5XZ-S,129880.0,129880,N/A
04BKD9-E,HKM5XZ-S,129880.0,129880,N/A
04BHX6-E,HKM5XZ-S,129900.0,129900,N/A
04BRQ6-E,HKM5XZ-S,129920.0,129920,N/A
04CFDV-E,HKM5XZ-S,129951.0,129951,N/A
04CFDV-E,HKM5XZ-S,129979.0,129979,N/A
04CFDV-E,HKM5XZ-S,129982.0,129982,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04CRH2-E,HKM5XZ-S,130000.0,130000,N/A
04C04F-E,HKM5XZ-S,130000.0,130000,N/A
04C04F-E,HKM5XZ-S,130000.0,130000,N/A
04C04F-E,HKM5XZ-S,130000.0,130000,N/A
04CS4P-E,HKM5XZ-S,130000.0,130000,N/A
04BYQ3-E,HKM5XZ-S,130000.0,130000,N/A
04CFDV-E,HKM5XZ-S,130039.0,130039,N/A
04BSQQ-E,HKM5XZ-S,130071.0,130071,N/A
04CDX0-E,HKM5XZ-S,130088.0,130088,N/A
04F35Y-E,HKM5XZ-S,130100.0,130100,N/A
04BSQQ-E,HKM5XZ-S,130122.0,130122,N/A
04BF6L-E,HKM5XZ-S,130237.0,130237,N/A
04CMFZ-E,HKM5XZ-S,130243.0,130243,N/A
04BDTZ-E,HKM5XZ-S,130244.0,130244,N/A
04B8D8-E,HKM5XZ-S,130290.0,130290,N/A
04GZ5H-E,HKM5XZ-S,130300.0,130300,N/A
04C0B1-E,HKM5XZ-S,130300.0,130300,N/A
04C0B1-E,HKM5XZ-S,130300.0,130300,N/A
04BLCL-E,HKM5XZ-S,130300.0,130300,N/A
04BPQQ-E,HKM5XZ-S,130331.0,130331,N/A
04CBYT-E,HKM5XZ-S,130336.0,130336,N/A
04GSZZ-E,HKM5XZ-S,130400.0,130400,N/A
04CHYH-E,HKM5XZ-S,130500.0,130500,N/A
04CHYH-E,HKM5XZ-S,130500.0,130500,N/A
04BGV9-E,HKM5XZ-S,130500.0,130500,N/A
04BQ06-E,HKM5XZ-S,130510.0,130510,N/A
04BRQ6-E,HKM5XZ-S,130530.0,130530,N/A
04BHND-E,HKM5XZ-S,130550.0,130550,N/A
04BHND-E,HKM5XZ-S,130550.0,130550,N/A
04BHND-E,HKM5XZ-S,130550.0,130550,N/A
04BHND-E,HKM5XZ-S,130550.0,130550,N/A
04BGN3-E,HKM5XZ-S,130600.0,130600,N/A
04BJVX-E,HKM5XZ-S,130600.0,130600,N/A
