factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM,Difference AUM,Difference Equity AUM
0FL4ZT-E ,,29,,29,0,0
0FL5G8-E ,1196,971,1196,971,0,0
0FL6WR-E ,577442,8780,577442,8780,0,0
0FL9ZB-E ,,12,NO DATA,NO DATA,---,---
0FLBMM-E ,,54,,54,0,0
0FLFJM-E ,,3952,,3952,0,0
0FLHLF-E ,,45,,45,0,0
0FLJDT-E ,,207,,207,0,0
0FLJT3-E ,,6,NO DATA,NO DATA,---,---
0FLJXG-E ,,16,,16,0,0
0FLK8Q-E ,,0,,0,0,0
0FLLYH-E ,,327,,327,0,0
0FLMGM-E ,,7,NO DATA,NO DATA,---,---
0FLMYQ-E ,342,25,342,25,0,0
0FLRQ6-E ,,20648,,20648,0,0
0FM0S2-E ,,313,,313,0,0
0FLS46-E ,,267,,267,0,0
0FLS9Z-E ,,4,NO DATA,NO DATA,---,---
0FLSNG-E ,1000,175,1000,175,0,0
0FLST1-E ,392,83,392,83,0,0
0FLTPR-E ,198,133,198,133,0,0
0FM08J-E ,,379,,379,0,0
0FM0S1-E ,,110,,110,0,0
0FM0TT-E ,,278,,278,0,0
0FM3M5-E ,,10,,10,0,0
0FM4HB-E ,,56,,56,0,0
0FM4Z4-E ,,92,,92,0,0
0FMBYM-E ,,21,NO DATA,NO DATA,---,---
0FMDT6-E ,,840,,840,0,0
0FMDYQ-E ,,25,,25,0,0
0FMDZJ-E ,,373,,373,0,0
0FMG04-E ,,356,,356,0,0
0FMGJ5-E ,,8,,8,0,0
0FMH81-E ,18,6,18,6,0,0
0FMH8D-E ,,44,,44,0,0
0FMLSW-E ,,3284,,3284,0,0
0FMQFK-E ,,193,,193,0,0
0FMRJV-E ,,27,,27,0,0
0FMS1C-E ,,4,,4,0,0
0FN2WX-E ,,3,,3,0,0
0FN2X8-E ,,72,,72,0,0
0FN5XL-E ,,230,,230,0,0
0FN6BP-E ,,45,NO DATA,NO DATA,---,---
0FN8Q0-E ,,0,,0,0,0
0FNF84-E ,,0,,0,0,0
0FNFL0-E ,,2046,,2046,0,0
0FNFLZ-E ,,4,,4,0,0
0FNGD0-E ,6518,181,6518,181,0,0
0FNGMS-E ,,157,,157,0,0
0FNGPG-E ,,511,,511,0,0
0FNJ9P-E ,,0,,0,0,0
0FNK34-E ,,3,,3,0,0
0FNK5Y-E ,,0,,0,0,0
0FNLR4-E ,,0,,0,0,0
0FNMXL-E ,,157,,157,0,0
0FNVPR-E ,2255,1621,2255,1621,0,0
0FNWYS-E ,,2,,2,0,0
0FNZ8X-E ,5186,215,5186,215,0,0
0FNZWR-E ,,6,,6,0,0
0FP42W-E ,,111,,111,0,0
0FPKSK-E ,,2,NO DATA,NO DATA,---,---
0FPLQR-E ,103,14,103,14,0,0
0FPM62-E ,,2,NO DATA,NO DATA,---,---
0FPMNX-E ,,5,,5,0,0
0FPR34-E ,,0,NO DATA,NO DATA,---,---
0FPSQJ-E ,,71,,71,0,0
0FPSYJ-E ,,0,,0,0,0
0FQ1NV-E ,82093,164,82093,164,0,0
0FQ4PK-E ,,0,NO DATA,NO DATA,---,---
0FQ4Y8-E ,,269,,269,0,0
0FQ7N4-E ,,125,,125,0,0
0FQNDW-E ,,242,,242,0,0
0FQRTY-E ,,0,,0,0,0
0FQX7P-E ,,8,,8,0,0
0FQXLX-E ,,110,,110,0,0
0FQYQC-E ,26,0,26,0,0,0
0FQZCH-E ,,332,,332,0,0
0FR7GX-E ,,157,,157,0,0
0FRBSC-E ,,1,,1,0,0
0FRGLS-E ,,5,,5,0,0
0FRJ72-E ,,17,,17,0,0
0FRMD4-E ,,552,,552,0,0
0FRSY2-E ,2397,204,2397,204,0,0
0FRSZ9-E ,,11,,11,0,0
0FRTCX-E ,,2,,2,0,0
0FRXCY-E ,,0,,0,0,0
0FRYLL-E ,376,240,376,240,0,0
0FS1QN-E ,,258,,258,0,0
0FS33D-E ,55,8,55,8,0,0
0FRMWL-E ,,685,,685,0,0
0FS6SX-E ,,17,,17,0,0
0FSC2H-E ,521,479,521,479,0,0
0FSC9W-E ,1060,194,1060,194,0,0
0FSDDK-E ,3614,1977,3614,1977,0,0
0FSBYM-E ,123,0,123,0,0,0
0FSFLT-E ,,124,NO DATA,NO DATA,---,---
0FSFNZ-E ,,24,NO DATA,NO DATA,---,---
0FSJB5-E ,,115,,115,0,0
0FSKJM-E ,,104,,104,0,0
0FSL2F-E ,,910,,910,0,0
0FSR5G-E ,,24,,24,0,0
0FSRF8-E ,285,155,285,155,0,0
0FSY8J-E ,,397,,397,0,0
0FT750-E ,43,1,43,1,0,0
0FT92G-E ,,0,,0,0,0
0FT9P1-E ,,47,,47,0,0
0FTB7D-E ,,48,NO DATA,NO DATA,---,---
0FTBKL-E ,,0,,0,0,0
0FTGT7-E ,5449,2212,5449,2212,0,0
0FTH0P-E ,2506,1337,2506,1337,0,0
0FTHM1-E ,837,241,837,241,0,0
0FTHTR-E ,,515,,515,0,0
0FTK5N-E ,,0,,0,0,0
0FTNRJ-E ,,17,,17,0,0
0FTP23-E ,,66,,66,0,0
0FTP6C-E ,526,193,526,193,0,0
0FTQY3-E ,,15,,15,0,0
0FTRCJ-E ,,0,,0,0,0
0FTRKL-E ,,31,,31,0,0
0FTWT7-E ,,4,,4,0,0
0FTYF9-E ,,35,,35,0,0
0FTZQ6-E ,,8,,8,0,0
0FV0V4-E ,,34,,34,0,0
0FV3C6-E ,,33,,33,0,0
0FV7HT-E ,1591,1238,1591,1238,0,0
0FV7K3-E ,,81,,81,0,0
0FVDS2-E ,697,95,697,95,0,0
0FVF3V-E ,1188,26,1188,26,0,0
0FVNSG-E ,1011,765,1011,765,0,0
0FVTFH-E ,,55,,55,0,0
0FVVR4-E ,,198,,198,0,0
0FW5J4-E ,,27,,27,0,0
0FW6L0-E ,,41,,41,0,0
0FW6WX-E ,,221,,221,0,0
0FW8G9-E ,,3,NO DATA,NO DATA,---,---
0FW8W5-E ,94,60,94,60,0,0
0FWCVG-E ,273,199,273,199,0,0
0FWJ8G-E ,,52,NO DATA,NO DATA,---,---
0FWM4B-E ,,92,NO DATA,NO DATA,---,---
0FWR1Y-E ,,26,,26,0,0
0FWR3G-E ,,1470,,1470,0,0
0FWWDY-E ,450,274,450,274,0,0
0FWWXL-E ,,11,,11,0,0
0FWYP9-E ,,927,,927,0,0
0FWYQB-E ,786,285,786,285,0,0
0FX0N9-E ,,18,,18,0,0
0FX0R4-E ,334,290,334,290,0,0
0FX685-E ,,626,,626,0,0
0FX7MD-E ,,9,,9,0,0
0FXBG5-E ,367,1,367,1,0,0
0FXC5N-E ,,30,,30,0,0
0FXCC3-E ,,4,,4,0,0
0FXHD1-E ,,0,,0,0,0
0FXHV4-E ,,8,,8,0,0
0FXJ4K-E ,,87,,87,0,0
0FXJTS-E ,661,49,661,49,0,0
0FXM34-E ,,17,,17,0,0
0FXN73-E ,,21,,21,0,0
0FXSMF-E ,,7,,7,0,0
0FXSMH-E ,11801,295,11801,295,0,0
0FXT3F-E ,218,184,218,184,0,0
0FXX2X-E ,19536,3261,19536,3261,0,0
0FY175-E ,2262,968,2262,968,0,0
0FYVLQ-E ,,68,,68,0,0
0FY29J-E ,95,5,95,5,0,0
0FY3Q8-E ,,720,,720,0,0
0FY5TZ-E ,,7,,7,0,0
0FY672-E ,450,162,450,162,0,0
0FY6PK-E ,,169,,169,0,0
0FY6TN-E ,800,102,800,102,0,0
0FYFRG-E ,,1,NO DATA,NO DATA,---,---
0FYJ6L-E ,545,117,545,117,0,0
0FYLYX-E ,,13,,13,0,0
0FYR9H-E ,,90,,90,0,0
0FYS8L-E ,,279,,279,0,0
0FYT5K-E ,73,45,73,45,0,0
0FYXQ8-E ,,0,,0,0,0
0FYYQ5-E ,18,6,18,6,0,0
0FZ0VL-E ,,50,,50,0,0
0FZ3D5-E ,,11,,11,0,0
0FZ43F-E ,,21,,21,0,0
0FZ48H-E ,1467,35,1467,35,0,0
0FZDHX-E ,,592,,592,0,0
0FZGJS-E ,7659,178,7659,178,0,0
0FZK4W-E ,,0,NO DATA,NO DATA,---,---
0FZTD4-E ,,10,,10,0,0
0FZVY0-E ,,15,,15,0,0
0FZZ0Q-E ,,14,,14,0,0
0G01RL-E ,,0,,0,0,0
0G02X6-E ,,150,NO DATA,NO DATA,---,---
0G048Y-E ,10324,647,10324,647,0,0
0G04PP-E ,407,106,407,106,0,0
0G055G-E ,252,0,252,0,0,0
0G05H8-E ,,6,,6,0,0
0G07TS-E ,,165,,165,0,0
0G07VM-E ,,1,,1,0,0
0G07Y1-E ,,230,,230,0,0
0G07Z7-E ,672,130,672,130,0,0
0G090Y-E ,,1,,1,0,0
0G0B5N-E ,,695,,695,0,0
0G0BPN-E ,,13,,13,0,0
0G0FMV-E ,,152,,152,0,0
0G0FNV-E ,168,87,168,87,0,0
0G0H7D-E ,,249,,249,0,0
0G0HL4-E ,,51,,51,0,0
0G0HM6-E ,,1,,1,0,0
0G0L0N-E ,,116,,116,0,0
0G0L0Q-E ,,182,,182,0,0
0G0LPF-E ,,183,,183,0,0
0G0SPG-E ,,1,NO DATA,NO DATA,---,---
0G0TSQ-E ,,334,,334,0,0
0G10MK-E ,,82,,82,0,0
0G11BM-E ,,414,,414,0,0
0G13QF-E ,695,567,695,567,0,0
0G13T6-E ,,74,,74,0,0
0G15HV-E ,8898,2860,8898,2860,0,0
0G15PQ-E ,,83,NO DATA,NO DATA,---,---
0G16WX-E ,,0,,0,0,0
0G17MQ-E ,,34,,34,0,0
0G1C9N-E ,,250,,250,0,0
0G22LP-E ,1333,212,1333,212,0,0
0G1HTY-E ,,5,,5,0,0
0G1KQH-E ,,14249,,14249,0,0
0G1LC8-E ,,6,,6,0,0
0G1MNW-E ,,63,,63,0,0
0G2DF5-E ,437,173,437,173,0,0
0G1NZK-E ,247,171,247,171,0,0
0G1VH2-E ,1953,214,1953,214,0,0
0G1X88-E ,862,493,862,493,0,0
0G1ZW0-E ,12774,3664,12774,3664,0,0
0G20XB-E ,,1,,1,0,0
0G22TG-E ,,51,NO DATA,NO DATA,---,---
0G24ZJ-E ,,8,,8,0,0
0G25LH-E ,,211,,211,0,0
0G25NT-E ,1009,710,1009,710,0,0
0G275Q-E ,,10,,10,0,0
0G27VT-E ,,0,,0,0,0
0G27WY-E ,,76,,76,0,0
0G2BDV-E ,,32,,32,0,0
0G2CGT-E ,,27776,,27776,0,0
0G2DD9-E ,,154,,154,0,0
0G2DG4-E ,,276,,276,0,0
0G2DGP-E ,908,643,908,643,0,0
0G2DHN-E ,439,187,439,187,0,0
0G2DJ6-E ,,241,,241,0,0
0G2DKB-E ,646,521,646,521,0,0
0G2DKF-E ,912,772,912,772,0,0
0G2DKY-E ,305,171,305,171,0,0
0G2DLB-E ,707,502,707,502,0,0
0G2K0S-E ,,1,,1,0,0
0G2KDJ-E ,,139,,139,0,0
0G2RC1-E ,,10,NO DATA,NO DATA,---,---
0G2VBX-E ,,35,,35,0,0
0G2W7S-E ,,28,,28,0,0
0G2ZLK-E ,452,186,452,186,0,0
0G36LQ-E ,,7,,7,0,0
0G378R-E ,1039,0,1039,0,0,0
0G37G3-E ,,0,,0,0,0
0G3DP0-E ,,23,,23,0,0
0G3HSX-E ,,1177,,1177,0,0
0G3HXZ-E ,398,34,398,34,0,0
0G3LD6-E ,,7,NO DATA,NO DATA,---,---
0G3LL6-E ,,1173,,1173,0,0
0G3NNS-E ,,9,,9,0,0
0G3SC1-E ,,31,,31,0,0
0G3X74-E ,,31,,31,0,0
0G3YLM-E ,2000,316,2000,316,0,0
0G3YM0-E ,,7,,7,0,0
0G4H1R-E ,,1294,,1294,0,0
0G4KZL-E ,,284,,284,0,0
0G4MQ7-E ,,491,,491,0,0
0G4MRH-E ,130,86,130,86,0,0
0G4N35-E ,299,0,299,0,0,0
0G4PLG-E ,,0,,0,0,0
0G4R70-E ,341,144,341,144,0,0
0G4RKV-E ,,5,,5,0,0
0G4SJQ-E ,,480,,480,0,0
0G4TG5-E ,292,271,292,271,0,0
0G4WJB-E ,152,112,152,112,0,0
0G4Y6G-E ,,14,NO DATA,NO DATA,---,---
0G4YCD-E ,288,238,288,238,0,0
0G4YFC-E ,203,165,203,165,0,0
0G4YLL-E ,503,334,503,334,0,0
0G4YM7-E ,153,114,153,114,0,0
0G56L6-E ,718,448,718,448,0,0
0G4ZCJ-E ,,25,NO DATA,NO DATA,---,---
0G5081-E ,544,0,544,0,0,0
0G50BS-E ,170,131,170,131,0,0
0G50TF-E ,,35,,35,0,0
0G538V-E ,,4,,4,0,0
0G53BF-E ,,471,,471,0,0
0G55Q4-E ,,1348,,1348,0,0
0G55WW-E ,750,343,750,343,0,0
0G5695-E ,202,110,202,110,0,0
0G56HQ-E ,,102,,102,0,0
0G56KR-E ,,13,NO DATA,NO DATA,---,---
0G56MS-E ,733,569,733,569,0,0
0G599X-E ,152,39,152,39,0,0
0G59KL-E ,182,130,182,130,0,0
0G59M5-E ,208,76,208,76,0,0
0G5C0X-E ,,6,NO DATA,NO DATA,---,---
0G5CHG-E ,,20,,20,0,0
0G5CM6-E ,444,374,444,374,0,0
0G5CX6-E ,17503,13997,17503,13997,0,0
0G5DGL-E ,201,132,201,132,0,0
0G5FSR-E ,371,337,371,337,0,0
0G5FZY-E ,144,51,144,51,0,0
0G5GDL-E ,,39,NO DATA,NO DATA,---,---
0G5J3K-E ,163,127,163,127,0,0
0G5JFW-E ,277,0,277,0,0,0
0G5JLG-E ,217,87,217,87,0,0
0G5JYF-E ,711,272,711,272,0,0
0G5N9K-E ,200,0,200,0,0,0
0G5PBM-E ,17828,333,17828,333,0,0
0G5PYQ-E ,,158,,158,0,0
0G5QJY-E ,1085,935,1085,935,0,0
0G5FWP-E ,,730,,730,0,0
0G5SWK-E ,,5,,5,0,0
0G5SX4-E ,1280,133,1280,133,0,0
0G5TSN-E ,163,96,163,96,0,0
0G5ZJ1-E ,362,0,362,0,0,0
0G5J7K-E ,695,797,695,797,0,0
0G5ZT2-E ,467,233,467,233,0,0
0G6025-E ,145,0,145,0,0,0
0G61L9-E ,,0,NO DATA,NO DATA,---,---
0G61TG-E ,,6,,6,0,0
0G620V-E ,84,7,84,7,0,0
0G62BW-E ,297,148,297,148,0,0
0G62JZ-E ,1801,400,1801,400,0,0
0G62ZG-E ,,0,,0,0,0
0G5GGQ-E ,,3,,3,0,0
0G5TD2-E ,187,0,187,0,0,0
0G64LQ-E ,218,95,218,95,0,0
0G64MB-E ,85,26,85,26,0,0
0G64ZX-E ,,317,,317,0,0
0G650Y-E ,618,80,618,80,0,0
0G6536-E ,153,7,153,7,0,0
0G657X-E ,149,102,149,102,0,0
0G65FH-E ,,24,,24,0,0
0G65MW-E ,168,0,168,0,0,0
0G6666-E ,,304,,304,0,0
0G67CN-E ,,54,NO DATA,NO DATA,---,---
0G67J4-E ,5250,2188,5250,2188,0,0
0G67ND-E ,239,112,239,112,0,0
0G67VG-E ,730,373,730,373,0,0
0G68G4-E ,617,589,617,589,0,0
0G69HJ-E ,,0,,0,0,0
0G69N6-E ,101292,355,101292,355,0,0
0G69SN-E ,,271,,271,0,0
0G69X1-E ,,0,,0,0,0
0G6BBB-E ,110,0,110,0,0,0
0G6DSC-E ,,0,,0,0,0
0G6FXF-E ,,12,,12,0,0
0G6GJW-E ,350,144,350,144,0,0
0G6GSM-E ,111,0,111,0,0,0
0G6GV5-E ,971,946,971,946,0,0
0G6H0W-E ,75148,17613,75148,17613,0,0
0G6H1L-E ,294,249,294,249,0,0
0G6J1S-E ,,225,,225,0,0
0G6JPN-E ,603,113,603,113,0,0
0G6JVQ-E ,,142,,142,0,0
0G6KVH-E ,15154,500,15154,500,0,0
0G6L2Y-E ,,1,,1,0,0
0G6L8B-E ,,44,,44,0,0
0G6LTQ-E ,,67,,67,0,0
0G6MHL-E ,,310,,310,0,0
0G6N40-E ,,166,,166,0,0
0G6PDJ-E ,169,88,169,88,0,0
0G6PKL-E ,3457,120,3457,120,0,0
0G6PYL-E ,,3,,3,0,0
0G6TX4-E ,,21,,21,0,0
0G6V0Z-E ,,494,,494,0,0
0G6YP5-E ,752,161,752,161,0,0
0G6YL7-E ,428,0,428,0,0,0
0G6ZDW-E ,,63,,63,0,0
0G6ZRM-E ,567,254,567,254,0,0
0G7756-E ,,223,,223,0,0
0G78ZR-E ,3345,3114,3345,3114,0,0
0G792V-E ,,29,,29,0,0
0G798C-E ,,123,,123,0,0
0G7B21-E ,,34,,34,0,0
0G7DM1-E ,1937,392,1937,392,0,0
0G7GFT-E ,,2,,2,0,0
0G7GG4-E ,,15,,15,0,0
0G7J03-E ,877,686,965,686,-88,0
0G7J3F-E ,,204,,204,0,0
0G7L9L-E ,487,92,487,92,0,0
0G7N3R-E ,,14,,14,0,0
0G7NF8-E ,,0,,0,0,0
0G7PB2-E ,,13,,13,0,0
0G7PBY-E ,1116,775,1116,775,0,0
0G7PZK-E ,37353,5673,37353,5673,0,0
0G7S92-E ,1909,0,1909,0,0,0
0G7SNF-E ,,57,NO DATA,NO DATA,---,---
0G7T0N-E ,,170,,170,0,0
0G7T3Q-E ,,268,,268,0,0
0G7TJV-E ,,1,,1,0,0
0G7WRK-E ,,393,,393,0,0
0G7XPX-E ,,40,,40,0,0
0G82LS-E ,1074,375,1074,375,0,0
0G84YY-E ,507,271,507,271,0,0
0G85P7-E ,494,178,494,178,0,0
0G85W6-E ,,9,,9,0,0
0G8CMF-E ,730,126,730,126,0,0
0G8HBN-E ,,480,,480,0,0
0G8JZC-E ,,55,,55,0,0
0G8LK6-E ,,23,,23,0,0
0G8X05-E ,,429,,429,0,0
0G8X28-E ,304,162,304,162,0,0
0G8ZSP-E ,,42,,42,0,0
0G88N5-E ,,4,,4,0,0
0G9529-E ,,23,,23,0,0
0G9D9G-E ,263,171,263,171,0,0
0G9FFS-E ,,190,,190,0,0
0G9GJ9-E ,,452,,452,0,0
0G9HRP-E ,,24,NO DATA,NO DATA,---,---
0G9LZZ-E ,,3,,3,0,0
0G9S57-E ,176,105,176,105,0,0
0G9TML-E ,608,535,608,535,0,0
0G9TRS-E ,,11,,11,0,0
0G9TWH-E ,,192,,192,0,0
0G9VCD-E ,,100,,100,0,0
0G9VCS-E ,,0,,0,0,0
0G9VKQ-E ,,21,NO DATA,NO DATA,---,---
0G9WPX-E ,92,1,92,1,0,0
0G9XNT-E ,,0,,0,0,0
0G9Y9M-E ,1313,1061,1313,1061,0,0
0G9YSY-E ,,183,,183,0,0
0G9YVJ-E ,319,299,319,299,0,0
0GB1FK-E ,19821,12103,19821,12103,0,0
0GB4CN-E ,,15,NO DATA,NO DATA,---,---
0GB4MX-E ,735294,208298,735294,208298,0,0
0GBBZN-E ,,6,,6,0,0
0GBGGH-E ,334,0,334,0,0,0
0GBGKW-E ,445,157,445,157,0,0
0GBJ6F-E ,,40,,40,0,0
0GBJLT-E ,,36,,36,0,0
0GBKWB-E ,14,0,14,0,0,0
0GBKYL-E ,,146,,146,0,0
0GBM22-E ,,23,,23,0,0
0GBNZB-E ,,1,NO DATA,NO DATA,---,---
0GBSX5-E ,,93,,93,0,0
0GBW68-E ,411,100,411,100,0,0
0GBZVF-E ,,44,,44,0,0
0GC20Q-E ,,8,,8,0,0
0GCB6M-E ,,98,,98,0,0
0GCB9G-E ,680,202,680,202,0,0
0GCBCF-E ,617,299,617,299,0,0
0GCF34-E ,,35,,35,0,0
0GCF9R-E ,145,99,145,99,0,0
0GCG6H-E ,,76,,76,0,0
0GCJL7-E ,,1,,1,0,0
0GCKCQ-E ,460,254,460,254,0,0
0GCKQG-E ,,2,,2,0,0
0GCKQL-E ,,85,,85,0,0
0GCMW4-E ,,6,NO DATA,NO DATA,---,---
0GCS1F-E ,212,168,212,168,0,0
0GCT2P-E ,,87,,87,0,0
0GCVY4-E ,,150,,150,0,0
0GCW2M-E ,20406,4384,20406,4384,0,0
0GCW2R-E ,564,188,564,188,0,0
0GCW37-E ,,327,,327,0,0
0GCW3S-E ,406,176,406,176,0,0
0GCW3X-E ,796,292,796,292,0,0
0GCW46-E ,,168,,168,0,0
0GCW47-E ,,135,,135,0,0
0GCW4M-E ,234,178,234,178,0,0
0GCW6L-E ,296,115,296,115,0,0
0GCW71-E ,289,135,289,135,0,0
0GCZ19-E ,,97,NO DATA,NO DATA,---,---
0GD1S9-E ,,0,,0,0,0
0GD1SM-E ,330,193,330,193,0,0
0GD1TT-E ,562,302,562,302,0,0
0GD1V6-E ,426,325,426,325,0,0
0GD775-E ,,149,,149,0,0
0GD9SK-E ,122,98,122,98,0,0
0GDDG0-E ,,53,NO DATA,NO DATA,---,---
0GDDL2-E ,,0,,0,0,0
0GDF2Y-E ,,4,,4,0,0
0GDF54-E ,704,111,704,111,0,0
0GDGKD-E ,,1,NO DATA,NO DATA,---,---
0GDJGY-E ,,8,NO DATA,NO DATA,---,---
0GDJYQ-E ,,189,,189,0,0
0GDLVK-E ,2000,75,2000,75,0,0
0GDNV7-E ,,10,,10,0,0
0GDQ6C-E ,,209,,209,0,0
0GDQ9W-E ,,38,,38,0,0
0GDT6M-E ,,282,,282,0,0
0GDY3R-E ,,0,,0,0,0
0GDY8Q-E ,,82,,82,0,0
0GF0C9-E ,650,5,650,5,0,0
0GF0HZ-E ,,1111,,1111,0,0
0GF0NT-E ,311,102,311,102,0,0
0GF13V-E ,307,198,307,198,0,0
0GF17R-E ,,174,,174,0,0
0GF1LB-E ,,3,,3,0,0
0GF39L-E ,,739,NO DATA,NO DATA,---,---
0GF3J4-E ,,19,,19,0,0
0GF4K5-E ,,46,,46,0,0
0GF6VN-E ,,24,,24,0,0
0GF747-E ,574,200,574,200,0,0
0GF7CJ-E ,,3,,3,0,0
0GF7N3-E ,,63,,63,0,0
0GF9PC-E ,490,348,490,348,0,0
0GFD5C-E ,,13332,,13332,0,0
0GFDBH-E ,,137,,137,0,0
0GFDD7-E ,,507,,507,0,0
0GFDZL-E ,322,139,322,139,0,0
0GFGJM-E ,,18,,18,0,0
0GFHQG-E ,,122,,122,0,0
0GFHX9-E ,,39,,39,0,0
0GFHZT-E ,,801,,801,0,0
0GFLHR-E ,,387,,387,0,0
0GFKJ4-E ,,62,,62,0,0
0GFNVT-E ,,82,,82,0,0
0GFNZ2-E ,,30,,30,0,0
0GFQKS-E ,,13,,13,0,0
0GFW3K-E ,,25,,25,0,0
0GFY4W-E ,160,66,160,66,0,0
0GFYF3-E ,,32,,32,0,0
0GG0D3-E ,,8,,8,0,0
0GG3B9-E ,,30,NO DATA,NO DATA,---,---
0GG54W-E ,1410,73,1410,73,0,0
0GG7JN-E ,420,32,420,32,0,0
0GG87J-E ,7316,6136,7316,6136,0,0
0GGBS9-E ,,101,,101,0,0
0GGS79-E ,25000,57,25000,57,0,0
0GGG4G-E ,,9,,9,0,0
0GGR18-E ,3826,173,3826,173,0,0
0GGRQL-E ,,19,,19,0,0
0GGV2X-E ,204,129,204,129,0,0
0GGV32-E ,201,66,201,66,0,0
0GGWDM-E ,,590,,590,0,0
0GGXJB-E ,,155,,155,0,0
0GGXKR-E ,,0,,0,0,0
0GGXNT-E ,,1114,,1114,0,0
0GH1FS-E ,,83,,83,0,0
0GH1Y7-E ,,37,,37,0,0
0GH272-E ,,25,NO DATA,NO DATA,---,---
0GH4V9-E ,681,548,681,548,0,0
0GH6WK-E ,2663,525,2663,525,0,0
0GH8XH-E ,,751,,751,0,0
0GHFKG-E ,906,432,906,432,0,0
0GHG3W-E ,702,9,702,9,0,0
0GHLRK-E ,,18,,18,0,0
0GHVVY-E ,131,125,131,125,0,0
0GHVXF-E ,120,108,120,108,0,0
0GHW28-E ,,3,,3,0,0
0GHW8J-E ,,6,,6,0,0
0GHYTL-E ,,8,,8,0,0
0GJ1VW-E ,24,7,24,7,0,0
0GJ1Z4-E ,590,58,590,58,0,0
0GJ46M-E ,1636,849,1636,849,0,0
0GJ663-E ,,11,,11,0,0
0GJMXM-E ,,16,,16,0,0
0GJPBK-E ,56940,368,56940,368,0,0
0GJGRB-E ,,0,,0,0,0
0GJH65-E ,600,339,600,339,0,0
0GJKXY-E ,433,309,433,309,0,0
0GJQNZ-E ,298,12,298,12,0,0
0GJS5Q-E ,,18,,18,0,0
0GJSB4-E ,,6,,6,0,0
0GJTT7-E ,,0,,0,0,0
0GJTXG-E ,,161,NO DATA,NO DATA,---,---
0GJWMZ-E ,1697,350,1697,350,0,0
0GJWNK-E ,251,103,251,103,0,0
0GJWP8-E ,,1601,,1601,0,0
0GJYXV-E ,,337,,337,0,0
0GK0SM-E ,,7,NO DATA,NO DATA,---,---
0GK202-E ,,517,,517,0,0
0GK52S-E ,7334,5496,7334,5496,0,0
0GK5BD-E ,,155,,155,0,0
0GK5J5-E ,,60,NO DATA,NO DATA,---,---
0GK73Q-E ,,16,,16,0,0
0GK81C-E ,471,408,471,408,0,0
0GK9D1-E ,17105,5743,17105,5743,0,0
0GKB9B-E ,,2544,,2544,0,0
0GKBZB-E ,135,71,135,71,0,0
0GKCHS-E ,,0,NO DATA,NO DATA,---,---
0GKGT5-E ,,31,NO DATA,NO DATA,---,---
0GKK9Q-E ,,0,,0,0,0
0GKKQ8-E ,,20,,20,0,0
0GKNRP-E ,,7,NO DATA,NO DATA,---,---
0GL0KJ-E ,,708,,708,0,0
0GL0KY-E ,,65,,65,0,0
0GL5F1-E ,3016,2847,3016,2847,0,0
0GL752-E ,,0,,0,0,0
0GL8XW-E ,,54,,54,0,0
0GL982-E ,495,192,495,192,0,0
0GLBNZ-E ,,6,,6,0,0
0GLG49-E ,,1051,,1051,0,0
0GLG4G-E ,1353,479,1353,479,0,0
0GLG4K-E ,1475,898,1475,898,0,0
0GLG6J-E ,146,0,146,0,0,0
0GLJ6R-E ,,709,,709,0,0
0GLJBC-E ,231,43,231,43,0,0
0GLJFT-E ,238,111,238,111,0,0
0GLJY4-E ,135,110,135,110,0,0
0GLMBR-E ,,0,,0,0,0
0GLMN9-E ,,197,,197,0,0
0GLMP9-E ,1507,1088,1507,1088,0,0
0GLQ5K-E ,1318,217,1318,217,0,0
0GLQQQ-E ,,3,,3,0,0
0GLR00-E ,,19,,19,0,0
0GLRWQ-E ,210,120,210,120,0,0
0GLS4M-E ,860,369,860,369,0,0
0GLQLY-E ,186,273,186,273,0,0
0GLWK7-E ,,181,,181,0,0
0GLZSL-E ,,332,NO DATA,NO DATA,---,---
0GM0JP-E ,500,50,500,50,0,0
0GM7HF-E ,,1,,1,0,0
0GMCDL-E ,,2762,,2762,0,0
0GMF1W-E ,,88,NO DATA,NO DATA,---,---
0GMHQ9-E ,494,180,494,180,0,0
0GMHV0-E ,300,123,300,123,0,0
0GMHXL-E ,,21,NO DATA,NO DATA,---,---
0GMWYQ-E ,15358,5378,15358,5378,0,0
0GML49-E ,164,120,164,120,0,0
0GML4N-E ,833,359,833,359,0,0
0GMP3D-E ,,69,,69,0,0
0GMRP9-E ,,1,,1,0,0
0GMS3Y-E ,,42,,42,0,0
0GN5WX-E ,1228,1116,1228,1116,0,0
0GMTCF-E ,55,51,55,51,0,0
0GMTGW-E ,,188,,188,0,0
0GMTGX-E ,287,80,287,80,0,0
0GMTGZ-E ,,82,,82,0,0
0GMTR1-E ,117,0,117,0,0,0
0GMWFC-E ,1059,585,1059,585,0,0
0GMWY9-E ,323,108,323,108,0,0
0GMX09-E ,,60,,60,0,0
0GMX4Z-E ,,2,NO DATA,NO DATA,---,---
0GN35B-E ,,28,NO DATA,NO DATA,---,---
0GN379-E ,,5,NO DATA,NO DATA,---,---
0GN6R7-E ,2323,613,2323,613,0,0
0GN77K-E ,,74,NO DATA,NO DATA,---,---
0GN7ZJ-E ,,13,,13,0,0
0GN96Q-E ,,22,,22,0,0
0GN9DP-E ,,3,,3,0,0
