factset_entity_id,total_aum,Desktop Institution Position
0DN283-E,,N/A
0FDJ45-E,,N/A
0L2R4P-E,,N/A
0L2R4T-E,,N/A
0L2RDM-E,,N/A
003QSJ-E,19647.0,N/A
0G055G-E,252.0,N/A
003RRD-E,,N/A
0G0BPN-E,,N/A
003RX9-E,6793.0,N/A
003S58-E,932.0,N/A
0G0FSP-E,,N/A
0G0GRB-E,,N/A
0G0H0W-E,,N/A
0G0H2V-E,,N/A
0G0HCK-E,,N/A
0G0HL4-E,,N/A
0G0HKK-E,,N/A
0KFQF6-E,200.0,N/A
0G0JBF-E,47.0,N/A
0G0HMN-E,,N/A
0G0FRX-E,,N/A
0G0HSM-E,,N/A
0G0HTR-E,30.0,N/A
0G0J41-E,,N/A
0G0H7D-E,,N/A
0KJNPG-E,,N/A
0G0JFL-E,,N/A
0G0JJ6-E,,N/A
0G0JN1-E,,N/A
0JGBD8-E,,N/A
0FS9C1-E,,N/A
0G0L0N-E,,N/A
0G1200-E,,N/A
0G1HR1-E,,N/A
0G0KQX-E,,N/A
0GH4YX-E,,N/A
0GMWDK-E,,N/A
0G0KTK-E,,N/A
0GNS73-E,,N/A
0GV0NZ-E,,N/A
0G0KXS-E,,N/A
0G0L08-E,,N/A
0G0L32-E,,N/A
0GZ0V5-E,,N/A
0G0L8F-E,,N/A
0GZB2Q-E,,N/A
0G0LSF-E,,N/A
0G0MD5-E,,N/A
0HBYTR-E,,N/A
0G0MPH-E,,N/A
0G0MYL-E,,N/A
0G0N0Z-E,,N/A
0G0N1W-E,,N/A
0G0N24-E,,N/A
0HHX93-E,,N/A
0HRSJ5-E,,N/A
0G0N5D-E,,N/A
0G0N65-E,,N/A
0G0N79-E,,N/A
0HY13Y-E,,N/A
0G0NBG-E,,N/A
0G0NC1-E,,N/A
0G0NC5-E,,N/A
0G0NKC-E,,N/A
0JSF97-E,,N/A
0K8C0N-E,,N/A
0KBB32-E,,N/A
0G0NMS-E,,N/A
0G0NN0-E,,N/A
0KCN8D-E,,N/A
0G0NNF-E,,N/A
0G0NNP-E,,N/A
0KJL0T-E,,N/A
0G0NQ3-E,,N/A
0KJLJF-E,,N/A
0KJMMC-E,,N/A
0KJMP9-E,,N/A
0G0PFY-E,,N/A
0G0PRR-E,,N/A
0G0PV9-E,,N/A
0KJN05-E,,N/A
0G0PYM-E,,N/A
0G0PZ8-E,,N/A
0G0Q0H-E,,N/A
0G0Q1K-E,,N/A
0G0L2X-E,,N/A
0KJN4L-E,,N/A
0KJN5D-E,,N/A
0KJN89-E,,N/A
0KJN8F-E,,N/A
0G0QFY-E,,N/A
0G0QGT-E,,N/A
0G0QRC-E,,N/A
0KJN8Q-E,,N/A
0KJNDV-E,,N/A
0KJNFW-E,,N/A
0G0QXD-E,,N/A
0KJNG8-E,,N/A
0G0QZZ-E,,N/A
0KJNGC-E,,N/A
0KJNGZ-E,,N/A
0KJNNB-E,,N/A
0KJNNF-E,,N/A
0G0R7G-E,,N/A
05WFG4-E,,N/A
0G0RPT-E,,N/A
0G0RS6-E,,N/A
0G0GRR-E,,N/A
0KJNNM-E,,N/A
0G0S8C-E,,N/A
0G0SBV-E,,N/A
0KJNNW-E,,N/A
0KJNP4-E,,N/A
0G0SPG-E,,N/A
0G0SZ6-E,,N/A
0G0T3W-E,,N/A
0G0LPF-E,,N/A
05X8MQ-E,6304.0,N/A
0G0THQ-E,,N/A
0G0TM7-E,,N/A
0G0TMG-E,,N/A
003SP6-E,4401.0,N/A
0G0NCJ-E,,N/A
0G0L0Q-E,,N/A
003XX5-E,410.0,N/A
003Z9P-E,8270.0,N/A
004042-E,,N/A
0040VL-E,,N/A
0G0H1F-E,,N/A
0041CH-E,,N/A
0G0QP9-E,,N/A
0041DK-E,,N/A
05WP5N-E,2.0,N/A
001K20-E,,N/A
0G0V0D-E,,N/A
0G0W40-E,,N/A
0G0WJC-E,,N/A
0G0WLP-E,,N/A
0G0WM2-E,,N/A
0G0X1L-E,,N/A
0G0X2J-E,,N/A
0G0XKJ-E,28.0,N/A
0G0XN5-E,,N/A
0G0XVC-E,,N/A
0G0XW8-E,,N/A
0G0TY1-E,,N/A
0G0Y5G-E,,N/A
0G0Y85-E,,N/A
002KF0-E,,N/A
0G163Z-E,346.0,N/A
0G0YDT-E,,N/A
0G0YRV-E,,N/A
0G0Z0Y-E,,N/A
0G0ZGT-E,,N/A
0G0ZNY-E,,N/A
06H1D2-E,,N/A
0G0ZQV-E,,N/A
0G0ZRN-E,,N/A
0G0ZYD-E,,N/A
0G1003-E,,N/A
0G101H-E,,N/A
0G104T-E,,N/A
0G106G-E,,N/A
0G106P-E,,N/A
0G10KV-E,,N/A
0G10YW-E,,N/A
0G110K-E,,N/A
0G0W5G-E,,N/A
0G111T-E,,N/A
0C934F-E,774.0,N/A
0G119D-E,,N/A
0G11BM-E,,N/A
0G11P6-E,,N/A
0G11WM-E,,N/A
0G11YD-E,,N/A
0G121J-E,,N/A
0G1238-E,,N/A
0G12FC-E,,N/A
0G12FM-E,,N/A
0G12L2-E,,N/A
0G12P3-E,,N/A
0G12S6-E,,N/A
0G12WN-E,,N/A
0G139W-E,,N/A
0G13FP-E,,N/A
0G13L1-E,,N/A
0G14KT-E,,N/A
0G13TV-E,,N/A
0G13WK-E,,N/A
0G12K9-E,26000.0,N/A
0G14B1-E,,N/A
0G14KH-E,,N/A
0G1544-E,,N/A
061L26-E,8800.0,N/A
0G15GD-E,,N/A
0G15HV-E,8898.0,N/A
062KJY-E,,N/A
0041LW-E,25690.0,N/A
0G15PQ-E,,N/A
0G15RM-E,,N/A
0G15VV-E,,N/A
0G15XV-E,,N/A
0G162R-E,,N/A
0G1649-E,,N/A
0G165J-E,,N/A
0G166P-E,,N/A
0G167T-E,,N/A
0G16KP-E,,N/A
0G16KT-E,,N/A
0G16PM-E,,N/A
061NH6-E,,N/A
0G16WJ-E,,N/A
0G16WX-E,,N/A
0G16XR-E,,N/A
0G16XW-E,,N/A
0G1749-E,,N/A
0G174R-E,13.0,N/A
0G1785-E,,N/A
0G17H7-E,,N/A
0G17HZ-E,,N/A
0G17KQ-E,,N/A
0G17MQ-E,,N/A
0G17MV-E,,N/A
0G17VK-E,,N/A
0G183P-E,,N/A
0G186Y-E,,N/A
0G18HS-E,,N/A
0G18N7-E,,N/A
0G18Q1-E,,N/A
0G18SX-E,,N/A
0G1978-E,,N/A
0G1B04-E,,N/A
0G1B05-E,,N/A
0G1B61-E,,N/A
0G1BPL-E,,N/A
0G1BTF-E,,N/A
0G1BV3-E,,N/A
0G1BZ7-E,,N/A
0G1C21-E,,N/A
0G1C6J-E,,N/A
0G0ZN8-E,340.0,N/A
0041YB-E,,N/A
06WVZV-E,,N/A
0C82QK-E,,N/A
0G13T6-E,,N/A
0041ZP-E,250.0,N/A
0044GC-E,536.0,N/A
0C99F3-E,,N/A
0CXD3S-E,,N/A
0046ZB-E,,N/A
00491P-E,20.0,N/A
0049B4-E,10423.0,N/A
0615V7-E,,N/A
0G18G7-E,,N/A
0G0TVM-E,,N/A
0G0WNL-E,,N/A
0G0XKB-E,,N/A
0G1C7C-E,,N/A
0G1C8K-E,,N/A
0G1N6Y-E,,N/A
0G1CJ9-E,,N/A
0G1CKL-E,,N/A
0G1CL7-E,,N/A
0G1CR4-E,,N/A
0G1D16-E,,N/A
0G1D6H-E,,N/A
0G1DF0-E,,N/A
0G1DPG-E,,N/A
0G1DVK-E,,N/A
0G1F6J-E,,N/A
0G1F7P-E,,N/A
0G1FB9-E,,N/A
0G1FSX-E,,N/A
004L87-E,5941.0,N/A
0G1FG8-E,,N/A
0G1G5P-E,,N/A
0G1G6F-E,,N/A
0049MP-E,3766.0,N/A
0G1GHR-E,,N/A
0G1H11-E,,N/A
0G1HCC-E,,N/A
0G1HTY-E,,N/A
0G1HMJ-E,,N/A
0G1NZK-E,247.0,N/A
0G1J8D-E,,N/A
0G1JH3-E,,N/A
0G1K7Z-E,,N/A
0G1KBZ-E,,N/A
0G27BG-E,23.0,N/A
0G1KR2-E,,N/A
0G1L2V-E,1.0,N/A
0G1L8H-E,,N/A
0G25D9-E,113.0,N/A
0G1LC1-E,,N/A
0G275Q-E,,N/A
0G1LC8-E,,N/A
0G1LCX-E,,N/A
0G1LHN-E,59.0,N/A
0G1MD8-E,,N/A
0G1MLH-E,415.0,N/A
0G1MNW-E,,N/A
0G1N34-E,,N/A
0G1N5G-E,,N/A
0G1NGQ-E,,N/A
0G1PCB-E,,N/A
0G1PFR-E,,N/A
0G1PRY-E,,N/A
0G1PSQ-E,,N/A
0G1Q0Q-E,,N/A
0G1Q7S-E,,N/A
0G1QPJ-E,,N/A
0G1R7R-E,,N/A
0G1RB0-E,,N/A
0G1SNS-E,,N/A
0G1TG8-E,,N/A
0G1TSZ-E,,N/A
0G1TXX-E,,N/A
0G1V39-E,,N/A
0G1VC8-E,,N/A
0G1VH2-E,1953.0,N/A
0G1WVT-E,,N/A
0G1Y70-E,,N/A
0G1YLC-E,,N/A
0G1YY1-E,,N/A
0G1ZHY-E,,N/A
0G1ZRR-E,,N/A
0G1ZRX-E,,N/A
0G203L-E,,N/A
0G205M-E,,N/A
0G20XB-E,,N/A
0G21J6-E,,N/A
0G21LD-E,,N/A
0G226H-E,44.0,N/A
0G227V-E,,N/A
0G22GB-E,,N/A
0049H1-E,2909.0,N/A
0G22TG-E,,N/A
0G239N-E,,N/A
0G23TC-E,,N/A
0G24CR-E,1000.0,N/A
0G25KC-E,,N/A
0G25LD-E,,N/A
0674JB-E,,N/A
0G25R5-E,,N/A
0G2622-E,,N/A
0G26K0-E,,N/A
0G26LL-E,,N/A
0G26MH-E,,N/A
0G26WZ-E,,N/A
0G27C2-E,,N/A
0G27VN-E,,N/A
0049LH-E,501000.0,N/A
0G27W2-E,,N/A
0G28WY-E,,N/A
0G28Y6-E,,N/A
0G295H-E,,N/A
0G29K3-E,,N/A
0G29W8-E,,N/A
0G2B1F-E,,N/A
0G2B1H-E,,N/A
0G2BDV-E,,N/A
0G2BF0-E,,N/A
0G2C42-E,,N/A
0G2C8F-E,,N/A
0G2CCP-E,,N/A
0G1X88-E,862.0,N/A
067HWH-E,,N/A
004B84-E,,N/A
05MCPV-E,,N/A
004G3H-E,,N/A
004G3S-E,,N/A
004JBF-E,,N/A
0G1CGT-E,,N/A
0G1CH0-E,,N/A
0G1CK8-E,,N/A
0G2CDX-E,,N/A
0G2CFV-E,,N/A
0G2CPR-E,,N/A
0G2DBQ-E,,N/A
0G2CGT-E,,N/A
06FMF1-E,2568.0,N/A
0G2F2Y-E,,N/A
0G2F5X-E,,N/A
0G2GDW-E,,N/A
0G2GKY-E,,N/A
0G2GP2-E,4975.0,N/A
0G2H18-E,,N/A
0G2DKF-E,912.0,N/A
0G2H4Z-E,,N/A
0G2HXQ-E,,N/A
0G2JHR-E,,N/A
0G2K6D-E,24.0,N/A
0G2K9J-E,,N/A
0G2KBR-E,,N/A
0G3C0D-E,50.0,N/A
0G2KF2-E,,N/A
0G2KFM-E,,N/A
0G2KT6-E,,N/A
0G2KVH-E,,N/A
0G2LT7-E,,N/A
0G2LT9-E,,N/A
0G2M46-E,,N/A
0G2MD7-E,,N/A
0G2MH2-E,,N/A
0G2MS1-E,,N/A
0G2MSN-E,,N/A
0G2NLS-E,,N/A
0G2NR4-E,,N/A
0G2P26-E,,N/A
0G2PBB-E,200.0,N/A
0G2PMQ-E,,N/A
0G2PNJ-E,,N/A
0G2PNL-E,8037.0,N/A
0G2PSJ-E,,N/A
0G2Q5W-E,,N/A
0G2Q6G-E,,N/A
0G2QP5-E,,N/A
0G2QS1-E,,N/A
0G2QWR-E,,N/A
0G2QZL-E,,N/A
0G2RBS-E,,N/A
0G2RC1-E,,N/A
0G2RCF-E,,N/A
0G2DG4-E,,N/A
0G2DHN-E,439.0,N/A
0G2SQP-E,,N/A
0G2TL5-E,,N/A
0G2TN6-E,,N/A
0G2TRC-E,,N/A
0G2TTH-E,,N/A
0G2V5Q-E,,N/A
0G2V5S-E,,N/A
0G2VBX-E,,N/A
0G2VWC-E,,N/A
0G2W5T-E,,N/A
0G2W86-E,,N/A
0G2W8B-E,,N/A
0G2WJR-E,,N/A
0G2X0S-E,,N/A
0G2X96-E,,N/A
0G2XCT-E,,N/A
0G2XD3-E,,N/A
0G2XT1-E,,N/A
0G2YHT-E,,N/A
0G2YRK-E,,N/A
0G2YWV-E,,N/A
0G2ZBR-E,,N/A
004M55-E,527.0,N/A
0G2ZSH-E,,N/A
0G3056-E,,N/A
0G30C8-E,,N/A
0G30CD-E,,N/A
0G30Z2-E,112.0,N/A
0G31NG-E,,N/A
0G31WB-E,,N/A
0G31ZJ-E,,N/A
0G33BN-E,,N/A
0G33H9-E,,N/A
0G347N-E,,N/A
0G359K-E,,N/A
0G35H7-E,,N/A
0G35VD-E,,N/A
0G365M-E,,N/A
0G36J5-E,,N/A
0G36LQ-E,,N/A
0G36VW-E,,N/A
0G36YG-E,,N/A
0G375H-E,,N/A
0G2DKY-E,305.0,N/A
0G37G3-E,,N/A
0G3881-E,,N/A
0G39VN-E,,N/A
0G39YK-E,,N/A
0G39YY-E,93.0,N/A
0G3B4N-E,,N/A
0G3B5C-E,,N/A
0G3B6W-E,,N/A
0G3B7L-E,,N/A
0G3C9X-E,,N/A
0G3CS2-E,,N/A
0G3CSC-E,,N/A
0G3CWQ-E,,N/A
0G3D25-E,9.0,N/A
0G3D6K-E,,N/A
0G3DDW-E,,N/A
004P6T-E,528.0,N/A
004VF9-E,,N/A
00577F-E,22039.0,N/A
0057F6-E,,N/A
005DP6-E,495.0,N/A
005DWD-E,3368.0,N/A
005GBS-E,4295.0,N/A
0G2KQC-E,680.0,N/A
0G3DHC-E,,N/A
0G3DK1-E,,N/A
0G3F00-E,,N/A
0G3F0X-E,,N/A
0G3F8Z-E,,N/A
0G3FZ5-E,,N/A
0G3G96-E,,N/A
0G3H1N-E,,N/A
0G3H4R-E,,N/A
0G3H73-E,,N/A
0G3H7J-E,,N/A
0G3H85-E,,N/A
0G3HB5-E,,N/A
0G3DP0-E,,N/A
0G3HVC-E,,N/A
0G3HW2-E,,N/A
0G3HXZ-E,398.0,N/A
0G3J3K-E,,N/A
0G3KCF-E,,N/A
0G3KL1-E,,N/A
0G3KQ5-E,,N/A
0G3KWN-E,,N/A
0G3LD6-E,,N/A
0G3LG7-E,,N/A
0G3LL6-E,,N/A
0G3LQ4-E,,N/A
0G3MF2-E,,N/A
0G3NMS-E,,N/A
0G3NNS-E,,N/A
0G3NSR-E,,N/A
0G3P2Q-E,,N/A
0G3PKP-E,,N/A
0G3PLF-E,,N/A
0G3PNF-E,,N/A
0G3PPP-E,167.0,N/A
0G3PWB-E,,N/A
0G3RB4-E,,N/A
0G3S1F-E,,N/A
005GNQ-E,4852.0,N/A
0G3SHK-E,,N/A
0G3SRS-E,,N/A
0G3VYZ-E,,N/A
0G3WF5-E,,N/A
0G3XN0-E,,N/A
0G3XN5-E,,N/A
0G3XXH-E,,N/A
0G3Y00-E,,N/A
0G3Y8P-E,,N/A
0G3YGD-E,,N/A
0G3YMH-E,,N/A
0G3YMR-E,,N/A
0G3YVT-E,,N/A
0G3YWV-E,,N/A
0G3YY3-E,,N/A
0G3YYM-E,,N/A
0G3Z0R-E,,N/A
0G3Z1Q-E,,N/A
0G3Z5C-E,,N/A
0G412G-E,,N/A
0G41TF-E,,N/A
0G41WZ-E,,N/A
0G41YQ-E,,N/A
0G4210-E,,N/A
0G42P7-E,,N/A
0G42S7-E,,N/A
0G4397-E,,N/A
0G446V-E,,N/A
0G44Z8-E,,N/A
0G4502-E,,N/A
0G4506-E,,N/A
0G457J-E,,N/A
0G457S-E,22.0,N/A
0G45BC-E,,N/A
0G45JK-E,,N/A
0G45ZF-E,,N/A
0G45ZG-E,,N/A
0G46F6-E,,N/A
0G474N-E,,N/A
0G47JJ-E,,N/A
0G47Z4-E,,N/A
0G4872-E,,N/A
0G4890-E,,N/A
0G489X-E,,N/A
0G49Q8-E,50.0,N/A
0G49RV-E,,N/A
0G4BMC-E,,N/A
0G4BPM-E,,N/A
0G4C3P-E,,N/A
0G4CQ6-E,,N/A
0G4CQX-E,,N/A
0G4DJ4-E,,N/A
0G4DQP-E,,N/A
0G4FBP-E,,N/A
0G4FJL-E,,N/A
0G4G4S-E,,N/A
0G4GNG-E,,N/A
0G4GZZ-E,,N/A
0G4HBH-E,,N/A
0G4HC4-E,,N/A
0G4JX8-E,,N/A
0G4JZD-E,,N/A
0G4K5D-E,,N/A
0G4K5W-E,,N/A
0G4K9Y-E,,N/A
0G4KLT-E,,N/A
0G4KLW-E,,N/A
0G4KLY-E,,N/A
0G4KQH-E,,N/A
0G4KRG-E,,N/A
0G4KRS-E,,N/A
0G4LK0-E,,N/A
06JXBB-E,307.0,N/A
0G4MDJ-E,,N/A
005GHN-E,13408.0,N/A
0G4MRN-E,,N/A
0G4MY8-E,,N/A
0G4N2B-E,,N/A
0G4N6V-E,,N/A
0G4PCH-E,,N/A
0G4PCV-E,,N/A
0HXPKB-E,,N/A
0JFYVL-E,,N/A
0G3HRF-E,,N/A
0L3FPT-E,,N/A
0G4PDB-E,,N/A
0G4PDR-E,,N/A
0G4PLG-E,,N/A
0G4QH9-E,,N/A
0G4R1B-E,,N/A
0G4RHP-E,,N/A
0G4RKV-E,,N/A
0G4S8V-E,,N/A
0G5CHG-E,,N/A
0G4SMF-E,,N/A
0G4SVH-E,,N/A
0G4T79-E,,N/A
0G4T7B-E,,N/A
0G4TGD-E,,N/A
0G4VF6-E,,N/A
0G4VPB-E,,N/A
0G4VQW-E,,N/A
0G4VWS-E,,N/A
0G4W1Y-E,,N/A
0G4W2J-E,,N/A
0G4WV4-E,,N/A
0G4X43-E,,N/A
0G50M1-E,13.0,N/A
0G4X74-E,,N/A
0G4XB5-E,,N/A
0G4Y1S-E,,N/A
0G4Y64-E,80.0,N/A
0G4Y6G-E,,N/A
0G4YC1-E,,N/A
0G4YG9-E,,N/A
0G4YGW-E,,N/A
0G4TG5-E,292.0,N/A
0G4YSX-E,,N/A
0G4YVP-E,,N/A
0G4YWD-E,710.0,N/A
06LJ1K-E,,N/A
0G4YZ3-E,,N/A
0G4Z43-E,,N/A
0G4ZCJ-E,,N/A
0G502Q-E,,N/A
0G506X-E,,N/A
0G509F-E,,N/A
0G50K4-E,,N/A
0G50RD-E,,N/A
0G50T6-E,,N/A
0G4YCD-E,288.0,N/A
0G50WY-E,,N/A
0G50Y8-E,,N/A
0G5111-E,,N/A
0G5119-E,1853.0,N/A
0G5120-E,,N/A
0G519N-E,,N/A
0G52WF-E,349.0,N/A
0G52XJ-E,,N/A
0G532Y-E,,N/A
0G53H5-E,,N/A
0G53TB-E,,N/A
0G558Q-E,,N/A
0G56L6-E,718.0,N/A
0G55QD-E,,N/A
0G55T4-E,,N/A
0G57CF-E,,N/A
0G55WM-E,,N/A
0G531K-E,12382.0,N/A
0G5616-E,,N/A
0G567S-E,,N/A
06LQF0-E,,N/A
0G569W-E,,N/A
0G56KR-E,,N/A
0KJMB4-E,,N/A
0G56NV-E,,N/A
0G56SR-E,,N/A
0G56W8-E,,N/A
0G57W6-E,,N/A
0G58K3-E,,N/A
0G58LQ-E,,N/A
0G58PN-E,,N/A
0G598C-E,3.0,N/A
0G599G-E,648.0,N/A
0G59HB-E,,N/A
0G5BY1-E,,N/A
0G5C0X-E,,N/A
0G5C9X-E,,N/A
0G507Y-E,6400.0,N/A
0G50L8-E,22400.0,N/A
0G5D09-E,,N/A
0G5DCC-E,,N/A
0G5DCN-E,,N/A
0G5DD0-E,,N/A
0G5DR5-E,,N/A
0G5DXG-E,,N/A
0G5F2V-E,,N/A
0G5F8L-E,,N/A
0G5FYL-E,,N/A
0G5GDL-E,,N/A
0G4YFC-E,203.0,N/A
0G5GTN-E,,N/A
0G5H5W-E,,N/A
0G5HGM-E,,N/A
005HGY-E,587.0,N/A
0G4YLL-E,503.0,N/A
0G56HQ-E,,N/A
0G599X-E,152.0,N/A
005HH9-E,,N/A
0G50BS-E,170.0,N/A
005HLD-E,577.0,N/A
0KJPL6-E,,N/A
0KJPSG-E,,N/A
0KJR1Q-E,,N/A
0KJR39-E,,N/A
0KJRDQ-E,,N/A
005HMY-E,2237.0,N/A
005HWD-E,686.0,N/A
0G5GCF-E,73.0,N/A
005HYK-E,,N/A
0G621L-E,162.0,N/A
0G5JFX-E,,N/A
0G5JHY-E,,N/A
005L4S-E,108.0,N/A
0G5JY9-E,,N/A
0G5K1J-E,,N/A
0G5K7N-E,,N/A
0G5K8H-E,,N/A
0G5KHV-E,,N/A
0G5KLW-E,,N/A
0G5KRR-E,,N/A
0G5L27-E,,N/A
0G5LPJ-E,,N/A
0G5LR8-E,,N/A
0G5M7R-E,,N/A
0G5MB6-E,,N/A
0G5MDW-E,,N/A
0G5MVV-E,,N/A
0G5N9K-E,200.0,N/A
0G5P22-E,,N/A
0G5P8Z-E,,N/A
0G5PP9-E,,N/A
0G5PWQ-E,,N/A
0G5PYD-E,,N/A
0G5QB5-E,,N/A
0G5J3K-E,163.0,N/A
0G5QSX-E,,N/A
0G5QVH-E,,N/A
0G5QZ3-E,,N/A
0G5R0T-E,,N/A
0G5R20-E,1600.0,N/A
0G5R33-E,,N/A
0G5R3B-E,,N/A
0G5RZZ-E,,N/A
0G5S97-E,,N/A
0G5SD8-E,,N/A
0G5SWK-E,,N/A
0G5SXD-E,,N/A
0G5T82-E,,N/A
0G5TGD-E,,N/A
0G5TGX-E,,N/A
0G5TH6-E,,N/A
0G5TLT-E,,N/A
0G5VL0-E,,N/A
0G5VYB-E,,N/A
0G5W0J-E,11.0,N/A
0G5WDL-E,,N/A
0G5WLM-E,,N/A
0G5WPT-E,,N/A
0G5WZG-E,,N/A
0G5X75-E,,N/A
0G5XP9-E,,N/A
0G5XZC-E,,N/A
0G5YC2-E,,N/A
0G5YM8-E,,N/A
0G5YZJ-E,5000.0,N/A
0G5Z66-E,,N/A
0G5Z7F-E,,N/A
0G65G6-E,173.0,N/A
0G5J7K-E,695.0,N/A
0G5ZMW-E,,N/A
0G5ZQ9-E,,N/A
0061KD-E,588.0,N/A
0G601J-E,,N/A
0G60QP-E,,N/A
0G60XC-E,,N/A
0G61F7-E,,N/A
0G61L9-E,,N/A
0G61RT-E,,N/A
0G61TG-E,,N/A
0G61X7-E,,N/A
0G61Y9-E,,N/A
0G5QJY-E,1085.0,N/A
0G623D-E,,N/A
0G625B-E,,N/A
0G626S-E,,N/A
0G6291-E,,N/A
0G62D0-E,,N/A
0G62FD-E,,N/A
0G5PBM-E,18476.0,N/A
0G62JJ-E,,N/A
0G62K8-E,,N/A
0G62KV-E,,N/A
0G62TB-E,,N/A
0G5T6L-E,,N/A
0G62ZM-E,,N/A
0G6304-E,,N/A
0G631V-E,,N/A
0G6409-E,,N/A
0G64HT-E,,N/A
0G5TD2-E,187.0,N/A
0G64QR-E,,N/A
0G64RX-E,,N/A
0G64RZ-E,,N/A
0G65FH-E,,N/A
0G65LB-E,,N/A
0G65M0-E,,N/A
0G65S5-E,,N/A
0G65T0-E,,N/A
0G6666-E,,N/A
0G67TM-E,,N/A
0G64ZX-E,,N/A
0G67X3-E,,N/A
005N9V-E,,N/A
0G61W5-E,9414.0,N/A
005V98-E,655.0,N/A
005XV3-E,,N/A
0KJRS5-E,,N/A
0KJRWW-E,,N/A
0KJS2H-E,,N/A
0KJS2V-E,,N/A
0KJS39-E,,N/A
0KJS42-E,,N/A
0KJS5J-E,,N/A
0KJS6M-E,,N/A
0KJSCF-E,,N/A
005XZF-E,,N/A
0G61V5-E,,N/A
0G67Z2-E,,N/A
0G6BBB-E,110.0,N/A
0G6863-E,,N/A
0G686K-E,,N/A
0G6873-E,122.0,N/A
0G68K0-E,,N/A
0G68RW-E,,N/A
0G68VT-E,,N/A
0G68X6-E,,N/A
0G6DSC-E,,N/A
0G6B44-E,,N/A
0G6B6C-E,,N/A
0G6B6J-E,96.0,N/A
0G6H0W-E,75148.0,N/A
0G6BJT-E,,N/A
0G6BMY-E,,N/A
0G6CPY-E,,N/A
0G6CSW-E,,N/A
0G6CWD-E,,N/A
0G6D08-E,,N/A
0G6D19-E,,N/A
0G6DQ4-E,,N/A
0G6DRX-E,,N/A
0G6DYL-E,,N/A
0G6F03-E,,N/A
0G6F83-E,,N/A
0G6FLW-E,,N/A
0G6FXF-E,,N/A
0G6G2G-E,,N/A
0G6GDJ-E,,N/A
0G6GHL-E,,N/A
0G6D53-E,3270.0,N/A
0G6H1L-E,294.0,N/A
006230-E,,N/A
0G6GVB-E,,N/A
0G6GZY-E,,N/A
0G6H00-E,,N/A
0G6HPP-E,,N/A
0G6HVS-E,,N/A
0G6J1S-E,,N/A
0G6J2W-E,,N/A
0G6J3B-E,,N/A
0G6JY0-E,,N/A
0G6KJL-E,,N/A
0G6KLL-E,,N/A
0G6KYJ-E,,N/A
0G6L2G-E,,N/A
06QYS9-E,,N/A
0G6L4P-E,,N/A
0G6L7V-E,,N/A
0G6L8B-E,,N/A
0G6LM6-E,156.0,N/A
0G6LM8-E,,N/A
0G6LTQ-E,,N/A
0G6M3D-E,,N/A
0G6P13-E,,N/A
0G6P3Z-E,,N/A
0G6P5W-E,,N/A
0G69N6-E,101292.0,N/A
0G6Q1D-E,,N/A
0G6Q9K-E,,N/A
0G6RTF-E,,N/A
0G6S44-E,,N/A
0G6SQN-E,,N/A
0G6T45-E,,N/A
0G6TTK-E,,N/A
0G6TWL-E,,N/A
0G6V12-E,,N/A
0G6V13-E,,N/A
0G6V65-E,,N/A
0G6VLX-E,,N/A
0G6WZ0-E,,N/A
0G6X75-E,,N/A
0G6XDC-E,,N/A
0G6XN3-E,,N/A
0G6XQ4-E,,N/A
0G6XXK-E,,N/A
0G6Y2L-E,,N/A
0G6YN6-E,,N/A
0G6YNB-E,,N/A
0G6Z4D-E,,N/A
0G6ZB7-E,,N/A
0G6ZPZ-E,,N/A
0G6ZQB-E,,N/A
0G69HJ-E,,N/A
0G71TN-E,,N/A
0G72F3-E,,N/A
0G73CD-E,,N/A
0G73KK-E,,N/A
0G743S-E,,N/A
0G744V-E,,N/A
0G747Q-E,7.0,N/A
0G74B0-E,,N/A
0G74FC-E,,N/A
0G74HR-E,,N/A
0G74KH-E,,N/A
0G75CY-E,49240.0,N/A
006VN5-E,5543.0,N/A
0G78WL-E,,N/A
0G6BMN-E,3789.0,N/A
006VP8-E,2961.0,N/A
0G6JVQ-E,,N/A
0G6B2G-E,720.0,N/A
0KJSDN-E,,N/A
0KJSDV-E,,N/A
0KJSG7-E,,N/A
0KJSJD-E,,N/A
0KJSJF-E,,N/A
0KJSJJ-E,,N/A
006VRS-E,415.0,N/A
0G6TX4-E,,N/A
0G704S-E,764.0,N/A
0G6N40-E,,N/A
0G6KVH-E,15154.0,N/A
006VY9-E,,N/A
0G7C8J-E,,N/A
0G7CBT-E,,N/A
0G7CGK-E,,N/A
0G7CWM-E,,N/A
0G7DDP-E,,N/A
06SW1N-E,,N/A
0G7FCC-E,,N/A
0G7FCT-E,,N/A
0G7GFT-E,,N/A
0G7HGD-E,,N/A
0071ZN-E,85215.0,N/A
0G7J7K-E,,N/A
0G7K3B-E,,N/A
0G7KHQ-E,,N/A
0G7KLF-E,,N/A
0G7KS2-E,,N/A
0G7KWS-E,,N/A
0G792V-E,,N/A
0G7LF5-E,,N/A
0G7MYY-E,,N/A
0G7N2Z-E,,N/A
0G7N8S-E,,N/A
0G7NF8-E,,N/A
0G7NS9-E,,N/A
0G7GG4-E,,N/A
0G7PHG-E,,N/A
0G7PMV-E,,N/A
0071BJ-E,319.0,N/A
0G7QWX-E,,N/A
0G7R6D-E,,N/A
0G7R7K-E,,N/A
0G7RH3-E,,N/A
