factset_entity_id,total_aum,equity_aum,Desktop Institution AUM,Desktop Institution Equity AUM
003Q8H-E ,,0,N/A,N/A
002HYS-E ,2063.0,1202,N/A,N/A
002HYZ-E ,,847,N/A,N/A
002HZL-E ,290.0,234,N/A,N/A
002HZM-E ,,0,N/A,N/A
002HZR-E ,1766.0,1066,N/A,N/A
002HZV-E ,,38,N/A,N/A
002HZW-E ,715.0,59,N/A,N/A
002HZX-E ,3422.0,2881,N/A,N/A
002J01-E ,,7637,N/A,N/A
002J07-E ,4748.0,1574,N/A,N/A
002J0K-E ,,3436,N/A,N/A
002J0Q-E ,52422.0,9108,N/A,N/A
002J0Z-E ,14864.0,7319,N/A,N/A
002J1K-E ,947.0,557,N/A,N/A
003R6M-E ,,10,N/A,N/A
002J1N-E ,,23507,N/A,N/A
002J1R-E ,20456.0,2673,N/A,N/A
004180-E ,,24,N/A,N/A
002J22-E ,,5956,N/A,N/A
002J23-E ,7242.0,6575,N/A,N/A
0044MT-E ,,2,N/A,N/A
002J2C-E ,989.0,538,N/A,N/A
002J2D-E ,,5967,N/A,N/A
002J2F-E ,290.0,136,N/A,N/A
0046ZB-E ,,97,N/A,N/A
002HXG-E ,379318.0,201284,N/A,N/A
002J2L-E ,534.0,184,N/A,N/A
002J2V-E ,1133.0,861,N/A,N/A
002J55-E ,,2013,N/A,N/A
002J3B-E ,,1645,N/A,N/A
002J3P-E ,95369.0,201,N/A,N/A
002J3W-E ,796.0,661,N/A,N/A
002J41-E ,130945.0,109305,N/A,N/A
002J4B-E ,27253.0,13363,N/A,N/A
002J4C-E ,,793,N/A,N/A
002J4D-E ,22014.0,19283,N/A,N/A
002J4G-E ,7367.0,5670,N/A,N/A
002J4S-E ,6993.0,0,N/A,N/A
002J57-E ,1478.0,440,N/A,N/A
002J58-E ,,3324,N/A,N/A
002J5L-E ,,54383,N/A,N/A
002J5N-E ,4738.0,1534,N/A,N/A
002J5S-E ,2960.0,1467,N/A,N/A
002J5V-E ,5252.0,4665,N/A,N/A
002J62-E ,27958.0,19394,N/A,N/A
002J67-E ,1445.0,489,N/A,N/A
002J6J-E ,,5425,N/A,N/A
002J6G-E ,656.0,571,N/A,N/A
002J6Q-E ,1483.0,1164,N/A,N/A
002J6R-E ,2162.0,713,N/A,N/A
002J6T-E ,,0,N/A,N/A
002J6Y-E ,2479.0,1669,N/A,N/A
002J7H-E ,,305,N/A,N/A
002J7N-E ,1234.0,711,N/A,N/A
002J7T-E ,,125588,N/A,N/A
002J89-E ,979.0,676,N/A,N/A
002J8K-E ,4711.0,4183,N/A,N/A
002J8Y-E ,51.0,34,N/A,N/A
002J8Z-E ,588.0,540,N/A,N/A
002J93-E ,1535.0,913,N/A,N/A
002JB2-E ,10729.0,243,N/A,N/A
002JBM-E ,10189.0,712,N/A,N/A
002JCB-E ,450.0,383,N/A,N/A
002JCG-E ,1274.0,707,N/A,N/A
002JCS-E ,,970,N/A,N/A
002JCT-E ,610.0,93,N/A,N/A
002JD4-E ,,811,N/A,N/A
002JD5-E ,,220,N/A,N/A
002JDD-E ,1939.0,1605,N/A,N/A
002JFG-E ,1533.0,1273,N/A,N/A
002JFV-E ,137.0,0,N/A,N/A
002JGG-E ,2004.0,1316,N/A,N/A
002JGJ-E ,224.0,199,N/A,N/A
002JHW-E ,56889.0,10195,N/A,N/A
002JJ1-E ,638.0,571,N/A,N/A
002JJ7-E ,3957.0,2398,N/A,N/A
002JC3-E ,576.0,386,N/A,N/A
002JJY-E ,7279.0,1513,N/A,N/A
002JK4-E ,101.0,0,N/A,N/A
002JK6-E ,11999.0,1244,N/A,N/A
002JKF-E ,77143.0,60002,N/A,N/A
002JLB-E ,145063.0,40617,N/A,N/A
002JLV-E ,1569.0,1458,N/A,N/A
002JM1-E ,6043.0,2422,N/A,N/A
004D24-E ,,17,N/A,N/A
002JMH-E ,,7407,N/A,N/A
002JMT-E ,3441.0,2821,N/A,N/A
002JPD-E ,234.0,202,N/A,N/A
002JPM-E ,5900.0,1738,N/A,N/A
002JPV-E ,10829.0,3649,N/A,N/A
002JQ0-E ,778.0,501,N/A,N/A
002JQ3-E ,687.0,512,N/A,N/A
004D9Q-E ,,0,N/A,N/A
002JQX-E ,457.0,251,N/A,N/A
002JRV-E ,,20844,N/A,N/A
002JSD-E ,61634.0,39264,N/A,N/A
002JSF-E ,1297.0,555,N/A,N/A
002JV0-E ,,627,N/A,N/A
002JV7-E ,1620.0,1175,N/A,N/A
002JV9-E ,530.0,185,N/A,N/A
002JWC-E ,,18654,N/A,N/A
002JYR-E ,,5237,N/A,N/A
002JZX-E ,244.0,122,N/A,N/A
002K02-E ,4008.0,2686,N/A,N/A
002K0L-E ,822.0,630,N/A,N/A
002K0M-E ,852968.0,158483,N/A,N/A
002K35-E ,,294,N/A,N/A
002K3F-E ,6310.0,2316,N/A,N/A
002K53-E ,2490.0,1646,N/A,N/A
002K8G-E ,250008.0,170975,N/A,N/A
002K8L-E ,967.0,695,N/A,N/A
002K96-E ,91747.0,49156,N/A,N/A
002KB0-E ,1468.0,1070,N/A,N/A
002KBP-E ,12123.0,7391,N/A,N/A
002KCX-E ,,227,N/A,N/A
004FBC-E ,,188,N/A,N/A
002KFZ-E ,946.0,609,N/A,N/A
002KJJ-E ,198.0,138,N/A,N/A
002KK7-E ,2100.0,0,N/A,N/A
002KKQ-E ,499.0,226,N/A,N/A
004FHD-E ,,1,N/A,N/A
002KM3-E ,844.0,0,N/A,N/A
002KM7-E ,,535,N/A,N/A
002KM8-E ,52826.0,48111,N/A,N/A
002KNN-E ,,5572,N/A,N/A
002KQG-E ,503.0,433,N/A,N/A
002KQR-E ,6051.0,5940,N/A,N/A
002KQS-E ,767.0,590,N/A,N/A
002KYR-E ,150.0,112,N/A,N/A
004GK6-E ,,16,N/A,N/A
002KQD-E ,12740.0,7955,N/A,N/A
002KYX-E ,80823.0,9908,N/A,N/A
002L32-E ,986.0,850,N/A,N/A
002L3J-E ,,635,N/A,N/A
002L4X-E ,383.0,267,N/A,N/A
002L86-E ,9868.0,1248,N/A,N/A
002L8H-E ,,25628,N/A,N/A
002L8Z-E ,147.0,100,N/A,N/A
002L9Y-E ,5037.0,1070,N/A,N/A
002LGB-E ,3030.0,1828,N/A,N/A
002LH1-E ,1408.0,767,N/A,N/A
002LHN-E ,1183.0,754,N/A,N/A
002LK1-E ,4792.0,1407,N/A,N/A
002LL2-E ,938.0,708,N/A,N/A
002LLQ-E ,96765.0,34367,N/A,N/A
002LLT-E ,815.0,706,N/A,N/A
002LMC-E ,,29,N/A,N/A
002LP3-E ,6000.0,3353,N/A,N/A
002LPL-E ,1249.0,839,N/A,N/A
002LPV-E ,1319.0,898,N/A,N/A
002LQK-E ,2280.0,1579,N/A,N/A
004MZ5-E ,,31,N/A,N/A
002LRJ-E ,129.0,0,N/A,N/A
002LS5-E ,2267.0,935,N/A,N/A
004P6M-E ,,1,N/A,N/A
002LVW-E ,1116.0,416,N/A,N/A
002LXV-E ,25300.0,118,N/A,N/A
002LY6-E ,,12818,N/A,N/A
002LZF-E ,,0,N/A,N/A
002M0F-E ,1463.0,895,N/A,N/A
002M15-E ,2623.0,2227,N/A,N/A
002M1L-E ,41270.0,16816,N/A,N/A
002M3D-E ,1276.0,913,N/A,N/A
002M4R-E ,,776,N/A,N/A
002MDL-E ,4500.0,2932,N/A,N/A
002MW6-E ,,110,N/A,N/A
002MYG-E ,6497.0,4320,N/A,N/A
002N25-E ,26406.0,9406,N/A,N/A
002N2J-E ,492.0,288,N/A,N/A
002NBS-E ,27.0,27,N/A,N/A
002NC8-E ,2081.0,1166,N/A,N/A
002NRG-E ,9527.0,110,N/A,N/A
004QBY-E ,,921,N/A,N/A
004MBQ-E ,,629,N/A,N/A
002L1Q-E ,19407.0,2358,N/A,N/A
002NZ9-E ,1119.0,1048,N/A,N/A
002P06-E ,,3197,N/A,N/A
002P6Z-E ,,3928,N/A,N/A
002T43-E ,15895.0,14294,N/A,N/A
002P47-E ,,6017,N/A,N/A
004W62-E ,9060.0,1,N/A,N/A
002P7T-E ,7186.0,4420,N/A,N/A
002P9J-E ,14000.0,68,N/A,N/A
002P9V-E ,323.0,51,N/A,N/A
002PFM-E ,43873.0,6,N/A,N/A
002PJ9-E ,1874.0,1697,N/A,N/A
002PK2-E ,1133.0,316,N/A,N/A
002PKH-E ,,6423,N/A,N/A
002PL7-E ,,3289,N/A,N/A
002PM8-E ,8266.0,2343,N/A,N/A
002PN0-E ,175.0,152,N/A,N/A
002PPX-E ,528.0,414,N/A,N/A
002PT4-E ,,1556,N/A,N/A
002PWD-E ,5334.0,3477,N/A,N/A
002PYP-E ,,1424,N/A,N/A
002PZD-E ,,0,N/A,N/A
002Q32-E ,143579.0,207,N/A,N/A
002Q5M-E ,501.0,423,N/A,N/A
002Q86-E ,5000.0,318,N/A,N/A
002QJF-E ,,0,N/A,N/A
002QMT-E ,554.0,278,N/A,N/A
002R74-E ,,3,N/A,N/A
002RKM-E ,,478,N/A,N/A
002RL5-E ,9700.0,289,N/A,N/A
002RRN-E ,,1020,N/A,N/A
002RWC-E ,123.0,28,N/A,N/A
002S17-E ,3000.0,1101,N/A,N/A
004XBB-E ,87742.0,33,N/A,N/A
002SBB-E ,490.0,271,N/A,N/A
002SGN-E ,2352.0,0,N/A,N/A
0057F6-E ,,1,N/A,N/A
002SHS-E ,,127,N/A,N/A
002SM1-E ,187.0,104,N/A,N/A
002SMM-E ,,197,N/A,N/A
005GHR-E ,175.0,2,N/A,N/A
002SMY-E ,1027.0,848,N/A,N/A
005HG5-E ,119.0,26,N/A,N/A
002SRC-E ,141.0,111,N/A,N/A
002SWN-E ,842.0,45,N/A,N/A
002SX3-E ,,23,N/A,N/A
002SXB-E ,239.0,144,N/A,N/A
002SXM-E ,,262,N/A,N/A
002SZ7-E ,21606.0,11479,N/A,N/A
002T15-E ,,3878,N/A,N/A
002SGD-E ,245.0,177,N/A,N/A
004WN0-E ,,0,N/A,N/A
004X5W-E ,,13,N/A,N/A
002SQ3-E ,1991.0,404,N/A,N/A
004Z3M-E ,,27,N/A,N/A
002T6P-E ,,7583,N/A,N/A
002T7P-E ,640.0,119,N/A,N/A
002T9S-E ,10461.0,101,N/A,N/A
002TBM-E ,,59,N/A,N/A
002TCB-E ,6035.0,3305,N/A,N/A
002TFS-E ,,745,N/A,N/A
002THY-E ,3399.0,3140,N/A,N/A
002V15-E ,8422.0,8043,N/A,N/A
002TK0-E ,1161.0,780,N/A,N/A
002TKK-E ,16000.0,280,N/A,N/A
002TL3-E ,702.0,537,N/A,N/A
002TL4-E ,580.0,13,N/A,N/A
002TL6-E ,7042.0,1638,N/A,N/A
002TL9-E ,799.0,606,N/A,N/A
002TM3-E ,,2018,N/A,N/A
002TMZ-E ,3852.0,2238,N/A,N/A
002TNZ-E ,2750.0,1751,N/A,N/A
002TPF-E ,268.0,164,N/A,N/A
002VFW-E ,8437.0,6907,N/A,N/A
002TPV-E ,340408.0,56635,N/A,N/A
002TRD-E ,34738.0,20011,N/A,N/A
005HH9-E ,,43,N/A,N/A
002V1B-E ,3717.0,2742,N/A,N/A
005HRD-E ,,2,N/A,N/A
002V70-E ,909.0,142,N/A,N/A
005MVR-E ,,225,N/A,N/A
002VK6-E ,59970.0,35089,N/A,N/A
002VTF-E ,692.0,311,N/A,N/A
002VVG-E ,1595.0,641,N/A,N/A
002W19-E ,228.0,133,N/A,N/A
002W55-E ,12116.0,4718,N/A,N/A
002WC7-E ,464.0,289,N/A,N/A
002WCB-E ,,6498,N/A,N/A
002WCY-E ,680.0,488,N/A,N/A
002WH1-E ,400.0,114,N/A,N/A
002THL-E ,255.0,131,N/A,N/A
002WNH-E ,422.0,302,N/A,N/A
002WVW-E ,,1124,N/A,N/A
002X98-E ,,269,N/A,N/A
002Y4P-E ,781.0,679,N/A,N/A
002XCX-E ,291.0,218,N/A,N/A
002XD5-E ,,9889,N/A,N/A
002XG6-E ,450.0,363,N/A,N/A
002XGG-E ,721.0,458,N/A,N/A
002XHM-E ,419.0,609,N/A,N/A
002XHS-E ,10096.0,5700,N/A,N/A
002XR7-E ,27686.0,23692,N/A,N/A
002XSZ-E ,10348.0,9691,N/A,N/A
002XTV-E ,,84977,N/A,N/A
002Y13-E ,,166,N/A,N/A
002Y15-E ,2040.0,72,N/A,N/A
002Y1H-E ,3589.0,0,N/A,N/A
002YBS-E ,1517.0,1368,N/A,N/A
002Y3N-E ,485.0,318,N/A,N/A
002Y49-E ,649.0,340,N/A,N/A
002Y4H-E ,,49016,N/A,N/A
002Y8N-E ,991.0,568,N/A,N/A
002YD0-E ,4296.0,1514,N/A,N/A
002Z5Y-E ,,1,N/A,N/A
002Z9Y-E ,2092.0,66,N/A,N/A
002ZGD-E ,,330,N/A,N/A
002ZJ6-E ,503.0,65,N/A,N/A
002ZTH-E ,471.0,290,N/A,N/A
002ZVM-E ,139.0,131,N/A,N/A
002ZWQ-E ,150.0,120,N/A,N/A
00303Y-E ,7173.0,2596,N/A,N/A
00306H-E ,,1569,N/A,N/A
00309R-E ,1125.0,582,N/A,N/A
0030BD-E ,,1856,N/A,N/A
002YWR-E ,,3119,N/A,N/A
0030CJ-E ,,259,N/A,N/A
0030CS-E ,295.0,185,N/A,N/A
0030HL-E ,1415.0,23,N/A,N/A
0030L1-E ,18513.0,837,N/A,N/A
0030PY-E ,,764,N/A,N/A
0031GD-E ,27331.0,16175,N/A,N/A
0031SR-E ,55389.0,51640,N/A,N/A
0031Z8-E ,,171,N/A,N/A
002XG1-E ,,4930,N/A,N/A
003261-E ,1078.0,517,N/A,N/A
0032CN-E ,956.0,740,N/A,N/A
0032LL-E ,6915.0,156,N/A,N/A
0032R9-E ,2924.0,2733,N/A,N/A
0032S1-E ,106.0,96,N/A,N/A
0032T9-E ,181.0,64,N/A,N/A
0032TD-E ,,447,N/A,N/A
0032ZP-E ,2551.0,889,N/A,N/A
0032VL-E ,456.0,305,N/A,N/A
0032WD-E ,4690.0,1426,N/A,N/A
0032WK-E ,2618.0,1370,N/A,N/A
0035L5-E ,844.0,750,N/A,N/A
0033CJ-E ,,81,N/A,N/A
0033JK-E ,232.0,202,N/A,N/A
0033N2-E ,16478.0,9993,N/A,N/A
005TJL-E ,,0,N/A,N/A
0033TD-E ,,0,N/A,N/A
0033W4-E ,,827,N/A,N/A
00345M-E ,,74,N/A,N/A
00346G-E ,,0,N/A,N/A
0034J4-E ,,362,N/A,N/A
0034KK-E ,,1490,N/A,N/A
0034LR-E ,1685.0,761,N/A,N/A
0034MV-E ,23050.0,15729,N/A,N/A
0034S2-E ,429.0,241,N/A,N/A
0034T6-E ,689.0,369,N/A,N/A
0034TX-E ,220.0,89,N/A,N/A
0034W4-E ,763.0,526,N/A,N/A
0034WP-E ,317.0,206,N/A,N/A
005V98-E ,655.0,72,N/A,N/A
0034Y0-E ,1671.0,1189,N/A,N/A
00353R-E ,1654.0,42,N/A,N/A
003546-E ,1397.0,0,N/A,N/A
0063CB-E ,,1,N/A,N/A
00356P-E ,29151.0,11023,N/A,N/A
003581-E ,344.0,170,N/A,N/A
0035DT-E ,5928.0,1018,N/A,N/A
0035FV-E ,3649.0,2663,N/A,N/A
0035G1-E ,,0,N/A,N/A
0035G5-E ,2671.0,0,N/A,N/A
0035GM-E ,738.0,273,N/A,N/A
0035HR-E ,726.0,513,N/A,N/A
0035J2-E ,,362,N/A,N/A
0035JF-E ,,3,N/A,N/A
0035LK-E ,464.0,25,N/A,N/A
0035LR-E ,279.0,173,N/A,N/A
0035KW-E ,,263,N/A,N/A
0035QZ-E ,4886.0,2322,N/A,N/A
0035RC-E ,4235.0,1036,N/A,N/A
0035RS-E ,718.0,275,N/A,N/A
0035SP-E ,1314.0,321,N/A,N/A
0035TM-E ,8342.0,1628,N/A,N/A
0035TW-E ,503.0,245,N/A,N/A
0035V5-E ,1083.0,917,N/A,N/A
0035V9-E ,284.0,226,N/A,N/A
0035VW-E ,1300.0,26,N/A,N/A
0035ZH-E ,3462.0,2382,N/A,N/A
00361Y-E ,,912,N/A,N/A
003659-E ,21082.0,9033,N/A,N/A
00365R-E ,440.0,157,N/A,N/A
00367N-E ,2841.0,2539,N/A,N/A
0037CH-E ,829.0,672,N/A,N/A
0036JX-E ,290.0,131,N/A,N/A
0036N2-E ,259.0,163,N/A,N/A
0036ND-E ,,0,N/A,N/A
0036S4-E ,1425.0,5,N/A,N/A
0036WZ-E ,336.0,264,N/A,N/A
0036XV-E ,542.0,394,N/A,N/A
00377X-E ,697.0,161,N/A,N/A
0037CW-E ,19836.0,11751,N/A,N/A
006753-E ,,1,N/A,N/A
003840-E ,949.0,540,N/A,N/A
003845-E ,965.0,298,N/A,N/A
00385T-E ,785.0,640,N/A,N/A
0038V8-E ,1469.0,1183,N/A,N/A
0038VG-E ,,3913,N/A,N/A
0039BK-E ,,641,N/A,N/A
003B0J-E ,871.0,141,N/A,N/A
00697M-E ,103.0,4,N/A,N/A
003BLT-E ,,744,N/A,N/A
003BPK-E ,,76,N/A,N/A
003BTC-E ,569.0,316,N/A,N/A
003BWQ-E ,2004.0,943,N/A,N/A
003BXJ-E ,739.0,596,N/A,N/A
003BXT-E ,1673.0,1188,N/A,N/A
003C27-E ,11206.0,792,N/A,N/A
003C2B-E ,738.0,494,N/A,N/A
006F32-E ,9994.0,14,N/A,N/A
003C2W-E ,1688.0,1437,N/A,N/A
006P27-E ,,25,N/A,N/A
003D6Z-E ,4739.0,281,N/A,N/A
003DHL-E ,3565.0,1173,N/A,N/A
003DK9-E ,548.0,441,N/A,N/A
006PGV-E ,,48,N/A,N/A
003DVP-E ,175.0,19,N/A,N/A
003F2C-E ,101700.0,5,N/A,N/A
003F4Q-E ,583.0,537,N/A,N/A
003F7L-E ,775.0,453,N/A,N/A
003FR2-E ,,219,N/A,N/A
003FZJ-E ,1395.0,880,N/A,N/A
003G2D-E ,2000.0,107,N/A,N/A
006RB4-E ,,13,N/A,N/A
003G7H-E ,71264.0,33095,N/A,N/A
0070GQ-E ,,4,N/A,N/A
003H7X-E ,,9,N/A,N/A
003HDJ-E ,37904.0,56,N/A,N/A
003HKC-E ,24324.0,2530,N/A,N/A
003HLH-E ,,5,N/A,N/A
003HTZ-E ,48676.0,34142,N/A,N/A
003HVP-E ,46487.0,39733,N/A,N/A
003J3R-E ,,7,N/A,N/A
003J50-E ,505.0,0,N/A,N/A
003JJ7-E ,,209,N/A,N/A
003JL9-E ,600.0,96,N/A,N/A
003JLJ-E ,350.0,90,N/A,N/A
003JQW-E ,,1139,N/A,N/A
003JSW-E ,5564.0,23,N/A,N/A
00719G-E ,34.0,21,N/A,N/A
003JY3-E ,,4221,N/A,N/A
003K1L-E ,,168,N/A,N/A
003K1N-E ,98257.0,46266,N/A,N/A
003K57-E ,440.0,390,N/A,N/A
003K71-E ,645.0,576,N/A,N/A
003KDW-E ,,980,N/A,N/A
003KDZ-E ,,0,N/A,N/A
003KFM-E ,576.0,487,N/A,N/A
003KJW-E ,232.0,17,N/A,N/A
003KS4-E ,4076.0,3590,N/A,N/A
0076JZ-E ,,44,N/A,N/A
003KX3-E ,595.0,433,N/A,N/A
0076SG-E ,,0,N/A,N/A
00782S-E ,,3,N/A,N/A
003KYP-E ,580.0,151,N/A,N/A
003KYX-E ,258.0,198,N/A,N/A
003KYY-E ,3857.0,667,N/A,N/A
003KXL-E ,1042.0,918,N/A,N/A
007KGB-E ,,11,N/A,N/A
003KZY-E ,2596.0,2212,N/A,N/A
007M8J-E ,47.0,5,N/A,N/A
003L2K-E ,425.0,226,N/A,N/A
003L6S-E ,2265.0,1266,N/A,N/A
003L7B-E ,,983,N/A,N/A
003L7H-E ,1328.0,664,N/A,N/A
003LBB-E ,203000.0,105844,N/A,N/A
003LBD-E ,6287.0,3156,N/A,N/A
003LC7-E ,,3292,N/A,N/A
003LFW-E ,5476.0,863,N/A,N/A
003LFX-E ,9264.0,3892,N/A,N/A
003LGJ-E ,2315.0,161,N/A,N/A
003LH5-E ,36331.0,18316,N/A,N/A
003LHX-E ,,0,N/A,N/A
003LHZ-E ,,21698,N/A,N/A
003LJ0-E ,1580.0,770,N/A,N/A
003LR8-E ,10886.0,161,N/A,N/A
003LS0-E ,,511,N/A,N/A
003MGV-E ,1283.0,0,N/A,N/A
003MVJ-E ,7441.0,176,N/A,N/A
003NJ3-E ,32503.0,27661,N/A,N/A
003NP6-E ,,165,N/A,N/A
003P0N-E ,84.0,25,N/A,N/A
003P94-E ,,47,N/A,N/A
003PK2-E ,4256.0,1136,N/A,N/A
003QFJ-E ,,641,N/A,N/A
003QW3-E ,6863.0,1,N/A,N/A
003L6Z-E ,1761.0,1172,N/A,N/A
003QZ9-E ,1578.0,1049,N/A,N/A
007XV3-E ,37.0,1,N/A,N/A
003R70-E ,359.0,0,N/A,N/A
003RLJ-E ,412.0,245,N/A,N/A
003RM8-E ,1031.0,129,N/A,N/A
003RMC-E ,,71,N/A,N/A
003RQ7-E ,13305.0,1743,N/A,N/A
003RRD-E ,,17549,N/A,N/A
003RS8-E ,1721.0,227,N/A,N/A
00802T-E ,209.0,199,N/A,N/A
0080CR-E ,,4,N/A,N/A
003RX9-E ,6793.0,1800,N/A,N/A
003RZM-E ,1669.0,374,N/A,N/A
003S0G-E ,266.0,1,N/A,N/A
003S7J-E ,7.0,10,N/A,N/A
003SP6-E ,4401.0,784,N/A,N/A
003SRN-E ,,899,N/A,N/A
003SVP-E ,1144.0,525,N/A,N/A
003SXD-E ,891.0,689,N/A,N/A
003SY0-E ,30.0,6,N/A,N/A
003T32-E ,611.0,351,N/A,N/A
003TB5-E ,8605.0,7,N/A,N/A
003TD3-E ,1078.0,859,N/A,N/A
003TKT-E ,5734.0,1130,N/A,N/A
003TKW-E ,,58,N/A,N/A
003WSK-E ,4000.0,665,N/A,N/A
003XG5-E ,512.0,188,N/A,N/A
003XVC-E ,1146.0,805,N/A,N/A
003XWJ-E ,238.0,133,N/A,N/A
003XX3-E ,,4,N/A,N/A
003XX5-E ,410.0,291,N/A,N/A
003Z9P-E ,8270.0,494,N/A,N/A
00403M-E ,61953.0,1597,N/A,N/A
004042-E ,,1329,N/A,N/A
0040LY-E ,,141,N/A,N/A
0040PY-E ,,0,N/A,N/A
0040RV-E ,,437,N/A,N/A
0040TT-E ,747.0,230,N/A,N/A
0040VL-E ,,104,N/A,N/A
0040W1-E ,298.0,234,N/A,N/A
0080HS-E ,2126.0,179,N/A,N/A
004189-E ,92720.0,69763,N/A,N/A
00418Q-E ,1532.0,259,N/A,N/A
0041CH-E ,,1672,N/A,N/A
0041DK-E ,,198,N/A,N/A
008B76-E ,,6,N/A,N/A
0041YB-E ,,376,N/A,N/A
0041ZP-E ,250.0,205,N/A,N/A
0042WM-E ,,10,N/A,N/A
0043R8-E ,,11875,N/A,N/A
00448S-E ,5615.0,365,N/A,N/A
0044GC-E ,536.0,498,N/A,N/A
0044WZ-E ,192289.0,39630,N/A,N/A
009CH4-E ,35.0,29,N/A,N/A
00479N-E ,2058.0,1493,N/A,N/A
00482K-E ,,6625,N/A,N/A
0048DQ-E ,342.0,220,N/A,N/A
009H95-E ,2290.0,2022,N/A,N/A
0048H8-E ,191.0,144,N/A,N/A
0048PD-E ,,5189,N/A,N/A
0048XZ-E ,143.0,85,N/A,N/A
009YBT-E ,71.0,18,N/A,N/A
00496Q-E ,,2266,N/A,N/A
009ZQZ-E ,96.0,9,N/A,N/A
0049B4-E ,10423.0,6182,N/A,N/A
0049F6-E ,6416.0,126,N/A,N/A
0049H1-E ,2909.0,68,N/A,N/A
0049JN-E ,,162,N/A,N/A
0049K8-E ,11585.0,1,N/A,N/A
0049LH-E ,464000.0,445772,N/A,N/A
0049LM-E ,61017.0,27529,N/A,N/A
0049M3-E ,516.0,11,N/A,N/A
0049MN-E ,14200.0,9847,N/A,N/A
0049MP-E ,3766.0,1432,N/A,N/A
0049MY-E ,157888.0,13799,N/A,N/A
0049Q0-E ,1997.0,0,N/A,N/A
0049Q5-E ,2985.0,687,N/A,N/A
0049S1-E ,947.0,570,N/A,N/A
004B2X-E ,,5,N/A,N/A
004B51-E ,2805.0,981,N/A,N/A
004B84-E ,,21,N/A,N/A
004BMM-E ,580.0,91,N/A,N/A
004BR2-E ,,466,N/A,N/A
00B0BQ-E ,140.0,17,N/A,N/A
004C8W-E ,,0,N/A,N/A
004C9N-E ,414.0,224,N/A,N/A
004C9Q-E ,,0,N/A,N/A
004CGL-E ,6596.0,4379,N/A,N/A
00B2RL-E ,,0,N/A,N/A
00BDK5-E ,,5713,N/A,N/A
004DND-E ,5131.0,3863,N/A,N/A
004DY7-E ,,193,N/A,N/A
004F2T-E ,1243.0,71,N/A,N/A
004F37-E ,,6261,N/A,N/A
004FGD-E ,,0,N/A,N/A
00BRN3-E ,,0,N/A,N/A
004G3D-E ,1198.0,688,N/A,N/A
004G3H-E ,,2227,N/A,N/A
004G3S-E ,,62,N/A,N/A
00C3Z4-E ,,7,N/A,N/A
004GM6-E ,3740.0,1169,N/A,N/A
004H05-E ,,0,N/A,N/A
00CFLC-E ,177.0,1,N/A,N/A
004HYR-E ,1693.0,1101,N/A,N/A
004JBF-E ,,420,N/A,N/A
004L87-E ,5941.0,992,N/A,N/A
00CJDG-E ,670.0,0,N/A,N/A
00D16Q-E ,99.0,14,N/A,N/A
004P03-E ,5500.0,1069,N/A,N/A
00D1H3-E ,,2,N/A,N/A
004P6T-E ,528.0,144,N/A,N/A
004SM5-E ,,13,N/A,N/A
004VF9-E ,,311,N/A,N/A
004VLZ-E ,1500.0,4,N/A,N/A
00DXTN-E ,,17,N/A,N/A
00FC58-E ,,13,N/A,N/A
00FLVQ-E ,,13,N/A,N/A
00FRPW-E ,,5,N/A,N/A
004FGQ-E ,,6,N/A,N/A
004GLH-E ,22776.0,2655,N/A,N/A
00DH1M-E ,317.0,78,N/A,N/A
00DJSZ-E ,1662.0,5,N/A,N/A
005GHN-E ,13408.0,6524,N/A,N/A
004Z9Q-E ,194056.0,68417,N/A,N/A
004ZNB-E ,17326.0,14797,N/A,N/A
004ZPS-E ,,4577,N/A,N/A
0050YG-E ,357.0,236,N/A,N/A
0050Z3-E ,,355,N/A,N/A
0051Y2-E ,25226.0,27,N/A,N/A
005272-E ,,34,N/A,N/A
00FVPD-E ,,0,N/A,N/A
00563M-E ,2297.0,945,N/A,N/A
005645-E ,496.0,259,N/A,N/A
00FYSS-E ,,4,N/A,N/A
0056DD-E ,1005.0,470,N/A,N/A
0056DF-E ,3837.0,2674,N/A,N/A
0056HS-E ,1890.0,501,N/A,N/A
00577F-E ,22039.0,17279,N/A,N/A
005793-E ,,51,N/A,N/A
0057B5-E ,1500.0,1284,N/A,N/A
0058K3-E ,9252.0,751,N/A,N/A
00592B-E ,317.0,304,N/A,N/A
005BWD-E ,8000.0,757,N/A,N/A
005C23-E ,1293.0,400,N/A,N/A
005C9N-E ,291.0,135,N/A,N/A
005CJ2-E ,,4134,N/A,N/A
005CM0-E ,,0,N/A,N/A
005DH0-E ,2588.0,1574,N/A,N/A
005DP6-E ,,296,N/A,N/A
005DWD-E ,3368.0,1561,N/A,N/A
005F3X-E ,900.0,39,N/A,N/A
005F58-E ,,2816,N/A,N/A
005GBS-E ,4295.0,1053,N/A,N/A
005GJD-E ,22311.0,18177,N/A,N/A
005GJT-E ,293.0,0,N/A,N/A
005GNQ-E ,4715.0,798,N/A,N/A
005GSR-E ,,2245,N/A,N/A
005GT1-E ,,11618,N/A,N/A
005GTL-E ,11252.0,2751,N/A,N/A
005GXL-E ,7881.0,4281,N/A,N/A
005H6X-E ,1468.0,981,N/A,N/A
005HBN-E ,242.0,127,N/A,N/A
005HCN-E ,2253.0,1741,N/A,N/A
05F9ZW-E ,,60,N/A,N/A
