factset_fund_id,aum,equity_aum,Desktop AUM,Desktop Equity AUM,Difference AUM,Difference Equity AUM
04JVQS-E ,,28138490,None,27662758,0,475732
04J5HJ-E ,187567871,239656441,187567871,248967220,0,-9310779
04J6Y0-E ,1570376382,1387216589,1570376381,1371515301,1,15701288
04JLPH-E ,370868983,329220183,370868983,329220183,0,0
04JDMR-E ,15733696,34178487,15733696,33809836,0,368651
04J7SR-E ,433863282,634719316,433863282,618230362,0,16488954
04JFMD-E ,51246813,36939214,51246813,34940148,0,1999066
04K8H7-E ,234107070,288244375,239480597,291898550,-5373527,-3654175
04JX4T-E ,46988385,116724159,46988385,122324406,0,-5600247
04J30B-E ,2178409,3116791,2178409,2841160,0,275631
04J6Y3-E ,816505077,808522216,816505077,814389997,0,-5867781
04JYN3-E ,20059084,30991771,7950372,29601821,12108712,1389950
04JHQB-E ,,24846827,None,23866863,0,979964
04JM9N-E ,440501066,636601435,481919036,647498323,-41417970,-10896888
04JDKR-E ,58145706,64420322,58145706,61834129,0,2586193
04JCWL-E ,51152259,35221810,51152259,35589998,0,-368188
04JGYF-E ,320075497,,320075497,None,0,0
04JFKP-E ,804717389,1711029081,804717389,1721690150,0,-10661069
04JKMQ-E ,13343948,16599608,13343948,18737192,0,-2137584
04JLXN-E ,62491574,79711864,62491574,78131496,0,1580368
04JMCG-E ,,1745661,None,1745661,0,0
04KBYZ-E ,17222189,18792196,17222189,18114292,0,677904
04J870-E ,23185183,64111708,23185183,66317932,0,-2206224
04J9GT-E ,5417707,8401766,5417707,9044927,0,-643161
04JDR7-E ,20190408,28662003,20190408,27796548,0,865455
04J07C-E ,40546823,102146354,40546823,93626250,0,8520104
04JSXZ-E ,29090485,13046196,29090485,22290095,0,-9243899
04JPTZ-E ,22878777,,22878777,None,0,0
04HY7Z-E ,1271488,,1271488,None,0,0
04J96T-E ,4643613,28238549,4643613,28385380,0,-146831
04J2RF-E ,116239367,37234106,136368162,37288644,-20128795,-54538
04J3P8-E ,154565428,328882227,154565428,328414741,0,467486
04J4JV-E ,18973420,16576402,18973420,16701930,0,-125528
04HY1L-E ,25024545,173780040,25024545,162089224,0,11690816
04JCPB-E ,28841485,27728614,28841485,27456095,0,272519
04JC8C-E ,182870153,114962554,182870210,115018602,-57,-56048
04J2SH-E ,717249514,548184386,749693023,604494858,-32443509,-56310472
04JJLR-E ,116850933,104561822,116850933,96409038,0,8152784
04JDLX-E ,261189050,201610096,261189051,208491193,-1,-6881097
04J8DB-E ,153624668,340945912,153624668,348648125,0,-7702213
04JMSW-E ,123799475,86446220,123799475,89035387,0,-2589167
04J1RW-E ,46128127,28200340,46128073,26862032,54,1338308
04JBQK-E ,30545995,41028372,30545995,38577296,0,2451076
04J9Y9-E ,84892808,213482413,84892808,201971009,0,11511404
04JJ26-E ,31335088,67722699,31335088,64725570,0,2997129
04JRXJ-E ,11931213,9578922,11931213,9624851,0,-45929
04JT1X-E ,37065925,58444779,37065925,58836813,0,-392034
04JGWM-E ,4139487,35487530,4139487,35437437,0,50093
04JNW2-E ,3524515,6839115,3524515,6662997,0,176118
04JP0S-E ,20336723,63082313,20336723,62888702,0,193611
04JQ4Z-E ,5779290,7526386,5779290,7435279,0,91107
04JDBX-E ,9179029,13832926,9179029,14340514,0,-507588
04JQF1-E ,17153577,9074397,17153577,9074397,0,0
04JQ7P-E ,10731133,28679465,9734438,29778996,996695,-1099531
04JQR3-E ,162572676,205010861,162572676,207198323,0,-2187462
04J7R9-E ,209623244,164420449,209623244,171135055,0,-6714606
04JBR7-E ,24757984,30072869,24757984,28505319,0,1567550
04JM1V-E ,20557806,22158003,20557806,22500538,0,-342535
04JRHN-E ,12737378,22318378,12737378,21936001,0,382377
04JT78-E ,13016744,14765160,13016739,14685718,5,79442
04JPRK-E ,263828571,429182488,263828575,436335436,-4,-7152948
04K2YW-E ,196967089,118247560,196967089,116740720,0,1506840
04JT2C-E ,12648755,15041136,12648755,15646074,0,-604938
04JV65-E ,99208185,213492391,99208185,208924565,0,4567826
04J9J9-E ,26851196,32511592,26851196,34479083,0,-1967491
04JP3S-E ,32535821,6036169,32535821,5907998,0,128171
04KBJ6-E ,17254139,17089274,17254203,17098900,-64,-9626
04JR4C-E ,25725175,105085561,25725175,105982739,0,-897178
04JRML-E ,14567894,4198213,14567894,4035925,0,162288
04J2MS-E ,294036545,238827681,294036545,245076277,0,-6248596
04J940-E ,28918054,40580002,28918054,41464099,0,-884097
04JZKY-E ,9541043,7449682,9541043,8643531,0,-1193849
04JW5B-E ,,115535789,None,112830357,0,2705432
04J7XM-E ,19440028,25301021,19440028,26718352,0,-1417331
04HY93-E ,216884207,153920341,216884207,88841575,0,65078766
04JB3V-E ,16244044,18999776,16244044,19320187,0,-320411
04JC0S-E ,40090442,53768754,40090389,48965192,53,4803562
04J6YQ-E ,397208490,392600984,397208491,410848739,-1,-18247755
04J4WK-E ,444458034,460877282,444458034,438642948,0,22234334
04J9HF-E ,11701227,1114597,11701227,1097989,0,16608
04J3Q5-E ,2661399,5992063,2661399,6023604,0,-31541
04JPS2-E ,45810412,9985570,45810412,11326544,0,-1340974
04J46J-E ,938934837,842556085,938934838,849227152,-1,-6671067
04JXH2-E ,21330615,73515356,21330617,74707868,-2,-1192512
04J7YC-E ,294197791,317914599,294197791,351571955,0,-33657356
04J916-E ,3522122,10306035,3522122,2240609,0,8065426
04JH71-E ,58975438,80665275,58975438,74871669,0,5793606
04JC0N-E ,15300044,17813407,15300044,17994701,0,-181294
04JC7J-E ,441077413,783797680,427831578,789566542,13245835,-5768862
04J9NZ-E ,3674431,5522491,3674431,6286600,0,-764109
04J9NJ-E ,369574302,364863272,369574372,324200682,-70,40662590
04JRM9-E ,2297068767,551063046,2297068767,542048560,0,9014486
04JHCC-E ,74818430,105027522,78954487,110816096,-4136057,-5788574
04JGGW-E ,102315272,146293988,102315272,153593691,0,-7299703
04JLS9-E ,19973702,22731022,19973702,23765159,0,-1034137
04JJVH-E ,12070906,5130969,12070906,3137512,0,1993457
04J617-E ,3154004,4023718,3154004,4237225,0,-213507
04J9L7-E ,49194869,72799685,49194872,73577464,-3,-777779
04K927-E ,9932642,4790112,9932696,4535718,-54,254394
04JMVL-E ,856986569,6187383625,856986569,6397717120,0,-210333495
04J89J-E ,71143729,238768069,71143730,245089710,-1,-6321641
04JB31-E ,6064822,4052527,6064822,3985051,0,67476
04JKFG-E ,2841032,165464512,2841032,155541207,0,9923305
04JCKS-E ,31746635,43082918,31746635,41533272,0,1549646
04JC5P-E ,38360848,78309159,38360848,77700611,0,608548
04JR40-E ,942549,9516902,942549,7874503,0,1642399
04JH4Y-E ,4705303,5410709,4705292,5378862,11,31847
04JNWR-E ,27380429,9832869,27380429,9694821,0,138048
04K0NJ-E ,13846185,74836780,13846185,79201652,0,-4364872
04J6VP-E ,1102938800,1095076034,1102938800,1059603460,0,35472574
04J792-E ,97055887,90606763,97055887,90249117,0,357646
04K82Z-E ,141546932,1551609864,141546932,1573350129,0,-21740265
04KCJF-E ,21893599,25538441,21893599,26291294,0,-752853
04J8TQ-E ,299636,13591773,299636,15674033,0,-2082260
04KDQW-E ,17242431,62714832,17242429,59270034,2,3444798
04JD3R-E ,72432059,183456832,None,184830641,#VALUE!,-1373809
04K3SW-E ,73212561,44097413,73212561,44097413,0,0
04KBZT-E ,135200220,127739657,135200220,127182847,0,556810
04JF5F-E ,1521494061,3045533070,1521494061,3317319040,0,-271785970
04JT25-E ,145450096,229097201,145450096,227911863,0,1185338
04JWBM-E ,24825562,18579573,25384631,17362828,-559069,1216745
04K482-E ,,5053857,None,4353925,0,699932
04JB57-E ,,93116205,None,93970030,0,-853825
04KBS7-E ,6967615,1770930,7051975,1862387,-84360,-91457
04JCYZ-E ,24787,535365,24787,531241,0,4124
04JVB8-E ,47813206,52423026,47813206,57752227,0,-5329201
04J9QR-E ,1947500291,1881360276,1947500291,1723374141,0,157986135
04HWSM-E ,68514801,281827084,68514801,280774566,0,1052518
04JBJH-E ,104979929,22639926,21937018,21749523,83042911,890403
04HYN5-E ,22704501,21831256,22704501,21906097,0,-74841
04JHZ9-E ,77698927,22294820,77698927,22294820,0,0
04JHZS-E ,1604267326,1365052659,1604267326,1277980548,0,87072111
04JQNJ-E ,194550,53326522,194550,62492831,0,-9166309
04JCFN-E ,1009214820,1295130217,1009214820,1338790107,0,-43659890
04JLQP-E ,60757805,68547834,60757805,67327974,0,1219860
04HXY8-E ,24195532,22804251,24195532,23311813,0,-507562
04J7CX-E ,185643345,231850633,172961112,229033307,12682233,2817326
04J6GK-E ,311550543,348796992,311550543,348796992,0,0
04JGF9-E ,7483265,,7483265,None,0,0
04JQ8M-E ,17826003,24485232,17826003,23662039,0,823193
04J4ZJ-E ,106760348,113065111,106760348,105342390,0,7722721
04J5FD-E ,615507641,612128965,615507632,602220581,9,9908384
04JJBQ-E ,,3674949387,18515704,3599880900,-18515704,75068487
04J37Q-E ,117854071,123306188,117974042,119826382,-119971,3479806
04JHKS-E ,12716223,7211060,12716223,9891914,0,-2680854
04J6WV-E ,500241885,404945031,500241885,396541456,0,8403575
04JB1G-E ,609693433,821994700,609693433,853024502,0,-31029802
04JBWM-E ,90948990,107417852,90948990,104472035,0,2945817
04JB30-E ,718097623,770202494,718097605,775501457,18,-5298963
04JKRG-E ,71658643,74315901,71658643,63416059,0,10899842
04JB94-E ,671815036,115764229,671815036,123756473,0,-7992244
04JJ3J-E ,1219999,1283792,1219999,1115760,0,168032
04K9MX-E ,534092174,725538079,534092174,733261986,0,-7723907
04J8BL-E ,14708701,10380919,14708701,10055832,0,325087
04JCPM-E ,1161208414,1007290416,1161208433,941157663,-19,66132753
04JQ8V-E ,5676065,5598754,5676065,5598754,0,0
04JRL1-E ,380470988,377837565,380470988,363705958,0,14131607
04JK3N-E ,39460391,101120421,39460391,106090504,0,-4970083
04JNL3-E ,1608179727,1589641057,1608179728,1629535799,-1,-39894742
04JP2F-E ,46898758,125384626,46898743,132144456,15,-6759830
04JSVM-E ,206333103,53701554,164965100,52538289,41368003,1163265
04J61Q-E ,86493693,128693259,86493696,120989799,-3,7703460
04JL78-E ,56864870,135094416,56864870,149515293,0,-14420877
04JNR3-E ,223569745,299099124,223569745,281497237,0,17601887
04JMSJ-E ,25229066,25241278,25229066,25531574,0,-290296
04JH83-E ,96042365,173814263,76438237,144612506,19604128,29201757
04JRK6-E ,409273186,631927794,409273519,690629868,-333,-58702074
04K5S7-E ,72773061,72013592,72773061,71763328,0,250264
04JQT2-E ,2701650,2940749,2701650,2925604,0,15145
04HXYT-E ,382061278,337162715,382061277,338972335,1,-1809620
04JDQ5-E ,6388826,4943948,6388826,4943948,0,0
04J98W-E ,34485945,120862676,34485945,122675594,0,-1812918
04JMQY-E ,9201039,26894412,9201039,25972290,0,922122
04JR7W-E ,13733871,14664338,5006497,14446825,8727374,217513
04JJ7L-E ,8759755,9208350,8759751,9441507,4,-233157
04HYP6-E ,31752960,68037038,31752960,69816091,0,-1779053
04JB8K-E ,36594673,19418156,36594673,19627975,0,-209819
04J9YR-E ,202496869,,202496869,None,0,0
04JGB4-E ,1357076319,,1357076319,None,0,0
04JP3Y-E ,2547523,2646728,None,2637695,#VALUE!,9033
04JHKW-E ,37834817,38555000,37834817,37988225,0,566775
04J5Y7-E ,47923110,50299552,47923110,51514544,0,-1214992
04JMPM-E ,45772714,1750000,45772714,1750000,0,0
04JDV1-E ,2216486,,2216486,None,0,0
04JQXF-E ,3478443,,3478443,None,0,0
04J3KV-E ,7075667,,7075667,None,0,0
04JC0V-E ,131893933,196518468,131893934,199198628,-1,-2680160
04J95J-E ,8753875,30767327,8753875,23947600,0,6819727
04J437-E ,163558940,535063763,5508289,499012847,158050651,36050916
04JJY4-E ,5844272,8350708,5844272,8860332,0,-509624
04JK4X-E ,15578836,98634514,15578836,99022297,0,-387783
04J525-E ,122210370,451035605,122210370,436843710,0,14191895
04JXKT-E ,107253285,91536258,107253285,91536258,0,0
04J7P3-E ,54789459,69286476,54789459,68998885,0,287591
04J8HN-E ,222418417,209920221,222418417,209540276,0,379945
04JB5Y-E ,3693820,3637509,3693820,3807041,0,-169532
04JCSJ-E ,157525301,654663997,157525301,1355575939,0,-700911942
04JD67-E ,848711767,616596417,848711723,610498065,44,6098352
04JGKH-E ,323201437,187090688,323201437,190389770,0,-3299082
04K1R8-E ,369830362,447941922,369830362,451729366,0,-3787444
04JKM2-E ,147929033,64766339,146642378,68036280,1286655,-3269941
04JLNT-E ,44125059,46549610,47027025,52662622,-2901966,-6113012
04K7SS-E ,2628512,34424936,2628512,34262046,0,162890
04K2GX-E ,4094431,6373380,4094431,6392484,0,-19104
04JCNN-E ,72862762,57413465,72862762,56477424,0,936041
04HYRN-E ,645052,1180964,645052,1186612,0,-5648
04JKKJ-E ,195815971,149431406,195815970,162878036,1,-13446630
04KBC9-E ,37779426,7079560,37779426,6732930,0,346630
04JWLV-E ,149588959,106595804,149588959,108465664,0,-1869860
04K3R1-E ,34816907,35461051,34696733,34299843,120174,1161208
04J151-E ,45942962,30884621,45942962,30505123,0,379498
04JB2H-E ,7777945598,5629039241,7777945600,4936208784,-2,692830457
04JRTW-E ,54362345,15180512,32881720,15172426,21480625,8086
04JDG1-E ,3846688,5384558,3846688,5074991,0,309567
04JDHZ-E ,334332265,345843735,334332265,365916532,0,-20072797
04JCWF-E ,3021971,2164783,3021971,2633038,0,-468255
04JB1J-E ,416066546,498943668,416066546,494929696,0,4013972
04JP8H-E ,12566415,37555049,12566415,37458485,0,96564
04J7FF-E ,307039051,894292634,307039051,896867218,0,-2574584
04JNBT-E ,441890924,1441293065,441890924,1297933356,0,143359709
04J945-E ,144472466,175851954,144472466,148823182,0,27028772
04J9Y3-E ,5424174249,2001342887,5424174249,1852628420,0,148714467
04J4FX-E ,87789308,80547948,87789308,76569460,0,3978488
04JVNJ-E ,34250874881,,34250874881,None,0,0
04JLM8-E ,3865543,,3865543,None,0,0
04K2ZW-E ,12028720,2055556,12028720,1837014,0,218542
04J507-E ,106258255,308421495,106258255,305454128,0,2967367
04J5X4-E ,,348139142,None,335059728,0,13079414
04JJMM-E ,933877599,657912601,933877599,658389389,0,-476788
04J4VR-E ,7205692,12216030,7205691,12999775,1,-783745
04J6Q1-E ,493879,424896,493879,434416,0,-9520
04JGPC-E ,741009820,393107953,741009820,405426237,0,-12318284
04JHC6-E ,34205111,120200940,34205111,123434921,0,-3233981
04JP4K-E ,1386951,6977217,1386951,6893066,0,84151
04JDP7-E ,219130291,187527568,219130291,184979045,0,2548523
04JKMJ-E ,8619068,8023359,8619068,7863981,0,159378
04J89M-E ,13463511,66745864,13463511,65568210,0,1177654
04JGTL-E ,194556867,683395287,194556867,662790062,0,20605225
04JN9D-E ,49014558,33872550,49014558,34119377,0,-246827
04K4WK-E ,95016310,80207498,95016310,84609769,0,-4402271
04J523-E ,180619572,273928459,180619572,281624437,0,-7695978
04JKSM-E ,135609793,115987008,135609793,113585626,0,2401382
04K47V-E ,1162486,27505151,1162486,27568441,0,-63290
04JLPW-E ,,970130675,None,908418505,0,61712170
04K3RP-E ,4506137,30281709,4506137,30222804,0,58905
04HXPH-E ,2526435,3899824,2526435,4096768,0,-196944
04JDFY-E ,2744103,1197955,2744103,1331745,0,-133790
04JKNK-E ,126089852,170940358,126089852,173535847,0,-2595489
04JL1M-E ,18930695,14059719,18930690,14630287,5,-570568
04JL7J-E ,23451096,21706945,23451096,21784058,0,-77113
04JLCS-E ,13338462,10902276,13338462,11357887,0,-455611
04K9Q3-E ,42112362,39244456,42112362,38722370,0,522086
04JMS3-E ,54446720,86281601,54446720,88689565,0,-2407964
04J3GX-E ,1936486287,,1936486287,None,0,0
04J9ZY-E ,547164782,863380639,547164861,827579592,-79,35801047
04JC77-E ,1217561,1618578,1217561,1561154,0,57424
04JDP4-E ,338425830,,338425830,None,0,0
04HZY4-E ,76333179,207381407,76333179,202552807,0,4828600
04J9VF-E ,205768155,,205768155,None,0,0
04JGP5-E ,48278111,16353222,48278111,18252261,0,-1899039
04JVD9-E ,2415299,3969902,2415299,3783392,0,186510
04JR66-E ,5687277,,5687277,None,0,0
04JJCR-E ,6066738,,6066738,None,0,0
04JBKB-E ,,281048676,None,261575920,0,19472756
04KBBD-E ,,369314,None,369314,0,0
04KCJD-E ,23695715,573086,23695715,573086,0,0
04JFLT-E ,2755305,,2755305,None,0,0
04JG25-E ,5856008,,5856008,None,0,0
04JHNV-E ,8951413,,8951413,None,0,0
04JQ5F-E ,144597336,286463004,144597336,271400751,0,15062253
04JCLV-E ,32460174,42135616,32460174,40166778,0,1968838
04JB8L-E ,18181935,16332407,18181935,18459429,0,-2127022
04J2SG-E ,117762168,365507812,117762168,369908290,0,-4400478
04J4CW-E ,100693456,102649067,100693456,110628982,0,-7979915
04JGGT-E ,200181080,363577361,200181080,378863826,0,-15286465
04K0MB-E ,11541398,14259779,12554595,14115821,-1013197,143958
04JM1H-E ,54618488,106534774,54618488,109753896,0,-3219122
04JBCB-E ,232995252,568039542,232995252,526679636,0,41359906
04JDDP-E ,5557,352127698,5557,361529150,0,-9401452
04JH4Z-E ,80530883,102887993,80530922,103222907,-39,-334914
04JP3L-E ,219225873,313813612,219225873,298791308,0,15022304
04JM3Z-E ,110224548,322359088,110224548,329091323,0,-6732235
04JD5S-E ,46361208,130456578,26461270,125251017,19899938,5205561
04JKCG-E ,27697493,71780271,27697493,68710394,0,3069877
04JBZT-E ,115541460,117969519,115541458,109526545,2,8442974
04JMKJ-E ,15078562,38720853,15078562,36932493,0,1788360
04JGY6-E ,37059918,27880282,37059918,28761040,0,-880758
04JN6D-E ,3593783,3371067,3593783,3196815,0,174252
04JPH6-E ,43246452,2380564,43246452,2291301,0,89263
04JL62-E ,5140195,4184412,5140195,2863580,0,1320832
04JLDL-E ,199670438,122200954,199670386,116653399,52,5547555
04JQ4B-E ,504974401,383380357,504974401,403466178,0,-20085821
04JMWH-E ,304572820,483918641,289949259,633523705,14623561,-149605064
04JQJD-E ,6756802,33956870,6756802,33168756,0,788114
04JT89-E ,83710185,113823298,83710185,106107084,0,7716214
04JDYW-E ,16257126,16086642,16257124,15612926,2,473716
04JXH5-E ,185299647,737665561,185299640,770939528,7,-33273967
04JHTL-E ,8781220,6546524,8781220,6521759,0,24765
04JJ9M-E ,8087608,15912654,8087608,14988439,0,924215
04JLRZ-E ,1863197,1658303,1863197,1500068,0,158235
04JSTZ-E ,6888036,711376,6888036,711376,0,0
04JWKY-E ,6868849,5211386,13271291,4946941,-6402442,264445
04J2TC-E ,385456958,300311951,385456960,297409632,-2,2902319
04K6KJ-E ,13227113,16320130,13227130,15467753,-17,852377
04J7FQ-E ,165974157,289895722,165974157,286273869,0,3621853
04JHB6-E ,4174868,1929047,4174868,1936065,0,-7018
04J0GM-E ,2294445,1019326,2294445,1000442,0,18884
04J974-E ,62131,67265,62131,64163,0,3102
04JJN3-E ,55744491,32449720,55744491,37794247,0,-5344527
04JD5C-E ,1828393274,279900112,1828398911,284164399,-5637,-4264287
04JHZJ-E ,21021802,20389428,21021802,20389428,0,0
04JLGS-E ,,1091641267,None,1364601088,0,-272959821
04K91R-E ,11860591,9617134,11860591,8356844,0,1260290
04JRC3-E ,582889546,356271727,582889601,352939589,-55,3332138
04JDHV-E ,37114475,16916190,37114481,15772115,-6,1144075
04JD3V-E ,174599071,578728693,None,553476392,#VALUE!,25252301
04JQ0Z-E ,30948885,31659095,30948889,31769767,-4,-110672
04J1JK-E ,306801075,84201747,306801075,70968497,0,13233250
04HXW9-E ,206144953,230470286,206144953,249427964,0,-18957678
04JCS7-E ,52274465,59768570,52274465,59768570,0,0
04JB4R-E ,7380981,79391012,7380981,79452986,0,-61974
04JQL9-E ,55151798,,55151798,None,0,0
04JPHF-E ,,6290318,None,6290318,0,0
04K05B-E ,25626872,,98774662,94151863,-73147790,-94151863
04J96J-E ,468919385,416872204,468919385,443221837,0,-26349633
04J524-E ,10405228,17048462,10405228,16461688,0,586774
04J21L-E ,205861496,211687574,205861496,225369145,0,-13681571
04JQFL-E ,19142435,6677161,19142435,6787536,0,-110375
04K0VF-E ,469719526,221377384,469719526,221377384,0,0
04J8HK-E ,16535891,52487109,16535891,50086651,0,2400458
04JM24-E ,22029673,96507401,22029673,81262784,0,15244617
04JJ8X-E ,7896112,12851617,7896112,12237830,0,613787
04JD3S-E ,139406927,356562810,139406930,313445521,-3,43117289
04JGPB-E ,,232924866,490443,233176809,-490443,-251943
04J7QH-E ,356617107,218218653,344749416,207317215,11867691,10901438
04KB82-E ,59863803,69080527,59863803,69515710,0,-435183
04JD23-E ,70377490,54204745,72428858,57807391,-2051368,-3602646
04JCJY-E ,892692655,1588618861,892692655,1564784443,0,23834418
04JM42-E ,205067255,276304681,205067255,285334531,0,-9029850
04JDMZ-E ,9139221,28867123,9139221,29710035,0,-842912
04JKC0-E ,5206323,5246265,5206323,5431900,0,-185635
04JTT8-E ,8347028,13062784,8265260,13210735,81768,-147951
04K84L-E ,798791234,435152702,742626254,421505738,56164980,13646964
04JHFW-E ,98828692,37110097,98828692,37110097,0,0
04JBRJ-E ,10601402,190189271,10601402,191028885,0,-839614
04JJGN-E ,75839692,133001884,75839692,123376886,0,9624998
04K8WS-E ,19011028,84855761,19011028,78077019,0,6778742
04K3Z1-E ,267660808,413724357,267660808,406612529,0,7111828
04JMP7-E ,85571776,26509407,85571776,55390028,0,-28880621
04JH3H-E ,29027358,35290800,29027358,35110807,0,179993
04JLXB-E ,3833322,13535529,3833322,13943834,0,-408305
04JG44-E ,168947867,234259424,168947867,223798388,0,10461036
04JW7H-E ,1081288131,216381040,1081288131,211640999,0,4740041
04JF45-E ,417944882,946324556,417944881,841525183,1,104799373
04JG3C-E ,91844383,104755297,91844383,110150914,0,-5395617
04JDRJ-E ,,3712703,None,3861963,0,-149260
04JDGR-E ,254617479,180593446,254617456,150175594,23,30417852
04KB0Y-E ,1730773,2506903,1730773,2479692,0,27211
04JN3V-E ,40138821,71153388,40138820,66986825,1,4166563
04JXDX-E ,12871700,11132119,12871700,11132119,0,0
04JMGV-E ,68471919,46283040,68471919,48170948,0,-1887908
04K4B8-E ,,2911734,None,2449869,0,461865
04J4P0-E ,37967144,141377298,37967144,139528915,0,1848383
04J21H-E ,30840982,50932452,30840982,50932452,0,0
04J111-E ,69226825,,69226825,None,0,0
04JK8F-E ,38300340,47160787,38300340,46113761,0,1047026
04JKPG-E ,,39642725,None,41069924,0,-1427199
04JDDT-E ,56233988,25973578,56235997,25533202,-2009,440376
04J928-E ,182630721,223754091,182630721,216367722,0,7386369
04JDB8-E ,2123833,,2123833,None,0,0
04JGMJ-E ,3510061,4743372,3510061,5144130,0,-400758
04HZ58-E ,5953104,7163683,5953104,4152991,0,3010692
04J45T-E ,19601462,17635405,19601462,16812382,0,823023
04J3Q6-E ,3180912,5663068,3180912,5922529,0,-259461
04JB9W-E ,3348656,9962129,3348656,8961405,0,1000724
04J4TD-E ,116446351,126796233,116446341,121640706,10,5155527
04JMNW-E ,7316880,18190946,7316880,18200977,0,-10031
04JMQ2-E ,371517726,96615602,371517726,98357420,0,-1741818
04JJ6V-E ,209861557,235143830,209861557,239123428,0,-3979598
04JDXG-E ,4170370,3521922,4316374,3648254,-146004,-126332
04JH6M-E ,17325462,7104469,17325462,6854106,0,250363
04JHBR-E ,789420390,889740021,789420422,939251831,-32,-49511810
04JJWS-E ,84982137,64317788,84982137,69532520,0,-5214732
04JD2N-E ,7340718,13282882,7340718,13429058,0,-146176
04K9ZL-E ,25621159,294102646,25621159,298123276,0,-4020630
04K89T-E ,6334871,12518776,6334871,12488918,0,29858
04JLNW-E ,188252512,123611014,None,147965331,#VALUE!,-24354317
04J46B-E ,11585689,553870749,11386258,547565930,199431,6304819
04JCYS-E ,9585678,26212253,9585678,27046370,0,-834117
04JPBP-E ,139408763,9372038,139408763,8464383,0,907655
04JMTF-E ,111173766,149768324,111173766,145156103,0,4612221
04J80Y-E ,53540948,89924636,48859617,89969839,4681331,-45203
04JMWL-E ,140745653,246562682,140745653,249799220,0,-3236538
04KBMR-E ,2508563,52406571,2508564,51678530,-1,728041
04JY1R-E ,40763878,25458119,40763878,25943168,0,-485049
04JR7D-E ,109552433,215090300,109552433,215039604,0,50696
04HYFW-E ,705469,9999731,705469,9808807,0,190924
04J98V-E ,60828,76583,60828,74938,0,1645
04JCTV-E ,94295972,30366704,94295972,32069332,0,-1702628
04J5VG-E ,51182787,62035024,51182841,58776247,-54,3258777
04HY7P-E ,212051101,308811002,212051101,311418774,0,-2607772
04JYLD-E ,133309003,98834722,133309003,100894632,0,-2059910
04JCT6-E ,,45612638,None,61155308,0,-15542670
04JKBS-E ,6573345,12900785,6573345,12227342,0,673443
04K64B-E ,198932680,996155533,198932680,1017933904,0,-21778371
04J97C-E ,49305405,79157652,49305405,71973768,0,7183884
04JHYT-E ,234794616,135515256,234794616,122741045,0,12774211
04JB54-E ,,276032306,None,299426367,0,-23394061
04J0QV-E ,282045856,434182949,282045856,436864120,0,-2681171
04JP95-E ,33725994,71460074,33725994,63012785,0,8447289
04JJ1H-E ,87501178,206617205,87501178,216505939,0,-9888734
04JN4Y-E ,357677156,421996930,335983240,408169170,21693916,13827760
04JFVY-E ,11535545,78376425,11535544,72659326,1,5717099
04JDQH-E ,6183013,18803875,6183013,19275578,0,-471703
04JBGL-E ,242231651,397123834,242231690,402706499,-39,-5582665
04JB7T-E ,283642807,745004299,283642807,202167533,0,542836766
04JG39-E ,121252698,120350227,121252706,120350227,-8,0
04JFDC-E ,1207756109,344981655,1207756109,321668713,0,23312942
04JGR8-E ,9222601,11132455,9222601,10345697,0,786758
04JHVY-E ,7231303,77775628,7231303,78284373,0,-508745
04JJ6W-E ,3229637776,1219046012,3229637731,1215670164,45,3375848
04JH4V-E ,4080846,6402562,4080846,6336674,0,65888
04JGV9-E ,,64561635,None,70045730,0,-5484095
04JGWJ-E ,7819877,69137490,7819878,68389894,-1,747596
04J54M-E ,32083348,54679237,32083348,53536393,0,1142844
04J6S8-E ,101234955,143809721,101234955,132576655,0,11233066
04J7HH-E ,105809476,118223437,105809477,116925026,-1,1298411
04HYGM-E ,120014805,135670452,125815670,134814418,-5800865,856034
04JC02-E ,98053070,186748764,98053070,191993607,0,-5244843
04JH74-E ,7895791722,4122524949,8064227390,4016616474,-168435668,105908475
04JTN8-E ,6575571,2001287,6575571,2119619,0,-118332
04JLPQ-E ,,101872158,None,97772877,0,4099281
04J5MM-E ,73302494,220720179,73302494,228834608,0,-8114429
04J9TV-E ,20244805,5633701,28851713,5797205,-8606908,-163504
04J80G-E ,217533028,297577402,217533028,307269605,0,-9692203
04K446-E ,41171286,157672882,41171286,145417573,0,12255309
04JBWN-E ,134178351,151183909,134178351,143745978,0,7437931
04JD5W-E ,39292002,16034225,37457793,15489291,1834209,544934
04J9VX-E ,3010576,8881885,3010576,8673337,0,208548
04J8J2-E ,396870050,170100108,396870050,172864814,0,-2764706
04JMG7-E ,13285856153,9206236768,13285856153,8809896773,0,396339995
04JJ4Z-E ,45805069,71157253,45805069,73602404,0,-2445151
04JCHB-E ,1842353267,1033843256,1842353267,1133852440,0,-100009184
04JP9Y-E ,1558827,4379936,1558827,4123519,0,256417
04JNLH-E ,1986612763,3267359903,1986612763,3220305589,0,47054314
04J5CQ-E ,77866815,52691041,77866815,54855648,0,-2164607
04JDMP-E ,144536222,408738307,144536222,409908919,0,-1170612
04JNFQ-E ,43617540,6824579,43617540,6803776,0,20803
04JXKK-E ,52940107,50706934,52940107,51929369,0,-1222435
04K0MJ-E ,985270699,1355326788,985270760,1329591772,-61,25735016
04JZRH-E ,37346903,35918988,37346903,35918988,0,0
04J9MN-E ,4703185,8044464,4703186,8248494,-1,-204030
