factset_entity_id,Name,Position,Style,Turnover,EquityAssets,QualityRating,Style Desktop,Turnover Desktop,AUM Desktop,Equity AUM Desktop,Quality Rating Desktop,Targeting_Score Desktop,Position Desktop,STYLE MATCH,TURNOVER MATCH,POSITION MATCH,QR MATCH
002GHH-E,"Connors Investor Services, Inc.",0,GARP,Very Low,753.053794,69,GARP,Very Low,846,734,69,75,0,TRUE,TRUE,TRUE,TRUE
002GJQ-E,Wisconsin Capital Management LLC,0,GARP,Low,119.640798,54,GARP,Low,135,115,54,66,0,TRUE,TRUE,TRUE,TRUE
002GL7-E,New Mexico Educational Retirement Board,18350,GARP,Very Low,2358.865744,68,GARP,Very Low,12600,2318,68,75,18350,TRUE,TRUE,TRUE,TRUE
002GQB-E,"Mitchell Sinkler & Starr, Inc.",0,Yield,Very Low,88.52891,52,Yield,Very Low,1175,87,52,58,0,TRUE,TRUE,TRUE,TRUE
002GSP-E,Pitcairn Group LP,1896,GARP,Low,1060.373272,59,GARP,Low,,1,59,64,1896,TRUE,TRUE,TRUE,TRUE
002GTP-E,Gateway Investment Advisers LLC,11025,Index,Very Low,11401.96793,81,Index,Very Low,11641,11073,81,,11025,TRUE,TRUE,TRUE,TRUE
002GTQ-E,"New England Asset Management, Inc.",0,Yield,Very Low,5218.529168,80,Yield,Very Low,83005,4987,80,78,0,TRUE,TRUE,TRUE,TRUE
002GTZ-E,"Johnson Investment Counsel, Inc.",27217,GARP,Very Low,4721.959015,73,GARP,Very Low,10421,4627,73,74,27217,TRUE,TRUE,TRUE,TRUE
002GVB-E,"Murphy Capital Management, Inc.",9880,GARP,Very Low,666.314042,65,GARP,Very Low,934,645,65,74,9880,TRUE,TRUE,TRUE,TRUE
002GW3-E,"Boys, Arnold & Co., Inc.",0,GARP,Very Low,677.647591,65,GARP,Very Low,1144,646,65,62,0,TRUE,TRUE,TRUE,TRUE
002GWD-E,"Folger Nolan Fleming Douglas Capital Management, Inc.",1351,Yield,Very Low,671.403441,65,Yield,Very Low,812,177,65,59,1351,TRUE,TRUE,TRUE,TRUE
002GWM-E,Highland Capital Management LLC,0,GARP,Low,1411.841915,62,GARP,Low,2961,1289,62,79,0,TRUE,TRUE,TRUE,TRUE
002GZ0-E,"Dixon, Hubard, Feinour & Brown, Inc.",0,GARP,Very Low,384.243273,59,GARP,Very Low,600,323,59,73,0,TRUE,TRUE,TRUE,TRUE
002GZG-E,Franklin Advisory Services LLC,2408,GARP,High,5316.993408,52,GARP,High,27964,2629,52,49,2408,TRUE,TRUE,TRUE,TRUE
002H07-E,Charter Trust Co.,20571,Yield,Very Low,844.670077,66,Yield,Very Low,,830,66,67,20571,TRUE,TRUE,TRUE,TRUE
002H2F-E,"R. Stewart Eads Investment Counsel, Inc.",9461,GARP,Very Low,178.082877,57,GARP,Very Low,196,1,57,62,9461,TRUE,TRUE,TRUE,TRUE
002H2R-E,"Fuller & Thaler Asset Management, Inc.",0,Growth,Low,8312.189033,75,Growth,Low,,7795,75,70,0,TRUE,TRUE,TRUE,TRUE
002H3P-E,Morgan Dempsey Capital Management LLC,0,GARP,Very Low,257.488328,58,GARP,Very Low,261,0,58,72,0,TRUE,TRUE,TRUE,TRUE
002H3Q-E,Mutual of America Capital Management LLC,29249,GARP,Very Low,7034.049077,70,GARP,Very Low,16574,6809,70,75,29249,TRUE,TRUE,TRUE,TRUE
002H3S-E,"Nomura Asset Management Co., Ltd.",49634,GARP,Very Low,10267.57979,79,GARP,Very Low,303723,163509,79,76,49634,TRUE,TRUE,TRUE,TRUE
002H43-E,"PanAgora Asset Management, Inc.",47928,Index,Medium,22744.66137,67,Index,Medium,44050,23736,67,,47928,TRUE,TRUE,TRUE,TRUE
002H51-E,"Abner, Herrman & Brock LLC",10221,GARP,Very Low,705.237207,63,GARP,Very Low,1969,751,63,77,10221,TRUE,TRUE,TRUE,TRUE
002H53-E,Voya Investment Management Co. LLC,794245,Growth,Low,44830.92419,81,Growth,Low,108249,48756,81,81,794245,TRUE,TRUE,TRUE,TRUE
002H57-E,"Armstrong Shaw Associates, Inc.",23265,GARP,Low,107.436107,54,GARP,Low,122,4,54,61,23265,TRUE,TRUE,TRUE,TRUE
002H5C-E,"Baldwin Brothers, Inc.",1615,GARP,Very Low,693.341807,62,GARP,Very Low,1010,667,62,60,1615,TRUE,TRUE,TRUE,TRUE
002H5M-E,"Campbell Newman Asset Management, Inc.",0,GARP,Very Low,662.246299,68,GARP,Very Low,,648,68,75,0,TRUE,TRUE,TRUE,TRUE
002H5S-E,"Connor, Clark & Lunn Investment Management Ltd.",11990,Value,Low,15893.08285,75,Value,Low,31061,1082,75,74,11990,TRUE,TRUE,TRUE,TRUE
002H5W-E,Doheny Asset Management LLC,2467,Growth,Low,127.905185,51,Growth,Low,184,118,51,47,2467,TRUE,TRUE,TRUE,TRUE
002H63-E,The First National Bank of Omaha (Investment Management),72235,GARP,Very Low,1642.289618,70,GARP,Very Low,,1480,70,71,72235,TRUE,TRUE,TRUE,TRUE
002H71-E,"Marvin & Palmer Associates, Inc.",0,GARP,Medium,199.680304,51,GARP,Medium,158,128,51,40,0,TRUE,TRUE,TRUE,TRUE
002H7B-E,Natixis Advisors LP,107139,GARP,Low,11683.90069,73,GARP,Low,21324,11313,73,82,107139,TRUE,TRUE,TRUE,TRUE
002H7G-E,Orleans Capital Management Corp.,8379,GARP,Very Low,132.381903,56,GARP,Very Low,1442,128,56,58,8379,TRUE,TRUE,TRUE,TRUE
002H7K-E,"Parsons Capital Management, Inc.",0,GARP,Very Low,926.855559,66,GARP,Very Low,1251,3,66,65,0,TRUE,TRUE,TRUE,TRUE
002H7Y-E,Russell Investment Management LLC,0,GARP,Low,55237.49314,82,GARP,Low,,61232,82,92,0,TRUE,TRUE,TRUE,TRUE
002H8C-E,"First Financial Bank, NA (Terre Haute, Indiana)",0,Yield,Very Low,139.826229,51,Yield,Very Low,,125,51,41,0,TRUE,TRUE,TRUE,TRUE
002H8W-E,Anchor Capital Advisors LLC,0,GARP,Low,2936.87067,70,GARP,Low,2965,2669,70,82,0,TRUE,TRUE,TRUE,TRUE
002H98-E,Cedar Hill Associates LLC,0,GARP,Low,268.10938,56,GARP,Low,,0,56,57,0,TRUE,TRUE,TRUE,TRUE
002H9X-E,First Midwest Bank Trust Division,5484,GARP,Very Low,774.166123,58,GARP,Very Low,,726,58,68,5484,TRUE,TRUE,TRUE,TRUE
002HB2-E,Glens Falls National Bank & Trust Co.,360,GARP,Very Low,289.663981,54,GARP,Very Low,,1,54,41,360,TRUE,TRUE,TRUE,TRUE
002HB4-E,Tufton Capital Management LLC,1750,Yield,Very Low,472.778765,63,Yield,Very Low,733,468,63,62,1750,TRUE,TRUE,TRUE,TRUE
002HBD-E,"Jacobs Levy Equity Management, Inc.",59770,Growth,Medium,7631.646672,63,Growth,Medium,8812,6921,63,84,59770,TRUE,TRUE,TRUE,TRUE
002HBL-E,Martingale Asset Management LP,0,GARP,Low,9539.493209,72,GARP,Low,,5,72,83,0,TRUE,TRUE,TRUE,TRUE
002HCN-E,Osborn Williams & Donohoe LLC,1325,GARP,Very Low,962.522942,63,GARP,Very Low,,942,63,58,1325,TRUE,TRUE,TRUE,TRUE
002HDL-E,"WesBanco Bank, Inc. (Investment Management)",9706,GARP,Very Low,2088.739739,68,GARP,Very Low,,1985,68,70,9706,TRUE,TRUE,TRUE,TRUE
002HDX-E,Arcadia Investment Management Corp.,22655,GARP,Very Low,365.00489,56,GARP,Very Low,417,349,56,74,22655,TRUE,TRUE,TRUE,TRUE
002HDZ-E,"Henry H. Armstrong Associates, Inc.",43165,GARP,Very Low,650.803284,73,GARP,Very Low,718,606,73,75,43165,TRUE,TRUE,TRUE,TRUE
002HFG-E,Chase Investment Counsel Corp.,1831,GARP,High,266.405766,38,GARP,High,300,190,38,28,1831,TRUE,TRUE,TRUE,TRUE
002HFX-E,Fir Tree Capital Management LP,0,Hedge Fund,Medium,1845.283839,45,Hedge Fund,Medium,6733,1691,45,41,0,TRUE,TRUE,TRUE,TRUE
002HGC-E,"Lawrence W. Kelly & Associates, Inc.",0,GARP,Very Low,591.758544,67,GARP,Very Low,727,543,67,82,0,TRUE,TRUE,TRUE,TRUE
002HGG-E,LVM Capital Management Ltd.,1183,Yield,Very Low,445.644642,62,Yield,Very Low,544,435,62,62,1183,TRUE,TRUE,TRUE,TRUE
002HGP-E,"Meeder Asset Management, Inc.",2180,GARP,Medium,1316.105819,48,GARP,Medium,2218,30,48,50,2180,TRUE,TRUE,TRUE,TRUE
002HGQ-E,"Middleton & Co., Inc.",4679,GARP,Very Low,633.148775,67,GARP,Very Low,789,623,67,68,4679,TRUE,TRUE,TRUE,TRUE
002HGW-E,"Neville, Rodie & Shaw, Inc.",2566,GARP,Very Low,982.823691,66,GARP,Very Low,1374,913,66,63,2566,TRUE,TRUE,TRUE,TRUE
002HHG-E,Strategic Investment Management LLC,0,GARP,Very Low,1569.63587,82,GARP,Very Low,38439,1110,82,84,0,TRUE,TRUE,TRUE,TRUE
002HHQ-E,"RBC Global Asset Management (US), Inc.",50000,GARP,Very Low,5089.937626,74,GARP,Very Low,32350,5029,74,86,50000,TRUE,TRUE,TRUE,TRUE
002HJ2-E,Amalgamated Bank (Investment Management),27815,GARP,Very Low,4184.218884,68,GARP,Very Low,,4119,68,79,27815,TRUE,TRUE,TRUE,TRUE
002HJB-E,BlackRock Advisors LLC,1468873,Growth,Low,83944.67622,84,Growth,Low,595011,103349,84,94,1468873,TRUE,TRUE,TRUE,TRUE
002HJF-E,Boston Advisors LLC,1332,Growth,Medium,2125.739355,56,Growth,Medium,5100,1955,56,60,1332,TRUE,TRUE,TRUE,TRUE
002HKG-E,First Quadrant LP,5500,Quant,Low,1827.136243,44,Quant,Low,20077,1313,44,,5500,TRUE,TRUE,TRUE,TRUE
002HKT-E,"Guyasuta Investment Advisors, Inc.",3140,Yield,Very Low,911.299369,66,Yield,Very Low,1311,897,66,76,3140,TRUE,TRUE,TRUE,TRUE
002HL1-E,"Invesco Advisers, Inc.",784564,Growth,Very Low,121505.4429,93,Growth,Very Low,423487,233676,93,97,784564,TRUE,TRUE,TRUE,TRUE
002HLG-E,"Lowe, Brockenbrough & Co., Inc.",6005,GARP,Very Low,747.181124,65,GARP,Very Low,2820,713,65,68,6005,TRUE,TRUE,TRUE,TRUE
002HLZ-E,NISA Investment Advisors LLC,81790,GARP,Very Low,10477.91916,74,GARP,Very Low,204046,10540,74,77,81790,TRUE,TRUE,TRUE,TRUE
002HMD-E,"Cypress Capital Group, Inc.",13366,GARP,Very Low,498.524957,60,GARP,Very Low,,485,60,70,13366,TRUE,TRUE,TRUE,TRUE
002HMY-E,"QCI Asset Management, Inc.",0,GARP,Very Low,1019.428133,64,GARP,Very Low,3272,966,64,42,0,TRUE,TRUE,TRUE,TRUE
002HNJ-E,ARS Investment Partners LLC,0,GARP,Low,585.588801,62,GARP,Low,1030,562,62,84,0,TRUE,TRUE,TRUE,TRUE
002HP4-E,Symphony Asset Management LLC,0,GARP,High,526.48958,40,GARP,High,20570,177,40,38,0,TRUE,TRUE,TRUE,TRUE
002HP5-E,Teachers Advisors LLC,526842,GARP,Very Low,82963.16931,90,GARP,Very Low,295853,103809,90,100,526842,TRUE,TRUE,TRUE,TRUE
002HQM-E,The Ayco Co. LP,0,GARP,Low,7957.352442,77,GARP,Low,34946,7412,77,76,0,TRUE,TRUE,TRUE,TRUE
002HR9-E,Capital International SARL,4400,GARP,Low,832.344912,57,GARP,Low,,1326,57,58,4400,TRUE,TRUE,TRUE,TRUE
002HRC-E,"Crossmark Global Investments, Inc.",20959,GARP,Very Low,3665.118709,68,GARP,Very Low,5129,3546,68,72,20959,TRUE,TRUE,TRUE,TRUE
002HRF-E,Caxton Associates LP,0,Hedge Fund,Very High,1187.998897,19,Hedge Fund,Very High,16311,601,19,7,0,TRUE,TRUE,TRUE,TRUE
002HRL-E,"Cigna Investments, Inc.",6363,GARP,Low,1350.971411,59,GARP,Low,31340,896,59,,6363,TRUE,TRUE,TRUE,TRUE
002HRN-E,"Citizens Bank, NA (Investment Management)",3202,GARP,Low,1360.635109,59,GARP,Low,,1294,59,65,3202,TRUE,TRUE,TRUE,TRUE
002HRQ-E,"Coldstream Capital Management, Inc.",2255,Yield,Very Low,1215.731721,67,Yield,Very Low,2768,1066,67,66,2255,TRUE,TRUE,TRUE,TRUE
002HRR-E,Columbia Partners LLC Investment Management,10083,Growth,Medium,331.924129,46,Growth,Medium,878,11,46,47,10083,TRUE,TRUE,TRUE,TRUE
002HSL-E,"Ferguson Wellman Capital Management, Inc.",2180,GARP,Low,2975.866525,68,GARP,Low,4966,2958,68,63,2180,TRUE,TRUE,TRUE,TRUE
002HSV-E,"Foster Dykema Cabot & Co., Inc.",2400,GARP,Very Low,623.732089,67,GARP,Very Low,1343,420,67,67,2400,TRUE,TRUE,TRUE,TRUE
002HSX-E,Gamble Jones Investment Counsel,0,Yield,Very Low,1137.857722,70,Yield,Very Low,1275,1116,70,62,0,TRUE,TRUE,TRUE,TRUE
002HTF-E,Central Trust Co. (Missouri),7335,GARP,Very Low,1665.059739,64,GARP,Very Low,,1679,64,67,7335,TRUE,TRUE,TRUE,TRUE
002HTL-E,"Hendley & Co., Inc.",27475,GARP,Very Low,199.936524,60,GARP,Very Low,297,192,60,74,27475,TRUE,TRUE,TRUE,TRUE
002HVY-E,Meyer Handelman Co. LLC,37700,Yield,Very Low,1967.986525,74,Yield,Very Low,2104,1961,74,84,37700,TRUE,TRUE,TRUE,TRUE
002HVZ-E,"A. Montag & Associates, Inc.",4650,GARP,Low,1108.602907,62,GARP,Low,1840,1070,62,71,4650,TRUE,TRUE,TRUE,TRUE
002HWY-E,"Pittenger & Anderson, Inc.",31395,GARP,Very Low,1290.135472,67,GARP,Very Low,1479,1272,67,62,31395,TRUE,TRUE,TRUE,TRUE
002HX7-E,"Rice, Hall, James & Associates LLC",0,GARP,Low,3503.51421,71,GARP,Low,3356,3106,71,48,0,TRUE,TRUE,TRUE,TRUE
002HXB-E,Rothschild Investment Corp.,2000,GARP,Very Low,875.733413,66,GARP,Very Low,1419,766,66,57,2000,TRUE,TRUE,TRUE,TRUE
002HXG-E,"Charles Schwab Investment Management, Inc.",910000,Index,Very Low,158328.7798,95,Index,Very Low,379318,170076,95,,910000,TRUE,TRUE,TRUE,TRUE
002HXZ-E,Teachers Retirement System of the State of Kentucky,21638,GARP,Low,8275.745838,68,GARP,Low,,7805,68,80,21638,TRUE,TRUE,TRUE,TRUE
002HY2-E,"The Trust Company of Toledo, N.A.",11465,Yield,Very Low,397.655509,62,Yield,Very Low,,310,62,70,11465,TRUE,TRUE,TRUE,TRUE
002HYD-E,"Wells Capital Management, Inc.",459199,Growth,Low,71822.30193,88,Growth,Low,346834,75543,88,88,459199,TRUE,TRUE,TRUE,TRUE
002HYG-E,"David Wendell Associates, Inc.",17607,GARP,Very Low,644.487242,64,GARP,Very Low,814,666,64,71,17607,TRUE,TRUE,TRUE,TRUE
002HYJ-E,Wilmington Trust Investment Management LLC,172393,Yield,Low,9149.171967,70,Yield,Low,,8718,70,73,172393,TRUE,TRUE,TRUE,TRUE
002HYS-E,"ZWJ Investment Counsel, Inc.",0,GARP,Very Low,1225.786731,72,GARP,Very Low,2063,1202,72,71,0,TRUE,TRUE,TRUE,TRUE
002HZL-E,"Birinyi Associates, Inc.",0,GARP,Very Low,253.504494,61,GARP,Very Low,290,0,61,51,0,TRUE,TRUE,TRUE,TRUE
002HZX-E,Chilton Investment Co. LLC,0,Hedge Fund,Very Low,3179.360882,58,Hedge Fund,Very Low,3422,2882,58,98,0,TRUE,TRUE,TRUE,TRUE
002J01-E,Congress Asset Management Co. LLP,328289,GARP,Very Low,7971.387584,80,GARP,Very Low,,15,80,86,328289,TRUE,TRUE,TRUE,TRUE
002J07-E,Choate Investment Advisors LLC,2402,GARP,Low,1733.969053,67,GARP,Low,4748,1574,67,66,2402,TRUE,TRUE,TRUE,TRUE
002J0K-E,Fiduciary Trust Co.,62856,GARP,Very Low,3746.604286,73,GARP,Very Low,,21,73,72,62856,TRUE,TRUE,TRUE,TRUE
002J0Q-E,"Fort Washington Investment Advisors, Inc.",16084,Value,Very Low,9408.323958,80,Value,Very Low,52422,9028,80,74,16084,TRUE,TRUE,TRUE,TRUE
002J1K-E,"Howe & Rusling, Inc.",344,GARP,Low,596.422245,52,GARP,Low,947,556,52,48,344,TRUE,TRUE,TRUE,TRUE
002J23-E,"Loring, Wolcott & Coolidge Fiduciary Advisors LLP",38464,GARP,Very Low,6583.466336,74,GARP,Very Low,7242,6575,74,61,38464,TRUE,TRUE,TRUE,TRUE
002J2V-E,"Moody, Lynn & Lieberson LLC",14461,GARP,Low,1001.925138,65,GARP,Low,1133,861,65,77,14461,TRUE,TRUE,TRUE,TRUE
002J3B-E,OakBrook Investments LLC,6522,Quant,Low,1754.488356,47,Quant,Low,,1722,47,,6522,TRUE,TRUE,TRUE,TRUE
002J41-E,Renaissance Technologies LLC,100000,Hedge Fund,Medium,119350.634,59,Hedge Fund,Medium,130945,109305,59,86,100000,TRUE,TRUE,TRUE,TRUE
002J4C-E,"Bank of the West (San Francisco, CA Investment Management)",7229,GARP,Very Low,871.750796,66,GARP,Very Low,,796,66,68,7229,TRUE,TRUE,TRUE,TRUE
002J4D-E,Fayez Sarofim & Co.,643159,Yield,Very Low,19130.56739,87,Yield,Very Low,22014,19280,87,87,643159,TRUE,TRUE,TRUE,TRUE
002J55-E,"TWIN Capital Management, Inc.",18420,GARP,Very Low,2198.370007,73,GARP,Very Low,,2013,73,78,18420,TRUE,TRUE,TRUE,TRUE
002J5L-E,Waddell & Reed Investment Management Co.,136144,Growth,Low,43601.24716,85,Growth,Low,,50571,85,93,136144,TRUE,TRUE,TRUE,TRUE
002J5S-E,"Wilbanks, Smith & Thomas Asset Management LLC",3392,GARP,Medium,1704.408424,49,GARP,Medium,2960,1454,49,43,3392,TRUE,TRUE,TRUE,TRUE
002J5V-E,"Zacks Investment Management, Inc.",246199,GARP,Low,4951.510431,68,GARP,Low,5252,4663,68,91,246199,TRUE,TRUE,TRUE,TRUE
002J62-E,AJO LP,7085,Quant,Medium,21897.47725,58,Quant,Medium,27958,19348,58,,7085,TRUE,TRUE,TRUE,TRUE
002J67-E,Osborne Partners Capital Management LLC,3415,GARP,Very Low,552.565552,64,GARP,Very Low,1445,497,64,79,3415,TRUE,TRUE,TRUE,TRUE
002J6Y-E,Heritage Investors Management Corp.,61407,GARP,Very Low,1696.850109,72,GARP,Very Low,2479,1731,72,74,61407,TRUE,TRUE,TRUE,TRUE
002J7H-E,Monroe Bank & Trust,0,GARP,Medium,311.821674,49,GARP,Medium,,305,49,61,0,TRUE,TRUE,TRUE,TRUE
002J8K-E,Cadence Capital Management LLC,11020,Yield,Low,1383.964595,59,Yield,Low,4711,2782,59,60,11020,TRUE,TRUE,TRUE,TRUE
002J8L-E,The Canandaigua National Bank & Trust Co.,2394,GARP,Very Low,545.051593,60,GARP,Very Low,,530,60,69,2394,TRUE,TRUE,TRUE,TRUE
002JBM-E,"Appleton Partners, Inc.",2648,GARP,Very Low,760.764567,66,GARP,Very Low,10189,712,66,67,2648,TRUE,TRUE,TRUE,TRUE
002JD5-E,The Trust Company of Oklahoma,0,GARP,Very Low,223.384066,57,GARP,Very Low,,220,57,60,0,TRUE,TRUE,TRUE,TRUE
002JFG-E,Bank of Hawaii (Asset Management),5526,GARP,Very Low,1350.530379,67,GARP,Very Low,1533,1273,67,67,5526,TRUE,TRUE,TRUE,TRUE
002JHW-E,Sterling Capital Management LLC,59456,GARP,Low,10889.80978,74,GARP,Low,56889,10120,74,80,59456,TRUE,TRUE,TRUE,TRUE
002JJ1-E,Woodstock Corp.,33673,GARP,Very Low,560.26048,64,GARP,Very Low,638,571,64,86,33673,TRUE,TRUE,TRUE,TRUE
002JJ7-E,"Bailard, Inc.",2302,GARP,Medium,1683.3867,62,GARP,Medium,3957,1842,62,74,2302,TRUE,TRUE,TRUE,TRUE
002JJY-E,Highbridge Capital Management LLC,0,Hedge Fund,High,4222.807829,33,Hedge Fund,High,7279,1515,33,29,0,TRUE,TRUE,TRUE,TRUE
002JLB-E,Royal London Asset Management Ltd.,87987,GARP,Very Low,12912.81501,81,GARP,Very Low,145063,41446,81,84,87987,TRUE,TRUE,TRUE,TRUE
002JMH-E,"Boston Trust Investment Management, Inc.",161569,GARP,Very Low,7415.166426,80,GARP,Very Low,,68,80,91,161569,TRUE,TRUE,TRUE,TRUE
002JMT-E,"Bradley, Foster & Sargent, Inc.",32755,GARP,Very Low,2943.287396,73,GARP,Very Low,3441,2821,73,74,32755,TRUE,TRUE,TRUE,TRUE
002JPD-E,"San Francisco Sentry Investment Group, Inc.",1846,GARP,Low,1110.647942,56,GARP,Low,234,1,56,54,1846,TRUE,TRUE,TRUE,TRUE
002JPM-E,The Washington Trust Co. of Westerly (Investment Management),2188,GARP,Very Low,1781.111985,72,GARP,Very Low,5900,1738,72,71,2188,TRUE,TRUE,TRUE,TRUE
002JQ0-E,"BTR Capital Management, Inc.",0,GARP,Very Low,535.376667,63,GARP,Very Low,778,514,63,56,0,TRUE,TRUE,TRUE,TRUE
002JSF-E,North American Management Corp.,5764,GARP,Very Low,612.006693,67,GARP,Very Low,1297,555,67,61,5764,TRUE,TRUE,TRUE,TRUE
002JV0-E,"Washington Trust Bank (Spokane, Washington)",0,GARP,Very Low,670.612779,59,GARP,Very Low,,627,59,67,0,TRUE,TRUE,TRUE,TRUE
002JV7-E,Berkshire Asset Management LLC,5841,Yield,Very Low,1183.453935,70,Yield,Very Low,1620,1,70,73,5841,TRUE,TRUE,TRUE,TRUE
002JWC-E,Winslow Capital Management LLC,0,Growth,Low,19701.05322,84,Growth,Low,,18486,84,100,0,TRUE,TRUE,TRUE,TRUE
002JYR-E,The Haverford Trust Co.,593318,GARP,Very Low,5524.865389,79,GARP,Very Low,,5237,79,95,593318,TRUE,TRUE,TRUE,TRUE
002K02-E,"R. M. Davis, Inc.",3999,GARP,Very Low,2692.54621,76,GARP,Very Low,4008,2686,76,83,3999,TRUE,TRUE,TRUE,TRUE
002K0M-E,Goldman Sachs Asset Management LP,519253,GARP,Low,138407.2712,88,GARP,Low,852968,150521,88,91,519253,TRUE,TRUE,TRUE,TRUE
002K3F-E,The Colony Group LLC,2240,GARP,Low,2452.826076,63,GARP,Low,6310,2316,63,68,2240,TRUE,TRUE,TRUE,TRUE
002K8L-E,Delta Asset Management LLC (Tennessee),242,Yield,Very Low,699.380881,59,Yield,Very Low,967,695,59,52,242,TRUE,TRUE,TRUE,TRUE
002K96-E,Putnam Investment Management LLC,696883,GARP,Low,44530.00916,84,GARP,Low,91747,44613,84,92,696883,TRUE,TRUE,TRUE,TRUE
002KCX-E,"Cobalt Capital Management, Inc.",0,Hedge Fund,Medium,460.180517,36,Hedge Fund,Medium,,227,36,35,0,TRUE,TRUE,TRUE,TRUE
002KFZ-E,"Halsey Associates, Inc.",60947,GARP,Very Low,622.121659,67,GARP,Very Low,946,609,67,85,60947,TRUE,TRUE,TRUE,TRUE
002KKQ-E,"Compton Capital Management, Inc.",1692,GARP,Very Low,233.295814,57,GARP,Very Low,499,226,57,53,1692,TRUE,TRUE,TRUE,TRUE
002KLD-E,Westwood Management Corp. (Texas),0,Value,Low,9880.42278,76,Value,Low,13216,9456,76,84,0,TRUE,TRUE,TRUE,TRUE
002KM7-E,IBM Retirement Fund,3348,Index,Very Low,523.602572,60,Index,Very Low,,535,60,,3348,TRUE,TRUE,TRUE,TRUE
002KM8-E,"Victory Capital Management, Inc.(Investment Management)",28936,GARP,Low,45245.76395,83,GARP,Low,52826,45789,83,100,28936,TRUE,TRUE,TRUE,TRUE
002KQD-E,Davenport & Co. LLC,223499,GARP,Very Low,8194.416633,78,GARP,Very Low,11715,8343,78,81,223499,TRUE,TRUE,TRUE,TRUE
002KQG-E,"Duncker, Streett & Co. LLC",9940,GARP,Very Low,438.520996,55,GARP,Very Low,503,433,55,59,9940,TRUE,TRUE,TRUE,TRUE
002L3J-E,First Financial Bank N.A. - Trust Division,0,Yield,Very Low,656.221972,65,Yield,Very Low,,629,65,63,0,TRUE,TRUE,TRUE,TRUE
002L4X-E,Paradigm Asset Management Co. LLC,1050,GARP,Very Low,342.714287,54,GARP,Very Low,383,267,54,59,1050,TRUE,TRUE,TRUE,TRUE
002L8Z-E,C.M. Bidwell & Associates Ltd.,0,GARP,High,139.458449,31,GARP,High,147,100,31,18,0,TRUE,TRUE,TRUE,TRUE
002LG5-E,Analytic Investors LLC,49189,Quant,Medium,13776.55277,47,Quant,Medium,,26,47,,49189,TRUE,TRUE,TRUE,TRUE
002LGB-E,R. H. Bluestein & Co.,0,GARP,Very Low,1971.280873,70,GARP,Very Low,3030,1828,70,91,0,TRUE,TRUE,TRUE,TRUE
002LL2-E,Kanawha Capital Management LLC,29257,Yield,Very Low,716.237314,68,Yield,Very Low,938,708,68,72,29257,TRUE,TRUE,TRUE,TRUE
002LLQ-E,Acadian Asset Management LLC,288,Value,Low,23609.83827,77,Value,Low,84637,31689,77,80,288,TRUE,TRUE,TRUE,TRUE
002LLT-E,"Atwood & Palmer, Inc.",30,GARP,Low,722.056701,65,GARP,Low,815,741,65,50,30,TRUE,TRUE,TRUE,TRUE
002LP3-E,"Crawford Investment Counsel, Inc.",3620,Yield,Very Low,3385.625216,76,Yield,Very Low,6000,3353,76,63,3620,TRUE,TRUE,TRUE,TRUE
002LPV-E,"Patten & Patten, Inc.",4115,GARP,Very Low,915.245294,66,GARP,Very Low,1319,911,66,76,4115,TRUE,TRUE,TRUE,TRUE
002LQK-E,Boston Financial Management LLC,159215,GARP,Very Low,1706.436021,70,GARP,Very Low,2280,1579,70,88,159215,TRUE,TRUE,TRUE,TRUE
002LY6-E,Teacher Retirement System of Texas,0,GARP,Medium,12578.10386,64,GARP,Medium,,12858,64,86,0,TRUE,TRUE,TRUE,TRUE
002M0F-E,"S & Co., Inc.",95029,GARP,Very Low,899.227511,69,GARP,Very Low,1463,895,69,81,95029,TRUE,TRUE,TRUE,TRUE
002M15-E,Trillium Asset Management LLC,48586,GARP,Low,1999.598767,67,GARP,Low,2623,1982,67,72,48586,TRUE,TRUE,TRUE,TRUE
002M3D-E,The Boston Family Office LLC,54420,GARP,Very Low,941.938658,66,GARP,Very Low,1276,913,66,82,54420,TRUE,TRUE,TRUE,TRUE
002M4R-E,Salient Partners LP,12239,GARP,Very Low,805.79473,71,GARP,Very Low,,776,71,76,12239,TRUE,TRUE,TRUE,TRUE
002MDL-E,Systematic Financial Management LP,0,Quant,Very Low,3285.846015,51,Quant,Very Low,4500,2932,51,,0,TRUE,TRUE,TRUE,TRUE
002MYG-E,Pinnacle Associates Ltd.,1275,Growth,Very Low,4458.890193,71,Growth,Very Low,6497,4320,71,65,1275,TRUE,TRUE,TRUE,TRUE
002N2J-E,"Cypress Asset Management, Inc.",0,Yield,Very Low,310.74368,58,Yield,Very Low,324,288,58,62,0,TRUE,TRUE,TRUE,TRUE
002N8C-E,Churchill Management Corp.,0,GARP,Medium,5840.191098,82,GARP,Medium,5500,4116,82,78,0,TRUE,TRUE,TRUE,TRUE
002P1V-E,"Opus Investment Management, Inc.",34800,Yield,Very Low,531.294145,66,Yield,Very Low,11141,5,66,81,34800,TRUE,TRUE,TRUE,TRUE
002P4K-E,"North Star Asset Management, Inc.",3315,GARP,Very Low,1244.057017,70,GARP,Very Low,1625,3,70,60,3315,TRUE,TRUE,TRUE,TRUE
002P6Z-E,Columbus Circle Investors,0,Growth,Medium,5504.048302,68,Growth,Medium,,3925,68,91,0,TRUE,TRUE,TRUE,TRUE
