factset_entity_id,name,ManagerStyle,InstitutionFixedStyle
0DGV3C-E,Promsvyaz Asset Management Ltd.,NULL,
08215H-E,Vista Partners LLC,NULL,
08295B-E,Lattice Strategies LLC,NULL,GARP
09VG9Y-E,Portfolio Analytics Pty Ltd.,NULL,GARP
09VGBF-E,TAAM (Singapore) Pte Ltd.,NULL,
09VV2G-E,Marco Polo Pure Asset Management Ltd.,NULL,
09VVJ4-E,Total Medical Ventures,NULL,
09W112-E,Goffe Capital Management,NULL,
0CC5CN-E,Ru-Com LLC,NULL,
0CC8GD-E,Lincoln Peak Capital Management LLC,NULL,
0CC90N-E,VeraPath Global Investing LLC,NULL,
0CCBGT-E,Bratschi Family Office AG,NULL,
0CCFFF-E,DENARIUS Conseils & Gestion SA,NULL,
0CCHCJ-E,Mcap Fund Managers Ltd.,NULL,
0CCK20-E,Woodland Capital LLC,NULL,
0CCKJ3-E,Riverside Capital Group Ltd.,NULL,
0CCTCP-E,Negentropy Capital Partners LLP,NULL,
0CCV9P-E,Virtus Real Estate LLC,NULL,
0DL0TV-E,Advantage Creative CIC,NULL,
0DL96M-E,Blue Road Management LP,NULL,
0DLB4Z-E,Vodia Ventures LLC,NULL,
0DLDPY-E,Lingerfelt Commonwealth Partners LLC,NULL,
0DLF0C-E,Arixa Management LLC,NULL,
0DLF90-E,"Stifel, Nicolaus & Co., Inc. (Venture Capital)",NULL,
0DLHZK-E,Sinergia Advisors 2006 AV SA (Investment Management),NULL,GARP
0DLND0-E,Quantum Global Investment Management AG,NULL,
0FM76L-E,Associated Loggers Exchange (Investment Portfolio),NULL,
0FMB15-E,Jefferson National Life Insurance Co. (Investment Portfolio),NULL,
0FMB7C-E,LCJ Investments SA,NULL,
0FMCGT-E,Pavonia Life Insurance Co. of Arizona (Investment Portfolio),NULL,
0FMFFS-E,Republic Risk Retention Group (Investment Portfolio),NULL,
0FMJG9-E,Delta Dental of Minnesota (Investment Portfolio),NULL,
0FMJH0-E,"Delta Dental of New York, Inc. (Investment Portfolio)",NULL,
0FMR5N-E,Pacific Crest Securities - KBCM (Staging),NULL,
0GHFKG-E,Black & White Capital LP,NULL,Growth
0GHG3W-E,MainSky Asset Management AG,NULL,
0GHYMK-E,InFocus Capital Partners LLC,NULL,
0HJ1LB-E,Sacks Ventures,NULL,
0HJ2KS-E,Requisite Capital Management LLC,NULL,Aggressive Growth
0HJ3SH-E,"CORE Industrial Partners, LLC",NULL,
0HJ519-E,BMT Investment Advisers,NULL,Growth
0JGW0R-E,Huayi Investment Co. Ltd.,NULL,
003QN6-E,BlackRock Investments LLC,NULL,
003RX5-E,"Kevin Hart Kornfield & Co., Inc.",NULL,
003SPF-E,"Capitol Securities & Associates, Inc.",NULL,
003T0M-E,Pacific Summit Securities,NULL,
003WSK-E,Professionals' Financial - Mutual Funds Inc.,NULL,GARP
0041CH-E,Cambridge Trust Co.,NULL,GARP
0049F6-E,Shepherd Kaplan Krochuk LLC,NULL,Value
004B2X-E,Tyndall Management LLC,NULL,Aggressive Growth
004BPS-E,"Legacy Asset Management, Inc.",NULL,
004CBC-E,CMI Capital Market Investment LLC,NULL,
004GK6-E,Cantor Fitzgerald Europe,NULL,GARP
004LL0-E,"Fetterman Investments, Inc.",NULL,
004MBY-E,"WNC & Associates, Inc.",NULL,
05NY1C-E,Signature Estate & Investment Advisors LLC,NULL,GARP
05P005-E,Korys Management NV,NULL,
05P9B1-E,Platinum Management (NY) LLC,NULL,Deep Value
05PH2Z-E,ALTAE Banco Privado SA,NULL,
05PJJM-E,"Capital Management Associates, Inc. (Illinois)",NULL,
05PKS5-E,Clifford Capital Management,NULL,
05PKZS-E,Your Source Financial PLC,NULL,
05PP9N-E,Fondo Interbancario d'Investimento Azionario SGR SpA,NULL,
07S67H-E,Fundamental Advisors LP,NULL,
0BT6Q5-E,QuarterMoore Capital LLC,NULL,
0BTV3P-E,Epic BioVentures LLC,NULL,
0BVCG5-E,Directors Deals Ltd.,NULL,
0BVDSC-E,Point Nine Management GmbH,NULL,
0BVDYB-E,GC Synexus Advisors LLC,NULL,
0BVNXK-E,BRIC Biotech Ventures LLC,NULL,
0DBRBJ-E,Beijing Shunwei Venture Capital Co. Ltd.,NULL,
0DBZPH-E,Aravt Global LLC,NULL,Value
0DCBK2-E,Stonehenge Growth Equity Partners LLC,NULL,
0DCCH1-E,Badge Investment Partners LLC,NULL,
0DCH58-E,Sarthi Capital Advisors Pvt Ltd.,NULL,
0DCKS5-E,Hasenbichler Asset Management GmbH,NULL,
0FFWH4-E,INTELLIGENT RECOMMENDATIONS GmbH,NULL,Growth
0FFYR3-E,Safety National Casualty Corp. (Investment Portfolio),NULL,
0FG0ML-E,Forum Media Group /Private Equity/,NULL,
0FGBF7-E,SCL Energia Activa SA,NULL,
0GB9S4-E,Max Capital,NULL,
0GBBRH-E,InkInvest AB,NULL,
0GBK0G-E,Govin Capital Pte Ltd.,NULL,
0GBKQL-E,Liberties Investments Ltd. (Geneva Branch),NULL,
0GBT74-E,DB1 Ventures GmbH,NULL,
0HF4DT-E,Syllion Ventures Management BV,NULL,
0HF6FK-E,Tsingyuan Ventures LLC,NULL,
0HFCPL-E,PSA Unboxed,NULL,
0HFCVT-E,Halley Venture Partners LP,NULL,
0HFDG0-E,Brown Advisory Real Estate,NULL,
0HFHHP-E,Bridge Administradora de Recursos Ltda. (Private Equity),NULL,
0HFVLC-E,JM GEP Consultoria e Gestao Ltda.,NULL,
0HFW1J-E,Mogno Capital Investimentos Ltda.,NULL,
0HFY15-E,Chloe Capital,NULL,
0JDF42-E,Smart Production LLC /Ru/,NULL,
0071Y5-E,National Planning Corp.,NULL,
0071Z7-E,"Buckman, Buckman & Reid, Inc.",NULL,
00728N-E,Clifden Equities LLC,NULL,
0076GK-E,Equinox Fund Management LLC,NULL,GARP
0078H8-E,Toussaint Capital Partners LLC,NULL,
0079ZH-E,Federal Street Partners LLC,NULL,
062S7C-E,ClearLight Partners,NULL,
0634WW-E,Daiwa Institute of Research Ltd.,NULL,
0637S4-E,Startupfactory AB,NULL,
063BFN-E,Holden Capital LLC,NULL,
063CZK-E,McKnight Realty Partners LLC,NULL,
063GFL-E,Canadian Small Cap Resource Fund Management Ltd.,NULL,
063LGG-E,CVC Capital Partners SARL,NULL,
063LNF-E,"Bank of China Investment Management Co., Ltd.",NULL,GARP
063TR8-E,Onondaga Venture LLC,NULL,
063ZSK-E,NMB Bourse,NULL,
0641YC-E,Scherrer Asset Management AG,NULL,
0642DB-E,Garde,NULL,
0643HM-E,Citigroup Private Bank,NULL,
0644CQ-E,London & Capital Asset Management Ltd.,NULL,GARP
07T5M9-E,HV Capital Investors LLC,NULL,
07TDFL-E,Starling International Management Ltd.,NULL,
09NGGS-E,Tahan Capital Management Pte Ltd.,NULL,
09NJ74-E,IBI Provident Funds Ltd.,NULL,
0DQCHC-E,Burnbrae Media Ltd.,NULL,
0DR17B-E,Obermark AG,NULL,
0DR2TR-E,Societa Cattolica Di Assicurazioni SC (Invt Port),NULL,
0FQK58-E,Golden Sunflower Capital Management Co. Ltd.,NULL,GARP
0FQKNP-E,Wisconsin Mutual Insurance Co. (Investment Portfolio),NULL,
0FQQD3-E,Conventus Inter-Insurance Exchange (Investment Portfolio),NULL,
0FQVLR-E,Ideariverrun Sdn. Bhd.,NULL,
0FQWXD-E,Traveller Capital LLC,NULL,
0GKL4X-E,Longford Capital Management LP,NULL,
0GKRGH-E,Eefficiency SARL,NULL,
0GKST9-E,Beijing Junzi Investment Management Co. Ltd. /Private Equity/,NULL,
0GKYCY-E,Sicart Associates LLC,NULL,Growth
0GLDD9-E,China Reform Fund Management Co. Ltd.,NULL,
0GLJYM-E,Farmhouse Investment Management LLC,NULL,Aggressive Growth
0HKYN2-E,Prelude Growth Partners Management Co Llc,NULL,
0HL5BT-E,Isilo Capital Partners (Pty) Ltd.,NULL,
0HLL6Y-E,Fantastic Mr. Fox Ventures GmbH,NULL,
0JJPVP-E,Hyak Capital Partners LLC,NULL,
0JJPX7-E,Hortus Group,NULL,
0JK7H4-E,Cresset Partners LLC,NULL,
0KFC03-E,Foundamental GmbH,NULL,
003RV7-E,Capstone Investments,NULL,
003S4M-E,Sunrise Securities Corp.,NULL,
003S7S-E,"Wealth Monitors, Inc.",NULL,
003SY0-E,Leigh Baldwin & Co. LLC,NULL,GARP
004189-E,First Eagle Investment Management LLC,NULL,GARP
004831-E,Hedgehog Capital LLC,NULL,
0049KB-E,North Creek Partners LLC,NULL,
004B30-E,"Wells Asset Management, Inc.",NULL,
004G1S-E,Fountainhead Partners LP,NULL,
004KC2-E,Active Value Advisors Ltd.,NULL,
004P03-E,MatlinPatterson Global Advisers LLC,NULL,
004P7M-E,Barron Partners LP,NULL,
05NXPR-E,Salt Creek Ventures,NULL,
05NYB6-E,Allison Investment Management LLC,NULL,
05NZZT-E,Stockbrokers Malawi Ltd.,NULL,
05P2KM-E,Waverton Investment Management Ltd.,NULL,GARP
05P6X6-E,Norbolsa Sociedad de Valores SA (Investment Management),NULL,
05PCTK-E,"Snow Investment Services Co., Inc.",NULL,
05PM8C-E,"Delta Advisory Group, Inc.",NULL,
07RRLR-E,Yellow Point Equity Partners LP,NULL,
09GQYN-E,Superfund Asset Management GmbH (Germany),NULL,
09GX6T-E,North Texas Opportunity Fund,NULL,
09H1J3-E,Paige Capital Management LLC,NULL,
09H3HG-E,Cambridge Econometrics Ltd.,NULL,
09HKDT-E,Oaktree Japan Godo Kaisha,NULL,
0BT7WD-E,H&Q Asia Pacific Japan Ltd.,NULL,
0BTD5T-E,African Alliance Securities Ghana Ltd.,NULL,
0BTN93-E,OneVentures Management Pty Ltd.,NULL,
0BTSRZ-E,Banes Capital Management LLC,NULL,
0BV0G5-E,Investment AB Oresund (Private Equity),NULL,
0BVDSB-E,Bright Stone Investment Management Co. Ltd.,NULL,
0BVM3T-E,MicroAngel Capital Partners,NULL,
0DC2QK-E,Mosley Ventures LLC,NULL,
0DC62J-E,Passaic Capital Management LLC,NULL,
0DC9MW-E,"Acadia Asset Advisors, Inc.",NULL,
0DCKRL-E,Sharpe Investments Ltd.,NULL,
0FFMSM-E,XL Innovate LLC,NULL,
0FFV2K-E,Mcwhorter Capital Partners (Private Equity),NULL,
0FFWFX-E,Black Ferryman,NULL,GARP
0FG4B8-E,Positive Physicians Insurance Exchange (Invt Port),NULL,
0GB6YK-E,01 Ventures LLP,NULL,
0GBL08-E,Ascia Capital LLC,NULL,
0GBS5Q-E,Benguela Global Fund Managers (Pty) Ltd.,NULL,
0HFCFR-E,Barauna Gestora de Recursos Ltda.,NULL,
0HFVYF-E,Leste Credit Gestao de Recursos Ltda.,NULL,
0HFXDR-E,Cockpit Innovation,NULL,
0HFXTH-E,jvh-ventures GmbH,NULL,
0JD3XR-E,"Noble Rock Advisors, Inc.",NULL,
0JDF7M-E,Qilan Holding Group Co. Ltd.,NULL,
0JDLMG-E,Sprint LRMP SAS,NULL,
0KDRSZ-E,Ascend Venture Capital,NULL,
00723G-E,"Signator Investors, Inc.",NULL,GARP
00728B-E,"Cambridge Investment Research, Inc.",NULL,
0073QN-E,Macquarie Allegiance Capital LLC,NULL,
0074D4-E,"Handelsbanken Markets Securities, Inc.",NULL,
0076JN-E,Capital Fund Management SA,NULL,GARP
007GMY-E,Atlantic Equities LLP,NULL,
007KL2-E,Phase4 Ventures Ltd.,NULL,
007NK9-E,"C.V. Starr & Co., Inc.",NULL,Yield
007QYS-E,DCM Partners LLC,NULL,
007STG-E,Oliver Press Partners LLC,NULL,GARP
007T4G-E,Guerrilla Capital Management LLC,NULL,
06362V-E,New City Investment Managers Ltd.,NULL,
063V9Z-E,MK Capital Co.,NULL,
063X4X-E,United Funds Management Ltd.,NULL,
063X5M-E,Kaplan Funds Management Pty Ltd (Private Equity),NULL,
063XRK-E,Bancroft Private Equity LLP,NULL,
063XZ1-E,57 Stars LLC,NULL,
063ZTJ-E,Paresco Futures SA,NULL,
0644BK-E,KAF-Seagroatt & Campbell Securities Sdn. Bhd.,NULL,
09NMMQ-E,Eko Asset Management Partners LLC,NULL,
09NS5L-E,Vailwood Capital LLC,NULL,
09PC7D-E,Nissay Schroders Asset Management Europe Ltd.,NULL,
09PDFZ-E,Renewal Partners,NULL,
09PJKC-E,Red Top Investors,NULL,
09PVD5-E,IKF SpA (Private Equity),NULL,
09Q2HN-E,Marblegate Asset Management LLC,NULL,
09Q68F-E,Actis Africa Ltd.,NULL,
09Q6SM-E,Caritas Capital LLC,NULL,
0C6WKQ-E,Idealmachine Startup Incubator,NULL,
0C73WW-E,Growthup Incubator,NULL,
0C7BVB-E,"Commerce Investment Advisors, Inc.",NULL,Yield
0C7CMN-E,Oak Asset Management LLC,NULL,Growth
0C7CRX-E,"Clayton Financial Services, Inc.",NULL,
0C7D4N-E,The Oil Council,NULL,
0C7L0S-E,"Fulreader & Komma Management, Inc.",NULL,
0C7S0W-E,"Breiter Capital Management, Inc.",NULL,Growth
0DGXZ0-E,Extend Asset Management SA,NULL,
0DH5SC-E,Kenmont Solutions Capital GP LLC,NULL,
0DHK8M-E,TDF Ventures LLC,NULL,
0FL5FX-E,Mckesson Ventures LLC,NULL,
0FLCBR-E,Credit du Maroc SA (Broker),NULL,
0FLCNL-E,Continental Insurance Ltd. (Broker),NULL,
0FLH61-E,Catholic Life Insurance (Investment Portfolio),NULL,
0FLK0Q-E,National Fire & Indemnity Exchange (Investment Portfolio),NULL,
0FLK2Q-E,Otter Rock Capital,NULL,
0FLK8Q-E,"OSAKA University Venture Capital Co., Ltd.",NULL,
0FLLDJ-E,Soma Capital Management LLC,NULL,
0FLMMT-E,Shanghai Fuhan Investment Management LLP,NULL,
003QYT-E,Forest Investment Associates LP,NULL,
003R12-E,New England Securities Corp.,NULL,
003RWZ-E,"ITG, Inc.",NULL,
003RZ0-E,Middlegate Securities Ltd.,NULL,
003S7J-E,Wall Street Management Corp.,NULL,GARP
0040MB-E,Brener International Group LLC,NULL,
0044WZ-E,SEI Investments Management Corp.,NULL,GARP
004CRQ-E,Georgetowne Fund Management,NULL,
004GLH-E,SPF Beheer BV,Value,GARP
004HHG-E,SG Securities (London) Ltd.,NULL,
004L87-E,Polunin Capital Partners Ltd.,NULL,Yield
05NX26-E,Rhone Alpes Creation SA,NULL,
05P00F-E,Strand Partners Ltd.,NULL,
05PB4T-E,The Sputnik Group,NULL,
05PB63-E,GSAM Stable Value LLC,NULL,
05PJ79-E,Palms Family Office Suisse SA,NULL,
05PKWF-E,Cypress Management Advisors LLC,NULL,
05PKYD-E,"Cornerstone Investment Advisors, Inc.",NULL,
05PLDV-E,Lombard Street Research Ltd.,NULL,
05PMK0-E,Sanford C. Bernstein Ltd.,NULL,
05PN8R-E,Globalysis Ltd.,NULL,
07RPKX-E,Seregni Asset Management,NULL,
09GSRP-E,ActivInvestor Management BV,NULL,
09GTXY-E,EnerFund LLC,NULL,
09H5N0-E,Manulife Asset Management (Japan) Ltd.,NULL,
09HG54-E,Fideas Capital SAS,NULL,
09HJX5-E,TEM Invest SAS,NULL,
0BT6B1-E,Guoyuan Equity Investment Co. Ltd.,NULL,
0BTWD7-E,New Europe Capital SRL (Romania),NULL,
0DBKD7-E,United Mizrahi Bank /Research/,NULL,
0DBSBR-E,Alkhabeer Private Equity,NULL,
0DBTY4-E,BTG Pactual Chile SA Corredores de Bolsa,NULL,
0DCD2V-E,Frontline Bioventures,NULL,
0DCFB4-E,Glen Capital Partners LLC,NULL,
0DCH8Z-E,Blue Jay Capital Management LLC,NULL,Growth
0FFLTM-E,"JT Asset Management Co., Ltd.",NULL,GARP
0GB9TN-E,BackingMinds AB,NULL,
0GBGGH-E,Merck Ventures,NULL,
0GBPDT-E,Acelera MGTI,NULL,
0GBSBL-E,Shanghai Jixin Investment Management Co. Ltd.,NULL,
0HFK4M-E,Alandsbanken Fondbolag AB (Sweden),NULL,
0HFLN7-E,ACCI Capital Investments SGIIC SA,NULL,
0HG07C-E,Dongguan Hongshang Venture Capital Investment Mgmt Co. Ltd.,NULL,
0JD01F-E,Magnify Ventures,NULL,
0KF0V8-E,INventures Sp zoo,NULL,
05JT9M-E,Adaptive Venture Managers Ltd.,NULL,
05JTDN-E,Public Investment Corporation (SOC) Ltd.,NULL,GARP
05JW9Q-E,HB Capital BV,NULL,
05JWQ9-E,Fondsfinans AS,NULL,
05JYPY-E,First Ontario Management Ltd.,NULL,
05K0S0-E,"Tanglewood Investments, Inc.",NULL,
05K7PP-E,PSG Alphen Asset Management (Pty) Ltd.,NULL,
05K7WY-E,"Barclays Global Investors Japan Co., Ltd.",NULL,
05KDNQ-E,J.M. Sassoon & Co. (Pte) Ltd.,NULL,
05KG7N-E,Bank of Stockton (Investment Management),NULL,GARP
05KP4Z-E,Sword Investments Pte. Ltd.,NULL,
05KSR1-E,Citigroup Asset Management (Singapore) Ltd.,NULL,
05KTSW-E,CLSA Securities,NULL,
05KVS8-E,Credit Suisse AG (Private Banking),NULL,
05KZJN-E,Gores Technology Group LLC,NULL,
05KZN7-E,"CIBC World Markets, Inc.",Broker/Dealer,Yield
05L28P-E,Kidd & Co. LLC,NULL,
05L4G9-E,Momentum Life Assurers Ltd.,NULL,GARP
06WF0M-E,E-Synergy Ltd.,NULL,
06WKYH-E,Incyte Capital Holdings LLC,NULL,
06WLN0-E,FinStart Nordic AS,NULL,
06WNVR-E,Venturos Venture AS,NULL,
06WNYB-E,Global Fund Analysis Ltd.,NULL,
06WQFG-E,Progressus Management AS,NULL,
06WYW1-E,Bullnet Gestion SGEIC SA,NULL,
06X08T-E,Okapi Venture Capital LLC,NULL,
06X2MH-E,Nordic Equities Kapitalforvaltning AB,NULL,GARP
06X3KK-E,Return on Innovation Advisors Ltd.,NULL,
06X6XM-E,GlenRock Israel Ltd.,NULL,
06XCMG-E,CTI Ventures Corp.,NULL,
06XLH5-E,AAC Capital Partners Management BV,NULL,
06XPN9-E,Qatar Holding LLC,NULL,
06Y012-E,Discovery Global Citizens Capital Partners LLC,NULL,
06Y09D-E,MAZ level one GmbH,NULL,
085HDR-E,AG2R LA MONDIALE GESTION d'ACTIFS SA,NULL,GARP
0B1588-E,Premius AG,NULL,Deep Value
0B1JP8-E,"Beijing Zhonghai Venture Capital Co., Ltd.",NULL,
0B1V31-E,Alnua AG,NULL,GARP
0B2C44-E,Perla Capital Partners LLC,NULL,
0CGWGT-E,Vseobecna Uverova Banka AS (Broker),NULL,
0CH7K6-E,"Fortunatus Investments, Inc.",NULL,GARP
0CHNYL-E,Tottori Capital Co.,NULL,
0CJ0YD-E,Diablo Vista Capital LLC,NULL,
0CJ3ZJ-E,City Finances SA,NULL,
0DQ6J5-E,Axel Springer Plug & Play Accelerator GmbH,NULL,
0DQGSX-E,NC Advisory AS (Norway),NULL,
0DQJJL-E,"Clark Enterprises, Inc. (Wealth Management)",NULL,
0DQWC3-E,"Splashpond Investors, LLC",NULL,
0DQZTM-E,Willcrest Partners LLC,NULL,
0DQZVW-E,Coventure AS,NULL,
0FQTXT-E,Pacific Partners LLC,NULL,
0FR261-E,P39 Capital,NULL,
0FR7PH-E,Franklin Templeton Asset Management (Malaysia) Sdn. Bhd.,NULL,
0GKGBD-E,Lodbrok Capital LLP,NULL,GARP
0GKGPV-E,Ash Park Capital LLP,NULL,
0GKVFR-E,Caius Capital LLP,NULL,
0GKVN8-E,Zhejiang Zheda Youchuang Investment Management Co. Ltd.,NULL,
0GKVP2-E,Y Capital Management One Ltd.,NULL,
0GLJZV-E,Valley Growth Ventures LLC,NULL,
0HKQCL-E,Greycroft /China/,NULL,
0HL79K-E,BJMD Ventures Ltd.,NULL,
0HLBSX-E,Nico Capital AS,NULL,
0HLGSM-E,Further Global Capital Management LP,NULL,
0JJP7X-E,Atlanta Seed Co.,NULL,
0JJZ2F-E,Qure Ventures Ltd.,NULL,
0JK0WB-E,Innovation Fund (BE),NULL,
0JK592-E,Xinjiang Hongshan Fund Management Co. Ltd.,NULL,
0JK6FX-E,Paradigm Financial Partners LLC,NULL,Yield
0JKB6D-E,"Amity Supply, Inc.",NULL,
0JKGF4-E,"Kingdom Capital, LLC",NULL,
00CNCB-E,Cunningham Peterson Sharbanee Securities Pty Ltd.,NULL,
00CQY0-E,BlackRock Mexico Operadora SA de CV SOFI,NULL,GARP
00D10Y-E,Timber Creek Capital Management LLC,NULL,GARP
00D1G3-E,Orbitronix LP,NULL,Yield
00D1NC-E,TRB Advisors LP,NULL,Yield
00D2W0-E,ABN AMRO Securities (USA) LLC,NULL,
00D3CY-E,Domani Wealth LLC,NULL,Yield
06GMMF-E,Empire Investment Holdings LLC,NULL,
05JTHH-E,Thominvest Oy,NULL,
05K2L0-E,Invesco Australia Ltd.,NULL,Yield
05K634-E,Creutz & Partners Global Asset Management SA,NULL,GARP
05K7BK-E,Bradford & Marzec LLC,NULL,
05K934-E,"Rotella Capital Management, Inc.",NULL,GARP
05KKFS-E,Lowencommodities AG,NULL,
05KLZJ-E,RAS Asset Management Lux SA,NULL,
05KMDR-E,Kynikos Associates LP,NULL,GARP
05KMM1-E,Singapore Technologies Telemedia Pte Ltd.,NULL,
05KNBH-E,"Linsalata Capital Partners, Inc.",NULL,
05KQDP-E,"Andlinger & Co., Inc.",NULL,
05KTJ4-E,Frontiers Capital Ltd.,NULL,
05KYCG-E,Teollisen yhteistyon rahasto Oy,NULL,
05KZ1L-E,Palladium Equity Partners Advisor LLC,NULL,
05L2P7-E,Wood & Co. Financial Services as,NULL,
05L354-E,"Alpha Advisors, Inc.",NULL,
05L36R-E,Littlejohn & Co. LLC,NULL,
05L4N9-E,Morningstar Europe Ltd.,NULL,
06WFSF-E,Taros Capital Netherlands BV,NULL,
06WJHJ-E,Gaebler Ventures LLC,NULL,
06WL09-E,Rockmont Capital Partners Ltd.,NULL,
06WTD0-E,Aronsson Group LLC,NULL,
06WTK1-E,"Venture Management Services, Inc.",NULL,
06X2PS-E,Remium Nordic AB,NULL,
06X3CN-E,Algebris Investments (UK) LLP,Yield,Yield
06X4QJ-E,Upstart Capital,NULL,
06XB0W-E,Environ Group (Investments) Plc /Private Equity/,NULL,
06XDN0-E,"Loewen, Ondaatje, McCutcheon Ltd.",NULL,
06XWH0-E,Banistmo Securities Panama SA,NULL,
06XXKV-E,"BrightPath Capital, Inc.",NULL,
06XY1G-E,Kabouter Management LLC,NULL,GARP
0862Q7-E,Valorica Capital e Inversiones SGIIC SA,NULL,
0867QQ-E,Fajr Capital Ltd.,NULL,
0B0RMY-E,Revere Securities LLC,NULL,
0CHBH9-E,"FutureAdvisor, Inc.",NULL,GARP
0CHHPW-E,Bluemont Capital Advisors LLC,NULL,
0CHRMD-E,LFG Value Investment Services GmbH,NULL,
0CHRP7-E,"Corstone Asia Co., Ltd.",NULL,
0CHXV0-E,Skystar Financial Management Co. Ltd.,NULL,
0CJ46C-E,"RBC Dominion Securities, Inc. (Investment Management)",Broker/Dealer,
0DQBTC-E,"Privateer Holdings, Inc.",NULL,
0DQCLW-E,Yuji Venture Capital Co. Ltd.,NULL,
0DQPZS-E,Onza Venture Capital Investments,NULL,
0DR000-E,Cavan Capital Management LLC,NULL,
0DR66F-E,Oak HC/FT Management Co. LLC,NULL,
0FQH81-E,62 Mile Ventures LLC,NULL,
0FQJZT-E,Atlantic Coast Life Insurance Co. (Investment Portfolio),NULL,
0FQNXH-E,"Community Health Choice, Inc. (Investment Portfolio)",NULL,
0FQXLX-E,Mint Tower Capital BV,NULL,
0FR61H-E,Jolimont Global Mining Systems Pty Ltd.,NULL,
0GKL3G-E,Stewart Capital Partners LLC,NULL,
0GKPJL-E,"Universal Materials Incubator Co., Ltd.",NULL,
0GKX3J-E,Village Capital /India/,NULL,
0GL1LH-E,NXT Capital Investment Advisers LLC /Private Equity/,NULL,
0GL7GV-E,Immersive Capital Partners LLC,NULL,
0GL8W2-E,Valentis Capital,NULL,
0GLG6J-E,Pacific Sun Financial Corp.,NULL,
0HL419-E,Qianhai Fangzhou Asset Management Co. Ltd.,NULL,
0HLG60-E,Uncommon Cents Investing LLC,NULL,Growth
0JJMMH-E,Traverso Chambers Private Wealth Management LLC,NULL,Yield
0JK0N4-E,Northern Arc Investment,NULL,
0JKHBC-E,Trans Pacific Technology,NULL,
0KFLH2-E,Equity Algorithm OOO,NULL,
00D07Y-E,BDCA Adviser LLC,NULL,
00D127-E,Pathstone Family Office LLC,NULL,Aggressive Growth
00D17R-E,"Baskin Financial Services, Inc.",NULL,GARP
00D1DR-E,Hatteras Alternative Mutual Funds LLC,NULL,Growth
00D44M-E,Beverly Hills Wealth Management LLC,NULL,
06GPG3-E,YVC Partners LLC,NULL,
06HHBP-E,Critical Math Advisors LLC,NULL,GARP
06HMDN-E,"SPARX Asset Management Korea Co., Ltd.",NULL,
06HPSL-E,36ONE Asset Management (Pty) Ltd.,NULL,Growth
06HZY0-E,Horizon21 AG (Investment Management),NULL,
06J4ND-E,Altshuler Shaham Mutual Funds Management Ltd.,NULL,GARP
081FW2-E,sensusplus AG,NULL,
081GLZ-E,Auris Gestion Privee SA,NULL,GARP
081J8J-E,GTG Actions Bourse SA,NULL,
081KDX-E,Intersect Partners LLC,NULL,
081KMP-E,De Grote Voskuil Capital BV,NULL,GARP
081S9P-E,Autonomous Research LLP,NULL,
08234P-E,Octa Phillip Bioscience Advisory Pty Ltd.,NULL,
0823ND-E,Bank of Albuquerque Asset Management,NULL,
082D4N-E,Blackstone Cleantech Venture Partners,NULL,
082K9P-E,Development Principles Hong Kong Ltd,NULL,
082KSL-E,Marvista Management LLC,NULL,
08XQ54-E,Market Investment Group doo,NULL,
08XR87-E,"Kunlun Trust Co., Ltd.",NULL,GARP
09VQBN-E,MJX Private Equity,NULL,
09W06F-E,Brait Multi Management,NULL,
09W4LS-E,Hugh Johnson Advisors LLC,NULL,GARP
0CC000-E,Liberty Bank JSC (Private Banking),NULL,
0CCQPG-E,Turnpoint Asset Management AB,NULL,
0CCXRW-E,Vformation LLC,NULL,
0CD4RQ-E,IFP Asset Management SA,NULL,GARP
0DKNBX-E,ADG Capital Management LLP,NULL,
0DKQ0J-E,"Shenzhen Gemboom Investment Mgmt Co.,Ltd",NULL,
0DL8CX-E,Altor Equity Partners A/S,NULL,
0DL8FC-E,Solidar Pension AB,NULL,Yield
0DLBY0-E,Coach House Capital Corp.,NULL,
0DLC8B-E,Paradice Investment Management LLC,NULL,GARP
0DLFRP-E,Analytica Securities C.A. Casa de Valores,NULL,
0FLXQD-E,Buffkin Ventures,NULL,
0FM06V-E,Kentucky Employers' Mutual Insurance (Investment Portfolio),NULL,
0FM45J-E,American Fidelity Life Insurance Co. (Investment Portfolio),NULL,
0FM50T-E,Peoples Savings Life Insurance Co. (Investment Portfolio),NULL,
0FM7P2-E,Triple-S Management Corp. (Investment Portfolio),NULL,
0FM7TM-E,Adour Business Angel Ad,NULL,
0FMB01-E,Lianjie Investment Group Co. Ltd.,NULL,
0FMBJH-E,InVent (Thailand),NULL,
0FMBN6-E,"Builders Insurance Group, Inc. (Investment Portfolio)",NULL,
0FMFC1-E,"Merchants Mutual Insurance Co., Inc. (Investment Portfolio)",NULL,
0FML4R-E,Farmers Mutual Insurance Co. (Invt Port West Virginia),NULL,
0FMSBR-E,yAs investment SARL,NULL,
0GH4JF-E,Shenzhen Shangyuan Capital Management Co. Ltd.,NULL,
0GH9YZ-E,RedTech Advisors Ltd.,NULL,
0GHSR6-E,Shanghai Liying Investment Management Center LP,NULL,
00CRNF-E,Iowa Corn Opportunities LLC,NULL,
00D07V-E,"SPC Financial, Inc.",NULL,Yield
00D1GJ-E,SHR Capital Partners LLC,NULL,
06GPZ3-E,Business Bank Partners Co. Ltd.,NULL,
06GQN7-E,Suez Ventures,NULL,
06H7J2-E,AP Capital Partners LLC,NULL,
