factset_entity_id,Name,Position,Style,Turnover,EquityAssets,QualityRating
0B24WB-E,Checchi Capital Advisers LLC,2212,GARP,Low,476.997333,52
0B35HR-E,AB Custom Alternative Solutions LLC,0,GARP,Medium,0,0
0B4RZ5-E,KBI Global Investors Ltd.,0,GARP,Medium,5907.465876,68
0B5NL9-E,CoBiz Wealth LLC,0,GARP,Very Low,534.52689,63
0B65FP-E,Lombard Odier Asset Management (Europe) Ltd.,2366,Value,Low,1155.071923,62
0B6B7N-E,Soroban Capital Partners LP,0,Hedge Fund,High,6536.850223,46
0B6K88-E,Cambria Investment Management LP,24832,Index,Very Low,741.747309,62
0B6N4L-E,"The Tarbox Family Office, Inc.",109,GARP,Very Low,275.014179,53
0B6Z6F-E,Valeo Financial Advisors LLC,415,GARP,Very Low,830.468129,58
0B7KMX-E,"Mendel Money Management, Inc.",1930,GARP,Medium,103.085542,47
0BC4TP-E,Hilton Capital Management LLC,325,Yield,Medium,796.454431,51
0BCNBH-E,Nuveen Asset Management LLC,5612,GARP,Medium,19702.57914,71
0BCTNT-E,PointState Capital LP,0,Hedge Fund,High,6046.069337,42
0BG58Q-E,Talara Capital Management LLC,84975,Hedge Fund,Medium,191.763338,36
0BG6YQ-E,Richard Bernstein Advisors LLC,26180,GARP,High,3884.923656,55
0BGB17-E,Oskie Capital Management LLC,0,Hedge Fund,Medium,0,0
0BJ0LD-E,"RBC Global Asset Management, Inc.",140424,GARP,Low,73390.02009,83
0BJ5BS-E,"LifePlan Financial Group, Inc.",232,Yield,Low,188.045256,47
0BJQXK-E,Sontag Advisory LLC,0,Undefined,Very Low,1119.04944,64
0BM53X-E,Adviser Investments LLC,0,Growth,Low,928.431888,61
0BMWRY-E,THEAM SAS,0,GARP,Medium,0,0
0BQ4DH-E,Vectors Research Management LLC,10,Undefined,Medium,144.934899,39
0BQ4FJ-E,Corvex Management LP,0,Hedge Fund,High,2610.722347,42
0BR93Q-E,Barrett Asset Management LLC,100,GARP,Very Low,1492.613813,67
0BV8KJ-E,Royal Bank of Scotland NV (Investment Management),0,GARP,Medium,0,0
0BVK8W-E,Camelot Portfolios LLC,0,Yield,Low,252.778531,50
0BYVX5-E,Hotaling Investment Management LLC,1339,Undefined,Very Low,149.918565,56
0BZMHB-E,GSB Wealth Management LLC,1250,Undefined,Very Low,24.667591,50
0BZXX2-E,Guggenheim Funds Investment Advisors LLC,3966,Index,Very Low,563.281605,58
0C04XM-E,Ziegler Capital Management LLC,1282,Yield,Medium,3942.123824,61
0C17NN-E,Quadrature Capital Ltd.,0,Hedge Fund,High,1768.593669,24
0C22RL-E,Risk Paradigm Group LLC,0,Yield,Very Low,41.920869,50
0C238L-E,Donaldson Capital Management LLC,173504,Yield,Very Low,1142.371125,70
0C23KM-E,Gemmer Asset Management LLC,122,GARP,Very Low,368.439425,54
0C23TS-E,"JNBA Financial Advisors, Inc.",132,GARP,Very Low,544.404646,56
0C23X0-E,Parallel Advisors LLC,3967,Growth,Very Low,897.833376,58
0C23YH-E,"Santori & Peters, Inc.",0,GARP,Low,130.843544,51
0C242D-E,Smith Shellnut Wilson LLC,1572,Growth,Very Low,130.279245,53
0C247T-E,Mark Sheptoff Financial Planning LLC,75,GARP,Very Low,144.007903,51
0C267L-E,"D. Scott Neal, Inc.",0,Yield,Medium,229.440504,51
0C26W3-E,Mainstay Capital Management LLC,0,Undefined,Very Low,158.447146,52
0C271W-E,Jolley Asset Management LLC,0,Yield,Very Low,166.41954,55
0C274Q-E,Hengehold Capital Management LLC,13863,Yield,Low,438.951253,62
0C27BS-E,Signet Financial Management LLC,22416,GARP,Low,576.452317,52
0C27D7-E,Scholtz & Co. LLC,20895,Growth,Low,191.274082,55
0C27GD-E,Mackey Komara & Dankovich LLC,498,Value,Low,98.545665,30
0C27HY-E,"Madden Advisory Services, Inc.",0,Yield,Very Low,186.632858,60
0C2B3Q-E,V Wealth Advisors LLC,0,GARP,Low,264.306686,50
0C2BG0-E,Shamrock Asset Management LLC,66,Yield,Low,161.191348,48
0C2BGL-E,Krilogy Financial LLC,0,Growth,Very Low,499.526414,56
0C2BLH-E,"Investment Counsel, Inc.",11728,Undefined,Very Low,119.921352,47
0C2F5B-E,Paragon Capital Management Ltd.,0,Yield,Very Low,258.374053,55
0C2FXK-E,Peak Asset Management LLC,0,GARP,Very Low,300.390877,61
0C2JMY-E,Northstar Wealth Partners LLC,0,Yield,Very Low,223.182234,57
0C2K4M-E,Geneva Partners LLC,0,Growth,Medium,166.190622,45
0C2K4T-E,"DDCO Holding, Inc.",0,GARP,Medium,0,0
0C2K76-E,"Doyle Wealth Management, Inc.",1306,Undefined,Low,704.001472,54
0C2K7S-E,"Coastal Investment Advisors, Inc.",335,Agg Growth,Medium,219.611415,23
0C2KB9-E,Global Financial Private Capital LLC,2857,Yield,Low,2334.990308,63
0C2NPK-E,Vista Investment Management LLC,1447,Growth,Very Low,119.999639,53
0C2S99-E,Paradigm Financial Advisors LLC,0,GARP,Very Low,260.161808,61
0C2SCM-E,Sequoia Financial Advisors LLC,1462,GARP,Very Low,1243.200675,67
0C2SHS-E,Heritage Wealth Advisors LLC,2850,Yield,Low,611.960175,56
0C2SKJ-E,Sheaff Brock Investment Advisors LLC,1431,GARP,Very Low,771.368773,63
0C2VRX-E,"Visionary Asset Management, Inc.",0,Yield,Very High,466.387704,35
0C2VVZ-E,Delphi Private Advisors LLC,0,Undefined,Very Low,21.170212,38
0C2W36-E,Voloridge Investment Management LLC,0,Hedge Fund,Very High,5390.990721,27
0C2W65-E,Symmetry Partners LLC,703,GARP,Low,602.570171,56
0C2W81-E,Vision2020 Wealth Management Corp.,16079,Growth,Low,3615.355599,57
0C2Z0D-E,Whitnell & Co.,1000,GARP,Very Low,264.625042,55
0C2Z34-E,Jackson Wealth Management LLC,0,Yield,Low,528.822993,66
0C2Z4Z-E,Walter & Keenan Financial Consulting Co.,2464,Yield,Very Low,234.861789,57
0C2ZCS-E,Jacobi Capital Management LLC,1768,GARP,Very Low,395.387116,54
0C2ZFW-E,"MV Capital Management, Inc.",1695,GARP,Low,425.278433,51
0C32DB-E,"SSN Advisory, Inc.",394,Yield,Very Low,231.854372,52
0C32G2-E,Sowell Financial Services LLC,1084,Yield,Low,956.306051,58
0C35R3-E,"D'Orazio & Associates, Inc. (Virginia)",13,Yield,Very Low,338.9096,55
0C35RH-E,Quadrant Capital Management LLC,7670,GARP,Very Low,204.780996,60
0C364R-E,"Woodard & Company Asset Management Group, Inc.",0,Growth,Very Low,50.265882,50
0C367F-E,Ascension Asset Management LLC,7725,Growth,Very Low,114.98994,56
0C3681-E,"Watermark Asset Management, Inc.",12,GARP,Very Low,215.719674,53
0C3684-E,"Harfst & Associates, Inc.",3645,Value,Very Low,238.400013,60
0C37Y3-E,MPS-LORIA Financial Planners LLC,0,GARP,Very Low,159.20888,57
0C38YL-E,"Winfield Associates, Inc.",3075,GARP,Very Low,192.862262,57
0C398J-E,Strategic Capital Group LLC,0,Undefined,Medium,0,0
0C3999-E,MCF Advisors LLC,477,Yield,Very Low,580.971341,58
0C39C1-E,"Hanson McClain, Inc.",197,GARP,Very Low,2309.821102,68
0C39CW-E,"SRS Capital Advisors, Inc.",21,Growth,Medium,253.374103,41
0C3D9M-E,Atria Investments LLC,14731,GARP,High,2778.931673,48
0C3DF3-E,EP Wealth Advisors LLC,0,GARP,Low,1458.294819,65
0C3GXP-E,Mount Yale Investment Advisors LLC,0,Agg Growth,Very Low,616.146296,40
0C3H65-E,"Mitchell, McLeod, Pugh & Williams, Inc.",2649,GARP,Very Low,147.726208,53
0C3HBP-E,AllSquare Wealth Management LLC,175,Yield,Very Low,134.114358,51
0C3HH8-E,Sage Capital Advisors LLC,0,Yield,Low,206.326931,53
0C3HJT-E,Winch Advisory Services LLC,0,GARP,High,198.399067,32
0C3HMF-E,"Garde Capital, Inc.",0,GARP,Very Low,607.825532,64
0C3HQ2-E,"Focused Wealth Management, Inc.",0,Yield,Very Low,335.895507,41
0C3HRG-E,Glassman Wealth Services LLC,335,GARP,Very Low,231.872585,52
0C3L4Q-E,"Armbruster Capital Management, Inc.",0,Yield,Very Low,232.923762,60
0C3LM4-E,MacroView Investment Management LLC,0,Yield,Very Low,38.894071,45
0C3PFX-E,E&G Advisors LP,0,GARP,Very Low,241.285844,57
0C3PM6-E,"Aevitas Wealth Management, Inc.",104,Growth,Very Low,116.788107,51
0C3PN7-E,Advantage Investment Management LLC,533,Yield,Low,135.1572,46
0C3PPV-E,EagleClaw Capital Management LLC,19816,GARP,Very Low,224.858864,57
0C3PQJ-E,Advisory Services Network LLC,7568,GARP,Low,1438.827164,54
0C3PRP-E,McIlrath & Eck LLC,111,Agg Growth,Very Low,180.85277,35
0C5TK4-E,MainStreet Investment Advisors LLC,0,Undefined,Very Low,769.331228,64
0C5X4Z-E,DT Investment Partners LLC,0,Yield,Low,752.728459,73
0C5ZHW-E,Belpointe Asset Management LLC,6991,GARP,Medium,455.250497,51
0C6KP1-E,Graticule Asia Macro Advisors LLC,0,Hedge Fund,Very High,1425.204492,25
0C71LH-E,Suvretta Capital Management LLC,0,Hedge Fund,Medium,5302.83188,53
0C78VP-E,O'Brien Wealth Partners LLC,0,Yield,Very Low,147.693048,47
0C78YK-E,Ogorek Wealth Management LLC,32,Deep Value,Very Low,156.117204,49
0C791M-E,Wakefield Asset Management LLLP,163,Undefined,High,314.017795,35
0C792C-E,Old North State Trust LLC,276,Undefined,Very Low,146.235037,46
0C799H-E,Exeter Financial LLC,8094,Undefined,Very Low,121.30675,56
0C79B0-E,Executive Wealth Management LLC,389,Undefined,Low,561.347575,52
0C79D0-E,"Ohio National Investments, Inc.",1405,GARP,Low,439.892756,62
0C79DM-E,"Beaton Management Co., Inc.",1239,Yield,Very Low,118.765248,53
0C79FC-E,"The Family Firm, Inc.",1055,Yield,Very Low,247.272227,57
0C7CGL-E,"Creative Planning, Inc.",11814,GARP,Very Low,27929.74195,84
0C7CHJ-E,"Carroll Financial Associates, Inc.",517,Yield,Low,1074.400934,60
0C7CKD-E,"Investacorp Advisory Services, Inc.",476,Growth,Very Low,685.718535,57
0C7CLC-E,Wambolt & Associates LLC,3085,Growth,Very Low,110.453916,52
0C7CZP-E,"Charter Research & Investment Group, Inc.",1384,Yield,Very Low,92.766283,52
0C7FYP-E,Larson Financial Group LLC,5,Agg Growth,Very Low,126.330454,34
0C7G9N-E,Successful Portfolios LLC,1100,Undefined,Very Low,94.112952,51
0C7GFP-E,Wealth Enhancement Advisory Services LLC,0,GARP,Low,1889.068724,67
0C7GG6-E,Stratos Wealth Partners Ltd.,21025,Yield,Very Low,2353.967469,62
0C7GH2-E,Windsor Capital Management LLC,0,Yield,Very Low,214.010941,57
0C7GJW-E,Laurel Wealth Advisors LLC,56,Undefined,Medium,233.823918,40
0C7JC3-E,FDO Partners LLC,0,Growth,Medium,0,0
0C7KQQ-E,"Peregrine Asset Advisers, Inc.",0,GARP,Medium,292.827696,46
0C7L0F-E,Perigon Wealth Management LLC,1200,GARP,Very Low,448.189517,59
0C7L0Q-E,"Youngs Advisory Group, Inc.",81975,Yield,Very Low,132.530592,54
0C7L4Y-E,Karp Capital Management Corp.,0,GARP,Low,322.465138,49
0C7NF6-E,Tortoise Investment Management LLC,498,Yield,Very Low,405.326671,55
0C7NFG-E,"Bedel Financial Consulting, Inc.",285,Yield,Very Low,159.294894,52
0C7NNJ-E,NWAM LLC,1220,Undefined,Very Low,474.441998,60
0C7RYL-E,Strategic Capital Alternatives LLC,0,GARP,Medium,0,0
0C7SBR-E,Brightworth LLC,41660,Growth,Very Low,486.859753,66
0C7SF1-E,Boltwood Capital Management,1316,Yield,Very Low,161.919894,57
0C7SF4-E,"Spectrum Management Group, Inc. (Indiana)",0,GARP,Medium,353.698117,47
0C7SLZ-E,Edge Advisors LLC,0,Yield,Low,77.14585,55
0C7WFY-E,Willingdon Wealth Management LLC,100,GARP,Low,416.017566,51
0C7WG0-E,Princeton Global Asset Management LLC,2550,Undefined,Very Low,146.552891,51
0C7WHH-E,"DAGCO, Inc.",1496,Growth,Very Low,92.944753,52
0C7Z5F-E,Pinkerton Retirement Specialists LLC,0,Undefined,Medium,308.654153,46
0C7ZXZ-E,"Blume Capital Management, Inc.",0,GARP,Very Low,190.980548,54
0C82GT-E,"Westside Investment Management, Inc.",100,GARP,Medium,278.212428,41
0C82ST-E,"Rezny Wealth Management, Inc.",0,Yield,Very Low,180.373632,68
0C82V8-E,"Buckingham Capital Management, Inc. (Ohio)",0,GARP,Very Low,517.607472,63
0C857V-E,"Peachtree Investment Advisors, Inc.",0,GARP,Low,142.515914,51
0C86F2-E,Berman Capital Advisors LLC,144,Undefined,Low,308.34658,48
0C86GB-E,BFSG LLC,3169,Undefined,Very Low,288.134809,58
0C86KD-E,Bellwether Investment Group LLC,0,Yield,Medium,0,0
0C87M4-E,"Benson Investment Management Co., Inc.",15940,Growth,Low,179.035414,48
0C884R-E,FinTrust Capital Advisors LLC,221,Growth,Low,258.610071,48
0C8883-E,Blue Rock Advisors LLC,22605,Undefined,Medium,68.151433,40
0C89QM-E,SeaCrest Wealth Management LLC,2392,Growth,Very Low,596.2813,56
0C89RZ-E,Camarda Financial Advisors LLC,104,GARP,Low,75.951956,45
0C89XM-E,"C-J Advisory, Inc.",39,Deep Value,Very Low,152.472485,53
0C89XR-E,Capital Advisors Ltd. LLC,336,Yield,Very Low,374.701775,55
0C8G08-E,Legacy Financial Strategies LLC,3772,Growth,Low,118.564136,56
0C8G4P-E,Bontempo Ohly Capital Management LLC,0,Yield,Low,147.599223,57
0C8G61-E,Kistler-Tiffany Cos. LLC,460,GARP,Very Low,243.657981,52
0C8JY5-E,Partnervest Advisory Services LLC,0,Yield,Medium,278.2462,43
0C8JZQ-E,"Westbourne Investment Advisors, Inc.",2000,GARP,Very Low,138.70685,53
0C8L1F-E,Cerity Partners LLC,9266,Growth,Low,1524.723447,62
0C8LNG-E,LGL Partners LLC,0,Growth,Very Low,263.885894,61
0C8M7Z-E,Brookstone Capital Management LLC,3312,Yield,Low,1764.255346,62
0C8M93-E,Hudock Capital Group LLC,1992,Yield,Low,277.616348,48
0C8M9M-E,Monte Financial Group LLC,8353,Undefined,Very Low,117.210559,56
0C8MCB-E,"TCI Wealth Advisors, Inc.",260,GARP,Very Low,228.069104,52
0C8NX6-E,"Lehman Financial Resources, Inc.",0,Yield,Medium,213.314062,60
0C8PBM-E,Wealthquest Corp.,3195,Yield,Very Low,274.260438,58
0C8PDW-E,Limestone Value Partners LLC,0,GARP,Medium,0,0
0C8QHS-E,"Genovese, Burford & Brothers Wealth & Retirement Plan Mgmt LLC",1525,Growth,Low,359.503148,57
0C8QKB-E,Herbert Faulkner Reilly III (Investment Management),34750,Value,Very Low,221.984065,63
0C8V4Y-E,"Regal Wealth Group, Inc.",247,GARP,Very Low,143.963606,53
0C8VZ2-E,Wealth Architects LLC,1631,GARP,Very Low,324.646409,61
0C8VZ4-E,Rowland & Co.,1583,Yield,Very Low,282.765147,58
0C8WM3-E,Coyle Financial Counsel LLC,0,GARP,Very Low,111.572223,59
0C8WV8-E,CapWealth Advisors LLC,0,GARP,Very Low,682.065651,68
0C8YKV-E,Meridian Wealth Management LLC,0,Growth,Low,248.830242,47
0C8Z7L-E,Covenant Multifamily Offices LLC,2214,GARP,Very Low,346.173205,58
0C8Z9C-E,"Covington Investment Advisors, Inc.",14747,Yield,Very Low,310.907368,61
0C8Z9P-E,Cox Capital Management LLC,11735,Undefined,Very Low,95.985,55
0C90F3-E,"IFP Advisors, Inc.",1492,Growth,Very Low,848.390892,58
0C90HS-E,"Physicians Financial Services, Inc.",0,Yield,Very Low,163.724305,57
0C90M2-E,Wellesley Investment Partners LLC,2111,GARP,Very Low,297.725083,61
0C914P-E,"Creative Financial Designs, Inc.",1087,Growth,High,171.717183,32
0C920J-E,Minich MacGregor Wealth Management LLC,0,Growth,Very High,253.332849,28
0C93C3-E,Private Ocean LLC,145,GARP,Medium,374.510384,44
0C93LL-E,Gradient Investments LLC,274,Yield,Low,1561.58541,52
0C93LW-E,"Accurate Investment Solutions, Inc.",0,Yield,Very Low,130.558908,51
0C93MF-E,Global Trust Asset Management LLC,550,Undefined,Very Low,147.45661,46
0C94NR-E,"United Asset Strategies, Inc.",4814,GARP,Medium,472.034161,48
0C95PB-E,"Hefty Wealth Partners, Inc.",0,Yield,Medium,0,0
0C96P3-E,Quadrant Capital Group LLC,11332,GARP,Very Low,598.134857,56
0C9714-E,Resources Investment Advisors LLC,140,Growth,Very Low,697.553003,57
0C97R1-E,Crosspoint Capital Strategies LLC,0,Growth,Very Low,95.483523,52
0C97Z1-E,Raab & Moskowitz Asset Management LLC,0,GARP,Very Low,238.409951,52
0C98MF-E,"EQIS Capital Management, Inc.",1744,GARP,Medium,1508.000499,52
0C98T3-E,Cooper/Haims Advisors LLC,2018,Agg Growth,Very Low,158.93737,43
0C98WJ-E,Empirical Finance LLC,0,GARP,Very Low,449.366724,57
0C98WS-E,Rehmann Capital Advisory Group LLC,688,GARP,High,744.065942,37
0C9BQF-E,Institute for Wealth Management LLC,1503,GARP,Low,504.757939,52
0C9BYV-E,Chicago Partners Investment Group LLC,0,Yield,Very Low,746.146047,58
0C9D9H-E,NewSquare Capital LLC,45,Yield,Very Low,570.15081,61
0C9F5P-E,Certified Advisory Corp.,123,Agg Growth,Very Low,239.628502,35
0C9F9F-E,"Valley National Advisers, Inc.",6721,Yield,Very Low,353.897276,54
0C9FDC-E,Catamount Management Group LLC,0,Agg Growth,Very Low,188.098319,36
0C9FMP-E,Ridgewood Investments LLC,1939,Growth,Very Low,127.212819,47
0C9H6Y-E,Liberty Wealth Management LLC,18,Growth,Very Low,134.039881,51
0C9HLJ-E,"Koshinski Asset Management, Inc.",0,Yield,Very Low,465.798922,52
0C9HSK-E,"Nelson, Van Denburg & Campbell Wealth Management Group LLC",1393,Yield,Very Low,490.762635,56
0C9JJV-E,CKW Financial Group LLC,0,Yield,Very Low,541.713917,63
0C9L7Q-E,Capital Investment Advisory Services LLC,107,Yield,Very Low,271.737576,53
0C9MJ3-E,"Vicus Capital, Inc.",2423,GARP,Very Low,637.348988,64
0C9N8P-E,"Gary Goldberg Planning Services, Inc.",0,Undefined,Medium,0,0
0C9NY3-E,13D Management LLC,0,GARP,High,476.09761,59
0C9WCM-E,Fox Run Management LLC,0,Hedge Fund,Very High,348.219758,8
0CCBJF-E,Guggenheim Global Trading LLC,0,Hedge Fund,Medium,0,0
0CCKJS-E,LVW Advisors LLC,0,Yield,Low,393.858085,62
0CCSBL-E,"FDx Advisors, Inc.",11885,GARP,Medium,2583.710832,63
0CCZ27-E,FineMark National Bank & Trust,3275,GARP,Very Low,1656.147467,70
0CFFPR-E,CommonWealth Opportunity Capital GP LLC,0,Hedge Fund,Medium,0,0
0CH4YB-E,Capital Innovations LLC,3985,GARP,Medium,52.57426,39
0CJMJK-E,Palestra Capital Management LLC,0,Hedge Fund,High,4032.07658,44
0CL85G-E,Destrier Capital Management LLC,0,Hedge Fund,Medium,0,0
0CLN65-E,FOURPOINTS Investment Managers SAS,0,GARP,Very Low,33.244838,61
0CLQ91-E,CIBC World Markets Corp.,80687,Broker Dealer,Medium,10962.1993,49
0CMT5V-E,Lomas Capital Management LLC,0,Hedge Fund,High,1268.617791,38
0CN2KP-E,Tide Point Capital Management LP,0,Hedge Fund,Medium,0,0
0CQGBF-E,Great Lakes Advisors LLC,18439,GARP,Medium,4963.364679,61
0CQL0C-E,Harbour Capital Advisors LLC,1250,Growth,Very Low,244.087895,54
0CQXQ4-E,Twin Tree Management LP,0,Hedge Fund,High,1978.259664,27
0CR285-E,Syntal Capital Partners LLC,0,GARP,Very Low,335.68084,58
0CR6KQ-E,Naples Global Advisors LLC,1071,Yield,Very Low,400.750669,59
0CR8CV-E,Palladiem LLC,0,GARP,Medium,0,0
0CR8T0-E,Alethea Capital Management LLC,0,GARP,Medium,183.964392,45
0CRJDP-E,Csenge Advisory Group LLC,0,Growth,Low,348.892456,48
0CRJYN-E,Crest Investment Partners LLC (Old),0,Undefined,Medium,0,0
0CRKCV-E,CWM LLC,28,GARP,Low,4991.314404,60
0CS1H1-E,JPMorgan (Suisse) SA,15938,GARP,Low,597.414657,56
0CS6M1-E,Radnor Capital Management LLC,2965,Undefined,Very Low,310.347596,58
0CSQXZ-E,JAG Capital Management LLC,0,Growth,Medium,825.538103,51
0CSZ9C-E,"Marino, Stram & Associates LLC",76,Undefined,Very Low,139.764839,51
0CT27T-E,Ferris Capital LLC,162,Undefined,Very Low,276.149579,53
0CTGKL-E,Claro Advisors LLC,0,Agg Growth,Low,126.747809,29
0CTYYV-E,Ground Swell Capital LLC,0,Undefined,Medium,0,0
0CV1WT-E,SVA Plumb Wealth Management LLC,0,GARP,Very Low,1046.726073,70
0CV2GP-E,Ascent Wealth Partners LLC,22637,Agg Growth,Very Low,308.267421,44
0CVB42-E,Parasol Investment Management LLC,0,Yield,Medium,0,0
0CVCK1-E,"Pacer Advisors, Inc.",18773,Value,Very Low,3451.649847,68
0CVHVM-E,Dynamic Advisor Solutions LLC,2921,Yield,Medium,576.768646,49
0CVJ3W-E,Clear Perspective Advisors LLC,0,Growth,Low,147.31778,48
0CVJFW-E,"Mountain Capital Investment Advisors, Inc.",0,Growth,Very Low,117.484253,56
0CVJJY-E,Corbenic Partners LLC,0,Yield,Medium,0,0
0CVQRV-E,"United Capital Management of Kansas, Inc.",3575,Growth,Very Low,131.95176,53
0CVX5Y-E,"BlackRock Capital Management, Inc.",57114,Deep Value,Very Low,6879.74394,77
0CW2C5-E,Flagship Harbor Advisors LLC,3311,Growth,Very Low,496.512072,55
0CW31Y-E,Antonetti Capital Management LLC,0,Undefined,Medium,0,0
0CW7RH-E,Meridian Wealth Advisors LLC,2592,Yield,Medium,158.099615,40
0CWBH0-E,Connecticut Wealth Management LLC,2120,Yield,Very Low,294.117712,61
0CWF3N-E,"WealthPLAN Partners, Inc.",0,GARP,Very Low,655.503516,65
0CWMZ1-E,Kavar Capital Partners LLC,3000,Growth,Very Low,227.903429,57
0CWSLR-E,"FP Financial Services, Inc.",0,Value,Very Low,257.62114,54
0CWT1X-E,Cordasco Financial Network LLC,6735,Yield,Very Low,103.031479,51
0CX61T-E,Sumit Capital LLC,0,Hedge Fund,Medium,0,0
0CX9FD-E,"Semmax Financial Advisors, Inc.",47,Yield,Medium,145.053788,39
0CXD8S-E,Advisory Alpha LLC,142,GARP,Very Low,451.416458,56
0CXJCC-E,Penserra Capital Management LLC,7106,Growth,High,1637.41955,44
0CXLVP-E,SECOR Capital Advisors LP,0,Hedge Fund,High,1075.196487,19
0CXPY3-E,Allegis Investment Advisors LLC,0,Growth,Medium,0,0
0CXR55-E,CPWM LLC,1473,Growth,Very Low,717.07393,65
0CXR9Y-E,Seven Bridges Advisors LLC,0,GARP,Medium,9.746625,49
0CXT25-E,Lindbrook Capital LLC,312,Agg Growth,Very Low,251.300584,36
0CXTHH-E,Perkins Coie Trust Co. LLC,10833,GARP,Very Low,215.741471,53
0CXV6L-E,RFG Advisory LLC,3891,Yield,Medium,477.364614,48
0CXV7F-E,RPg Family Wealth Advisory LLC,0,Growth,Medium,218.029943,41
0CXVDW-E,Centerpoint Advisors LLC,2085,Agg Growth,Very Low,118.221916,22
0CXW0S-E,PDT Partners LLC,0,Quant,Medium,2559.03693,44
0CXXXG-E,Personal Capital Advisors Corp.,10819,GARP,Very Low,8965.223482,81
0CXY75-E,"Lenox Wealth Advisors, Inc.",0,GARP,Low,534.391374,57
0CY7RP-E,HORAN Capital Advisors LLC,320,GARP,Low,160.071668,48
0CYFLL-E,Redwood Investment Management LLC (California),0,Undefined,High,454.183833,43
0CYFP7-E,Squar Milner Financial Services LLC,70,Growth,Very Low,138.78782,51
0CYLRN-E,Integral Derivatives LLC,0,GARP,Medium,0,0
0CZ1TQ-E,"Financial Advisors Network, Inc.",0,Yield,Medium,160.659512,52
0CZ2HG-E,Reliance Trust Co. of Delaware,4716,GARP,Very Low,640.151369,61
0CZ2VX-E,Solstein Capital LLC,0,Agg Growth,High,22.624559,13
0CZBQ0-E,CT Financial Advisors LLC,0,GARP,Medium,0,0
0CZF91-E,"Bay Colony Advisory Group, Inc.",0,Agg Growth,Medium,174.679167,24
0CZFH6-E,Neuberger Berman Breton Hill ULC,76,Hedge Fund,Low,1370.116107,39
0CZLRJ-E,BlackHawk Capital Partners LLC,3530,Growth,Medium,124.198658,41
0CZNZJ-E,Private Advisor Group LLC,13897,GARP,Low,5289.918564,64
0D06R4-E,Warren Averett Asset Management LLC,0,GARP,Very Low,693.734544,65
0D203N-E,Merian Global Investors (UK) Ltd.,0,GARP,High,13979.11604,62
0D21DW-E,RobecoSAM AG,0,GARP,Low,2527.545459,77
0D2CW0-E,BB&T Securities LLC,114393,GARP,Low,10518.43936,69
0D2PLG-E,The Trust Co. (Kansas),0,Yield,Medium,194.760849,40
0D57W9-E,Boothbay Fund Management LLC,0,Hedge Fund,High,1072.282653,21
0D58B0-E,Invesco Investment Advisers LLC,367006,GARP,Very Low,5085.75546,69
0D5G47-E,Capital Research & Management Co. (International Investors),4630458,Value,Very Low,243204.7603,98
0D60Y0-E,Sachem Head Capital Management LP,0,Hedge Fund,Very High,3179.899544,39
0D6F62-E,Roystone Capital Management LP,0,Hedge Fund,Medium,1085.373846,48
0D6XTK-E,Claar Advisors LLC,100000,Hedge Fund,Medium,254.483914,32
0D72K5-E,AHL Partners LLP,9602,Hedge Fund,Medium,5968.116487,37
0D7T3D-E,Alpine Global Management LLC,0,Growth,High,899.039053,46
0D7YQX-E,Marianas Fund Management LLC,0,Hedge Fund,Medium,0,0
0D8FLK-E,Plymouth Lane Capital Management LLC,0,Hedge Fund,Medium,0,0
0D8JPV-E,Argent Trust Co. (Tennessee),2051,GARP,Very Low,970.623521,66
0D8ZZJ-E,QuantRes Asset Management Ltd.,0,Hedge Fund,Very High,300.698298,10
0D9273-E,Redpoint Investment Management Pty Ltd.,11875,Undefined,Very Low,2029.668595,68
0DB9DH-E,Manulife Asset Management Ltd.,168506,GARP,Very Low,45334.13162,87
0DD9NR-E,Acrospire Investment Management LLC,0,Hedge Fund,Medium,0,0
0DD9QT-E,Lorem Ipsum Management LLC,0,Hedge Fund,Medium,0,0
0DD9R5-E,Comprehensive Portfolio Management LLC,1500,GARP,Very Low,552.162429,44
0DDB58-E,Scoria Capital Partners LP,0,Hedge Fund,Medium,0,0
0DDMW2-E,Arbor Point Advisors LLC,736,GARP,Very Low,1188.360876,59
0DDRX5-E,Sterling Ridge Capital Management LP,0,Hedge Fund,Medium,0,0
0DDS1G-E,Gupta Wealth Management LLC,0,GARP,Medium,0,0
0DDXF5-E,Elkhorn Investments LLC,0,GARP,Medium,0,0
0DDXP5-E,Capital Impact Advisors LLC,0,GARP,Low,286.220385,49
0DDZBH-E,Princeton Alpha Management LP,0,Hedge Fund,Medium,0,0
0DG29L-E,Picton Mahoney Asset Management,60720,Hedge Fund,Medium,1538.692933,40
0DGC3R-E,CrestPoint Capital Management LLC,0,GARP,Medium,0,0
0DH1BD-E,CG Asset Management LLC,0,GARP,Medium,0,0
0DK24P-E,"Oakworth Capital, Inc.",1378,GARP,Very Low,501.984868,57
0DL8PN-E,"The MassMutual Trust Co., FSB",1863,GARP,Very Low,1403.637935,64
0DL98T-E,Bray Capital Advisors LLC,0,GARP,Very Low,245.622001,53
0DL9FH-E,AUA Capital Management LLC,539,Growth,Medium,122.361804,40
0DLBGB-E,Tuttle Tactical Management LLC,4343,GARP,High,815.084863,46
0DLBHF-E,True Private Wealth Advisors LLC,1623,Growth,Low,655.926466,53
0DLBHG-E,"Emerald Asset Management, Inc. (North Carolina)",1133,Growth,Low,188.70516,48
