FactSet Fund ID,Fund_name,AI_Targeting vs. Profile Page
04H442-E,Eaton Vance Large Cap Value Fund,
04DYD9-E,Eurizon Manager Selection Fund - Ms 20,
04DRN4-E,Eurose,
04FGJN-E,Federated Total Return Bond Fund,
04H5KS-E,Fidelity - Nh Spartan 500 Index Portfolio,
04BGRT-E,Fidelity Asset Manager 85% Fund,
04H5KN-E,Fidelity Index - Nh Moderate Growth Portfolio,
04JMF5-E,Fidelity Sai International Index Fund,
04G3RG-E,Fidelity Strategic Advisers Income Opportunities Fund,
04DJ7R-E,FÌ©dÌ©ral Support MonÌ©taire,
04GHKY-E,Gam Star Fund Plc - Credit Opportunities (gbp),
04GRK8-E,Great West Conservative Profile Fund,
04G2LJ-E,Great-west Aggressive Profile Fund,
04J480-E,Handelsbanken Pension 70 Aktiv,
04CJ5R-E,Hbos Uk Invt. Fds. Icvc - Uk Equity Income,
04KNJK-E,Horizon Sicav - Kbc Expertease Sri Dynamic Balanced,
04D8S6-E,Ifsl Tilney Bestinvest Multi Asset Portfolio - Growth,
04BRNQ-E,Industria,
04B8MM-E,Invesco Asia Pacific Growth Fund,
04GKM2-E,Invesco Global Equity Growth Pension Fund,
04FX93-E,Invesco Income Allocation Fund,
04GP5S-E,Ishares 100 Uk Equity Index Fund,
04GPGR-E,Ishares Core Msci Emerging Markets Etf,
04CBYF-E,Ishares Plc - Core Ftse 100 Ucits Etf,
04GPGQ-E,Ishares Tr. - Core Msci Eafe Etf,
04GWDV-E,Ishares Tr. - Edge Msci Usa Momentum Factor Etf,
04GWJS-E,Jnl/american Funds Global Bond Fund,
04G9MP-E,John Hancock Ii - Multi Index 2020 Preservation Portfolio,
04BGFJ-E,John Hancock Vit - 500 Index Trust B,
04KSHF-E,Klp Framtid,
04CPV7-E,Lazard Small Caps Eur,
04GBNM-E,Lbbw Balance - Cr 20,
04F4WJ-E,Lbpam Eonia 3-6 Mois,
04H1TZ-E,Lincoln Vip - Blended Core Equity Managed Volatility Fund,
04D0DC-E,Mainfirst Sicav - Top European Ideas Fund,
04FGL8-E,Mainstay Moderate Growth Allocation Fund,
04DVVH-E,Mfs Investment Funds - Global Concentrated Equity Fund,
04CC3J-E,Nedgroup Investments Rainmaker Fund,
04D7JX-E,Nikko Am Australian Share Wholesale Fund (top 10 Holdings),
04J2CT-E,Nissay Asset Nissay Jpx-nikkei 400 Active Mother Fund,
04BRL5-E,Nn (l) Patrimonial - Defensive,
04D464-E,Oddo Bhf GÌ©nÌ©ration,
04GNGQ-E,Oppenheimer Portfolio Series - Active Allocation Fund,
04GJXL-E,Ostrum Cash Euribor,
04FG8J-E,Pgim Short Term Corporate Bond Fund,
04G64P-E,Pimco Income Fund,
04H3G0-E,Pimco Trends Managed Futures Strategy Fund,
04FWTC-E,Premier Multi-asset Fund 2 - Monthly Income Fund,
04BXTK-E,Principal Investors - Large Cap S&p 500 Index Fund,
04FGW1-E,Principal Lifetime 2050 Fund,
04FBPD-E,Rbb Free Market Fixed Income Fund,
04BXN8-E,Royal London Equity Funds Icvc - Uk Equity Fund,
04G2ZL-E,"Sabadell Prudente, Fi",
04FGXS-E,Sam (strategic Asset Management) Conservative Growth,
04FGW4-E,Sam Flexible Income Portfolio,
04BH7W-E,Spdr Series - Consumer Discretionary Select Sector Spdr Fund,
04BJX6-E,Spdr Series - Consumer Staples Select Sector Spdr Fund,
04BH7X-E,Spdr Series - Energy Select Sector Spdr Fund,
04BH7Z-E,Spdr Series - Industrial Select Sector Spdr Fund,
04G25J-E,St. James's Place Unit Trust - Global Emerging Markets,
04DMBH-E,Standard Life Invts. Gbl. Sicav - European Smaller Cos. Fund,
04GMJJ-E,Sun Life Granite Balanced Growth Portfolio,
04GQK6-E,Swedbank Robur Bas Solid,
04GP1J-E,SÌ©lection Protection 85,
04CR13-E,Tata Equity P/e Fund,
04FBZ9-E,Tiaa-cref Lifecycle 2015 Fund,
04CJ0R-E,Tracker Fund Of Hong Kong,
04C2PX-E,Ubam - Swiss Equity,
04CN49-E,Unicorn Investment Funds - Uk Income,
04BVHP-E,Unieuro Stoxx 50,
04FC2C-E,Usaa Target Retirement 2020 Fund,
04CW7S-E,Vaneck Vectors - Gold Miners Etf,
04BGWH-E,Vanguard Ftse Social Index Fund,
04GX8P-E,Vanguard Funds Plc - S&p 500 Ucits Etf,
04FVV6-E,Vanguard Global (ex-us) Real Estate Index Fund,
04HNFQ-E,Vanguard International Shares Index Fund,
04CWS3-E,Vanguard Investment Series Plc - Emerging Markets Stock Index,
04C2BG-E,Vanguard Investment Series Plc - European Stock Index Fund,
04CV5Z-E,Vanguard Investment Series Plc - Pac. (ex-japan) Stock Index,
04FVP2-E,Vanguard Russell 1000 Growth Index Fund,
04BHNH-E,Vanguard Variable Insurance - Equity Index Portfolio,
04D8VY-E,Vermoegensdepot Privat 50,
04D8WB-E,Vermoegensdepot Privat 70,
04J249-E,Voya 529 Wi Tiaa Cref Balanced Option,
04HL5C-E,1832 Am Global Completion Lp,
04C9P1-E,Absa Global Value Feeder Fund,
04G7L5-E,Allianz Amerika Aandelen Fonds,
04BRPF-E,Allianz Fonds Japan,
04GPHK-E,American Funds College Enrollment Fund,
04GM8K-E,American Funds Tax-advantaged Growth & Income Portfolio,
04G3FJ-E,Amundi Funds - Cash Eur,
04BVW5-E,Amundi Funds Ii - Top European Players,
04FVGX-E,Ashburton Replica Portfolio - Global Balanced (gbp) Feeder,
04GQY6-E,Ast Investment Grade Bond Portfolio,
04DPXR-E,Atout Clair Horizon,
04D65D-E,Aviva Actions Europe,
04DH4F-E,Aviva Interoblig,
04D4Z5-E,Axa Premier Vip Trust - Charter Small Cap Growth Portfolio,
04DNQN-E,"Bankia Soy Asi Flexible, Fi",
04JJQS-E,"Bbva Consolidacion 85, Fi",
04HCCF-E,Blackrock Aquila Life 50:50 Global Equity - Pension,
04FZD1-E,Blackrock Global Funds - European Equity Income Fund,
04G6P9-E,Blackrock Lifepath Index 2055 Master Portfolio,
04KTTH-E,Bmo Ascent Growth Portfolio,
04FTY9-E,Bmo International Equity Etf Fund,
04CD47-E,Bmo Monthly High Income Fund Ii,
04BP2X-E,Bnl Azioni Emergenti,
04FK64-E,Bnp Paribas L1 - Bond World Emerging Local,
04GRR8-E,Bnp Paribas Signature,
04GPKQ-E,Brighthouse Asset Allocation 40 Portfolio,
04F9S1-E,C Worldwide Globale Aksjer,
04JWKL-E,Calamos Phineus Long/short Fund,
04H11R-E,Clearbridge American Energy Mlp Fund Inc.,
04BH9C-E,Columbia Mid Cap Index Fund,
04F7CX-E,Csa Equity Small & Mid Cap Switzerland,
04FMGB-E,Deka - Liquiditaetsplan,
04FMJT-E,Dekastruktur: 2 Chance,
04BP06-E,Deutsche Nomura Japan Growth,
04F8L0-E,Dnb Aktiv 80,
04HQGJ-E,Dnb Global Credit Short,
04GF0D-E,Dnb Norge Selektiv I,
04GJ63-E,Dnca Invest - Miuri,
04G4X4-E,Doubleline Core Fixed Income Fund,
04CN22-E,East Capital Balkan Fund,
04CC1X-E,East Capital Baltic Fund,
04FX0H-E,Eika Pensjon,
04D7WM-E,Elan France Bear,
04HKFK-E,Emirates Mena Top Companies Fund,
04BQ94-E,Eq/equity 500 Index Portfolio,
04JF1V-E,Erste Bond Emerging Markets Corporate Ig (eur),
04BL4Q-E,Espa Stock Vienna,
04DRBL-E,Eurizon Fund - Bond High Yield,
04L0NJ-E,Fee SÌ©curitÌ©,
04GZNP-E,Fidelity Advisor 529 Diversified International Portfolio,
04GZNR-E,Fidelity Advisor 529 Dividend Growth Portfolio,
04GZNT-E,Fidelity Advisor 529 Equity Growth Portfolio,
04GZNX-E,Fidelity Advisor 529 Equity Income Portfolio,
04H5HG-E,Fidelity Advisor 529 Small Cap Portfolio - Total,
04H5HF-E,Fidelity Advisor 529 Stock Selector Mid Cap Portfolio - Total,
04G3PH-E,Fidelity Advisor Freedom 2055 Fund,
04FHSJ-E,Fidelity Freedom Index 2010 Fund,
04G41F-E,Fidelity Vip - Fundsmanager 20% Portfolio,
04KX9G-E,Fiduciary Investment Trust Balanced Portfolio,
04CW3F-E,First Trust Dow Jones Internet Index Fund,
04JT4J-E,Franklin Corefolio 529 Portfolio,
04F9CQ-E,Franklin Floating Rate Daily Access Fund,
04JT59-E,Franklin Growth Allocation Age 17-18 Years 529 Portfolio,
04JT4Z-E,Franklin Mutual Shares 529 Portfolio,
04JT50-E,Franklin Small-mid Cap Growth 529 Portfolio,
04J8ZG-E,Franklin Us Opportunities Fund Sa De Cv Sirv,
04DQDS-E,Fructi Pea SÌ©rÌ©nitÌ©,
04JQ6D-E,Ftif Sicav - Flexible Alpha Bond Fund,
04JCS7-E,G Fund - Avenir Euro,
04GYNP-E,Gam Star Fund Plc - Balanced,
04DJN8-E,Gestion Equilibre,
04L15Z-E,Global Equity Core Ami,
04GVJ2-E,Gmo Quality Series Fund,
04G9LY-E,Goldman Sachs Growth Strategy Portfolio,
04H43G-E,Handelsbanken Funds - Pension 80,
04FXXB-E,Handelsbanken Multi Asset 75,
04J38W-E,Handelsbanken Pension 60 Aktiv,
04CXLB-E,Hang Seng Invt. Series - Index Etf,
04KML6-E,Hartford Mid Cap 529 Fund,
04J3PP-E,Hermes Invt. Funds - Multi Strategy Credit,
04HGHX-E,Hsbc Openfunds - World Selection Cautious Portfolio,
04KM2L-E,Huaan Szse Chinext 50 Index Open-end Transaction Type Fund,
04BYHM-E,Ia Clarington Canadian Small Cap Fund,
04D1W4-E,Ing (b) Collect Portfolio - Personal Portfolio White,
04JB66-E,Interfund Sicav - Crescita Protetta 80,
04FX6J-E,Invesco Balanced - Risk Allocation Fund,
04LBT1-E,Invesco Balanced Risk 10 Pension Fund,
04GM19-E,Invesco Intactive Balanced Growth Portfolio,
04GKL9-E,Invesco Pensions Uk Smaller Companies Equity Fund,
04G294-E,Invesco S&p 500 Low Volatility Etf,
04D34B-E,Investors Canadian Equity Income Fund,
04C34H-E,Ishares Dax (de),
04C34L-E,Ishares Euro Stoxx 50 Ucits Etf (de),
04BH04-E,Ishares Msci Brazil Etf,
04H1QT-E,Ishares Tr. - Edge Msci Usa Quality Factor Etf,
04FBQ2-E,Janus Henderson Fixed Interest Monthly Income Fund,
04GFRM-E,Janus Henderson Uk & Eu - Preference & Bond Fund,
04CPW6-E,Jnl/mellon Capital Nasdaq 100 Fund,
04HNZS-E,John Hancock Invt. Tr. - Disciplined Value International Fund,
04GDGG-E,John Hancock Multimanager 2025 Lifetime Portfolio,
04G9LS-E,John Hancock Multimanager 2030 Lifetime Portfolio,
04CLQK-E,Jpmorgan Funds - Asean Fund,
04KZN2-E,Jss Alternative Investments Fcp (raif) - Senior Loan - Lev,
04L3XC-E,Kbc Life Invest - Expertease Sri Neutral,
04F8X5-E,Klp Aksjeasia Indeks Ii,
04KSHC-E,Klp Aksjeeuropa Indeks Iii,
04KSHD-E,Klp Aksjeeuropa Indeks Iv,
04BV0D-E,Klp Aksjenorge,
04F8XG-E,Klp Obligasjon Global Ii,
04D5C1-E,Latour Investment Ab,
04F4X0-E,Lazard Objectif Alpha Eur,
04HVF1-E,Lbpam Actions Value Euro,
04DKFL-E,Lcl Actions DÌ©veloppement Durable Eur,
04DK8Q-E,Lcl Obligations Monde,
04CL1Q-E,Le Livret Portefeuille,
04CB4K-E,"Legadi De Inversiones, Sicav",
04KW1Q-E,Lgt Sustainable Equity Global Sub-fund,
04GM4D-E,Lincoln Vip - American Global Bal. Allocation Managed Risk Fd.,
04GMB7-E,Lincoln Vip - Ssga Moderate Structured Allocation Fund,
04G69S-E,Lincoln Vip - Vanguard International Equity Etf Fund,
04CSC9-E,Liontrust Special Situations Fund,
04KXF0-E,Lux Im - Ubs Active Defender,
04JMXL-E,Lvip Blackrock Us Growth Etf Allocation Managed Risk Fund,
04FGLZ-E,Mainstay Vp - Growth Allocation Portfolio,
04HN12-E,Man Uk Icvc - Glg Undervalued Assets Fund,
04J2FB-E,Manning & Napier Retirement Target 2050 Cit,
04J2FC-E,Manning & Napier Retirement Target Income Cit,
04HLL3-E,Manulife Strategic Balanced Yield Fund,
04G5BS-E,Marriott Balanced Fund Of Funds,
04L19V-E,Massmutual Select T Rowe Price Retirement 2020 Fund,
04L15V-E,Massmutual Select T Rowe Price Retirement 2040 Fund,
04J61H-E,Matthews Asia Funds - Asia Strategic Income Fund,
04K0NX-E,Mediolanum Best Brands - Premium Coupon Collection,
04JB2C-E,Mfs Canadian Research Equity Fund,
04FGNP-E,Mfs Lifetime 2030 Fund,
04FGNV-E,Mfs Lifetime Income Fund,
04G7V8-E,Mfs Vit Iii Funds - Conservative Allocation Portfolio,
04DYTZ-E,Mitsubishi Ufj Kokusai Maxis Nikkei 225 Etf (1346),
04JS36-E,Movestic Mf - Globala Tillvaextmarknader,
04L49H-E,Nedgroup Investments Core Global Feeder Fund,
04F172-E,Nikko Asset Natural Resource Fund,
04KXC7-E,Nn (l) - Global Convertible Bond,
04GJQ0-E,Nn Duration Matching Basis Fonds L,
04JR95-E,Nn Dutch Residential Mortgage Fund,
04L54J-E,Nn Indexmixfonds 1,
04L2PX-E,Nn Pensioenstabilisatiefonds 8-10,
04BRZD-E,Nordea 1 - European Small & Mid Cap Equity Fund,
04GXPG-E,Northern Lights Fund Trust - Bts Tactical Fixed Income Fund,
04DSVZ-E,Objectif Japon Couvert,
04DWV9-E,Ofi Kappastocks,
04G22F-E,Oppenheimer International Bond Fund,
04DQ3T-E,Ostrum Actions Global Emergents,
04D1DS-E,Parvest - Equity Europe Small Cap,
04G6GN-E,Pgim Absolute Return Bond Fund,
04JKM0-E,Pictet - Robotics,
04FR57-E,Pimco Fds. Glb. Invt. Series Plc - Global Bond Fund,
04HCV3-E,Pimco Fds. Glb. Invt. Series Plc - Income Fund,
04G648-E,Pimco Short Term Fund,
04FVTJ-E,Pimco Total Return Fund,
04HYYM-E,Pioneer Institutional Solutions - Uk Libor Diversified,
04D875-E,Postfinance Pension 45,
04CVBR-E,Principal Life Style - Hong Kong Equity Fund,
04HCMK-E,Pru S3 Baillie Diversified Growth - Pension,
04HCB3-E,Prudential Corporate Bond - Life,
04HD49-E,Prudential Ethical S3,
04HC7N-E,Prudential European - Pension,
04HC8X-E,Prudential Invesco Perpetual Income - Life,
04GNHV-E,Prudential Life (m&g) Managed Growth,
04HC89-E,Prudential Long Term Growth - Pension,
04HCBQ-E,Prudential M&g Managed Growth Ser A,
04HC82-E,Prudential North American - Life,
04HC5K-E,Prudential North American - Pension,
04HC7Q-E,Prudential Pacific Markets - Pension,
04HC6T-E,Prudential Property - Pension,
04HCMM-E,Prudential Psps Overseas Equity - Passive - Pension,
04HCBM-E,Pruex-dsf Property - Pension,
04DN26-E,"Quality Mejores Ideas, Fi",
04KZ21-E,Quilter Investors Trust - Asia Pacific,
04HGH7-E,Rbc Funds Trust - Emerging Markets Equity Fund,
04CYTQ-E,Reliance Focused Equity Fund,
04G7GX-E,Reliance Gold Savings Fund,
04DXML-E,Reliance Low Duration Fund,
04GS7P-E,Robeco One - Neutral,
04FH0C-E,Russell Balanced Strategy Fund,
04DQFF-E,RÌ©serve Ecureuil,
04JB9G-E,S2iem,
04FGXV-E,Sam (strategic Asset Management) Strategic Growth Portfolio,
04JH74-E,Sbi Etf Nifty 50,
04JL4P-E,Scholars Choice Portfolio I,
04D7K6-E,Schroder Australian Equity Fund (top 10 Holdings),
04J6V2-E,Schroder Life (gbp) Liquidity Plus Fund,
04JT8H-E,Schroder Life Flexible Retirement Fund,
04J6TY-E,Schroder Life Qep Global Emerging Markets Fund,
04FW5L-E,Schroder Selection - Global Series Yield Equity,
04CFZY-E,Schroder Uk Alpha Plus Fund,
04BXG8-E,Schroder Uk Equity Fund,
04BJ2S-E,Schwab 1000 Index Fund,
04G875-E,Schwab Us Dividend Equity Etf,
04JDVR-E,Sei Core Strategy Collective Trust - Small Cap Strategy,
04HPY5-E,Sg Actions Euro Pme,
04BH81-E,Spdr Series - Utilities Select Sector Spdr Fund,
04BPNZ-E,St. James's Place Unit Trust - Greater European Progressive,
04CT46-E,Standard Life Invt. Co. Ii - Uk Equity Unconstrained Fund,
04GZNW-E,State Street Us Government Money Market Portfolio,
04GMJG-E,Sun Life Granite Moderate Portfolio,
04H1R2-E,Sunamerica Series Trust - Sa Vcp Dynamic Allocation Portfolio,
04BV8C-E,Swedbank Robur Sverigefond,
04J6Z0-E,Swisscanto (ch) Index Fund I - Equity Switzerland Total (i),
04G4SL-E,Templeton Global Total Return Fund,
04JT4Y-E,Templeton Growth 529 Portfolio,
04L39J-E,Threadneedle (lux) - Global Equity Income,
04BY8J-E,Threadneedle Invt. Funds Icvc - Asia Fund,
04BY80-E,Threadneedle Invt. Funds Icvc - Uk Select Fund,
04CDVY-E,Tiaa-cref Large Cap Value Index Fund,
04FC09-E,Tiaa-cref Lifecycle Index 2040 Fund,
04CDVZ-E,Tiaa-cref S&p 500 Index Fund,
04H063-E,Tm Ubs (uk) - Global Growth Fund,
04GGYV-E,Transamerica Asset Allocation - Intermediate Horizon,
04GXSH-E,Transamerica Jpmorgan Asset Allocation - Conservative Vp,
04G9CH-E,Ubs (ch) Equity Fund - Swiss High Dividend (chf),
04CK7N-E,Ubs Ast - Aktien Small & Mid Cap Schweiz,
04J0Y5-E,Ubs Ast - Obligationen FremdwÌ_hrungen Global,
04J0XW-E,Ubs Ast - Obligationen Indexiert (chf),
04J0MH-E,Ubs Ast 2 - Global Equities (ex-ch) Passive,
04JCWK-E,Ubs Investment Funds Icvc V - Glb. Enhanced Equity Inc. Fund,
04G7H9-E,Uti - Treasury Advantage Fund,
04GH47-E,Valic Company Ii - Moderate Growth Lifestyle Fund,
04KNXX-E,Vanguard Institutional Target Retirement 2065 Fund,
04LD7F-E,Vanguard Institutional Total Stock Market Index Trust,
04C2BH-E,Vanguard Investment Series Plc - Global Stock Index Fund,
04CLD9-E,Vanguard Materials Index Fund,
04FXFB-E,Vanguard Short Term Investment Grade Fund,
04J9C5-E,Virtus Newfleet Credit Opportunities Fund,
04J24C-E,Voya 529 Wi Tiaa Cref Equity Index Option,
04G8C4-E,Voya Solution 2025 Portfolio,
04G8C8-E,Voya Solution 2035 Portfolio,
04FCJD-E,Wells Fargo Heritage Money Market Fund,
04HW00-E,Zalico Series I Fixed Income Division,
04D86R-E,Aberdeen Invt. Funds Icvc - (gbp) Money Market Fund,
04CHSQ-E,Aberdeen Select Portfolio - Pacific Equity Fund,
04CHSR-E,Aberdeen Select Portfolio - Singapore Equity Fund,
04D1DD-E,Aberdeen Std. Sicav I - Japanese Smaller Companies Fund,
04JGD3-E,Afp Integra - Fondo 3,
04BWJZ-E,Agf Emerging Markets Fund,
04DR2X-E,Allianz Multi Equilibre,
04BRP0-E,Allianz Nebenwerte Deutschland,
04G7MS-E,Allianzgi Global Allocation Fund,
04CRQ7-E,Am One Mham J-reit Index Mother Fund,
04D240-E,Amundi Actions Eur,
04F8RS-E,Apo Piano Inka,
04FJKQ-E,Asr Fonds - Profielfonds F,
04L0LW-E,Autofocus Croissance Septembre 2017,
04L0L8-E,Autofocus Rendement Janvier 2018,
04JKN5-E,Aviva Investors Valorisation,
04G4BK-E,Axa World Funds - Framlington Global Convertible,
04GWTN-E,Azl Mvp Fusion Dynamic Moderate Fund,
04GMC1-E,Bankinvest Danske Aktier Kl,
04HXZB-E,Baring Korea Feeder Fund,
04D8KY-E,Bft StatÌ¬re,
04DHZR-E,Bg Selection Sicav - Invesco Europe Equities,
04KTV1-E,Bmo Covered Call Europe High Dividend Etf Fund,
04G5DD-E,Bmo Investment Funds (uk) Icvc Vii - Mm Navigator Cautious Fd.,
04GXH1-E,Bmo Invts. Ii (ireland) Plc - Lgm Frontier Markets Fund,
04FWWL-E,Bmo Uk Property Fund Icvc - Uk Property Fund,
04KBYT-E,Bnp Paribas B Strategy - Europe Sri Defensive,
04GMYL-E,Bnp Paribas Flexi Iii - Deposit (eur),
04DH9X-E,Bnp Paribas Invest 3 Mois,
04BYQW-E,Bnp Paribas L1 - Equity World Emerging,
04CBS3-E,C Worldwide Norden,
04GY3W-E,"Caixabank SelecciÌ_n Tendencias, Fi",
04D94S-E,Candriam Equities L - Europe Innovation,
04CPB3-E,Carnegie Fonder Portfolio - Strategy Fund,
04GB6T-E,Causeway Global Absolute Return Fund,
04FFS4-E,Cavanal Hill Government Securities Money Market Fund,
04DB9P-E,Cf Morant Wright Nippon Yield Fund,
04D2WX-E,China Amc Sse 50 Etf,
04KM6J-E,China Merchants Csi All Share Brokerage Index Structured Fund,
04GNBB-E,Clearbridge Energy Mlp Total Return Fund Inc.,
04CZ93-E,Comgest Growth Plc - Asia Pac (ex-japan),
04HQ9C-E,Cs Investment Funds 4 - (lux) Fundselection Yield (eur),
04HFV4-E,Cs Investment Funds 4 - (lux) Multimanager Eq. Emerging Mkt.,
04FZ7H-E,Csa 2 Mixta - Bvg 35,
04BSST-E,Danske Invest Norske Aksjer Institusjon I,
04D8M0-E,Darwin DiversifiÌ© 40-60,
04GXJX-E,Dfa Uk Small Company Series,
04F8KM-E,Dnb Likviditet 20 (ii),
04F066-E,Dws Funds - Invest Zukunftsstrategie,
04L14Y-E,Dws Invest Sicav - Croci (eur),
04C6Y8-E,Edinburgh Dragon Trust Plc,
04DMT5-E,"Elitia Invest Sicav, Sa",
04HKG4-E,Emirates Active Managed Fund,
04HKFQ-E,Emirates Mena Fixed Income Fund,
04HKFP-E,Emirates Mena Opportunities Fund,
04HVPC-E,Etoile Pme,
04BSX2-E,Evli Europe,
04H5KT-E,Fidelity - Nh Total Market Index Portfolio,
04H5JF-E,Fidelity Advisor 529 Portfolio 2025 - Total,
04H5PB-E,Fidelity Funds - Nh Portfolio 2027,
04JTSG-E,Fidelity Funds Sicav - Asian Equity Fund,
04BR71-E,Fidelity Funds Sicav - Iberia Fund,
04GCSR-E,Fidelity Invt. Funds Iv - Multi Asset Allocator Growth,
04GYMS-E,Fidelity Invt. Funds Iv - Multi Asset Open World Fund,
04J8HG-E,Fidelity Sai Us Minimum Volatility Index Fund,
04G40Z-E,Fidelity Vip - Fundsmanager 85% Portfolio,
04KX9M-E,Fiduciary Investment Trust Growth Portfolio,
04C2Z2-E,Fisch Umbrella Fund - Cb Global Defensive Fund,
04J8C8-E,Fondo Prudential Internacional Sa De Cv S.i.r.v.,
04J742-E,Formuepleje Limittellus,
04JVY7-E,Fp Mattioli Woods Funds Icvc - Balanced Fund,
04FWSW-E,Franklin Conservative Allocation Fund,
04JT54-E,Franklin Growth Allocation 529  Portfolio,
04JT5C-E,Franklin Growth Allocation Age 9 - 10 Years 529 Portfolio,
04BLJY-E,Franklin Templeton Funds - Uk Equity Income Fund,
04DQ6B-E,Fructi France Small & Mid Cap,
04DXSN-E,FÌ©dÌ©ris Isr Eur,
04K2T7-E,Gestielle Cedola Best Selection,
04DJNB-E,Gestion Dynamique International,
04GK1P-E,Great-west Lifetime 2025 Fund,
04G66Y-E,Hartford Moderate Allocation Fund,
04D2YD-E,Huaan Tactical Select Fund,
04D8S4-E,Ifsl Tilney Bestinvest Multi Asset Portfolio - Income & Growth,
04D7F3-E,Invesco Managed Invt. Ser. - Managed Income Port. Fd. (uk),
04GKK2-E,Invesco Pensions European Equity Fund (uk),
04BXKS-E,Investors Pan Asian Equity Fund,
04CNBK-E,Ishares Tr. - China Large Cap Etf,
04FYZ2-E,Ishares Tr. - Core High Dividend Etf,
04BHD7-E,Ishares Tr. - Russell 2000 Etf,
04BHCV-E,Ishares Tr. - S&p 500 Value Etf,
04KQ7D-E,Jf International Equity Strategy (top 10 Holdings),
04G9MS-E,John Hancock Multi Index 2035 Preservation Portfolio,
04BWXW-E,Jpmorgan Funds - Asia Pacific Income Fund,
04BLG4-E,Jpmorgan Funds - Emerging Europe Equity Fund,
04GNXD-E,Jpmorgan Smartretirement Blend 2050 Fund,
04GNXG-E,Jpmorgan Smartretirement Blend Income Fund,
04BLR5-E,Jss Sustainable Equity - Switzerland,
04HYV0-E,Kbc Life Privileged Portfolio - Defensive Protected,
04H1B8-E,Kp Retirement Path 2050 Fund,
04JH90-E,L&g (n) Tracker Pension Trust,
04JYQJ-E,Lazard Global Listed Infrastructure Fund,
04CKLX-E,Lcl Actions Monde,
04J58D-E,Lo Funds - Global Convertible Bond Defensive Delta,
04FGL9-E,Mainstay Moderate Allocation Fund,
04GFD1-E,Memnon Fund - European Fund,
04GQGT-E,Moneta Multi Caps (top 15 Holdings),
04J61B-E,Most Diversified Port. - Tobam Anti-benchmark Em Equity,
04FGRD-E,Nationwide Investor Destinations Conservative Fund,
04FGRN-E,Nationwide Vit - Cardinal Moderately Aggressive Fund,
04DQ7G-E,Natixis Equilibre,
04L49J-E,Nedgroup Investments Global Property Feeder Fund,
04CHRN-E,Nikko Am Shenton Asia Pacific Fund,
04J5FV-E,Nn Balans Mix I,
04GJQ3-E,Nn Duration Matching Basis Fonds Xl,
04GJQ7-E,Nn Mix Fonds,
04F4XD-E,Ofi Rs Monetaire,
04JRM7-E,Op Private Strategia 25,
04G9BM-E,Oppenheimer Portfolio Series - Moderate Investor Fund,
04CB9J-E,Pareto Aksje Norge,
04HGP0-E,Parvest - Equity Europe Growth,
04D5XV-E,Pictet - Russian Equities,
04G3N1-E,Privatfonds: Kontrolliert Pro,
04KL88-E,Prudential All Stocks Corporate Bond,
04HC88-E,Prudential Corporate Bond - Pension,
04JBRS-E,Prudential Dynamic Growth Ii S3,
04HC5V-E,Prudential Equity Bond (ex-m&g) - Life,
04HC70-E,Prudential Fixed Interest S1,
04JVGY-E,Quilter Investors Cirilium Oeic - Dynamic Passive Portfolio,
04HPVJ-E,Quilter Invs. Oeic - Foundation 4 Fund,
04HLD4-E,Rbc Global Equity Fund,
04KZLC-E,Riskpro Pfg Equity 30+ Fund,
04FH0D-E,Russell Growth Strategy Fund,
04GVXY-E,Sanford C Bernstein Fund - Tax Aware Overlay B Portfolio,
04FC9Q-E,"Santander Select Prudente, Fi",
04BLR6-E,Saraselect,
04DVGG-E,Sauren Fonds-select Sicav - Global Defensiv,
04CYZ3-E,Schroder Institutional Life Managed Balanced Fund,
04CWHD-E,Schroder Isf - European Special Situations,
04CGR8-E,Schroder Isf - European Value,
