contact_id,factset_person_id,discrepancy
,0DB09N-E,
,,
596a920f5f20d4a8bb438de2,0H6MCM-E,
,0GGFPS-E,
,05ZXK5-E,
596a994b5f20d4a8bb4a66ed,0H6MC1-E,
,0BTGVR-E,
,0HMG5S-E,
57d38c6391aea376a7b7098f,05KPPM-E,
57d38c5891aea376a7b6dc22,00775H-E,
,,
,06XR87-E,
590a5687e7402ac1b91dbf0f,0H0BZ3-E,
,05KYHQ-E,
,06LBRY-E,
,0D2VLY-E,
,,
57d38cfb91aea376a7b9e156,0DGJMN-E,
57d38c6491aea376a7b70e34,05L8Z5-E,
57d38cfb91aea376a7b9e152,0DGDXG-E, --- [0] value 
,0DGJKQ-E,
57d38cb791aea376a7b8a5ac,0C404M-E,
57d38cd591aea376a7b91f22,0DG0T9-E,
57d38cc591aea376a7b8cdbb,0CK27L-E,
,0GFLHD-E,
57d38ca691aea376a7b85115,09VC5N-E,
57d38cfb91aea376a7b9def8,06FFN8-E, --- [0] value 
5ca76fcfb85710b020a84dc8,0KSL3F-E,
,,
57d38cfb91aea376a7b9e0b4,06Q1K5-E,
,,
,,
,,
57d38cfb91aea376a7b9df23,06XSWG-E,
,,
57d38cfb91aea376a7b9e117,0C27T7-E,
57d38cfb91aea376a7b9dece,05SBDV-E,
57d38c9391aea376a7b7eb51,078TZ9-E,
57d38c6b91aea376a7b722b8,05QXHN-E,
,,
,,
57d38c5a91aea376a7b6e931,05G6YP-E,
57d38c7491aea376a7b75b05,0691Y4-E,
57d38cfb91aea376a7b9de90,00468M-E,
57d38cfb91aea376a7b9df57,07HKYP-E,
57d38c6491aea376a7b712d4,05LVV9-E,
584a9089c6f2f2bd34cca331,0GPLGT-E,
57d38cfb91aea376a7b9e0d8,0716ZW-E,
57d38cfb91aea376a7b9deb5,05K42N-E,
589afb37c6f2f2bd34e6c6b6,0GRQLR-E,
57d38cfb91aea376a7b9dea4,05GF0R-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
,,
57d38cfb91aea376a7b9e155,0DGJML-E,
,0C9M3B-E,
57d38cfb91aea376a7b9def0,067FD0-E,
57d38cfb91aea376a7b9df10,06NM7M-E,
57d38c6391aea376a7b7077f,05KKS3-E, --- [0] value  --- [0] value 
57d38cfb91aea376a7b9e154,0DGJLX-E,
57d38cfb91aea376a7b9df0f,06NM73-E,
57d38cfb91aea376a7b9e151,0DG6L5-E, --- [0] value 
57d38cfb91aea376a7b9debe,05KKSN-E,
57d38c6491aea376a7b70e29,05L8W1-E,
,,
,,
57d38cfb91aea376a7b9ded7,05YHYW-E,
57d38c6391aea376a7b7067b,05KHZH-E,
,,
57d38c8b91aea376a7b7c1f4,06ZGGT-E,
57d38c6a91aea376a7b72051,05QFS3-E,
57d38c6a91aea376a7b720c1,05QH1Z-E,
5920bfd8e7402ac1b94fb477,05R43M-E,
,0FB3V8-E,
,,
,0CR02R-E,
,,
,,
57d38cfb91aea376a7b9e109,09V9CH-E,
57d38cc691aea376a7b8dfe7,0CRDGP-E,
,,
57d38c9c91aea376a7b815d7,07LX11-E,
57d38c8b91aea376a7b7c435,06ZXKT-E,
57d38ca691aea376a7b85116,09VC15-E,
57d38c9391aea376a7b7ea8e,078SY9-E,
57d38cfb91aea376a7b9e04b,05F9D6-E,
57d38cfb91aea376a7b9dedd,05YHYP-E,
57d38cfb91aea376a7b9e06e,05QFDY-E,
57d38c6391aea376a7b7067c,05KHZ5-E,
57d38c5891aea376a7b6dbc6,006X8H-E, --- [0] value 
,0GFLJ1-E,
57d38c6c91aea376a7b7369c,05YHY1-E,
57d38cfb91aea376a7b9e0ef,07JYZ0-E,
57d38cfb91aea376a7b9dec7,05Q9MY-E,
,0DGJKM-E,
,,
57d38cf791aea376a7b9dd51,05L8ZY-E,
57d38c6c91aea376a7b73820,05YV51-E,
5889d7b1c6f2f2bd340b2409,0GFLJF-E, --- [0] value 
57d38cfb91aea376a7b9e06f,05QH1W-E,
57d38c9d91aea376a7b82276,07ZVFM-E,
57d38cfb91aea376a7b9de98,00DCRT-E,
,,
,05L3D1-E,
57d38c6591aea376a7b71f46,05Q93X-E,
58cd087d3b7d672fe063f82e,0GXH2B-E,
57d38c6c91aea376a7b7369a,05YHXT-E,
,06N1GN-E,
57d38c7d91aea376a7b78fea,06NM7X-E,
,,
,,
,07GS28-E,
57d38cef91aea376a7b9b153,0BBYCW-E, --- [0] value  --- [0] value 
5889d7b1c6f2f2bd340b2406,0GFLGM-E,
57d38cc691aea376a7b8d5b8,0CMPVS-E,
57d38cf391aea376a7b9b7ff,06TDXL-E, --- Profile Region Code: ['Global'] 
57d38cf391aea376a7b9b836,07JCJ0-E,
57d38cf391aea376a7b9b884,0C8GWW-E,
57d38c6a91aea376a7b721ad,05QPG4-E,
57d38cef91aea376a7b9b657,05KXBL-E,
57d38cef91aea376a7b9b4d4,002MHQ-E,
57d38cef91aea376a7b9b64a,05GGQP-E,
57d38cf391aea376a7b9b7b6,05QPG9-E,
,,
57d38cef91aea376a7b9b670,05QPG0-E,
57d38cef91aea376a7b9b638,05GDVP-E,
,,
57d38c6a91aea376a7b721af,05QPG8-E,
57d38c6a91aea376a7b721ae,05QPG6-E,
,0LJL5W-E,
,05QPD8-E,
57d38c6391aea376a7b70b69,05KXC9-E,
57d38cf391aea376a7b9b7af,05LZDC-E,
,0DNN42-E,
57d38c6391aea376a7b70b6b,05KXBY-E,
57d38c5891aea376a7b6db65,00BV0J-E,
57d38c9c91aea376a7b81d83,07NVWC-E,
5b100e3c59f0a16f5bebd7e6,0BM494-E,
5a9b2ed29fca31fae28da8e4,0J4SPX-E,
,,
57d38c6a91aea376a7b71f70,05QB67-E,
57d38ce591aea376a7b974d4,0FP7GN-E,
57d38c7591aea376a7b76a4e,06FNJ3-E,
57d38c9591aea376a7b7faad,07DTN0-E,
57d38c6c91aea376a7b72d7e,05VLGJ-E,
,,
57d38c7491aea376a7b7595a,068DKQ-E,
,,
5b100f6e59f0a16f5becedd3,0614QD-E,
57d38cdf91aea376a7b95621,0F1JJF-E,
57d38cae91aea376a7b87872,0BFDV4-E,
57d38c6a91aea376a7b721ab,05QPGJ-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38c6591aea376a7b71e5a,05Q31L-E,
,0DPQQ8-E,
,0GJM02-E,
,0BNHJH-E,
57d38ce091aea376a7b96738,0FH7S7-E,
57d38c9491aea376a7b7f672,07CQKZ-E, --- [0] value 
,0BK5G1-E,
5aa06f739fca31fae2b67f61,0J5BBB-E,
5929ff6fe7402ac1b9f926de,0H2JJQ-E,
,,
5889d7aac6f2f2bd340b228d,0GBYJG-E,
57d38cfc91aea376a7b9ebd2,0CL46Y-E,
,05LL8Z-E,
57d38c6391aea376a7b70a3a,05KSLC-E, --- [0] value  --- [0] value 
57d38c7591aea376a7b7630f,06CVY4-E,
,0GJPTD-E,
,0GJNR3-E,
57d38c6391aea376a7b70a43,05KSP3-E,
,,
,0BGL3W-E,
,06T9Q6-E,
,05WNHR-E,
,05K8M9-E,
57d38c9591aea376a7b7ff3c,07FW2R-E,
,0GJNN8-E,
57d38c5891aea376a7b6dacc,060YT3-E,
57d38c6291aea376a7b6ff22,05K61Q-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value 
,05TRRR-E,
,05Q7CQ-E,
5aac3fe59fca31fae28ffd65,0J774S-E,
,05J6PN-E,
5889d7bbc6f2f2bd340b2552,0GL6KP-E,
57d38c6491aea376a7b71707,05MFH4-E,
57d38c6491aea376a7b70f17,05LCZK-E, --- [0] value  --- [0] value  --- [0] value 
57d38cfd91aea376a7b9f7f0,009KTP-E,
5bfde9087d6aa8cc0840602e,06D6SV-E,
,071TM2-E,
,0BXYXK-E,
57d38c6591aea376a7b719fa,05NN6K-E,
57d38c6d91aea376a7b741f7,060YQC-E,
57d38ca491aea376a7b83e0a,09JXDY-E, --- [0] value 
57d38c6591aea376a7b71a68,05NTQP-E,
,0L96D7-E,
,05TQXF-E,
57d38c5a91aea376a7b6ea08,05G8FC-E,
57d38c6d91aea376a7b741ec,060YNK-E,
,,
57d38cde91aea376a7b94e27,0DYHNH-E, --- [0] value 
57d38c6391aea376a7b705d9,05KGJG-E, --- [0] value  --- [0] value 
57d38cb491aea376a7b88668,0BNHLB-E,
57d38cb491aea376a7b8889d,0BQ1J5-E,
,0FQY85-E,
57d38c6d91aea376a7b741d4,060Y66-E,
57d38ca691aea376a7b8500f,09TR0C-E,
,070WZV-E,
57d38c8c91aea376a7b7cd59,071SXB-E,
5b51f9c0a9277392a6f4633f,0JSFTX-E,
,06CGCN-E,
57d38c6291aea376a7b6ff3d,05K68Z-E,
57d38c8291aea376a7b7959d,06PL29-E,
,09VH1D-E,
57d38c5a91aea376a7b6e8bb,05G5R4-E,
57d38c6491aea376a7b71717,05MFRR-E,
57d38c6491aea376a7b70f22,05LD2W-E,
,06RSRQ-E,
59fe3b045890ddad1fb7d35c,0HL9TH-E,
,0C3WWK-E,
5a3454f15890ddad1f13c451,0HRLJL-E, --- [0] value 
5cd19e5761062e1571412cc5,0KX3DL-E,
57d38cb491aea376a7b88356,0BLQHG-E,
,,
,0GJNLJ-E,
,05LC86-E,
57d38cc691aea376a7b8daee,0CPVTJ-E,
57d38cfd91aea376a7b9f05f,0D2C2N-E, --- [0] value 
57d38c6491aea376a7b70c4c,05L1CK-E,
,,
,,
57d38c6d91aea376a7b73e3c,060864-E, --- [0] value  --- [0] value 
,0GJQZ9-E,
57d38cf691aea376a7b9d37b,0GDF2S-E,
,,
,,
57d38c6291aea376a7b6fbf2,05J6PP-E,
,,
57d38c7691aea376a7b76d11,06G4VH-E,
57d38cd791aea376a7b936f6,0DPL1L-E,
57d38c5a91aea376a7b6e9f4,05G8KD-E,
57d38cfe91aea376a7b9fb7e,070X20-E,
,0FV36W-E,
,0606DR-E,
57d38c6391aea376a7b70bbd,05KZ14-E, --- [0] value  --- [0] value 
,0DQTN6-E,
57d38cef91aea376a7b9b6d5,09LRKQ-E,
,,
57d38c6391aea376a7b70a46,05KSPD-E,
,05GF20-E,
,0DWKFQ-E,
57d38c9b91aea376a7b81095,07KTD2-E,
,08527S-E,
,,
,067XW5-E,
,,
,0FPCDN-E,
,06GTLC-E,
,067HPD-E,
,06GWHL-E,
,0681T4-E,
,062PMT-E,
,067GFX-E,
,067TZF-E,
,0FPCBS-E,
,0681Y4-E,
,06835Y-E,
,0FPCDJ-E,
,06HDS2-E,
,067HKP-E,
57d38ce691aea376a7b97534,0FPCDQ-E,
,06GXLS-E,
,0BFNBV-E,
,0FP949-E,
,067Z6R-E,
,06GWK6-E,
,067LRZ-E,
,06GXHL-E,
,06GWQS-E,
,06GVWT-E,
,06GVTL-E,
,06GVX6-E,
,06GWMB-E,
,067HJS-E,
57d38c7a91aea376a7b77176,06GTJN-E,
,,
,,
,067GL8-E,
,,
,,
,067GNZ-E,
,,
,0FP95V-E,
,067LRH-E,
,07MRY8-E,
,06837H-E,
,06GVTH-E,
,067JFY-E,
57d38c6c91aea376a7b7307d,05WRXH-E,
,067WJ5-E,
,067TZJ-E,
,05M1RP-E,
,06GXJ5-E,
,0FP950-E,
57d38cef91aea376a7b9b17a,0CSTGC-E,
,06GVVH-E,
,067GP4-E,
,0FP95Z-E,
,06GXKB-E,
57d38ce691aea376a7b97536,0FPCDT-E,
,,
,07MRVY-E,
,067ZC6-E,
,0FPCD3-E,
,06GVVJ-E,
,06GTW6-E,
,06GWRG-E,
,0FPCD9-E,
,06GXMW-E,
,067GPB-E,
,067HPJ-E,
,06GXGT-E,
,06GVVM-E,
,067Z6D-E,
,06GVTD-E,
,0BZK0D-E,
,06GXGL-E,
,0FPCCP-E,
,06GWJQ-E,
,06GWK7-E,
,067GRY-E,
,06GXGN-E,
,06GXGX-E,
,0B1738-E,
,0FPCDR-E,
57d38cf691aea376a7b9da05,05K9F5-E,
57d38cac91aea376a7b8675a,0B4VBF-E,
,06LPPZ-E,
57d38cf791aea376a7b9dc0f,05WLCZ-E,
57d38cf691aea376a7b9da75,06PQJJ-E,
,05Q50N-E,
,05J7PS-E,
,,
57d38cd791aea376a7b93478,0DNYR2-E,
57d38cf691aea376a7b9d9fa,05H7CQ-E,
57d38cf791aea376a7b9dc08,06XVC7-E,
57d38cbd91aea376a7b8aa4e,0C5ST4-E,
57d38c6591aea376a7b71bf5,05PHW9-E,
57d38c6291aea376a7b6fbae,05J1RZ-E,
,,
57d38c8b91aea376a7b7bcf5,06YQVQ-E,
,0DZ0T4-E,
57d38c6491aea376a7b71602,05M8B4-E,
,077M2V-E,
57d38cf691aea376a7b9d8b4,06YQYV-E,
57d38c6491aea376a7b71049,05LH7Y-E,
57d38cf691aea376a7b9d980,0G6H60-E,
57d38cf691aea376a7b9da21,05QKTF-E,
,,
,0H5YNV-E,
,,
57d38cf791aea376a7b9dc44,06YGBM-E,
57d38cf791aea376a7b9dc36,06Q8H3-E,
57d38c9c91aea376a7b8192c,07MRSN-E,
57d38cf691aea376a7b9d857,05KMCW-E,
57d38cc791aea376a7b8e8fa,0CVRBG-E,
57d38c6c91aea376a7b731c5,05X448-E,
57d38cf791aea376a7b9dc9f,0CVQZN-E, --- [0] value 
,0FJVBC-E,
,,
57d38cf691aea376a7b9da8c,06Y8KZ-E,
,0BRP49-E,
,062T38-E,
57d38c6b91aea376a7b724ce,05RLWH-E,
57d38cf791aea376a7b9dc1e,0665F6-E,
,0B01FD-E,
57d38cf691aea376a7b9d848,05H5W1-E,
57d38c5b91aea376a7b6f54e,05H5HZ-E,
,0DZ37D-E,
57d38c6a91aea376a7b7214a,05QKSN-E,
57d38c6b91aea376a7b7278c,05SHTQ-E,
,0L5CDM-E,
,,
,,
57d38cf691aea376a7b9d84c,05K09L-E,
57d38cf791aea376a7b9dbf3,05H5W0-E,
57d38cf691aea376a7b9d856,05KM5P-E,
57d38c6391aea376a7b70b8e,05KXZP-E,
57d38cf791aea376a7b9dca2,0D4H7Z-E,
5cb1ff52eec132e66f98da12,0KT6FD-E,
57d38cf791aea376a7b9dc54,074XR1-E,
,,
57d38cad91aea376a7b870b0,0B9L6S-E,
57d38c9691aea376a7b80207,07GKLZ-E,
57d38cf691aea376a7b9d95d,0DP3F4-E,
57d38cf791aea376a7b9dc5c,07N647-E,
57d38c8c91aea376a7b7cea3,0721M8-E,0721M8-E --- DB Region Code U.S. 
57d38c8e91aea376a7b7e250,0769QK-E,
,0L5CF1-E,
57d38c6391aea376a7b708ca,05KMDB-E,
57d38c7491aea376a7b75b7d,0695JL-E,
,,
57d38c6391aea376a7b70af7,05KVNQ-E,
,,
,,
57d38cb491aea376a7b8868a,0BNLHM-E,
,05WGC9-E,
,,
57d38ce091aea376a7b96262,0FDY3C-E,
,,
5ae24ecfed2c6a31320b5a28,0JGTPH-E,
57d38c9b91aea376a7b812ec,07L83S-E,
,,
5bb77d068bf1f4fd5205868b,0K1H7Q-E,
,0F19FP-E,
5a2b1b0f5890ddad1fd1da13,0HQRHV-E,
,,
,,
,,
,,
,,
5ae24efded2c6a31320b92c4,05KBPH-E,
,06VSWQ-E,
,,
,,
,075JSQ-E,
,,
57d38c8491aea376a7b7ac65,06VCK8-E,
57d38cdd91aea376a7b947e9,0DWC6P-E,
,0LDY8Y-E,
57d38c8d91aea376a7b7d908,074BC5-E,
,,
,,
,,
,,
59d2b9ed16e708d65fdba9b4,0HDD4R-E,
,,
57d38c6491aea376a7b710cf,05LKYL-E,
57d38cf591aea376a7b9c75f,0GCSB7-E,
,0H4QYZ-E,
57d38c7c91aea376a7b788c1,06LVS1-E,
,,
57d38cb591aea376a7b88fb8,0BTWQF-E,
,,
57d38c8b91aea376a7b7bcc3,06YQCB-E,
5bc752d38bf1f4fd520a198e,084JRY-E,
,,
,,
57d38cd091aea376a7b91668,0DCK49-E,
,0BV92Z-E,
,,
,,
,,
57d38c8491aea376a7b7ab05,06V4SN-E,
5b9d1f8a4c0e1a2fa6831897,0JZDMQ-E,
,,
,,
5a5156365890ddad1fce8a23,0HV8G1-E,
57eb9582a69f4cfb5c5272ed,0GK7CQ-E,
57d38c7b91aea376a7b7779e,06HZB6-E,
,,
,,
5a8613bf9fca31fae21e4c9a,0J1FQ7-E,
,0CMR2T-E,
,,
,,
5bc0b8e08bf1f4fd523a99a1,0K6DG5-E,
57d38c9b91aea376a7b80fea,07KN8G-E, --- [0] value 
,,
57d38ce691aea376a7b97aee,0FRGPF-E,
5ad129d0228eb415429908b9,0JD5XX-E,
,,
,0GYRFL-E,
,0LK3L6-E,
57d38ce891aea376a7b98daa,0FZX1S-E,
,,
,,
,,
,,
,,
,,
57d38ca591aea376a7b846a9,09PGPY-E,
,,
57d38cd691aea376a7b93261,0DNBMW-E,
,0LDSGJ-E,
,0GF766-E,
,,
5bc209ba8bf1f4fd52a08bba,0K6L7B-E,
57d38c7c91aea376a7b787a8,06LNHD-E,
,,
57d38c9d91aea376a7b81f1d,07QB39-E,
57d38cbe91aea376a7b8b5ed,0C9PPZ-E,
57d38cc691aea376a7b8d8b7,0CP32W-E,
,070V0P-E,
,,
,,
,,
,0CRHCK-E,
,,
,,
,,
,072NYV-E,
57d38cfd91aea376a7b9f115,072NYT-E,
,05MDR7-E,
,0BQDNR-E,
57d38c6491aea376a7b711f9,05MDRB-E,
,05MDR4-E,
57d38c6b91aea376a7b72914,05T1YY-E,
,05FKQL-E,
,0DN835-E,
5b6b84d5a9277392a69d8981,0JVP8F-E, --- [0] value  --- [0] value 
,0DN84M-E,
,0DMC61-E,
57d38cef91aea376a7b9b66a,05Q6B4-E,
57d38cef91aea376a7b9b736,0DN2G5-E,
57d38cef91aea376a7b9b655,05KL8X-E, --- [0] value 
,05Q64V-E,
5b6b8595a9277392a69e022a,062RFB-E, --- [0] value  --- [0] value  --- [0] value 
57d38cef91aea376a7b9b6a4,06MT3S-E, --- [0] value 
57d38c9491aea376a7b7ee49,079NP3-E, --- [0] value 
57d38cef91aea376a7b9b66b,05QFS2-E, --- [0] value  --- [0] value 
57d38cef91aea376a7b9b67d,05X4CP-E, --- [0] value  --- [0] value 
57d38cef91aea376a7b9b640,05KKY9-E, --- [0] value  --- [0] value 
57d38c8491aea376a7b7a7d3,06TKLY-E, --- [0] value  --- [0] value  --- [0] value 
,05KKY8-E,
,06MMTN-E,
5aecd8c6ead557bbfd6cacf9,08FDBJ-E,
,05ZTC2-E,
,06JZLM-E,
57d38cef91aea376a7b9b66d,05QG23-E, --- [0] value  --- [0] value 
58396d1c26fee671a06fccbe,0GNTQ8-E, --- [0] value 
5983a1519dc990fd54a01820,05P9S5-E, --- [0] value 
,06MMTS-E,
,0CZFT8-E,
,071QGL-E,
,067ZF3-E,
,05Q64X-E,
,0864YN-E,
57d38cce91aea376a7b8ff09,0D3Y1P-E,
,09M9WY-E,
,,
,0BQRRC-E,
57d38c9b91aea376a7b80c4b,07JTW5-E,
,,
,0DBG4T-E,
,0DXP5H-E,
,0DWTPB-E,
,0BHHRG-E,
57d38c6491aea376a7b70dcd,05L79P-E,
,0CC0GP-E,
,,
57d38c6391aea376a7b70b37,05KWTS-E,
57d38c6491aea376a7b71160,05LP1H-E,
57d38c6491aea376a7b70d28,05L4NY-E,
57d38c9d91aea376a7b82011,07TCS4-E,
57d38c6c91aea376a7b730a0,05WSTJ-E,
57d38c5791aea376a7b6d14f,000F42-E, --- Profile Region Code: ['Global'] 
57d38c7391aea376a7b74b67,062SVR-E,
57d38c9491aea376a7b7f618,07CM3Y-E,
57d38c6391aea376a7b705be,05KG4X-E,
57d38c7c91aea376a7b786e3,06LDPX-E,
57d38c6491aea376a7b71156,05LNYW-E,
57d38cb691aea376a7b8a129,0C25BW-E,
57d38c9691aea376a7b80211,07GKTQ-E,
57d38c6491aea376a7b7115a,05LNZ8-E,
57d38cb691aea376a7b898a0,0BYM0L-E,
57d38c6491aea376a7b71162,05LP1J-E,
58a5884a5f1b4ab6b8c055e4,0GVHX3-E,
57d38c9691aea376a7b8020b,07GKS0-E,
,0JYFR7-E,
57d38cf491aea376a7b9bc3c,07MQH7-E, --- [0] value 
57d38cfc91aea376a7b9e9e2,06594L-E," --- Profile Region Code: ['U.S.', 'Western Europe'] "
57d38cdf91aea376a7b95b7f,0FBL4V-E,
,,
57d38cd491aea376a7b91ca9,0DFD19-E,
57d38cf591aea376a7b9c3ed,0DFDHL-E,
57d38cce91aea376a7b8fee9,0D3WYB-E,
,,
,0DFG73-E,
5909054e9a6563a6a1f92f90,0H080W-E,
57d38cf591aea376a7b9c6b4,0DMFP8-E,0DMFP8-E --- DB Region Code U.S.  --- Profile Region Code: ['Global'] 
58a2eae873b82f592e2b6b18,0GVB72-E,
,,
57d38c5991aea376a7b6df33,00C15D-E,
57d38c5991aea376a7b6dfb2,00F0C1-E,
,0DS7G5-E,
,05GVJR-E,
57d38cf591aea376a7b9c4d7,0GCPC1-E, --- [0] value 
57d38c6d91aea376a7b73e2f,06089J-E,
57d38c8391aea376a7b79a7e,06QHDV-E, --- Profile Sector: [] | DB Sector: Financial Services 
57d38c9491aea376a7b7f471,07C5V6-E,07C5V6-E --- DB Region Code Global 
57d38c6591aea376a7b71c3a,05PNBG-E,
,,
5ce6b6fc61062e15713fd00f,0L0RB7-E,
,07NCQF-E,
57d38cce91aea376a7b905ef,0D62SM-E,
,0021FM-E,
5b7d7bd4a9277392a6df2536,067FNP-E,
57d38c5991aea376a7b6e723,05G9CV-E,
57d38c5a91aea376a7b6edc9,05GK64-E,
,09XJR0-E,
57d38cf491aea376a7b9be26,0BBM71-E, --- [0] value 
,0KP298-E,
,061M7Z-E,
57d38c7591aea376a7b7650b,06DCZD-E,06DCZD-E --- DB Region Code U.S. 
,,
57d38c6b91aea376a7b72aef,05TTLK-E,
57d38c5991aea376a7b6df31,00C156-E,
57d38cf491aea376a7b9bc3a,07HRXW-E, --- Profile Region Code: ['Global'] 
57d38c9c91aea376a7b81903,07MQHF-E, --- [0] value 
57d38c5991aea376a7b6de29,00B8WW-E, --- Profile Region Code: ['Global'] 
57d38c8b91aea376a7b7be6e,06YY2V-E, --- Profile Region Code: ['Global']  --- [0] value 
57d38cd091aea376a7b9146d,0DBXMZ-E,
57d38c6291aea376a7b6ff3f,05K696-E,
,0GX4H0-E,
57d38c7391aea376a7b7527d,065RDZ-E,
57d38cfb91aea376a7b9ded0,05TN5S-E,05TN5S-E --- DB Region Code Global  --- Profile Region Code: ['U.S.'] 
57d38c8491aea376a7b7ad4b,06VK0F-E,
,06HXYN-E,
5909054e9a6563a6a1f92f93,0H0837-E,
,,
5ad67089228eb41542c740bf,0JF21H-E,
,,
5ae4f1a5ed2c6a313281b172,0JHBCC-E,
57d38ce691aea376a7b9772d,0FQ5NQ-E,
,,
,0KPTJT-E,
,07LQNG-E,
,05MGD6-E,
,0DCD2G-E,
,0BW7X2-E,
,05LBWW-E,
,0CSNBC-E,
,070C4B-E,
,0BWKCN-E,
,05H2VJ-E,
,0610PQ-E,
,068L3Y-E,
57d38cfc91aea376a7b9e8f7,07S9C3-E,
,07KHHZ-E,
,0BW3DS-E,
,0D9780-E,
,,
,0C0DBV-E,
,,
57d38c6491aea376a7b7104f,05LHD7-E,
,0BWB1F-E,
,,
,07MJBR-E,
5b11610159f0a16f5b9b51c1,05Q34H-E,
,0L0XSC-E,
,07810F-E,
,0D9DLY-E,
,,
,0BWXWL-E,
57d38c6a91aea376a7b72033,05QFF5-E,
,,
,,
,0CLDPY-E,
,0CFRTC-E,
,,
,,
,0DFGRN-E,
,067MK3-E,
,0B95G6-E,
,069Z9W-E,
,05KM6M-E,
57d38c6c91aea376a7b7378a,05YNRW-E,
57d38cfc91aea376a7b9ea58,0GGPJB-E,
,05HKTX-E,
57d38c7d91aea376a7b790f7,06NRLR-E, --- [0] value 
,05LWQD-E,
57d38cd591aea376a7b91ef2,0DG0L3-E, --- [0] value 
57d38c6391aea376a7b708b0,05KM77-E, --- [0] value 
57d38c5891aea376a7b6d894,004VWP-E,
57d38c5891aea376a7b6db88,006Q7B-E,
57d38c8291aea376a7b795ca,06PM49-E,
,004LRW-E,
5c3a0f2ad2af4339724fc1d4,0KJ9Q0-E,
57d38cd491aea376a7b91cd3,0DFDSJ-E,
57d38cd491aea376a7b91d04,0DFGR8-E,
,05KM74-E,
593090fce7402ac1b939cc81,0H2RP2-E,
57d38c6b91aea376a7b7279f,05SKDF-E, --- [0] value 
57d38c6591aea376a7b71ab3,05P0QK-E,
57d38cd491aea376a7b91d01,0DFGQ6-E,
,004LRJ-E,
,0CLWY7-E,
,05KM64-E,
,0CLX0M-E,
57d38c5991aea376a7b6dd43,00CV6P-E, --- [0] value 
,06PP4L-E,
5c5ef9745eca86dde208b4c2,0KM152-E,
,0DFDST-E,
57d38c6b91aea376a7b727a1,05SKDP-E,
57d38cc891aea376a7b8f3aa,0CZZYD-E, --- [0] value 
,,
,0LBVD7-E,
,0GQLP5-E,
,0GQLR4-E,
,0GQLTJ-E,
585d0588c6f2f2bd34551464,0GQP6C-E,
585d0588c6f2f2bd34551465,0GQP7N-E,
,0GQLRH-E,
585d0588c6f2f2bd34551453,0GQNYD-E, --- [0] value 
585d0588c6f2f2bd34551466,0GQP7X-E,
,,
,0GQLRP-E,
,0GQNZH-E,
585d0588c6f2f2bd3455145d,0GQP26-E,
,,
,0BYVWH-E,
585d0588c6f2f2bd34551459,0GQP11-E,
,,
,,
,05SPB7-E,
585d0549c6f2f2bd34551428,070C4T-E,
585d0588c6f2f2bd34551458,0GQP0D-E,
,,
,,
,0KH55H-E,
,05FB9D-E,
,,
57d38c6391aea376a7b70800,05KL5Y-E,
57d38c7391aea376a7b74b90,063XGM-E,
57d38c6391aea376a7b70808,05KL71-E,
57d38c9c91aea376a7b81c20,07NHJ5-E,
57d38c6391aea376a7b70803,05KL6G-E,
57d38c6391aea376a7b707ca,05KL5Q-E,
57d38cd591aea376a7b92187,0DH6V1-E,
57d38c6391aea376a7b70802,05KL6D-E,
57d38c6391aea376a7b7080b,05KL79-E,
,0DQBPZ-E,
57d38c8d91aea376a7b7dabb,074MP2-E,
585a62a5c6f2f2bd344c9972,0GQH63-E,
,0GM4NQ-E,
,0688J1-E,
57d38c9b91aea376a7b80c22,07JS12-E, --- Profile Region Code: ['Global'] 
,05GQYL-E,
,05M54D-E,
,0688J3-E,
57d38cfc91aea376a7b9e9c8,0BFH4W-E,
57d38cfc91aea376a7b9e997,07JS1D-E,
585a62a5c6f2f2bd344c9997,0GQJF2-E," --- Profile Region Code: ['Global', 'Emerging Markets'] "
57d38c5a91aea376a7b6edf0,05GKLV-E,
5b3255845a83dcea43b38a24,060F9J-E, --- [0] value  --- [0] value 
57d38c6491aea376a7b711d3,05LRBP-E,
57d38c6491aea376a7b716ca,05MD8X-E,
57d38c7c91aea376a7b78bfb,06X0MW-E,
57d38c7c91aea376a7b786fb,06LFPJ-E,
57d38c7d91aea376a7b79098,0FD82C-E,
57d38c9491aea376a7b7f137,07BG3Z-E,
5b003eacead557bbfdc384e9,05K97J-E,
,,
57d38cee91aea376a7b9a902,06Y5K2-E,
57d38c8591aea376a7b7b7db,0FWQKR-E, --- [0] value  --- [0] value 
57d38c6591aea376a7b71dc6,05PZNP-E,
57d38c6591aea376a7b71dc5,05PZNM-E,
57d38ced91aea376a7b99a6f,0G40JQ-E,
57d38c6391aea376a7b702a7,05KBSY-E, --- [0] value  --- [0] value 
57d38cee91aea376a7b9a918,074LXR-E,
,,
57d38cee91aea376a7b9aa6c,05GWJP-E,
57d38c5a91aea376a7b6ebba,05GF0N-E,
57d38cee91aea376a7b9ab55,0CQCYS-E, --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value  --- [0] value 
57d38cee91aea376a7b9ad61,0C3QS2-E,
57d38cfd91aea376a7b9f806,05ZWWJ-E,
