factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,,,,
0CTQL5-E,"Guangdong Altair Investment Management Co., Ltd.",,,,,,,
0GMNW3-E,Guangdong Baolong Asset Management Co. Ltd.,,,,,,,
0CQXBH-E,"Guangdong Bozhong Securities Investment Consulting Co., Ltd.",,,,,,,
0FL8DZ-E,"Guangdong Degan Investment Management Co., Ltd.",,,,,,,
07ZVHM-E,"Guangdong Finance Trust Co., Ltd.",,GARP,,,,,
0K15GV-E,Guangdong Haotianshi Culture Communication Co. Ltd.,,,,,,,
0KYZ9M-E,Guangdong Hexiang Investment Management Co. Ltd,,,,,,,
0HV4SB-E,Guangdong Hinfu Investment Management Co. Ltd.,,,Aggressive Growth,,,,
0G3KCF-E,Guangdong Kaiding Investment Co. Ltd.,,,,,,,
0BKF6Z-E,"Guangdong New Value Investment Co., Ltd.",,GARP,,,,,
0JNJ89-E,Guangdong Publics Venture Capital Managament Co. Ltd.,,,,,,,
0GY0DP-E,"Guangdong Shangwei Investment & Management Co., Ltd.",,,Aggressive Growth,,,,
0CVS32-E,"GuangDong SilverStone Investment Co., Ltd.",,,,,,,
0B2PRN-E,"Guangdong Technology Financial Group Co., Ltd.",,,,,,,
0H5RPG-E,Guangdong Tsingda Venture Capital Co. Ltd.,,,,,,,
0CBF56-E,"Guangdong Wen's Investment Co., Ltd.",,,,,,,
0GMS85-E,Guangdong Wentouchuang Gongchuang Investment Co. Ltd.,,,,,,,
0KM9TH-E,Guangdong Xinjiyuan Capital Management Co. Ltd.,,,,,,,
0JNWDH-E,Guangdong Yinong Investment Co. Ltd.,,,,,,,
0DYHLK-E,Guangdong Yueke Juhua Venture Capital Co. Ltd.,,,,,,,
0FWGD3-E,Guangdong Zhongda Science & Tech Investment Management Co.,,,,,,,
0DS8L5-E,Guangdong Zhongda Venture Capital Co. Ltd.,,,,,,,
0F25XP-E,Guangdong Zhongguang Investment Management Co. Ltd.,,,,,,,
0KB89Q-E,Guangdong Zhongshuo Venture Capital Co. Ltd.,,,,,,,
0J0CP5-E,Guanghua 898 Asset Management Co. Ltd.,,,,,,,
0KT30J-E,Guangji Ventures,,,,,,,
0FG4KV-E,Guangxin Investment Management (Beijing) Co. Ltd.,,,,,,,
0JJGPJ-E,Guangyin Venture Capital,,,,,,,
0GQGZ4-E,"Guangzheng Hang Seng Securities Research Institute Co., Ltd.",,,,,,,
0G4YZ3-E,Guangzhou Black Hole Investment Co. Ltd.,,,,,,,
0JVXP2-E,Guangzhou Cci Investment Management Co. Ltd.,,,,,,,
0BLLHR-E,Guangzhou Hiway Capital Partners Co Ltd.,,,,,,,
0K9J9K-E,"Guangzhou Huiyin Huiji Investment Fund Management Co., Ltd.",,,,,,,
0H8Z8Y-E,Guangzhou Innohub Co. Ltd.,,,,,,,
0K1322-E,Guangzhou Lanxi Investment Management Co. Ltd.,,,,,,,
0F00WH-E,"Guangzhou Long-term Investment Asset Management Co., Ltd.",,GARP,,,,,
0FG2BP-E,Guangzhou Rising Trend Investment Co. Ltd.,,,,,,,
07TBZD-E,Guangzhou Science & Technology Venture Capital Co. Ltd.,,,,,,,
0768WB-E,"Guangzhou Securities Co., Ltd.",,,,,,,
0CKRRJ-E,"Guangzhou Securities Co., Ltd. (Investment Management)",,GARP,,,,,
0H1ZHH-E,Guangzhou Spring Investment Management Co. Ltd.,,,,,,,
0HMTD4-E,Guangzhou Suiyong Yuanchuang Investment Management LP,,,,,,,
0G4RHP-E,Guangzhou Thunderstorm Investment Management Co. Ltd.,,,,,,,
0KST76-E,Guangzhou Xintu Equity Investment Management Co. Ltd.,,,,,,,
0GLWK7-E,"Guangzhou Xuan Yuan Investment Management Co., Ltd.",,,Value,,,,
0FVYY9-E,Guangzhou Yuexiu Industry Investment Fund Management Co. Ltd.,,,,,,,
0JXQ6Q-E,Guangzhou Zexian Assetmanagement Co. Ltd.,,,,,,,
0GH241-E,Guangzhou Zhishang Equity Investment Center Co. Ltd.,,,,,,,
0GHW8H-E,Guangzhou Zhuoshi Investment Management Co. Ltd.,,,,,,,
0FQ9CH-E,Guarantee Co. of North America USA (Investment Portfolio),,,,,,,
0FSYDK-E,"Guarantee Insurance Co., Inc. (Investment Portfolio)",,,,,,,
0DYPG0-E,Guarantee Trust Life Insurance Co. (Investment Portfolio),,,,,,,
0FMBQR-E,Guaranty Income Life Insurance Co. (Investment Portfolio),,,,,,,
0DDD64-E,Guard Capital,,,,,,,
09Q073-E,Guard Hill Holdings LLC,,,,,,,
072XMR-E,GuardCap Asset Management Ltd.,,,Aggressive Growth,,,,
05GMWN-E,Guardian (France),,,,,,,
0BV705-E,Guardian Acuity Asset Management Ltd.,,GARP,,,,,
05R7MM-E,Guardian Capital Advisors LP,,Yield,,,,,
05HQ7S-E,Guardian Capital LP,,Yield,,,,,
074XZ4-E,Guardian Capital Partners LLC,,,,,,,
05PY3P-E,"Guardian Capital, Inc. (US)",,,,,,,
0FZ34C-E,"Guardian Insurance Co., Inc. /Investment Portfolio/",,,,,,,
008ZV4-E,Guardian Investment Management,,Yield,,,,,
002HKS-E,Guardian Investor Services LLC,,GARP,,,,,
0HHFGR-E,Guardian Partners Co. Ltd.,,,,,,,
0CZ54L-E,Guardian Point Capital LP,,Growth,,,,,
070MXN-E,Guardian Realty Investors LLC,,,,,,,
0G0QP9-E,"Guardian Risk Retention Group, Inc. (Investment Portfolio)",,,,,,,
06SVND-E,Guardians of New Zealand Superannuation,,GARP,,,,,
0GXBD0-E,GUB Investment Trusts (Venture Capital),,,,,,,
05N9CB-E,Gudme Raaschou Bank A/S,,,,,,,
07BRYD-E,Guepardo Investimentos Ltda.,,GARP,,,,,
06VHF4-E,Guerite Advisors LLC,,,,,,,
007T4G-E,Guerrilla Capital Management LLC,,,,,,,
0GLYB6-E,Guerrilla Ventures,,,,,,,
005RTB-E,Guggenheim Capital LLC,,,,,,,
0BGFZL-E,Guggenheim Funds Distributors LLC,,GARP,,,,,
0C60SY-E,Guggenheim Funds Distributors LLC (Broker),,,,,,,
0BZXX2-E,Guggenheim Funds Investment Advisors LLC,,Index,,,,,
0CCBJF-E,Guggenheim Global Trading LLC,,,,,,,
005KWQ-E,Guggenheim Investment Management LLC,,,,,,,
0DZBR7-E,Guggenheim Life & Annuity Co. (Invt Port),,,,,,,
07FN36-E,Guggenheim Partners Europe Ltd.,,,,,,,
06Z4N0-E,Guggenheim Partners Investment Management LLC,Index,GARP,,,,,
0C9709-E,"Guggenheim Partners Latin America, Inc.",,,,,,,
09Q6P0-E,Guggenheim Real Estate LLC,,,,,,,
005MS1-E,Guggenheim Securities LLC,,,,,,,
0DFDSD-E,Guggenheim Securities LLC (Research),,,,,,,
074S8C-E,Gugner Partners Ltd.,,,,,,,
0G47Z4-E,Guida Invest Oy,,,,,,,
06QZ80-E,Guidance Capital LLC,,,,,,,
0C32MX-E,Guidance Point Advisors LLC,,Yield,,,,,
062D6Z-E,Guidant Compass Group,,,,,,,
0B2J9Y-E,Guide Gestao de Recursos Ltda.,,,,,,,
09QM6R-E,Guide Investimentos SA Corretora de Valores,,,,,,,
0BXQ23-E,Guide Investimentos SA Corretora de Valores (Invt Mgmt),,GARP,,,,,
05Z124-E,Guide Ventures LLC,,,,,,,
0FLK07-E,GuideOne Mutual Insurance Co. (Investment Portfolio),,,,,,,
06V4NL-E,Guidepost Growth Management Co. LLC,,,,,,,
003QSJ-E,GuideStone Capital Management LLC,,GARP,,,,,
0FQM0D-E,Guidon Partners LP,,,,,,,
0JK4NT-E,Guild Capital (India),,,,,,,
0D003V-E,Guild Capital LLC,,,,,,,
05LT4N-E,"Guild Investment Management, Inc.",,GARP,,,,,
0B403P-E,Guiness Securities Ltd.,,,,,,,
009T5B-E,Guinness Asset Management Ltd.,,Value,,,,,
009YNZ-E,"Guinness Atkinson Asset Management, Inc.",,Value,,,,,
05KCY8-E,"Guinness Atkinson Asset Management, Inc. (US)",,,,,,,
0C5L4S-E,Guinness Renewable Energy EIS,,,,,,,
05HNFH-E,Guipuzcoana SGIIC SA,,,,,,,
0KNJNY-E,Guiyang Venture Capital Co. Ltd.,,,,,,,
0H67VL-E,"Gula Tech Adventures, Inc.",,,,,,,
07K407-E,Gulf Baader Capital Markets SAOC (Broker),,,,,,,
09NWT0-E,Gulf Baader Capital Markets SAOC (Investment Management),,,Yield,,,,
08572W-E,Gulf Cap Partners (Private Equity),,,,,,,
06LJJG-E,Gulf Capital PJSC,,,,,,,
07GDY3-E,Gulf Finance House BSC (Investment Management),,,,,,,
0FMBT9-E,Gulf Guaranty Life Insurance Co. (Investment Portfolio),,,,,,,
05G36K-E,Gulf International Bank (UK) Ltd.,,GARP,,,,,
07054Y-E,Gulf International Bank B.S.C. (Broker),,,,,,,
07KD15-E,Gulf Investment Corp. (Private Equity),,,,,,,
05SHNF-E,Gulf Investment Corp. G.S.C.,,GARP,,,,,
06GN1G-E,Gulf Investment Corp. G.S.C. (Broker),,,,,,,
002GHR-E,"Gulf Investment Management, Inc.",,,,,,,
0G3PNF-E,Gulf Islamic Investments LLC,,,,,,,
0CFXSS-E,Gulf One Investment Bank (Private Equity),,,,,,,
06CWDS-E,"Gulf South Capital, Inc.",,,,,,,
0G0N65-E,Gulf States Life Insurance Co. (Investment Portfolio),,,,,,,
06M6JV-E,Gulf Stream Asset Management LLC,,,,,,,
076WMF-E,Gulfinvest International KSCC (Investment Management),,,,,,,
08BWQ4-E,Gulfside Asset Management LLC,,,,,,,
078KTQ-E,GulfStar Merchant Banking Ltd.,,,,,,,
06PYQ0-E,Gulfstream Group LLC,,,,,,,
0G0C3M-E,Gulfstream Property & Casualty Insurance Co. (Invt Port),,,,,,,
0B0T7S-E,Gulfvest Ltd.,,,,,,,
09H5FK-E,Guliver Anlageberatung GmbH,,Yield,,,,,
0GB3K1-E,Gullspang Invest AB,,,,,,,
0D08XZ-E,gumi Ventures KK,,,,,,,
069M5F-E,Gund Investment Corp.,,,,,,,
070STP-E,GungHo Partners LLC,,,,,,,
0D200Z-E,"Gunma Bank, Ltd. (Investment Management)",,GARP,,,,,
0BLBFZ-E,Gunma Capital Co. Ltd.,,,,,,,
067Q48-E,GunnAllen Financial Securities,,,,,,,
07K87V-E,GunnAllen Venture Partners,,,,,,,
0KJPR4-E,Gunosy Capital Pte Ltd.,,,,,,,
09H9MS-E,Gunther & Wikberg Kapitalforvaltning AB,,,,,,,
061KQY-E,Guoco Management Co. Ltd.,,,,,,,
07L2VN-E,GuocoEquity Assets Ltd.,,GARP,,,,,
0D3J8M-E,Guodu Futures (Hong Kong) Ltd.,,,,,,,
0BLFWL-E,Guodu Securities (Hong Kong) Ltd.,,,,,,,
0CFRXL-E,"Guodu Securities Co., Ltd. (Investment Management)",,GARP,,,,,
0FB4LN-E,"GuoDu Securities Co., Ltd.(Broker)",,,,,,,
0HWP6Q-E,Guohong Jiaxin Shenzhen Equity Investment Management Co. Ltd.,,,,,,,
09W187-E,Guohua Life Insurance Co. Ltd.,,GARP,,,,,
083YBY-E,"Guolian Securities Co., Ltd. (Broker)",,,,,,,
0CKWQQ-E,"Guolian Securities Co., Ltd. (Investment Management)",,GARP,,,,,
0JLB83-E,Guoqian Venture Capital Management Suzhou Co. Ltd.,,,,,,,
0BSN5Z-E,Guorong Securities Co. Ltd.,,,,,,,
0G9L6F-E,Guorong Securities Co. Ltd. (Investment Management),,Aggressive Growth,,,,,
09519P-E,GUOSEN H&S Investment Co. Ltd.,,,,,,,
0DDTN5-E,"Guosen Securities (HK) Asset Management Co., Ltd.",,,,,,,
0BSX1C-E,"Guosen Securities (HK) Brokerage Co., Ltd.",,,,,,,
05ZH6Z-E,"Guosen Securities Co., Ltd. (Broker)",,,,,,,
07184X-E,"Guosen Securities Co., Ltd. /Investment Management/",,GARP,,,,,
0CJ619-E,"Guosheng Clsa Shanghai Industrial Investment Mgmt Co., Ltd",,,,,,,
0JBKVB-E,Guosi Asset Management (Shanghai) Co. Ltd.,,,,,,,
05VVRL-E,"Guotai Asset Management Co., Ltd.",,GARP,,,,,
0J2B5V-E,Guotai Global Investments Ltd.,,,,,,,
06VQPG-E,Guotai Junan Assets (Asia) Ltd.,,GARP,,,,,
05Z0Y4-E,Guotai Junan Securities (Hong Kong) Ltd.,,,GARP,,,,
05W55N-E,Guotai Junan Securities Co. Ltd. (Broker),,,Deep Value,,,,
0FQK4Q-E,Guotai Yuanxin Asset Management Co. Ltd.,,GARP,,,,,
0BRTGM-E,"Guotong Trust Co.,Ltd",,GARP,,,,,
0KPK8K-E,Guotou Juli Investment Management Co. Ltd.,,,,,,,
0KCZDX-E,"Guoxin Zhangchuang Shanghai Equity Inv Fund Mgt Co., Ltd.",,,,,,,
0C7ZJF-E,Guoyuan Asset Management (Hong Kong) Ltd.,,,,,,,
0CJ65G-E,Guoyuan Asset Management (Hong Kong) Ltd. (Private Equity),,,,,,,
0BT6B1-E,Guoyuan Equity Investment Co. Ltd.,,,,,,,
0BJPWQ-E,"Guoyuan Securities Co., Ltd. (Broker)",,,,,,,
0D6BWW-E,"Guoyuan Securities Investment Consulting Co., Ltd.",,,,,,,
0DDS1G-E,Gupta Wealth Management LLC,,GARP,,,,,
0FCW69-E,Gurnet Point Capital LLC,,,,,,,
09S844-E,Gurtin Fixed Income Management LLC,,,,,,,
060XNT-E,Gustavia Capital Management AB,,,,,,,
09KRG0-E,Gustavia Fonder AB,,Growth,,,,,
0CZGWJ-E,Gustavson Capital Corp.,,,,,,,
05FW8D-E,Gutenberg Finance SA,,Yield,,,,,
05GRH6-E,Gutenberg Group AG,,,,,,,
08GC2T-E,Gutenberg Management AG,,,,,,,
0FGV6K-E,Guthrie Risk Retention Group (Invt Port),,,,,,,
0B0G09-E,Gutmann Finanz Strategien AG,,Deep Value,,,,,
05G4XV-E,Gutmann KAG,,GARP,,,,,
05KJ4D-E,Gutzwiller Fonds Management AG,,GARP,,,,,
002HKT-E,"Guyasuta Investment Advisors, Inc.",,Yield,,,,,
0JLTG6-E,Guyin International Fund Management (Beijing) Co. Ltd.,,,,,,,
0CRHR9-E,Guyu Capital Management Co. Ltd.,,,,,,,
05M91R-E,Guzman & Co.,,,,,,,
07M3NC-E,GV Management Co. LLC,,,,,,,
06PNPV-E,GV Partners LLC,,,,,,,
09T0CP-E,GV Treuhand GmbH,,,,,,,
0GZ7WL-E,GVA Capital,,,,,,,
0H9TCG-E,Gva Launchgurus Vc,,,,,,,
0J64NC-E,GVA Property Investments Ltd.,,,,,,,
0HH2Y5-E,GVAngels,,,,,,,
062N1B-E,GVC Capital LLC,,,,,,,
0GQ9H7-E,GVC Gaesco Beka SV SA,,,,,,,
0828MX-E,GVC Gaesco Beka SV SA (Investment Management),,,GARP,,,,
0828M7-E,GVC Gaesco Gestion SGIIC SA,,Growth,,,,,
0858WW-E,GVC Gaesco Gestion SGIIC SA /Private Equity/,,,,,,,
05HNFT-E,GVC Gestion SGIIC SA,,,,,,,
068ZX5-E,GVFL Ltd.,,,,,,,
0BM0HD-E,"GVG Capital Group, Inc.",,,,,,,
05X365-E,GVI AG,,,,,,,
0G9TRS-E,GVI Research SRL,,,Growth,,,,
061LBH-E,GVM Consulting SA,,,,,,,
06ZPG1-E,GVO Asset Management AG,,GARP,,,,,
0DJ92G-E,GVQ Investment Management Ltd.,,GARP,,,,,
0J25MW-E,GVRC India Pvt Ltd.,,,,,,,
0850SQ-E,GVS CONSULTING GmbH & Co. KG,,,,,,,
0035DT-E,GW & Wade LLC,,Yield,,,,,
001VMJ-E,"GW Capital, Inc.",,GARP,,,,,
002HFZ-E,GW&K Investment Management LLC,,GARP,,,,,
05M5HM-E,GWA Capital Partners LLC,,,,,,,
05STCB-E,"GWB (USA), Inc.",,,,,,,
0H459B-E,"GWC, Inc.",,,,,,,
07FF8R-E,GWI Asset Management SA,,GARP,,,,,
05HPH0-E,GWL Investment Management,GARP,GARP,,,,,
0DV79C-E,GWM Advisors LLC,,GARP,,,,,
0C5WHL-E,GWM Asset Management (Malta) Ltd.,,Growth,,,,,
0GPNZV-E,GWP Management Ltd.,,,,,,,
05LSP6-E,"Gwynn Financial Services, Inc.",,,,,,,
0GBL46-E,GX Incubate Inc.,,,,,,,
0KV2GK-E,GxPartners LLP,,,,,,,
081T87-E,Gyakusan Management Provider KK,,,,,,,
0GGR18-E,GYL Financial Synergies LLC,,Aggressive Growth,,,,,
065NYS-E,Gylling Invest AB,,,,,,,
0GK4DV-E,Gypsum Ridge Capital LLC,,,,,,,
06FGWG-E,Gyre Capital Management LLC,,,,,,,
0C8C5C-E,Gyroscope Capital Management Group LLC,,GARP,,,,,
0KMG94-E,Gyrus Capital S A,,,,,,,
00CF87-E,"Gyrus Investment Management, Inc.",,GARP,,,,,
0GMT2J-E,"GZJK Asset Management Co., Ltd.",,Yield,,,,,
09QHF7-E,H & P Vermogensverwaltung GmbH,,,,,,,
0J0K16-E,H 26 SASU,,,,,,,
0FCBYQ-E,H Capital LLC,,,,,,,
0KPSFB-E,H Farm BCN,,,,,,,
06GK53-E,H Partners Capital LLC,,,,,,,
009F19-E,H Partners Management LLC,,GARP,,,,,
0H2MYJ-E,H Ventures LLC,,,,,,,
0G4Z43-E,"H&CK Partners Co., Ltd.",,,,,,,
0KLG5D-E,H&D Partners KK,,,,,,,
09ZSVP-E,H&E Trendfolgekonzept GmbH,,,,,,,
0JJTR6-E,H&H International Investment LLC,,GARP,,,,,
0GQ2S3-E,H&M CO:LAB,,,,,,,
07F2C0-E,H&M Global Ltd.,,,,,,,
0K1DHZ-E,H&P Advisory Ltd.,,,,,,,
0H1T6L-E,H&P Capital Advisors GmbH,,,,,,,
0BT7WD-E,H&Q Asia Pacific Japan Ltd.,,,,,,,
06ZRS4-E,"H&Q Asia Pacific Korea Co., Ltd.",,,,,,,
05L05W-E,H&Q Asia Pacific Ltd,,,,,,,
0744BT-E,H&Q Asia Pacific Ltd. (Shanghai),,,,,,,
0BSJM8-E,H&Q Norden Securities,,,,,,,
0743CM-E,H&Q Taiwan Co. Ltd.,,,,,,,
05N09C-E,H&R Block Financial Advisors,,,,,,,
068DFL-E,H-Farm SpA (Venture Capital),,,,,,,
009LR1-E,H. & Associes SA,,,,,,,
0010Z7-E,H. A. Schupf & Co. LLC,,,,,,,
06GFRM-E,"H. B. Fuller Ventures, Inc.",,,,,,,
00D426-E,H. Barton Asset Management LLC,,,,,,,
05KGL7-E,H. C. Wainwright & Co. LLC,,GARP,,,,,
06CWJW-E,"H. G. Wellington & Co., Inc. (Securities)",,,,,,,
002LC2-E,H. G. Wellington Capital Management,,,,,,,
06FNGC-E,H. Lunden Kapitalforvaltning AB,,,,,,,
002Y1H-E,H. M. Payson & Co.,,GARP,,,,,
08QZGK-E,H. Siedentopf,,,,,,,
0023W3-E,H. W. Partners LP,,,,,,,
006LLD-E,"H.D. Vest Advisory Services, Inc.",,Growth,,,,,
0G8920-E,H.I.G Brazil Investment Advisory Ltda.,,,,,,,
0GX6KG-E,H.I.G European Capital Partners Spain SLU,,,,,,,
0BSVF0-E,H.I.G. BioHealth Partners LLC,,,,,,,
05KKNJ-E,H.I.G. Capital LLC (Private Equity),,,,,,,
0BG0ZM-E,H.I.G. European Capital Partners GmbH,,,,,,,
0DKR5W-E,H.I.G. European Capital Partners Italy SRL,,,,,,,
06TNLW-E,H.I.G. European Capital Partners LLP,,,,,,,
0BSWWT-E,H.I.G. Growth Partners LLC,,,,,,,
0704RS-E,H.I.G. Realty Partners LP,,,,,,,
05ND21-E,H.I.G. Ventures LLC,,,,,,,
00FBPJ-E,H.I.G. Whitehorse Advisers LLC,,,,,,,
0CN37Y-E,H.R.L Morrison & Co. (Asia) Ltd.,,,,,,,
06X17P-E,H.R.L. Morrison & Co. (Australia) Pty Ltd.,,,,,,,
0JCG1R-E,H.R.L. Morrison & Co. (Australia) Pty Ltd. (Inv Mgmt),,,,,,,
06X191-E,H.R.L. Morrison & Co. Ltd.,,,,,,,
066D5K-E,H.S. Investment Co. Ltd.,,,,,,,
0CKGK6-E,H.S. Securities Co. Ltd.,,,,,,,
006CS8-E,H.S. Securities Co. Ltd. (Old),,,,,,,
05SLM8-E,H.T.P. Investments BV,,,,,,,
0CPNMH-E,H/2 Credit Manager LP,,,,,,,
0FRXRP-E,H/2 Real Estate LLC,,,,,,,
067MH7-E,H14 SpA,,,,,,,
05NCBP-E,H2 Equity Partners BV,,,,,,,
0DMBFR-E,H2 Equity Partners Ltd.,,,,,,,
09Z5XK-E,H2 Gambling Capital Ltd.,,,,,,,
0FM5TV-E,H2 Ventures Pty Ltd.,,,,,,,
0FZ4F5-E,H2A Capital SAS,,,,,,,
0BB6Z3-E,H2O AM LLP,,GARP,,,,,
09YCJF-E,H2O Markets Ltd.,,,,,,,
0FLRRF-E,H2O Participations Sarl,,,,,,,
07DMJR-E,H2O Venture Partners Ltd.,,,,,,,
07M8F5-E,H3 Global Advisors Pty Ltd.,,,,,,,
0GVFK9-E,H7 Holdings LLC,,Aggressive Growth,,,,,
0BSJRP-E,Haakon Capital LLC,,,,,,,
0603LG-E,Haas Gestion SAS,,GARP,,,,,
0GDTHM-E,Haas Gestion SAS (United Kingdom),,,,,,,
09YLKL-E,Haas Investment Management LLC,,,,,,,
05L06G-E,Haas Wheat & Partners LP,,,,,,,
0DMC7G-E,Haatch Ventures,,,,,,,
001QS9-E,"Haave R B Associates, Inc.",,,,,,,
05WT7Q-E,"Habbel, Pohlig & Partner Institut fur Bank- und Wirtsch. GmbH",,Deep Value,,,,,
00D1DY-E,Haber Trilix Advisors LP,,,,,,,
003046-E,"Haberer Registered Investment Advisor, Inc.",,GARP,,,,,
05ZJTM-E,"Haberling Financial Group, Inc.",,,,,,,
06ZD2R-E,Haberman Management Corp.,,,,,,,
08V207-E,Habert Dassault Finance SAS,,,,,,,
06V42V-E,Habest Holding BV,,,,,,,
0750WT-E,Habib Asset Management Ltd.,,GARP,,,,,
05NB1L-E,Habib Bank AG Zurich,,GARP,,,,,
0F08H6-E,Habib Bank Ltd. (Broker),,,,,,,
088JW4-E,Habrok Capital Management LLP,,GARP,,,,,
06PZL1-E,HAC VermogensManagement AG,,GARP,,,,,
05VH8N-E,Hachijuni Capital Co. Ltd. /Venture Capital/,,,,,,,
067J47-E,"HACHIJUNI SECURITIES Co., Ltd.",,,,,,,
0HKNN3-E,Hack Vc,,,,,,,
0FKWBM-E,Hack Ventures KK,,,,,,,
006W7Q-E,"Hackett Investment Advisors, Inc.",,,,,,,
0BQ0W2-E,HackFwd Capital GmbH & Co. KG,,,,,,,
08B78H-E,Hadas Arazim Mutual Funds Management Ltd.,,GARP,,,,,
07681P-E,Hadasit Bio-Holdings Ltd. (Private Equity),,,,,,,
060JX0-E,Haddington Ventures LLC,,,,,,,
0GQ9DQ-E,Hadean Ventures AS,,,,,,,
06FF6L-E,Hadley Capital LLC,,,,,,,
0GBXX0-E,Hadrian's Wall Capital Ltd.,,Value,,,,,
06JXBB-E,Hadron Capital LLP,,GARP,,,,,
0C86VQ-E,Hadrons Capital Partners Sdn. Bhd.,,,,,,,
0C86V5-E,Hadrons Capital Sdn. Bhd.,,,,,,,
07PWLV-E,Hadwin Garrick Capital Partners LLP,,,,,,,
06Z0VF-E,Haesato Osamu Asset Management,,,,,,,
0JKNQH-E,Hafnium Hafaway,,,,,,,
0BP2YB-E,Hafren Ventures LLP,,,,,,,
074ZVL-E,Hagerty Peterson & Co. LLC,,,,,,,
05KMC1-E,Haggar Concord Partners LP,,,,,,,
06QMQS-E,HAGIN Capital LLC,,,,,,,
06BC84-E,Hagstromer & Qviberg Fond I Fond,,,,,,,
0C69FG-E,Hahn & Company Korea LLC,,,,,,,
003XVC-E,Hahn Capital Management LLC,,GARP,,,,,
0FNSWX-E,Hai Phong Securities JSC (Broker),,,,,,,
08GL84-E,Hai Tong Securities (HK) Brokerage Ltd.,,,,,,,
06G6NX-E,Haidar Capital Management LLC,,,,,,,
0F1Z7L-E,Haide Huijin Venture Capital Jiangyin Co. Ltd.,,,,,,,
09LGJJ-E,Hain Capital Group LLC,,,,,,,
0GL0Q7-E,Haitong Bank SA /China/,,,,,,,
05VD86-E,"Haitong Bank, S.A. (Broker)",,,,,,,
0BCSNY-E,"Haitong Bank, S.A. (Poland)",,,,,,,
0D7L30-E,"Haitong Bank, S.A. (UK)",,,,,,,
0653L7-E,"Haitong Bank, SA (Spain)",,,,,,,
08XLV7-E,Haitong Capital Co. Ltd.,,,,,,,
063372-E,Haitong Capital SCR SA,,,,,,,
07M99Q-E,Haitong do Brasil Participacoes Ltda.,,GARP,,,,,
0GT3KD-E,Haitong Futures Co. Ltd. (Asset Management),,,GARP,,,,
0DMFK5-E,"Haitong Futures Co., Ltd. (Research Firm)",,,,,,,
0FVTFH-E,Haitong Innovation Capital Management Co. Ltd.,,,,,,,
0FTGSF-E,Haitong Innovation Securities Investment Co Ltd.,,GARP,,,,,
0B0YHV-E,Haitong International Asset Management (HK) Ltd.,,GARP,,,,,
0BYLTG-E,Haitong International Asset Management Ltd.,,,GARP,,,,
09SWY3-E,Haitong International Capital (HK) Ltd.,,,,,,,
0BBC6B-E,Haitong International Investment Managers Ltd.,,GARP,,,,,
081Q5C-E,Haitong International Japaninvest KK,,,,,,,
0BBC2C-E,Haitong International Research Ltd.,,,,,,,
0BBC4F-E,Haitong International Research Ltd. (China),,,,,,,
0FBFXL-E,Haitong International Securities (UK) Ltd.,,,,,,,
0BT290-E,"Haitong International Securities Co., Ltd.",,GARP,,,,,
0CJZ8D-E,Haitong Jihe Private Equity Investment Fund Management Co.,,,,,,,
0F0B0F-E,Haitong Leading Capital Management Co. Ltd.,,,,,,,
08XTWX-E,Haitong Securities (UK) Ltd.,,,,,,,
0D2PWP-E,"Haitong Securities Asset Management Co., Ltd.",,GARP,,,,,
07520W-E,"Haitong Securities Co., Ltd. (Broker)",,GARP,,,,,
0716TL-E,"Haitong Securities Co., Ltd. (Investment Management)",,,,,,,
06GZP2-E,Haitong Securities do Brasil SA CCVM,,,,,,,
0CQ68G-E,Haitong Securities India Pvt Ltd.,,,,,,,
07D9LH-E,"Haitong-Fortis Private Equity Fund Management Co., Ltd.",,,,,,,
05WPM6-E,Hakala Capital Management LLC,,,,,,,
07LY03-E,"Hake Capital Management, Inc.",,,,,,,
05L07D-E,HAL Investments BV,,,,,,,
0KS1DN-E,Hala Venture Capital,,,,,,,
06C59W-E,Halberdier Capital Management Pte Ltd.,,GARP,,,,,
09LM23-E,Halberg Kapital A/S,,,,,,,
00CFMZ-E,Halbert Hargrove Global Advisors LLC,,GARP,,,,,
065JNN-E,"Halbert Wealth Management, Inc.",,,,,,,
06MV61-E,Halbis Capital Management (France) SA,,,,,,,
06MV5Q-E,Halbis Capital Management (Hong Kong) Ltd.,,,,,,,
06FRN2-E,"Halbis Capital Management (USA), Inc.",,,,,,,
06LVL4-E,Halbis Capital Management UK Ltd.,,,,,,,
0BRHK6-E,Halcyon Asset-Backed Advisors LP,,,,,,,
00114R-E,Halcyon Event-Driven Management LP,,GARP,,,,,
0BMK9C-E,Halcyon Loan Advisors (UK) LLP,,,,,,,
0CYT5V-E,Halcyon Loan Management LLC,,,,,,,
002J17-E,Halcyon Offshore Asset Management,,,,,,,
0FBFT9-E,Halcyon Securities Ltd.,,,,,,,
0089V2-E,Halcyon Securities Pty Ltd.,,,,,,,
05VGBL-E,Halder Beteiligungsberatung GmbH,,,,,,,
078SP4-E,Hale Capital Management LP,,,,,,,
0D0S02-E,"Halen Capital Management, Inc.",,,,,,,
0CKJ9J-E,Hales & Co. /Private Equity/,,,,,,,
0HVNYC-E,Half Court Ventures LLC,,,,,,,
0GVGQJ-E,Half Sky Capital (UK) Ltd.,,Aggressive Growth,,,,,
0DP9JQ-E,Halieutis Partners SAS,,,,,,,
