factset_entity_id,name,ManagerStyle,InstitutionFixedStyle,Discrepancy Column,Discrepancy Source
0GBRPN-E,Cachet Asset Management Ltd.,,GARP,N/A,N/A
0GBW68-E,Capital Wealth Management LLC,,Growth,N/A,N/A
0GC6L1-E,Coller Capital Ltd. (Hong Kong),,,N/A,N/A
0HCR1D-E,Ripple Ventures,,,N/A,N/A
0HCW3M-E,Capital D Management LLP,,,N/A,N/A
0HCX59-E,Junction Energy Capital LLC,,,N/A,N/A
0JBJ1M-E,Jupter Participacoes SA,,,N/A,N/A
0JBTB3-E,Webrock /BR/,,,N/A,N/A
0K98G6-E,Co-Creation Hub,,,N/A,N/A
0K9XGN-E,Mubadala Investment Co. PJSC (Investment Management),,,N/A,N/A
0KB451-E,Macro Thoughts Ltd.,,,N/A,N/A
003SK9-E,West Broadway Partners LP,,,N/A,N/A
003STX-E,"Fox-Pitt, Kelton Securities",,,N/A,N/A
003SY2-E,"Lenox Financial Services, Inc.",,,N/A,N/A
003XS4-E,Chess Ventures LLC,,,N/A,N/A
0040W1-E,Marathon Partners Equity Management LLC,,GARP,N/A,N/A
00417W-E,"OFI Private Investments, Inc.",,,N/A,N/A
0041CD-E,Drinker Biddle & Reath LLP,,,N/A,N/A
004254-E,Scion Capital LLC,,,N/A,N/A
0047H3-E,"Rasara Strategies, Inc.",,,N/A,N/A
00497R-E,Giovine Capital Group LLC,,GARP,N/A,N/A
004B4Z-E,TD Options LLC,,,N/A,N/A
004D24-E,SCP III LP,,GARP,N/A,N/A
004GG1-E,Pactual Capital Corp.,,,N/A,N/A
004GJQ-E,JPMorgan Securities LLC,Broker/Dealer,GARP,N/A,N/A
004M0R-E,Suntrust Equity Funding LLC,,,N/A,N/A
004PM3-E,MedEquity Capital LLC,,,N/A,N/A
05SD7L-E,"Meridian Management Group, Inc.",,,N/A,N/A
05SGJ5-E,"Montgomery, Shelton & Co.",,,N/A,N/A
05SK63-E,Buffalo Capital Partners LP,,,N/A,N/A
05SNHZ-E,Yasuda Asset Management Co. Ltd.,,,N/A,N/A
05SRMM-E,Hong Leong Asset Management Bhd.,,Yield,N/A,N/A
05STCB-E,"GWB (USA), Inc.",,,N/A,N/A
05STXL-E,Wellington Capital Group LLC,,,N/A,N/A
05SV6W-E,HLG Asset Management Sdn. Bhd.,,,N/A,N/A
05SVQL-E,Teknoventure Oy,,,N/A,N/A
05SWQG-E,Smith Whiley & Co.,,,N/A,N/A
05SX5P-E,Japan Investment Trust Management Co. Ltd.,,,N/A,N/A
07M4SJ-E,Bridgepoint Development Capital Ltd.,,,N/A,N/A
07M5VQ-E,Moneycare Securities & Financial Services Ltd.,,,N/A,N/A
07M5ZC-E,Renaissance Asset Management Pty Ltd.,,GARP,N/A,N/A
07M8M4-E,Fundamental Investimentos Ltda.,,GARP,N/A,N/A
07MDR5-E,Iron Capital Partners,,,N/A,N/A
07MDXW-E,Formula Growth Management Corp.,,,N/A,N/A
07MP6P-E,Arundel Capital LLC,,GARP,N/A,N/A
07MTL2-E,Market Concepts LLC,,GARP,N/A,N/A
07MZT4-E,CIBC World Markets,,,N/A,N/A
07N3Q9-E,Nezu Asia Capital Management Ltd.,,,N/A,N/A
07N5SQ-E,New Times Securities Co. Ltd.,,,N/A,N/A
07NHBS-E,Vitus Investment Co. Ltd.,,,N/A,N/A
07NRP2-E,Credicorp Capital SA Corredores de Bolsa,,,N/A,N/A
07NRW7-E,Amba Research Lanka (Pvt) Ltd.,,,N/A,N/A
0BN14B-E,Angel Capital Group LLC,,,N/A,N/A
0BNBY1-E,Kazazian Asset Management LLC,,GARP,N/A,N/A
0BNJW7-E,Equis Capital Partners LLC,,,N/A,N/A
0BNK15-E,Sasfin Securities Pty Ltd. (Broker),,,N/A,N/A
0D2QGC-E,Itau BBA International Plc,,,N/A,N/A
0D2VG2-E,Knight Foundation Venture Capital,,,N/A,N/A
0D2VLD-E,Amantara Securities PT,,,N/A,N/A
0D39CT-E,Capital Resource Pty Ltd.,,,N/A,N/A
0HL94K-E,A.IX Capital GmbH,,,N/A,N/A
0HLDT8-E,Stonebridge Ventures Co. Ltd.,,,N/A,N/A
0JJVHD-E,"Ruane, Cunniff & Goldfarb LP",,Aggressive Growth,N/A,N/A
0JJZFJ-E,Galileo (PTC) Ltd.,,,N/A,N/A
0JK5Z7-E,Fintech Accelerator LLC,,,N/A,N/A
0JKNP9-E,Jadian Capital LLC,,,N/A,N/A
0JKWPM-E,Nasdaq Ventures,,,N/A,N/A
008Y43-E,Tieton Capital Management LLC,,Value,N/A,N/A
065JNN-E,"Halbert Wealth Management, Inc.",,,N/A,N/A
065KD1-E,Khandwala Securities Ltd. (Broker),,,N/A,N/A
066NC4-E,"Haverford Financial Services, Inc.",,GARP,N/A,N/A
066RTK-E,"Northwood Private Counsel, Inc. (Old)",,,N/A,N/A
066X6Z-E,"Deutsche Regis Partners, Inc.",,,N/A,N/A
0670F5-E,Gandhara Advisors Europe LLP,,,N/A,N/A
0671LB-E,Goldman Sachs Realty Japan Ltd.,,,N/A,N/A
067335-E,Marshall Street Management LLC,,,N/A,N/A
067HWB-E,Hunt Special Situations Group LP,,,N/A,N/A
067JGK-E,Ankura Capital Pty Ltd.,,,N/A,N/A
07TW1R-E,Changsha Tongzheng Investment Management Co. Ltd.,,,N/A,N/A
07VB6T-E,Action Economics (Singapore) Pte Ltd.,,,N/A,N/A
09JK90-E,ThinkWealth Management,,,N/A,N/A
09JPBV-E,TVM Capital Healthcare Partners Ltd.,,,N/A,N/A
09JWHG-E,Jefferies India Pvt Ltd.,,,N/A,N/A
09JYYW-E,NETA Capital Croatia dd,,Value,N/A,N/A
09JZNZ-E,Huljich Wealth Management (New Zealand) Ltd.,,,N/A,N/A
09K27T-E,PineBridge Investments LLC,,GARP,N/A,N/A
09K4V4-E,Malloy & Co.,,,N/A,N/A
09KBNF-E,Tamares Private Equity (Gibraltar),,,N/A,N/A
09KM5R-E,"HUAXI Securities Co., Ltd. (Broker)",,,N/A,N/A
09KMR2-E,Illinois Development Finance Authority/Private Equity/,,,N/A,N/A
09KMWP-E,TVP Management Co. LLC,,,N/A,N/A
09KP06-E,Huafu Securities Co. Ltd. (Invt Mgmt),,,N/A,N/A
09KYWM-E,"Leonard & Co., Inc.",,,N/A,N/A
09L235-E,EuroanAlysis sro,,,N/A,N/A
0BTJ8H-E,AK BARS Finans Investment Co CJSC (Wealth Management),,,N/A,N/A
0BTK0F-E,Bering Strait Capital,,,N/A,N/A
0BV4ML-E,Dolmen Securities Ltd. (Investment Management),,,N/A,N/A
0BVCH4-E,Cyprium Investment Partners LLC,,,N/A,N/A
0D7YCB-E,Key Capital SpA,,,N/A,N/A
0D821C-E,Banca Generali SpA (Investment Management),,GARP,N/A,N/A
0D8BFR-E,"China Dragon Securities Co., Ltd. (Investment Management)",,GARP,N/A,N/A
0D8CJ9-E,Optimal Fund Management Australia Pty Ltd.,,,N/A,N/A
0D8KLT-E,"CSW Investment Services, Inc.",,,N/A,N/A
0F91QV-E,NCK Capital LLC,,,N/A,N/A
0F92YH-E,Ortie Capital Investment S.A.,,,N/A,N/A
0F9611-E,Empire State Capital Partners,,,N/A,N/A
0F964W-E,TA Realty LLC,,,N/A,N/A
0F9DWX-E,"Panorama Point Partners, LLC",,,N/A,N/A
0GDNKN-E,AC & Friends GmbH,,,N/A,N/A
0GF1GN-E,"Subversive Capital, LLC",,,N/A,N/A
0GFQWB-E,Hatcher Plus Pte Ltd.,,,N/A,N/A
0HHFJ0-E,Auvila Research Consulting LLC,,,N/A,N/A
0HHQJP-E,Charme Capital Partners (Spain),,,N/A,N/A
0HHY5J-E,Carlyle Peru Consultoria de Inversiones SRL,,,N/A,N/A
0KBD7N-E,Trancos Ventures LLC,,,N/A,N/A
0KBL7L-E,India Resurgence Asset Management Business Pvt Ltd.,,,N/A,N/A
0KBSPN-E,Luoyang Donglin Venture Capital Co. Ltd.,,,N/A,N/A
007YC3-E,Locust Wood Capital Advisers LLC,,GARP,N/A,N/A
007ZR0-E,Xylem Global Partners LLC,,,N/A,N/A
0080GZ-E,Caymus Capital Partners LP,,GARP,N/A,N/A
0080JG-E,Wohl Capital Management LLC,,,N/A,N/A
0080MR-E,Magnetar Financial LLC,,Growth,N/A,N/A
0080PF-E,Beach Horizon LLP,,,N/A,N/A
0080QM-E,FGS Capital LLP,,,N/A,N/A
0085SV-E,Apoyo & Asociados Internacionales SAC,,,N/A,N/A
0088Q5-E,TIG Advisors LLC,,GARP,N/A,N/A
0089CK-E,"Alexander Read Investment Management, Inc.",,,N/A,N/A
008CTF-E,China Broadband Capital Partners LP,,,N/A,N/A
008DW4-E,NIBC NV,,,N/A,N/A
05VZKK-E,APV Technology Partners,,,N/A,N/A
05W5D8-E,ACE Management SA,,,N/A,N/A
05W6B6-E,DBS Private Equity,,,N/A,N/A
05W9WP-E,"Zhongrong International Trust Co., Ltd.",,GARP,N/A,N/A
05WCPQ-E,Absolute Capital Management LLC,,GARP,N/A,N/A
05WCT2-E,Stellus Ltd.,,,N/A,N/A
05WP0T-E,Regent Fund Management AG,,,N/A,N/A
07F98R-E,Tandem Global Partners LLC,,,N/A,N/A
07FGLT-E,HKR Vermogensverwaltungs GmbH,,GARP,N/A,N/A
07FSRC-E,U-Bank Mutual Funds Ltd.,,GARP,N/A,N/A
07FTVX-E,"Macquarie Asset Management, Inc.",,,N/A,N/A
07FXNJ-E,Commerzbank AG (Broker),Broker/Dealer,GARP,N/A,N/A
07G3RF-E,Antin Infrastructure Partners SAS,,,N/A,N/A
07GK3W-E,Digital Coast Ventures Corp.,,,N/A,N/A
07GQHM-E,Star Asset Management SAI SA,,GARP,N/A,N/A
07GQLS-E,The Value Group Munchen GmbH,,,N/A,N/A
07GSNY-E,Canal Partners LLC,,,N/A,N/A
07GVT2-E,"Q Capital Partners Co., Ltd. (Private Equity)",,,N/A,N/A
07GXJ2-E,"Cypress House Asset Management Co., Ltd.",,,N/A,N/A
07H28H-E,Structured Investments Group LLC,,,N/A,N/A
09CCV3-E,Trentino Sviluppo SpA,,,N/A,N/A
0BZNFR-E,PanMar Capital LLC,,,N/A,N/A
0BZQWJ-E,"Institutional Capital Management, Inc.",,,N/A,N/A
0BZYBY-E,Artemis Investment Management (Venture Capital),,,N/A,N/A
0BZZY0-E,Russian Direct Investment Fund (Mgmt),,,N/A,N/A
0C000J-E,Coupland Cardiff Management (Singapore) Pte Ltd.,,,N/A,N/A
0C00WQ-E,International Asset Management Limited LLC,,,N/A,N/A
0C04TT-E,Altera Capital LLC,,,N/A,N/A
0C0R20-E,"Eum Private Equity Co., Ltd.",,,N/A,N/A
0DHL7X-E,Boston Global Ventures LLC,,,N/A,N/A
0FK3K4-E,Mariner Wealth Advisors-Leawood LLC,,,N/A,N/A
0FKDD5-E,Corigin Private Equity Group,,,N/A,N/A
0FKG89-E,"Stella Point Capital, LLC",,,N/A,N/A
0FKRYY-E,HoldCo Asset Management LP,,,N/A,N/A
0G98KH-E,Kartesia Advisor LLP (Belgium),,,N/A,N/A
0G9FFS-E,Goulston & Storrs PC (Investment Management),,Yield,N/A,N/A
0GB1QR-E,Silkroad Property Partners Ltd.,,,N/A,N/A
0GB59M-E,Eleven Accelerator Venture Partners,,,N/A,N/A
0GB6X3-E,Alpha Private Equity Funds Management Co. Sarl,,,N/A,N/A
0HBLP6-E,GC Capital Investment,,,N/A,N/A
0HBV0Q-E,Valuestream Ventures LLC,,,N/A,N/A
0HBVN4-E,Octagon Asset Management LLC (North Carolina),,,N/A,N/A
0J9J5W-E,Altamira Sp zoo,,,N/A,N/A
0J9QWH-E,Shenzhen Qiansheng Capital Co. Ltd.,,,N/A,N/A
0K8B89-E,Wave Ventures (DK),,,N/A,N/A
0K8T47-E,"Jacob Capital Management, Inc.",,,N/A,N/A
0K9596-E,"Smartgate Seed Fund I Partners, LLC",,,N/A,N/A
06N2G6-E,Green Capital KK,,,N/A,N/A
06N8GG-E,Tanzania Securities Ltd.,,,N/A,N/A
06NKQ2-E,Titan Bioventures Management Pty Ltd. (Investment Management),,,N/A,N/A
06NNV5-E,Aquacopia Capital Management LLC,,,N/A,N/A
06NNV8-E,Inovest BSC (Private Equity),,,N/A,N/A
06NXCR-E,Greenwoods Asset Management Hong Kong Ltd.,,Aggressive Growth,N/A,N/A
06P2L4-E,SMACL Assurances,,,N/A,N/A
06P818-E,John Hancock Life Insurance Co. (USA) (Investment Portfolio),,Yield,N/A,N/A
065PC4-E,Citigroup Venture Capital Equity Partners,,,N/A,N/A
065QW6-E,Quest Capital Partnership,,,N/A,N/A
065X1N-E,Winstanley Enterprises LLC,,,N/A,N/A
066C8K-E,McConnell Venture Partners,,,N/A,N/A
066K6W-E,"GeneChem Management, Inc.",,,N/A,N/A
066SX4-E,Private Portfolio Managers Pty Ltd.,,,N/A,N/A
066T1L-E,smac partners GmbH,,,N/A,N/A
0670MN-E,NIBC Petercam Gestion,,,N/A,N/A
0676Z6-E,Big Sky Western Bank Securities,,,N/A,N/A
06778N-E,FSC Securities Corp.,,GARP,N/A,N/A
0678B8-E,SilkRoad Resources LLC,,,N/A,N/A
067BPP-E,Calculus Capital Ltd.,,,N/A,N/A
067DW4-E,Apothecary Capital LLC,,,N/A,N/A
067FFM-E,Principal Global Investors (Asia) Ltd.,,Yield,N/A,N/A
09JKQ5-E,Harbor Pacific Capital LLC,,,N/A,N/A
09JZ2N-E,Agilis Group AS,,,N/A,N/A
09KBQ3-E,Dolefin SA,,GARP,N/A,N/A
09KMB2-E,Infina Investment Co. CJSC,,,N/A,N/A
09KRL8-E,Datang Capital (Beijing) Co. Ltd.,,,N/A,N/A
09KS5Q-E,Quantica Capital AG,,,N/A,N/A
09KV6S-E,Magenta Partners LLP,,,N/A,N/A
09KYLF-E,"IBK Asset Management Co., Ltd.",,GARP,N/A,N/A
09LCPH-E,"Quest Capital Management, Inc.",,GARP,N/A,N/A
0BVVVP-E,Excel Investment Counsel,,Growth,N/A,N/A
0BVYB1-E,Synergy Innovations CJSC,,,N/A,N/A
0D7YQQ-E,Armistice Capital LLC,,Growth,N/A,N/A
0D87DB-E,Cowboy Technology Angels LLC,,,N/A,N/A
0D8K5V-E,Dunes Point Capital LLC,,,N/A,N/A
0D8S9V-E,Reservoir Resource Partners,,,N/A,N/A
0F8ZC2-E,Triple D Corp. Co. Ltd.,,,N/A,N/A
0F94LH-E,Phoenix Capital Partners Ltd.,,,N/A,N/A
0F98M4-E,US Chamber of Commerce (Research),,,N/A,N/A
0F9B72-E,Teknoloji Yatirim AS,,,N/A,N/A
0F9K8J-E,Security Mutual Life Insurance Company of New York (Invt Port),,,N/A,N/A
0GDPYJ-E,Quadrifoglio Venture Capital SL,,,N/A,N/A
0GDQ9W-E,Northstar Asset Management (Pty) Ltd.,,,N/A,N/A
0GDY3R-E,Level 7 Global Holdings Corp.,,,N/A,N/A
0GF39L-E,Konzum Befektetesi Alapkezelo Zrt.,,,N/A,N/A
0GF61H-E,Nekko Capital SGEIC SA,,,N/A,N/A
0GF6R4-E,Fondo Nacional de Pensiones de los Trabajadores del Estado,,GARP,N/A,N/A
0GFJ9L-E,Alpha Startups Technology Beijing Co. Ltd.,,,N/A,N/A
0HH6C0-E,Callatay & Wouters Ventures SA,,,N/A,N/A
0HHBWB-E,"Amundi Pioneer Institutional Asset Management, Inc.",,,N/A,N/A
0HHR54-E,Broadscale Group LLC,,,N/A,N/A
0JG3D5-E,Duality Advisers LP,,Aggressive Growth,N/A,N/A
007WV3-E,Copenhagen Capital LLP,,,N/A,N/A
007ZP8-E,Prologue Capital LLP,,,N/A,N/A
0080B9-E,"Ten Asset Management, Inc.",,,N/A,N/A
0080NC-E,Woodbourne Investment Management LLC,,,N/A,N/A
0082XP-E,Castle Creek Arbitrage LLC,,Deep Value,N/A,N/A
0083XW-E,Kaizen Management LP,,Deep Value,N/A,N/A
0087J1-E,Founders Bank & Trust,,Yield,N/A,N/A
008C4B-E,Sunbelt Diversified Enterprises LLC,,,N/A,N/A
008CDK-E,CM Advisors Ltd.,,,N/A,N/A
008FJV-E,General Retirement System of The City of Detroit,,,N/A,N/A
05W4KQ-E,Hottinger & Cie (Luxembourg) SA,,GARP,N/A,N/A
05W6VP-E,Benchmark Asset Managers LLC,,,N/A,N/A
05W9J8-E,"Azroc Capital Management, Inc.",,,N/A,N/A
05WJ3W-E,"Smith Asset Management, Inc.",,,N/A,N/A
07FQ2R-E,Cleaves Securities AS,,,N/A,N/A
07FXCT-E,Medinnova AS,,,N/A,N/A
07GT1S-E,Arcole Asset Management SAS,,,N/A,N/A
08HH49-E,"PineBridge Investments Japan Co., Ltd.",,Value,N/A,N/A
08HN4H-E,Emrose Capital LLC,,,N/A,N/A
0BZXT8-E,Tree Line Advisors (Singapore) Pte Ltd.,,GARP,N/A,N/A
0C04XZ-E,Sesfikile Capital (Pty) Ltd.,,,N/A,N/A
0C0D05-E,Bancolombia SA (Research Firm),,,N/A,N/A
0DGV3C-E,Promsvyaz Asset Management Ltd.,,,N/A,N/A
0DGWQ3-E,STELLARIS GmbH,,,N/A,N/A
0DHL04-E,Krezus SA (Investment Management),,,N/A,N/A
0DHP61-E,EMP Management LLC,,,N/A,N/A
0FK02Y-E,Amherst Capital Management LLC,,,N/A,N/A
0FK83T-E,Belmert Capital SA,,,N/A,N/A
0FKD91-E,Bridge Boys LLC,,,N/A,N/A
0FKKHL-E,Musasa Capital (Private) Ltd,,,N/A,N/A
0FKLQK-E,Apax Guernsey Managers Ltd.,,,N/A,N/A
0FKMLH-E,Crestone Wealth Management Ltd.,,Aggressive Growth,N/A,N/A
0FKV3Z-E,Zenith Insurance Co. (Investment Portfolio),,,N/A,N/A
0G9FSJ-E,"Colopl Next, Inc.",,,N/A,N/A
0G9HJS-E,Asia Germany Productivity Promotion Ltd,,,N/A,N/A
0GB0ZF-E,37 Angels LLC,,,N/A,N/A
0GB16Q-E,Shenzhen B&D Capital Co. Ltd.,,,N/A,N/A
0GB1WH-E,Marna Capital Sdn. Bhd.,,,N/A,N/A
0GB222-E,SEMA-Translink Investment Co. Ltd.,,,N/A,N/A
0HBF9C-E,Elma Investments,,,N/A,N/A
0HBLV3-E,Xcapangels,,,N/A,N/A
0HBV2L-E,Black Lab Sports LLC,,,N/A,N/A
0HC9N2-E,SCV Partners doo,,,N/A,N/A
0HC9Z4-E,Lun Partners Group Ltd.,,,N/A,N/A
0J9PNJ-E,Visia Investimentos Ltda.,,,N/A,N/A
0J9WNJ-E,Lyra Growth Partners,,,N/A,N/A
0K8BNY-E,Equal Ventures,,,N/A,N/A
0K8FC2-E,Cyber Mentor Management,,,N/A,N/A
0K8RF6-E,Krypton Co. Ltd.,,,N/A,N/A
06N14N-E,ING-DiBa AG,,GARP,N/A,N/A
06N5CQ-E,RGK Foundation,,,N/A,N/A
06N5LV-E,E*TRADE Australia Securities Ltd.,,,N/A,N/A
06N5PP-E,Palatine Private Equity LLP,,,N/A,N/A
06N600-E,Partners Capital Securities Ltd.,,,N/A,N/A
06N7B7-E,Stockbrokers Botswana Ltd.,,,N/A,N/A
06N7BN-E,Stone Tower Fund Management LLC,,,N/A,N/A
06N8KW-E,PT Macquarie Capital Securities (Indonesia),,,N/A,N/A
06NFRJ-E,African Capital Alliance Ltd.,,,N/A,N/A
06NHWQ-E,Artefact Partners LLP,,GARP,N/A,N/A
06NJX0-E,Azimut Capital Management SGR SpA,,GARP,N/A,N/A
06NQGL-E,IDI Emerging Markets SA,,,N/A,N/A
06NR0C-E,High Street Realty Co. LLC,,,N/A,N/A
06NRPQ-E,ZS Structured Credit Capital Management LP,,,N/A,N/A
06NRQN-E,Nikko Citigroup Ltd. (Broker),,,N/A,N/A
06NSTN-E,Atlas Venture GmbH,,,N/A,N/A
06NT5Q-E,Graycort Financial,,,N/A,N/A
06NVS3-E,Imperial Capital Group Ltd.,,,N/A,N/A
06NY92-E,BTG Beteiligungsgesellschaft Hamburg mbH,,,N/A,N/A
06NZQC-E,Mercapital Private Equity SGECR SA,,,N/A,N/A
06P1QJ-E,DZ Bank AG (Securities),,GARP,N/A,N/A
07Z926-E,Amadour Capital Partners LP,,,N/A,N/A
07Z931-E,Jericho Capital Asset Management LP,,Aggressive Growth,N/A,N/A
09NWXF-E,"Chieftain Capital Management, Inc.",,GARP,N/A,N/A
09NXFY-E,The TLP Group LLC,,GARP,N/A,N/A
09PB0R-E,Value Partners (Ventures),,,N/A,N/A
09PP24-E,"Smith Capital Management, Inc.",,Yield,N/A,N/A
0C87GP-E,"Bedrock Capital Management, Inc.",,,N/A,N/A
0C8B02-E,Campion Asset Management LLC,,,N/A,N/A
0C8BXM-E,FFA Private Bank SAL,,,N/A,N/A
0C8D7T-E,"Griffon May, Inc.",,,N/A,N/A
0C8FZT-E,Horizon GreenTech Ventures Ltd.,,,N/A,N/A
0C8GVR-E,Greene Wealth Management LLC,,,N/A,N/A
0C8JH2-E,"Aventine Management Group, Inc.",,,N/A,N/A
0C8Q0M-E,Trutina Financial LLC,,Yield,N/A,N/A
0C8WYB-E,Carleon Capital Partners LLC,,,N/A,N/A
0C9427-E,Tsinghua Holdings Capital Co. Ltd.,,,N/A,N/A
0C94Z3-E,"Cargile Investment Management, Inc.",,,N/A,N/A
0DJ2B3-E,Edwards Wildman Palmer LLP (Private Banking),,GARP,N/A,N/A
0DJ45N-E,China Growth Capital Co. Ltd.,,,N/A,N/A
0DJ766-E,Maybrook Capital Partners LLC,,,N/A,N/A
0DJBLZ-E,Keskinainen Tyoelakevakuutusyhtio Elo,,Deep Value,N/A,N/A
0DJF53-E,Aspada Investment Co.,,,N/A,N/A
0DJL6G-E,ROTH Venture Finance Group,,,N/A,N/A
0DJP58-E,Petroleum Equity LLP,,,N/A,N/A
0FJ6KQ-E,Middlesbrough Council (Investment Management),,GARP,N/A,N/A
0FJLSM-E,Operative Capital Management LLC,,,N/A,N/A
0FJQW5-E,GLC Asset Management Group (Investment Management),,,N/A,N/A
0FJWRG-E,Center Lake Capital Management LLC,,Aggressive Growth,N/A,N/A
0FJYT1-E,Fairhaven Wealth Management LLC,,Growth,N/A,N/A
0GBJLP-E,Third Year GmbH,,,N/A,N/A
0GBTZZ-E,Cowry Asset Management Ltd. (Research Firm),,,N/A,N/A
0HCL8W-E,Kepler Cheuvreux SA (Norway),,,N/A,N/A
0HD2LZ-E,Cloud Money Ventures LLC,,,N/A,N/A
0HD4H5-E,METRO Accelerator,,,N/A,N/A
0JBSHX-E,Xingfeng Investment Advisory (Shanghai) Co. Ltd.,,,N/A,N/A
0JBW10-E,Suzhou Galaxy Equity Investment Management Co. Ltd.,,,N/A,N/A
0K9G9K-E,National Grid Partners,,,N/A,N/A
0K9NTC-E,Motley Fool Ventures Management LLC,,,N/A,N/A
0KB4CT-E,D2 Garage Inc,,,N/A,N/A
003R0F-E,"Midwood Securities, Inc.",,,N/A,N/A
003RK0-E,Kenny Securities Corp.,,,N/A,N/A
003RMC-E,Nedbank Group Ltd.,,,N/A,N/A
003S1P-E,"Superfund Asset Management, Inc.",,,N/A,N/A
003SV4-E,Fulcrum Global Partners LLC,,,N/A,N/A
003T0T-E,"PCS Securities, Inc.",,,N/A,N/A
003XSV-E,"Darmel Management, LLC",,,N/A,N/A
004CWJ-E,Redsky Partners LLC,,,N/A,N/A
004D9D-E,Sandgrain Securities LLC,,,N/A,N/A
004GGN-E,Stanford Group Co.,,,N/A,N/A
004H6Q-E,Conifer Securities LLC,,GARP,N/A,N/A
004L7S-E,Metage Capital Ltd.,,GARP,N/A,N/A
05SG4Y-E,Lighthouse Dreyfus Growth Advisors,,,N/A,N/A
05SH5N-E,ECI Partners LLP,,,N/A,N/A
05SHYV-E,Abenex Capital SAS,,,N/A,N/A
05SJMZ-E,Sycamore Management Corp.,,,N/A,N/A
05SJZB-E,Banco Santander de Negocios Portugal SA,,,N/A,N/A
05SQDP-E,Brandford Trust SA,,,N/A,N/A
05SWJ4-E,Pomona Management LLC,,,N/A,N/A
05SZ0S-E,Telstra Super Pty Ltd.,,,N/A,N/A
05T3TT-E,Social Security System,,GARP,N/A,N/A
05T56Y-E,Skarbiec Emerytura PTE SA,,,N/A,N/A
07M1H5-E,Wiesbadener Volksbank eG (Private Banking),,GARP,N/A,N/A
07M3N0-E,Jones Villalta Asset Management LLC,,,N/A,N/A
07M602-E,Au?ur Capital hf,,,N/A,N/A
07M6NV-E,Hamton Asset Management Ltd.,,,N/A,N/A
07M6YJ-E,Plexus Asset Management (Pty) Ltd.,,,N/A,N/A
07M8F5-E,H3 Global Advisors Pty Ltd.,,,N/A,N/A
07MCHY-E,"Mutual Fund Management Systems, Inc.",,,N/A,N/A
07MDNN-E,Capital for Enterprise Fund Managers Ltd.,,,N/A,N/A
07MS1L-E,ALIZEE Investment AG,,,N/A,N/A
07MSHP-E,Digital Holdings Ltd.,,,N/A,N/A
07MX56-E,Thomasville National Bank (Invt Mgmt),,GARP,N/A,N/A
07N2B2-E,DUNN Capital Management LLC,,,N/A,N/A
07N2B6-E,NB Alternatives Advisers LLC,,,N/A,N/A
07N2J3-E,Imprimis (Singapore) Pte Ltd.,,,N/A,N/A
07NFP9-E,Carbon360 LLC,,,N/A,N/A
07NG6L-E,Northwest Investment Management Ltd.,,,N/A,N/A
07NJQP-E,Ryan ALM Advisers LLC,,,N/A,N/A
07NLHX-E,Baystate Wealth Management LLC,,Yield,N/A,N/A
07NPF7-E,"Marunouchi Capital Co., Ltd.",,,N/A,N/A
07NPKK-E,Maken Capital Corp.,,,N/A,N/A
07NQG2-E,Reichmuth & Co.,,GARP,N/A,N/A
0BN14Q-E,Merit Investment Management LLC,,,N/A,N/A
0BN9MF-E,SME Wholesale Finance (London) Ltd.,,,N/A,N/A
0BN9TS-E,Seival Investimentos Ltda.,,,N/A,N/A
0BNBCH-E,Rivage Investment SAS,,,N/A,N/A
0BNNT5-E,Wall Street Securities Co. (Broker),,,N/A,N/A
0D2L9X-E,Ecor1 Capital LLC,,Growth,N/A,N/A
0GQ652-E,Centerbridge Partners LP (Investment Management),,Aggressive Growth,N/A,N/A
0GQCTG-E,DST Global Solutions LLC,,,N/A,N/A
0GQNJQ-E,1337 Ventures,,,N/A,N/A
0GQTM1-E,"AZ-Star Co., Ltd.",,,N/A,N/A
0HKSVP-E,"Financial Partners Group, Inc.",,Growth,N/A,N/A
0HKT9S-E,"Klingenstein, Fields & Co. LLC (Venture Capital)",,,N/A,N/A
0HL851-E,Ad Hack Ventures,,,N/A,N/A
0HLJ8Y-E,33 Capital Investments Pte Ltd.,,,N/A,N/A
0JK77M-E,HIS Capital Group LLC,,,N/A,N/A
0JKL66-E,Nine Four Ventures,,,N/A,N/A
0JKVQL-E,Nordic Tech House AB,,,N/A,N/A
0KGSBB-E,"Accelerate Financial Technologies, Inc.",,,N/A,N/A
008PZW-E,Ulys LLC,,GARP,N/A,N/A
008YRF-E,Bath Savings Trust Co.,,GARP,N/A,N/A
00907S-E,Reilly Financial Advisors LLC,,GARP,N/A,N/A
0090H3-E,CommunityBanks,,,N/A,N/A
0090M5-E,Columbus Hill Capital Management LP,,Value,N/A,N/A
0090ZR-E,PalmerDodge Advisors LLC,,,N/A,N/A
009360-E,Park Hill Real Estate Group LLC,,,N/A,N/A
009660-E,Callahan Advisors LLC,,GARP,N/A,N/A
064NHS-E,TRADING Central SA,,,N/A,N/A
064PCG-E,Crystal Ventures,,,N/A,N/A
0650VF-E,Prudential Vietnam Assurance Pvt Ltd.,,,N/A,N/A
06YC5W-E,Barn Ventures LLC,,,N/A,N/A
06YLY1-E,Goldman Sachs (Asia) LLC,,,N/A,N/A
06YMZ2-E,Vickers Venture Partners (S) Pte Ltd.,,,N/A,N/A
06YQ5V-E,Renaissance Capital (Zimbabwe),,,N/A,N/A
